Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_SSMO	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
2201	1	-7154.001	-7439.439	285.4382	0.4558546	302080.1	0.00159088	0.000610217	0.00184508	0.000552086	0.000214633	0.00137256	0.000617295	0.000640258	0.000957934	0.000854797	0.000353622	0.0013903	0.00233588	0.000784469	0.000530662	0.000782405	0.000678366	0.000728038	0.000415151	0.000598789	0.000776353	0.000811422	0.00179979	0.000738372	0.00101156	0.0014506	0.000584093	0.000669857	0.000229904	0.000630163	0.00105585	0.0010892	0.000635765	0.000493683	0.000464739	0.000402578	0.00109358	0.000859051	0.000994218	0.00115787	0.000751371	0.00112816	0.00133293	0.00116986	0.0013633	0.00143376	0.000966005	0.000291422	0.00172518	0.0019011	0.000413632	0.0010619	0.0022503	0.000807368	0.0008275789	0.07147663	0.127754	0.191078	0.092938	0.26986	0.12187	0.1965	0.001485166	-7.097006	0.997688	0.999408	1.00059	1.00231	0.355033	0.149027	0.147259	0.348681	0.0729618	0.0203554
2202	0	-7148.814	-7437.048	288.2343	0.2713291	967218	0.000249189	0.00361334	0.000299988	0.000234346	0.000459283	0.00127888	0.000570912	0.00029499	0.000717512	0.00168771	0.000789742	0.000457369	0.000438574	0.00093697	0.000449931	0.000984643	0.000242343	0.000829389	0.00152948	0.000366772	0.000588471	0.000841861	0.00040091	0.00039264	0.00061671	0.00148226	0.00102144	0.000251694	0.000475171	0.000314666	0.000504699	0.00034649	0.000603006	0.000730758	0.00163774	0.00137104	0.000364243	0.00306504	0.000706307	0.000815641	0.000666107	0.000338129	0.00200836	0.00127687	0.000267743	0.000385301	0.000605002	0.00167444	0.000283551	0.000579387	0.000532735	0.000325803	0.000756558	0.00067395	0.0006329621	-0.1925556	0.247261	0.104419	0.0986927	0.255697	0.112662	0.181269	0.2304716	-7.3651	0.998708	0.99967	1.00033	1.00129	0.355792	0.152789	0.155347	0.336072	0.03791602	6.078475
2203	1	-7168.908	-7439.284	270.3755	0.5694261	113571.7	0.00198929	0.00057784	0.00351417	0.00153271	0.00138491	0.00135436	0.0009072	0.00116471	0.000861591	0.000361394	0.000331279	0.000500046	0.00126435	0.00130703	0.000556355	0.000450603	0.000991131	0.000782208	0.000642926	0.000477338	6.70073e-05	0.000400217	0.000469519	0.000844251	0.000656471	0.00175713	0.000938372	0.000701495	0.000538178	0.000676826	0.000836989	0.00118472	0.000290922	0.000952294	0.000304664	0.00123456	0.00038306	0.00309547	0.000692463	0.000553308	0.000808702	0.00132379	0.00136343	0.00152213	0.000854681	0.00354455	0.00154942	0.000543588	0.000518053	0.00113374	0.000822834	0.000746026	0.00192961	0.000590358	0.0009474713	-0.2870548	0.15575	0.232862	0.103287	0.242061	0.0838833	0.182157	0.2900839	-6.961714	0.996231	0.999034	1.00096	1.00377	0.359027	0.144556	0.151193	0.345223	0.003029051	95.76725
2204	0	-7148.636	-7433.601	284.9646	0.5383465	828950.1	0.000595524	0.00368736	0.000591481	0.00104028	0.00123706	0.00173108	0.000646095	0.000654194	0.000534588	0.000874336	0.00125508	0.00108256	0.000800157	0.000943299	0.000592858	0.000597483	0.00120387	0.000889946	0.000909145	0.00027835	0.00069121	0.000268431	0.000632904	0.000862916	0.000440774	0.000297416	0.000174747	0.00101626	0.00043245	0.000397762	0.000116637	0.000408885	0.000515128	0.000454641	0.000691548	0.000286193	0.00332836	0.00152003	0.000153949	0.000473823	0.000675453	0.000408821	0.00053737	0.000744296	0.000158319	0.00040793	0.000233358	0.000795796	0.000636685	0.000938596	0.000465324	0.000421834	0.000767216	0.00232786	0.0006420135	-0.05277723	0.302461	0.0732881	0.120725	0.168553	0.111386	0.223587	0.1651283	-7.350901	0.998604	0.999643	1.00036	1.0014	0.348252	0.154198	0.156845	0.340705	0.112351	1.469753
2205	1	-7147.7	-7443.401	295.701	0.7739058	294503.2	0.000446085	0.000650536	0.00267004	0.000419326	0.000264274	0.000796829	0.000369615	0.00120847	0.0009474	0.0011462	0.000610331	0.00157155	0.000175052	0.000680428	0.00051666	0.000439842	0.00025952	0.000462288	0.000763891	0.00029738	0.000582302	0.00034356	0.000245081	0.000389208	0.000286083	0.000570894	0.000785936	0.000485743	0.000813347	0.000470706	0.000436108	0.000374472	0.000346012	0.0010214	0.000248189	0.00042345	0.00076274	0.000795632	0.000153866	0.000404778	0.000579712	0.00110894	0.00053666	0.000822973	0.0016584	0.000368434	0.000640046	0.000216816	0.00189092	0.000428028	0.00120637	0.000635909	0.00176376	0.000625127	0.0006503415	-0.1238719	0.134898	0.238762	0.0709234	0.223136	0.10838	0.223902	0.2581148	-7.338013	0.997659	0.999401	1.0006	1.00234	0.364369	0.16343	0.153265	0.318936	0.1342429	1.922745
2206	0	-7146.499	-7439.16	292.6619	0.53756	724958.5	0.000554374	0.00284717	0.000153655	0.0025964	0.000528345	0.00154062	0.000512765	0.000804829	0.000928362	0.000662722	0.000493805	0.000404997	0.000608874	0.000783009	0.000983057	0.000704417	0.000455861	0.0010299	0.000265514	0.000429661	0.000412344	0.000557819	0.00028867	0.000605785	0.000800595	0.000610739	0.000377923	0.000557823	0.00113856	0.000808194	0.000400944	0.000741214	0.000441122	0.00185483	0.000543976	0.000304871	0.00252011	0.00279694	0.000475405	0.000216106	0.000813233	0.00114521	0.000414794	0.000380325	0.000411877	0.000230765	0.000950496	0.00055263	0.000465133	0.00108994	0.000427905	0.000575761	0.000509635	0.000527861	0.0006485114	-0.1944117	0.280333	0.244154	0.148039	0.0589762	0.0989786	0.16952	0.2008575	-7.340831	0.998508	0.999618	1.00038	1.00149	0.350378	0.155159	0.158474	0.33599	0.006445851	31.16075
2207	1	-7167.28	-7435.685	268.4054	0.8595937	366856.1	0.00105987	0.000532872	0.00385009	0.000661215	0.00132148	0.000752815	0.000541032	0.00243327	0.000876804	0.000441748	0.000823868	0.000658887	0.000406867	0.00103322	0.000504158	0.000733442	0.000577348	0.0003651	0.000412477	0.000864271	0.000350523	0.00117906	0.00073195	0.000986118	0.0018634	0.00284249	0.000417781	0.00107805	0.000176416	0.000935144	0.000862798	0.000482985	0.000227569	0.000275948	0.000379231	0.00115412	0.000512928	0.00374877	0.000886009	0.00118589	0.00163766	0.000336259	0.00119825	0.00122883	0.000579257	0.000306243	0.00127371	0.0017484	0.000559081	0.000753382	0.00156982	0.000735156	0.00315003	0.00141865	0.0007269485	0.3072087	0.174048	0.0934254	0.118956	0.139327	0.194719	0.279525	0.04499339	-7.226655	0.997902	0.999463	1.00054	1.0021	0.35301	0.153886	0.151469	0.341635	0.3522021	0.1277488
2208	0	-7153.216	-7434.824	281.6085	0.6454943	314138.1	0.000539153	0.00354482	0.000226145	0.000868754	0.000754601	0.00020746	0.00120478	0.000354857	0.00065966	0.000442157	0.000871457	0.00138762	0.000592532	0.00044762	0.000464375	0.000719913	0.000272923	0.00109942	0.00102749	0.000827133	0.000854917	0.000709401	0.00052545	0.000836297	0.000221681	0.00178994	0.000966701	0.00101772	0.00065432	0.000638756	0.000317334	0.000973775	0.00068255	0.00179119	0.00145726	0.000786515	0.00317446	0.00170082	0.000720235	0.00111352	0.00129944	0.00130583	0.00100512	0.000599615	0.00107179	0.000345687	0.00169842	0.000925478	0.00115348	0.000480531	0.00076677	0.000164774	0.000533039	0.000498019	0.0007611857	-0.2291806	0.263872	0.1634	0.130306	0.0817365	0.131571	0.229114	0.2467328	-7.180633	0.997733	0.99942	1.00058	1.00227	0.360058	0.154008	0.147388	0.338546	0.01755225	14.05705
2209	1	-7156.055	-7435.9	279.845	0.3334838	596609.1	0.00164607	0.00103331	0.00380852	0.000746098	0.000474456	0.00171684	0.000572469	0.000268022	0.000606704	0.00225762	0.000333868	0.000556043	0.00172418	0.000490982	0.000982791	0.000504406	0.000310438	0.000935645	0.000917739	0.000375124	0.000806036	0.0009503	0.00116598	0.00056493	0.000512296	0.000114033	0.00111703	0.00122868	0.000427517	0.000989323	0.00193447	0.00140815	0.000736495	0.000655188	0.000489707	0.000730859	0.000662961	0.00165287	0.000302843	0.000529339	0.000638708	0.000807728	0.000624302	0.00148746	0.000914593	0.000441727	0.00088524	0.000538453	0.000632839	0.00130983	0.00168362	0.00088146	0.00321446	0.000593906	0.0008476819	0.000736609	0.19465	0.201432	0.0661669	0.0978473	0.180004	0.259899	0.02508453	-7.073005	0.998355	0.999579	1.00042	1.00165	0.359462	0.140651	0.156903	0.342984	0.02582114	0.9714726
2210	0	-7157.95	-7434.351	276.4018	0.2253024	880227.6	0.000488431	0.00408896	0.000299871	0.000813559	0.000852674	0.000313847	0.000508162	0.00110367	0.00114653	0.000709675	0.000769315	0.00120629	0.000848931	0.00234147	0.00131027	0.00146129	0.000359848	0.000808766	0.0012817	0.000798613	0.00057045	0.000933028	0.000974731	0.00188102	0.000328743	0.000900197	0.00098838	0.000773206	0.000853142	0.000794035	0.000789669	0.000204642	0.000527735	0.000645524	0.000301992	0.00124429	0.00301885	0.00298019	0.000386721	0.000579978	0.000971145	0.000932162	0.000335652	0.000673528	0.000621888	0.000799517	0.000456658	0.00197117	0.000817325	0.000467346	0.00137545	0.000542061	0.00172016	0.001058	0.0008191823	0.05408338	0.0718706	0.132431	0.143362	0.33192	0.108457	0.211959	0.166315	-7.107204	0.998645	0.999654	1.00035	1.00136	0.360633	0.140943	0.157933	0.340492	0.2203984	0.7546108
2211	1	-7165.689	-7436.839	271.1494	0.2554194	442022	0.000377334	0.000615473	0.00302519	0.000672617	0.000439562	0.00232867	0.000423751	0.000717614	0.000689859	0.000598317	0.000989536	0.000545135	0.00192966	0.000745255	0.00108777	0.000309323	0.00033869	0.000883931	0.000753799	0.000819935	0.00100444	0.00126984	0.000557731	0.00140756	0.000358872	0.00108055	0.000901457	0.00236619	0.000654194	0.000187023	0.000157577	0.000382577	0.000877689	0.000723346	0.000947477	0.000662236	0.0004748	0.000731742	0.000598598	0.000264261	0.00125474	0.00154825	0.00357052	0.00127585	0.00152967	0.000835673	0.00146523	0.000357215	0.000690401	0.00193971	0.000535564	0.0014092	0.00277376	0.00221287	0.0007916427	-0.04516742	0.17999	0.123385	0.0837287	0.214888	0.146468	0.25154	0.1716003	-7.1414	0.998089	0.999511	1.00049	1.00191	0.352248	0.149309	0.147055	0.351388	0.1264329	1.357244
2212	0	-7156.418	-7434.002	277.5838	0.3620886	482785.6	0.000540098	0.00243238	0.00161741	0.00131421	0.000724565	0.00142715	0.00118682	0.000631749	0.000882474	0.000325498	0.000749317	0.000370224	0.000699617	0.000704943	0.0010755	0.00217651	0.00209732	0.000685176	0.00227877	0.000451714	0.000443885	0.000170239	0.0005238	0.00032643	0.000551428	0.000511657	0.0017245	0.0018212	0.000571248	0.00169496	0.000460132	0.00123806	0.000610886	0.000485985	0.000382441	0.00112842	0.00271249	0.00170969	0.000930946	0.000819182	0.00041518	0.000737036	0.000667988	0.000864849	0.00030891	0.000280494	0.000869654	0.000445695	0.00032818	0.00192384	0.00117569	0.00136921	0.000695594	0.00199455	0.0008322857	-0.03011539	0.138459	0.113694	0.109764	0.179603	0.243065	0.215415	0.04004139	-7.091335	0.998171	0.999532	1.00047	1.00183	0.355039	0.142989	0.155633	0.34634	0.009925996	4.033992
2213	1	-7144.737	-7432.748	288.0109	0.6378987	130280.8	0.000630611	0.00114207	0.00316949	0.000856606	0.00044089	0.00139803	0.000809196	0.000665695	0.000565109	0.000828847	0.000680306	0.000593861	0.000541664	0.00128831	0.00116475	0.000925253	0.000697501	0.000756524	0.000687012	0.000500513	0.000709171	0.000436819	0.000150572	0.000584712	0.00135182	0.000320331	0.00125942	0.00114907	0.000773148	0.000517429	0.000302243	0.000475792	0.000592778	0.000236692	0.000841903	0.000987249	0.000925636	0.000985675	0.000603092	0.000557417	0.000530007	0.000778765	0.000961016	0.000891406	0.00133136	0.000361392	0.001445	0.000809589	0.000750155	0.00206995	0.000745001	0.000561868	0.00298243	0.000832949	0.0007294193	-0.4564	0.119745	0.101533	0.0969033	0.319488	0.157619	0.204713	0.4916991	-7.223262	0.996481	0.999098	1.0009	1.00352	0.356056	0.152557	0.154156	0.337231	0.03529907	13.92952
2214	0	-7154.115	-7433.205	279.0905	0.3416706	558738.1	0.000916835	0.00567926	0.000617265	0.00180655	0.000559182	0.000250613	0.000933445	0.000216434	0.00125645	0.000551609	0.000693841	0.000547778	0.00173596	0.00108677	0.000595687	0.000892999	0.00158771	0.00130461	0.000703712	0.000208326	0.0011732	0.000530369	0.000546459	0.00072772	0.00186815	0.00165709	0.00140527	0.000720488	0.000617745	0.000243325	0.00109138	0.000409453	0.000799519	0.000667536	0.0010964	0.000973046	0.00275714	0.00123897	0.000217362	0.000936575	0.0004483	0.000476873	0.00186728	0.000498923	0.000784535	0.000700684	0.000300363	0.00114829	0.000502188	0.000489805	0.000532205	0.000544701	0.000667357	0.000901141	0.0008126941	0.06665225	0.0925644	0.137952	0.139852	0.2967	0.203529	0.129402	0.03194687	-7.115156	0.9983	0.999565	1.00043	1.0017	0.3584	0.151828	0.152638	0.337135	0.09859912	0.3240077
2215	1	-7158.455	-7438.686	280.2317	0.5653957	428386.2	0.000685421	0.000557345	0.00285931	0.00100603	0.000436068	0.00259679	0.000702877	0.000320194	0.000514211	0.00131186	0.00143158	0.000883966	0.00132916	0.000351702	0.000918527	0.000764081	0.000755864	0.00147889	0.00120038	0.000732533	0.00247829	0.000558288	0.000417898	0.000394659	0.000453468	0.000369665	0.00261013	0.00120975	0.000452104	0.0011162	0.000609726	0.000849311	0.00132628	0.000411709	0.000329841	0.00111587	0.000508765	0.00157586	0.00116743	0.000766235	0.00095216	0.000487037	0.000903941	0.00115958	0.000764401	0.00170674	0.00246788	0.000718252	0.0011545	0.00087565	0.000499195	0.000536428	0.00185161	0.00064485	0.000811074	-0.2247285	0.193192	0.154642	0.121746	0.212368	0.120553	0.197499	0.2736252	-7.117151	0.998059	0.999503	1.0005	1.00194	0.366113	0.144125	0.147344	0.342418	0.04889668	5.595987
2216	0	-7163.653	-7434.892	271.2386	0.4516824	714994.2	0.000804277	0.0035485	0.000790704	0.00081368	0.00118922	0.000538269	0.00126916	0.000536526	0.00237476	0.00052666	0.000754217	0.000739039	0.000567388	0.00119676	0.00150781	0.00111982	0.000589601	0.0024426	0.00153797	0.00109406	0.00183897	0.00125875	0.000695752	0.00101228	0.000359963	0.00202384	0.000815531	0.000922327	0.000474071	0.00221987	0.000296998	0.000504319	0.00147481	0.000893201	0.000844674	0.000483113	0.00251442	0.00275894	0.000478154	0.000661711	0.000685913	0.000679087	0.000986345	0.00285149	0.00141797	0.00049378	0.000992714	0.00033366	0.000678914	0.000471613	0.000987463	0.00119472	0.00215734	0.000895319	0.0009968305	-0.3749008	0.135644	0.124738	0.109784	0.331924	0.116632	0.181279	0.4461361	-6.91093	0.998497	0.999616	1.00038	1.0015	0.357716	0.154384	0.152346	0.335554	0.07123528	6.262853
2217	1	-7154.622	-7430.406	275.7846	0.2618958	90474.23	0.0014721	0.000229668	0.00206915	0.00110252	0.00172149	0.00217099	0.000597497	0.000824349	0.000502458	0.00203917	0.000515878	0.000354048	0.000622217	0.000437457	0.00046583	0.000447408	0.00164568	0.0012457	0.000362691	0.000455426	0.00099306	0.000272253	0.00181926	0.00090205	0.00120519	0.00075092	0.00086631	0.00044034	0.000646905	0.00162824	0.000576048	0.000372324	0.000432071	0.00162627	0.000820808	0.000434558	0.000546347	0.00162221	0.000862022	0.00105648	0.000394119	0.000468604	0.00110255	0.000592692	0.0024269	0.000379837	0.0028671	0.000453416	0.000746599	0.000937278	0.000426209	0.001408	0.00301747	0.00211907	0.0007866253	-0.08966543	0.204856	0.163188	0.0715795	0.157337	0.132512	0.270527	0.128854	-7.147759	0.995777	0.998917	1.00108	1.00423	0.363706	0.144517	0.150606	0.341171	0.0391886	3.288049
2218	0	-7157.781	-7441.179	283.3981	0.1638614	346618.7	0.000956337	0.00189597	0.00198251	0.000464256	0.000795881	0.00101552	0.000367551	0.000325789	0.000806507	0.00126571	0.000657566	0.0023012	0.000303345	0.000417645	0.00195388	0.00166481	0.000673135	0.00106992	0.000474605	0.00155101	0.000801103	0.000326033	0.000638163	0.00059649	0.000448215	0.000653723	0.000973995	0.00102173	0.000551804	0.000533434	0.000634802	0.000511699	0.000726142	0.00149953	0.000877425	0.00113166	0.00152044	0.00154034	0.000265903	0.00153105	0.000853185	0.000444598	0.000953298	0.00140283	0.00134298	0.000566617	0.00104731	0.000594838	0.000796879	0.000216249	0.000496882	0.000395881	0.000697076	0.00142165	0.0008771417	-0.618897	0.159967	0.142828	0.186255	0.045982	0.298095	0.166874	0.6248346	-7.038842	0.997842	0.999448	1.00055	1.00216	0.352869	0.156425	0.145769	0.344937	0.005937612	105.2333
2219	1	-7169.39	-7438.108	268.718	0.3583624	860470.6	0.000937299	0.00100898	0.00256875	0.000359003	0.00246178	0.00154917	0.000509948	0.000303507	0.00143697	0.000383118	0.00120668	0.000806488	0.000772947	0.0006524	0.000262935	0.00041287	0.000940294	0.002328	0.000553335	0.0024839	0.00240452	0.000622628	0.000772411	0.000222056	0.000902096	0.000391937	0.000914112	0.000555018	0.000969148	0.000797322	0.000932728	0.00141299	0.000694985	0.000579363	0.000779574	0.000851899	0.0011523	0.0034605	0.000390704	0.00105908	0.00121583	0.000397324	0.00196387	0.000571604	0.00244138	0.00102698	0.000811539	0.000830897	0.00106276	0.0015665	0.000857804	0.00211452	0.00292767	0.000343712	0.00101506	-0.1668103	0.118079	0.270331	0.108486	0.154988	0.138296	0.20982	0.1860913	-6.892807	0.99863	0.99965	1.00035	1.00137	0.357173	0.149528	0.147901	0.345398	0.01928109	9.651494
2220	0	-7159.37	-7433.429	274.0586	0.2162102	172582.7	0.000497795	0.00318595	0.000721735	0.000986431	0.00391281	0.000939463	0.000833313	0.000835869	0.00102057	0.000761515	0.000885306	0.00138036	0.00140037	0.00128176	0.00221663	0.000856601	0.00106657	0.000460821	0.0010648	0.000455219	0.000685774	0.00117731	0.000941057	0.000530399	0.000811721	0.00139586	0.000474144	0.000625914	0.00315672	0.00290728	0.00102759	0.000601369	0.00279421	0.00119366	0.00165812	0.00142094	0.00161445	0.00269884	0.000634744	0.00122983	0.000832929	0.00121142	0.000395297	0.00132812	0.00039258	0.00109793	0.00125801	0.000814855	0.000925803	0.000796757	0.000778009	0.000771093	0.00151403	0.000629104	0.001039751	-0.1049513	0.158065	0.146254	0.0543427	0.203666	0.266233	0.171439	0.1277583	-6.868774	0.996942	0.999217	1.00078	1.00306	0.353957	0.147091	0.152951	0.346001	0.02280698	5.601718
2221	1	-7160.963	-7441.992	281.0289	0.3489161	226601.3	0.000614305	0.000693797	0.00179742	0.000614412	0.000420363	0.00213886	0.000512125	0.00059288	0.000987216	0.000429582	0.000825721	0.00044018	0.000580473	0.00125678	0.000592099	0.00105722	0.000372429	0.00109713	0.000539813	0.00035987	0.000588811	0.00187625	0.000868487	0.00143048	0.0017189	0.00155203	0.000976827	0.000654764	0.00118467	0.000397772	0.000867887	0.000273978	0.00120657	0.00104385	0.000930602	0.000439969	0.000437301	0.00179	0.000456751	0.000589369	0.00050857	0.00170031	0.000505306	0.000272368	0.0017597	0.000685575	0.00220908	0.00138678	0.000955799	0.00114534	0.000322212	0.000399135	0.00402916	0.000218333	0.0007163597	-0.01442485	0.321394	0.0837394	0.0951506	0.179748	0.181645	0.138323	0.05201593	-7.241328	0.997331	0.999317	1.00068	1.00267	0.347801	0.1546	0.144925	0.352674	0.03759108	1.383731
2222	0	-7147.254	-7425.598	278.3442	0.1718996	650795.8	0.000338694	0.00464205	0.000777069	0.0010808	0.000576592	0.0010819	0.000466094	0.00257202	0.000574617	0.00108366	0.000750367	0.000753624	0.000967212	0.000506736	0.00052643	0.000556253	0.000724069	0.0018748	0.00168744	0.000658824	0.000558798	0.000528156	0.000904416	0.000495044	0.000310087	0.000781479	0.000560866	0.00151671	0.000923808	0.00117731	0.000285006	0.000625849	0.00213612	0.00054446	0.00257831	0.00109978	0.00232093	0.0022422	0.000866968	0.00148587	0.000429151	0.000621734	0.00196989	0.00123651	0.00100794	0.000440644	0.000543132	0.000199112	0.000590631	0.000472132	0.000557254	0.000763544	0.000946663	0.00120438	0.0008257688	0.001333528	0.150172	0.228946	0.117989	0.200336	0.13014	0.172417	0.04401177	-7.099196	0.998425	0.999597	1.0004	1.00158	0.35363	0.150344	0.157315	0.338711	0.0453453	0.9705917
2223	1	-7133.685	-7429.769	296.0837	0.1852466	516507.8	0.00035512	0.000395628	0.00301289	0.000486864	0.000456761	0.000946407	0.000448881	0.000465401	0.000377944	0.000630603	0.000346721	0.000697234	0.000461018	0.000114431	0.000658477	0.000406068	0.000397473	0.00156317	0.000557267	0.000641332	0.00097073	0.00148029	0.000717481	0.000340535	0.000315181	0.00106167	0.000397895	0.000734189	0.000192893	0.00070466	0.000537887	0.000367861	0.00049045	0.00060209	0.000142423	0.00053792	0.00113668	0.00201044	0.00032211	0.000401413	0.000913351	0.000222404	0.000933478	0.000457406	0.00094069	0.000647572	0.000316473	0.00118378	0.000920036	0.000292809	0.000559434	0.000587763	0.00187986	0.00150784	0.0005949917	-0.102387	0.197262	0.144806	0.0805431	0.239671	0.0837699	0.253947	0.1496304	-7.426963	0.998232	0.999548	1.00045	1.00177	0.356232	0.152648	0.152569	0.338551	0.04724349	3.167218
2224	0	-7161.164	-7437.863	276.699	0.4348948	373784.8	0.000498562	0.00327359	0.000835782	0.00167985	0.000360317	0.00109488	0.000589395	0.00165159	0.000909722	0.00110045	0.000370858	0.000398179	0.00177629	0.00103142	0.00069316	0.00196447	0.000793439	0.00199519	0.000889891	0.00120585	0.000729303	0.0007518	0.000529417	0.000523226	0.0013667	0.000747678	0.00119297	0.0009724	0.000985669	0.000898387	0.00160096	0.00094492	0.000731382	0.000464181	0.00159984	0.000673108	0.00134925	0.00155856	0.001103	0.00067804	0.00103756	0.00150232	0.00163565	0.00270184	0.00220761	0.000841558	0.00145393	0.000908203	0.00100167	0.00310382	0.000507861	0.000628382	0.000776358	0.000584405	0.001073492	-0.1206752	0.164594	0.236811	0.111181	0.117571	0.134235	0.235609	0.1660205	-6.836839	0.997922	0.999468	1.00053	1.00208	0.357223	0.155129	0.155281	0.332367	0.0453453	3.66125
2225	1	-7135.098	-7432.436	297.3389	0.3606152	385647.1	0.000662326	0.000337629	0.00393468	0.000472778	0.000525753	0.000632359	0.000317363	0.000486837	0.000583971	0.000738458	0.000280322	0.000788691	0.000452437	0.000505952	0.00044676	0.000242621	0.000184193	0.000566659	0.00028381	0.000639713	0.000229443	0.000521527	0.000649007	0.000219434	0.000474636	0.000808059	0.000589639	0.00103195	0.000757614	0.000336463	0.000373224	0.000521168	0.000343346	0.000556802	0.000626315	0.00103252	0.000914789	0.00160146	0.000503535	0.000479798	0.000313029	0.000373482	0.0019249	0.00134306	0.000340786	0.0010804	0.000789763	0.000626074	0.000753366	0.00187867	0.000379213	0.00139043	0.0024448	0.000595973	0.0005741435	-0.01100033	0.217069	0.099856	0.0919372	0.190765	0.1726	0.227773	0.02880791	-7.462631	0.997954	0.999476	1.00052	1.00205	0.35726	0.150202	0.15301	0.339528	0.01780757	1.617733
