Iteration	Posterior	Likelihood	Prior	age_SSMO	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
270	-7169.767	-7431.434	261.6673	0.1558323	152.5688	0.000852606	0.000920923	0.0033592	0.00167781	0.00120591	0.00239147	0.00113802	0.00151392	0.000889714	0.00240209	0.00148868	0.00141563	0.00157658	0.000607473	0.000709528	0.00132756	0.000916348	0.000798622	0.000722721	0.00137819	0.000847725	0.0013993	0.000997925	0.000669492	0.000606136	0.00113153	0.00204718	0.00192897	0.000965599	0.00168709	0.00128221	0.00295489	0.000925861	0.000811373	0.000836546	0.00270876	0.000867687	0.000980202	0.00246626	0.00091463	0.000725385	0.000454209	0.000866355	0.00213545	0.00125441	0.00163849	0.00309223	0.000553909	0.000434088	0.00127198	0.00096791	0.00262362	0.00481169	0.00139939	0.001284692	-0.006159723	0.179906	0.19817	0.111563	0.16279	0.063149	0.284422	0.2488169	-6.657236	0.899049	0.971876	1.02438	1.1047	0.356322	0.14066	0.157345	0.345673	0.2426572	1.025384
280	-7150.491	-7436.345	285.8541	0.249754	301.5131	0.00112129	0.00116894	0.00258279	0.00282743	0.000693028	0.00167685	0.000397802	0.00116473	0.000593457	0.00112912	0.000782169	0.000545947	0.000700123	0.000641436	0.00110516	0.00146258	0.000398091	0.000419271	0.000241411	0.000654278	0.000441711	0.000882043	0.000896972	0.000280238	0.000932289	0.000842075	0.00116656	0.00247904	0.00109285	0.000605807	0.000481705	0.000617314	0.000859325	0.000488165	0.00073811	0.00127025	0.000871606	0.000412625	0.000710146	0.000288384	0.000663474	0.000236876	0.000879864	0.00172145	0.0010622	0.000255605	0.000863404	0.000960977	0.00122795	0.000669015	0.000610892	0.000653135	0.00255851	0.000603093	0.0007970787	-0.0008850388	0.215901	0.134128	0.0938095	0.233903	0.0849927	0.237266	0.03552921	-7.134557	0.927775	0.980367	1.01774	1.07412	0.346386	0.164623	0.152957	0.336033	0.03464418	1.025547
290	-7163.47	-7437.841	274.3705	0.2915613	4460.646	0.0012846	0.00108855	0.00239665	0.0015778	0.000889559	0.0022462	0.000243427	0.000526635	0.000359383	0.000659759	0.000385057	0.000751035	0.00117941	0.000250747	0.00141957	0.000646657	0.00168055	0.00108118	0.000966097	0.00100633	0.000342729	0.00115102	0.000664287	0.00111931	0.00176069	0.00131618	0.000928451	0.00316561	0.00107244	0.000501387	0.00126109	0.00177807	0.00107632	0.000793065	0.000879982	0.00196311	0.00128838	0.00045237	0.00209011	0.000358478	0.000452555	0.00040186	0.00173151	0.000445354	0.000952956	0.000696506	0.00296632	0.000341417	0.000766777	0.00187179	0.000615192	0.00120616	0.000609559	0.000805024	0.0008896236	-0.03754568	0.188553	0.152816	0.079984	0.354836	0.0576643	0.166146	0.04347397	-7.024712	0.981033	0.995075	1.0048	1.0191	0.353224	0.159867	0.152306	0.334603	0.005928289	7.333309
300	-7152.761	-7431.598	278.8375	0.2972386	10466.37	0.000373322	0.00119862	0.00254372	0.00096437	0.000628538	0.000960596	0.00062177	0.00135841	0.00135716	0.000619012	0.000613835	0.001847	0.00100307	0.000520054	0.000965253	0.000538696	0.00145502	0.000645777	0.000959654	0.000252456	0.00215627	0.00059741	0.000485393	0.000760491	0.00136739	0.000503179	0.000641978	0.0011095	0.000444922	0.00171939	0.00202435	0.000886131	0.000874876	0.000578426	0.00109456	0.00304143	0.000353957	0.000284881	0.000980307	0.00139021	0.00201558	0.000474779	0.00134588	0.000734632	0.00106537	0.000578832	0.00051685	0.000451679	0.00101783	0.00173411	0.000996216	0.00317107	0.0010434	0.000745058	0.0009690179	-0.05469813	0.200433	0.193738	0.0875069	0.294465	0.149482	0.0743755	0.06553489	-6.939227	0.987603	0.996799	1.00315	1.01245	0.358461	0.149811	0.153814	0.337915	0.01083675	6.047464
310	-7169.52	-7435.188	265.668	0.2698261	8510.726	0.00257602	0.000705175	0.00440396	0.0005853	0.00114854	0.000705268	0.000834639	0.00100623	0.000832313	0.000429375	0.00112185	0.00190125	0.000518654	0.00188724	0.0021647	0.000895635	0.000273766	0.00111066	0.00122601	0.00258078	0.00145306	0.000655802	0.000793916	0.00281036	0.00100846	0.000340242	0.00103316	0.000770541	0.00144979	0.000691464	0.000988927	0.0025106	0.000480612	0.00103727	0.00250105	0.00162761	0.000897827	0.00226706	0.00042549	0.000797372	0.0011135	0.000638074	0.00103465	0.00182273	0.00191392	0.0010933	0.00127798	0.00124756	0.000928307	0.00136746	0.000884158	0.00277135	0.00197711	0.00143582	0.001230418	-0.1125286	0.248746	0.257871	0.0586657	0.199068	0.121514	0.114136	0.1352278	-6.700402	0.986255	0.996447	1.00349	1.01381	0.358164	0.150514	0.153686	0.337635	0.02269914	5.957397
320	-7163.856	-7441.108	277.2524	0.3078612	13706.04	0.000682611	0.000497946	0.00359705	0.000418007	0.00208189	0.00136216	0.00190182	0.00059868	0.000634499	0.000149033	0.00210534	0.00253677	0.000247365	0.000404033	0.000403743	0.000643484	0.00029061	0.00142194	0.000645514	0.000441278	0.000665131	0.000570176	0.000806782	0.00149986	0.000719454	0.000782422	0.00103341	0.000598429	0.000993576	0.0011257	0.00122448	0.000804817	0.000444874	0.000498449	0.000541346	0.00212824	0.000648065	0.000548849	0.00142909	0.000467285	0.00184134	0.000346849	0.000480619	0.000678844	0.00157309	0.00103525	0.00210219	0.000476043	0.000461381	0.00214624	0.00115209	0.000751751	0.000725355	0.000418466	0.0008456531	-0.169899	0.182481	0.278782	0.123359	0.204307	0.132094	0.0789774	0.1896688	-7.075401	0.989164	0.997206	1.00275	1.01088	0.353582	0.154873	0.152892	0.338653	0.0197698	9.593865
330	-7147.473	-7434.889	287.4161	0.4372449	2017.151	0.00137621	0.000490563	0.00307988	0.000202975	0.000935967	0.0010395	0.00157902	0.000325743	0.00065179	0.000227848	0.000650495	0.00167207	0.000591832	0.000348895	0.000661573	0.000399968	0.000542029	0.000597127	0.000407504	0.00164291	0.000761263	0.000270974	0.000761795	0.000850209	0.000439978	0.000216326	0.000663424	0.000642926	0.000636672	0.00136166	0.000597042	0.000917741	0.00081846	0.000329034	0.00130545	0.00234666	0.00157427	0.000538307	0.000354377	0.000789291	0.000348548	0.000783109	0.00109889	0.00140775	0.000335906	0.00039116	0.000441837	0.000446877	0.000622377	0.00310806	0.00068098	0.000606082	0.000378728	0.000864878	0.0006052344	-0.0522266	0.157913	0.25786	0.106506	0.192862	0.205887	0.0789729	0.08428943	-7.409895	0.971842	0.99263	1.00709	1.02844	0.352829	0.149522	0.152567	0.345082	0.03206283	2.628883
340	-7162.661	-7443.504	280.8421	0.4019392	6382.328	0.000776696	0.000583485	0.0018887	0.000370362	0.000795171	0.000820887	0.0010891	0.000556867	0.00034984	0.000613886	0.00111664	0.00198075	0.000335478	0.00104838	0.000567559	0.000938808	0.00057357	0.000667151	0.00060781	0.000732674	0.000873825	0.000172773	0.00151787	0.000520879	0.000792404	0.000221365	0.000183537	0.000338511	0.000434714	0.000614496	0.00119719	0.000896464	0.000900399	0.000756242	0.00073506	0.000809826	0.00102532	0.000345214	0.000363792	0.00169158	0.000171346	0.00272331	0.000835338	0.000990114	0.00217829	0.00169828	0.000598312	0.000736194	0.00012464	0.00251065	0.000794876	0.000252642	0.000596358	0.000721543	0.0007505647	0.1193921	0.0851867	0.245327	0.0564043	0.243322	0.18551	0.18425	0.01886078	-7.194685	0.984134	0.995891	1.00402	1.01596	0.36533	0.152713	0.143763	0.338195	0.1382529	0.1364224
350	-7143.209	-7439.199	295.9906	0.3388043	24833.27	0.0010214	0.000652156	0.00292762	0.000498338	0.000391512	0.00130643	0.000829611	0.00042602	0.000267934	0.000413109	0.000493601	0.000673139	0.000322786	0.00126503	0.00153731	0.000715397	0.000463535	0.00038359	0.000815228	0.000460369	0.000698449	0.00104253	0.00140917	0.00125637	0.000750857	0.000150019	0.00023581	0.000418299	0.000800804	0.000400867	0.000603763	0.000288749	0.000441806	0.000350988	0.000309129	0.00197253	0.000737548	0.000482302	0.000239079	0.000276103	0.000684476	0.0010467	0.00062436	0.00117264	0.000265253	0.000837347	0.000787753	0.000599574	0.00023292	0.000709526	0.000295839	0.000132156	0.000575129	0.000469994	0.0005556213	0.1917003	0.163142	0.0868628	0.111042	0.242496	0.110212	0.286245	0.03203369	-7.495424	0.991945	0.997928	1.00205	1.00808	0.35352	0.148155	0.147622	0.350703	0.223734	0.1431776
360	-7125.511	-7432.841	307.3302	0.4774792	84221.56	0.000471449	0.000724849	0.00201317	0.000444411	0.000249321	0.000793591	0.000352029	0.000517682	0.000595611	0.000778187	0.000375037	0.000477319	0.000126716	0.000437919	0.000357944	0.000552391	0.000312134	0.00035145	0.000610061	0.000569396	0.000280327	0.000466298	0.000190766	0.00113922	0.000826592	0.00037419	0.000100895	0.000316266	0.000713998	0.000927282	0.000758578	0.000382153	0.000416201	0.000243747	0.000425046	0.0027437	0.00039668	0.000250491	0.000372548	0.000459231	0.000468998	0.000204434	0.00159614	0.00091579	0.000381841	0.000215727	0.0003776	0.000232841	0.000187775	0.000193338	0.000583283	0.000228678	0.00164141	0.000365598	0.000465335	0.1080815	0.22208	0.0780533	0.0964841	0.152422	0.195028	0.255933	0.05151601	-7.672753	0.995623	0.998878	1.00112	1.00438	0.354617	0.151756	0.149101	0.344527	0.1595975	0.3227871
370	-7138.311	-7440.241	301.9295	0.3803664	31582.24	0.000382249	0.00064279	0.00169833	0.000433923	0.000391062	0.000396528	0.00029194	0.000548631	0.000618093	0.000475383	0.000425059	0.0012291	0.000369218	0.000850985	0.000247339	0.000211617	0.000805164	0.000448026	0.000649149	0.000532854	0.000464166	0.000430595	0.000224759	0.000610427	0.000341031	0.000114875	0.000246298	0.000260033	0.000357221	0.000242586	0.000516874	0.000476234	0.000300929	0.000198407	0.000856457	0.00220286	0.000558734	0.000226643	0.000434415	0.000223603	0.000403087	0.000904619	0.000360155	0.00102685	0.000582069	0.00072495	0.000582224	0.00181295	0.000138675	0.000699877	0.000655527	0.000707994	0.00405522	0.000232746	0.0004617003	0.08753573	0.220468	0.08805	0.0713032	0.212313	0.125525	0.28234	0.03915344	-7.680595	0.992857	0.998164	1.00182	1.00716	0.346799	0.152714	0.148468	0.352019	0.1266892	0.3090512
380	-7149.57	-7436.865	287.2947	0.2959003	10001.83	0.000262006	0.000403699	0.00203904	0.000480195	0.000695219	0.000470149	0.000401985	0.000848742	0.00023554	0.000505099	0.000406121	0.00073545	0.000785212	0.000597924	0.000287796	0.000256373	0.00150383	0.000390893	0.000554687	0.00028147	0.000487417	0.00325953	0.000634342	0.000545558	0.000604491	0.000458104	0.000493408	0.000315357	0.00056504	0.00104549	0.0010116	0.000765848	0.00162767	0.000424874	0.000331871	0.0024152	0.00247902	0.000552188	0.000918555	0.00012943	0.000717955	0.000363415	0.000298277	0.000713692	0.000548374	0.000200498	0.00153834	0.000776159	0.000639438	0.000432278	0.00155104	0.000960966	0.00246033	0.000642731	0.0005502371	0.008247346	0.309685	0.115519	0.0887427	0.117958	0.172093	0.196002	0.0217562	-7.505161	0.987319	0.996725	1.00322	1.01274	0.352957	0.155729	0.151104	0.34021	0.03000355	0.725121
390	-7153.454	-7432.227	278.7733	0.3252249	4559.948	0.000745141	0.00176383	0.00279056	0.00243551	0.000783122	0.00109756	0.000963804	0.00061872	0.00101231	0.000886784	0.000923813	0.000528233	0.000287443	0.00102499	0.000825298	0.000915758	0.00196235	0.00137942	0.000739681	0.000405342	0.00132237	0.00118499	0.000853777	0.000717099	0.00115787	0.00066724	0.000597563	0.00112898	0.000778136	0.000851099	0.0017335	0.000884066	0.000623219	0.000827599	0.000601505	0.00227419	0.000728834	0.00129632	0.000555595	0.00103314	0.0031279	0.00131604	0.00123973	0.00213837	0.00197903	0.000156954	0.000755658	0.000886903	0.000306461	0.0011293	0.000639044	0.000700145	0.000834475	0.000701321	0.0009394967	0.02811178	0.218017	0.12211	0.0843827	0.19657	0.195941	0.182979	0.02601923	-6.970166	0.98124	0.99513	1.00475	1.01889	0.353502	0.154082	0.155805	0.336611	0.05413101	0.4806714
400	-7160.252	-7431.979	271.7276	0.197613	9560.043	0.00156335	0.000811603	0.00200594	0.00119353	0.00170347	0.00133278	0.000692871	0.000677919	0.000338469	0.000798642	0.000700518	0.00107371	0.000551665	0.000770604	0.00157761	0.000943602	0.000461027	0.00310222	0.00174456	0.000528386	0.000506556	0.0024366	0.000454463	0.000744539	0.00142748	0.00210032	0.00230461	0.000572109	0.00171502	0.00114893	0.000349385	0.000969231	0.001272	0.0010283	0.000608239	0.00207255	0.000631002	0.00127373	0.00085916	0.000702138	0.000623214	0.00192309	0.000652058	0.00160929	0.00236873	0.000971628	0.00148397	0.00183921	0.000830761	0.00150081	0.00160334	0.000920045	0.00258948	0.000727491	0.001073055	-0.2902839	0.255256	0.102029	0.110722	0.187939	0.183715	0.160338	0.3110737	-6.837246	0.98703	0.99665	1.00329	1.01303	0.351026	0.148406	0.152907	0.34766	0.02078987	14.96276
410	-7164.496	-7434.685	270.1886	0.3387814	34847.59	0.00226337	0.000541085	0.00378756	0.000771338	0.00119603	0.000511341	0.000774103	0.000834461	0.0003976	0.000636644	0.00074832	0.000439671	0.000898978	0.000498791	0.000355377	0.00217513	0.00202484	0.000962101	0.00156765	0.000997572	0.000302354	0.00188675	0.000479756	0.000389486	0.000760592	0.000637048	0.000710984	0.00204623	0.000870334	0.000714342	0.000437802	0.0010389	0.000338262	0.000334253	0.000529878	0.00306376	0.00118488	0.000812716	0.00108793	0.000386555	0.00126393	0.000633678	0.000777055	0.000333136	0.00114207	0.00129934	0.00142586	0.00189779	0.0012579	0.00128278	0.00282323	0.000647695	0.00303709	0.000776931	0.0008431048	-0.04420463	0.147947	0.164046	0.105341	0.23	0.225295	0.127371	0.2195328	-7.078419	0.993199	0.998253	1.00173	1.00682	0.342573	0.146093	0.164145	0.347188	0.1753282	1.252125
420	-7161.979	-7434.348	272.3685	0.3521836	968902.6	0.00135491	0.000828559	0.00202686	0.00166608	0.00176524	0.00357715	0.000885529	0.000259905	0.000705772	0.000723645	0.00152171	0.000967716	0.00176284	0.000713644	0.00094304	0.00126855	0.000566894	0.00102974	0.00122915	0.000994356	0.000351221	0.0015397	0.000765177	0.000664421	0.000878181	0.00102661	0.00188145	0.000760515	0.00143636	0.000504563	0.000528845	0.0012972	0.000776624	0.00113975	0.000190161	0.00220113	0.000858103	0.00167406	0.000409011	0.00067733	0.00245037	0.000503262	0.000576963	0.00210115	0.000977628	0.000877471	0.000876218	0.00124618	0.000457569	0.00286608	0.00130344	0.000582752	0.000643556	0.0011941	0.0008915225	-0.2767731	0.148357	0.0976785	0.112983	0.380639	0.153056	0.107287	0.3347624	-7.02258	0.998709	0.99967	1.00033	1.00129	0.342344	0.147339	0.160166	0.35015	0.05798937	5.772824
430	-7152.504	-7433.535	281.031	0.3736127	44248.83	0.0013986	0.00103947	0.00314079	0.000615741	0.00131938	0.00256384	0.00034929	0.000429017	0.000668154	0.000816221	0.000333312	0.00121124	0.000535805	0.000589844	0.000544401	0.000532752	0.000279524	0.000902744	0.0008476	0.000854684	0.00110269	0.0021717	0.000225558	0.000610097	0.000546962	0.000781462	0.00072971	0.000451774	0.000753081	0.00116548	0.000418218	0.00152554	0.00142566	0.000705633	0.000414011	0.0018159	0.000483148	0.00173912	0.000678614	0.000419512	0.00147958	0.000455638	0.00150215	0.000607801	0.00149055	0.00035209	0.00080623	0.000755708	0.00127227	0.00213017	0.00157098	0.000288728	0.00101649	0.000701324	0.0008466388	-0.2179202	0.135787	0.145462	0.0842527	0.160308	0.307523	0.166668	0.2693707	-7.074236	0.993964	0.99845	1.00154	1.00605	0.366933	0.142441	0.155607	0.335019	0.05145054	5.235528
440	-7152.349	-7435.117	282.7685	0.3605207	22636.33	0.000933961	0.00105352	0.0020842	0.00107783	0.000746775	0.00206992	0.000466999	0.000559753	0.000691322	0.000455138	0.000793513	0.00210255	0.000654159	0.00109911	0.000206887	0.000647091	0.000412944	0.000515103	0.000756392	0.00037953	0.00213165	0.000580362	0.000641527	0.00104158	0.00193077	0.00151678	0.000855349	0.000888456	0.000380472	0.000888497	0.000664231	0.000578267	0.00177041	0.000507123	0.000745526	0.00112553	0.00056466	0.00113258	0.000861638	0.000785302	0.00272503	0.000589722	0.000991505	0.000806591	0.00347249	0.00036235	0.00118773	0.000913709	0.00103976	0.0011928	0.0014893	0.00100773	0.000540717	0.000611645	0.0008850536	-0.218327	0.178287	0.15952	0.111774	0.0835383	0.243203	0.223678	0.2278402	-7.029862	0.991564	0.99783	1.00215	1.00846	0.366185	0.147371	0.158617	0.327827	0.009513199	23.9499
450	-7158.311	-7436.348	278.0362	0.303136	168245.3	0.000875546	0.000875593	0.00282139	0.00103509	0.000664614	0.0011293	0.000972855	0.000875224	0.000728353	0.000232076	0.00381881	0.000446497	0.000429839	0.000495159	0.000409086	0.00190763	0.000481153	0.000492862	0.000510892	0.00047365	0.00182533	0.000877936	0.000928418	0.00092131	0.00133639	0.00083855	0.000438506	0.000566114	0.00064324	0.000362511	0.000721756	0.000854844	0.000679317	0.00162289	0.000490244	0.00309376	0.00064932	0.000997352	0.000779986	0.000690423	0.000460503	0.00533251	0.000771085	0.000783018	0.00135201	0.000607644	0.00147224	0.00052117	0.0006483	0.00130358	0.000623774	0.00138687	0.000946614	0.000567779	0.0009277837	-0.1767056	0.219062	0.139258	0.0757811	0.178512	0.183419	0.203967	0.2459847	-6.982712	0.996903	0.999207	1.00079	1.0031	0.351721	0.157686	0.163096	0.327496	0.06927916	3.550631
460	-7151.471	-7436.419	284.9472	0.2085141	194239.4	0.000961599	0.000668887	0.00366061	0.000553639	0.000941894	0.00158842	0.000462183	0.000537854	0.00054284	0.000990857	0.000838582	0.000559313	0.000542601	0.00013319	0.000570723	0.000369355	0.000991833	0.000414205	0.000585091	0.000584708	0.00227961	0.000418345	0.000875983	0.00120769	0.000767598	0.000873885	0.000294436	0.000516301	0.00121624	0.000342301	0.00222043	0.000496806	0.000617258	0.000345777	0.000206242	0.00171228	0.000230179	0.000499226	0.000703092	0.000606399	0.00140126	0.000929532	0.000484783	0.00138028	0.000917769	0.00120727	0.000720015	0.000699518	0.000757407	0.0017684	0.000869134	0.000966687	0.000877253	0.000793715	0.0006569066	-0.2931103	0.149267	0.186623	0.142348	0.211197	0.12891	0.181656	0.3819156	-7.327969	0.997117	0.999262	1.00074	1.00289	0.345364	0.157188	0.16167	0.335778	0.08880531	4.300594
470	-7159.051	-7431.497	272.4453	0.3974332	248615.3	0.00120735	0.000568772	0.00192824	0.000970453	0.00123515	0.00220225	0.00102415	0.000824268	0.000871443	0.000725323	0.00036597	0.00128038	0.000215322	0.000824036	0.00110863	0.000733711	0.000956307	0.00155437	0.000451549	0.000933504	0.00126246	0.000318592	0.00148229	0.000721328	0.00101397	0.00211944	0.000380819	0.00227932	0.00239606	0.000574043	0.000484581	0.000569508	0.00174286	0.000395226	0.000989649	0.00263265	0.000542792	0.000400839	0.000893955	0.000593377	0.000516884	0.000570544	0.000733076	0.000744355	0.000751067	0.000753885	0.000845775	0.000806574	0.00257538	0.000676785	0.000765301	0.00176301	0.00471909	0.000427232	0.0009037843	-0.3586984	0.216939	0.0778089	0.0913779	0.24138	0.128613	0.243881	0.4679548	-7.00892	0.997452	0.999348	1.00065	1.00255	0.349422	0.158574	0.152279	0.339724	0.1092564	4.283089
480	-7180.343	-7439.246	258.9027	0.5044723	180548.8	0.000554463	0.000981911	0.00263428	0.000825424	0.0012978	0.00206093	0.000890157	0.0017537	0.000559677	0.0004144	0.00369039	0.00248275	0.00181115	0.000248828	0.000709509	0.000361875	0.000920897	0.00145994	0.00169169	0.00146829	0.0014789	0.000543593	0.000913255	0.000645289	0.0002112	0.0015587	0.000728354	0.000873234	0.000758992	0.00298951	0.00106024	0.000383753	0.000879152	0.000894021	0.000460226	0.00307377	0.00101986	0.000997812	0.000540129	0.000656522	0.00105889	0.000846432	0.00123027	0.000740924	0.00169885	0.000950124	0.00143551	0.000352694	0.000566051	0.000664427	0.00300571	0.000404742	0.00595474	0.00133759	0.001002793	-0.4163614	0.241159	0.160981	0.103026	0.148373	0.0892688	0.257192	0.5410624	-6.904966	0.99701	0.999234	1.00076	1.00299	0.365259	0.149726	0.149442	0.335573	0.1247009	4.338879
490	-7148.356	-7428.776	280.4205	0.3532152	136571.7	0.00105427	0.0010165	0.00262271	0.00163962	0.00216611	0.000806048	0.000452242	0.000690559	0.000386065	0.000466566	0.00357321	0.000977318	0.000275389	0.000416301	0.000894803	0.0013995	0.000554765	0.000802398	0.000601417	0.000558363	0.00171453	0.000322047	0.00104494	0.000770331	0.000829069	0.00112079	0.00038546	0.000563783	0.000267917	0.000505055	0.00114732	0.000622479	0.00117011	0.000364703	0.00136154	0.00196338	0.000424371	0.000437553	0.000713756	0.000408669	0.000469524	0.000444016	0.00115711	0.00105196	0.00148113	0.00129261	0.000423645	0.000736462	0.00114908	0.000276839	0.000885344	0.00087154	0.0030677	0.000853919	0.0008581375	0.04539699	0.2513	0.165103	0.0789881	0.167942	0.144645	0.192021	0.04487057	-7.060746	0.996563	0.999119	1.00088	1.00344	0.363021	0.157315	0.146147	0.333517	0.09026756	0.4970841
500	-7169.278	-7445.286	276.0083	0.5935363	75122.51	0.000544684	0.0011421	0.00552718	0.00100471	0.00125144	0.000922163	0.000812408	0.00114642	0.000454853	0.000408136	0.000644975	0.000927011	0.000801956	0.0012605	0.00195397	0.00127969	0.00100877	0.000993852	0.000786167	0.00324082	0.00134756	0.000875108	0.0011692	0.000563879	0.000546279	0.0024121	0.000871109	0.00112353	0.00142813	0.00142239	0.00048627	0.00111144	0.00105837	0.00115742	0.00111606	0.0026863	0.000742797	0.0011685	0.00106551	0.000847074	0.000861749	0.000719419	0.000979094	0.00166856	0.00160374	0.00124546	0.000860618	0.00125444	0.000506758	0.00185872	0.00180255	0.000638477	0.00145586	0.00087741	0.0009566091	-0.02243849	0.130624	0.129015	0.0986117	0.131446	0.211482	0.298821	0.0510331	-6.952116	0.995366	0.998812	1.00118	1.00464	0.36268	0.154977	0.14519	0.337154	0.02859461	1.784711
510	-7178.983	-7440.073	261.0894	0.3148035	11494.27	0.00107668	0.000852771	0.00470927	0.00170997	0.00297405	0.00236055	0.00145123	0.00187849	0.000603929	0.00112495	0.000658898	0.000774937	0.000755056	0.000531592	0.000675493	0.00130225	0.000372953	0.00220506	0.00130864	0.00130268	0.000978453	0.000923336	0.000188088	0.000835932	0.00125517	0.00143236	0.000547278	0.00094316	0.00028629	0.00021204	0.000995559	0.000715671	0.00206332	0.00244392	0.000776382	0.00122672	0.00099948	0.000482008	0.00112837	0.000473404	0.00190737	0.00112263	0.000598107	0.00164899	0.000899564	0.00187844	0.00179298	0.00139183	0.00119533	0.000841157	0.000905966	0.000675463	0.00313409	0.000852249	0.001120701	-0.7242849	0.25861	0.161342	0.131076	0.162558	0.159473	0.12694	0.8315823	-6.793801	0.988169	0.996947	1.003	1.01188	0.356378	0.152284	0.162735	0.328603	0.1072974	7.750254
