Iteration	Posterior	Likelihood	Prior	age_occidentalis	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
200	-7159.721	-7443.041	283.3205	0.3471935	1.294339	0.000473733	0.000266212	0.000786229	0.000362293	0.00121543	0.00134043	0.000863816	0.00191618	0.000658707	0.00054743	0.00058385	0.000552958	0.00327447	0.00034093	0.0018138	0.000853291	0.000491016	0.000370414	0.000951582	0.000875787	0.00173708	0.000782168	0.000455687	0.000711624	0.000388919	0.00194685	0.000878995	0.000545575	0.000317861	0.00108426	0.000748819	0.000768003	0.00133984	0.00089925	0.000609768	0.000742389	0.00219859	0.000890739	0.00061724	0.000975839	0.000591992	0.000977875	0.00120477	0.000227836	0.000913666	0.000835569	0.000938768	0.000308504	0.000545707	0.000674463	0.000249035	0.00222707	0.00211766	0.000606352	0.0009091903	-0.04933223	0.238731	0.185986	0.0677471	0.182633	0.158229	0.166673	0.04968454	-7.002956	0.191734	0.550314	1.03566	2.2223	0.354407	0.153091	0.154066	0.338435	0.0003523074	141.0261
210	-7173.211	-7440.755	267.5434	0.2119278	0.5128458	0.000509985	0.00125689	0.000539843	0.00177587	0.00182364	0.00287503	0.00124961	0.000486577	0.000688885	0.000816576	0.00107181	0.000770506	0.00357567	0.000674012	0.00260819	0.000931646	0.000529166	0.00107278	0.00112464	0.00221893	0.00454374	0.000511366	0.000395127	0.00182957	0.00110079	0.000927366	0.0011196	0.000281726	0.000478951	0.000732021	0.000649849	0.00107657	0.00110195	0.00225044	0.000677447	0.00113657	0.000258082	0.000734171	0.0016024	0.00177145	0.000418557	0.00119947	0.000856933	0.00116129	0.000921447	0.000651366	0.000965372	0.00032655	0.00161245	0.000637279	0.00112337	0.00208125	0.00331469	0.000841996	0.001068065	-0.05084253	0.152755	0.169698	0.120249	0.164544	0.170162	0.222592	0.05102062	-6.841907	0.0357926	0.260219	0.829395	2.87459	0.355614	0.147587	0.154591	0.342207	0.0001780889	286.4897
220	-7159.258	-7436.435	277.1768	0.245111	0.2484798	0.000824523	0.00147361	0.000882268	0.000848704	0.00246231	0.00394123	0.00208915	0.000602467	0.0015402	0.00102395	0.000937909	0.000794862	0.00199715	0.000906312	0.00179574	0.000917057	0.000566955	0.000596111	0.00125369	0.00083014	0.000394812	0.000687536	0.000276505	0.000731884	0.000934409	0.000466534	0.0014294	0.000804698	0.000752022	0.00074995	0.00072142	0.000661305	0.000591428	0.000750857	0.000583005	0.00325741	0.00087774	0.000975301	0.000397961	0.0011399	0.000206779	0.00156124	0.00153119	0.0010202	0.00146126	0.000668624	0.00045838	0.000594491	0.000618179	0.000584596	0.00116996	0.000844997	0.00371016	0.000445487	0.0008757446	-0.1347301	0.209915	0.220714	0.0924207	0.122263	0.145405	0.209282	0.1358027	-7.040436	0.00204166	0.0655943	0.498269	3.4341	0.360441	0.147788	0.149098	0.342673	0.001072566	126.6147
230	-7155.655	-7431.942	276.2873	0.1893928	2.138368	0.000834297	0.0012521	0.000420792	0.000401329	0.000343505	0.00183196	0.000140502	0.000648145	0.000270199	0.000289913	0.000768485	0.00101373	0.000798868	0.000903589	0.000900531	0.00064482	0.000546505	0.00092692	0.000379285	0.000215669	0.000734059	0.000173778	0.000564646	0.000616077	0.00174054	0.000215102	0.000477115	0.00217008	0.000604265	0.00037789	0.000199369	0.000625108	0.000436611	0.000288064	0.00167735	0.00255327	0.000759253	0.00166834	0.000812127	0.000273641	0.000622341	0.00176465	0.000421418	0.000835235	0.000867783	0.000418942	0.0012319	0.000857042	0.00119614	0.000436027	0.000197408	0.000363127	0.00377727	0.00315839	0.000752171	-0.05446971	0.162976	0.164004	0.142117	0.211156	0.168396	0.151351	0.06118113	-7.192547	0.309251	0.668965	1.0731	1.94869	0.357767	0.15411	0.147992	0.340131	0.006711416	9.115979
240	-7147.047	-7433.986	286.9388	0.4426072	4.237291	0.000704581	0.000873005	0.000781019	0.00140467	0.000466494	0.00284817	0.00055659	0.00110576	0.000504342	0.00040946	0.000722531	0.000791202	0.000375447	0.00096628	0.000703364	0.000346449	0.000334795	0.000404047	0.000412673	0.000560903	0.000612077	0.000283264	0.000456387	0.00125764	0.00105134	0.000217164	0.000965762	0.00165558	0.00151069	0.000565536	0.0009721	0.00055378	0.000311499	0.000789557	0.000544524	0.00258186	0.000567209	0.00105112	0.000715246	0.000834481	0.000790552	0.000883042	0.00110189	0.00201826	0.000230379	0.000513066	0.000554889	0.000459673	0.000822684	0.000688451	0.00084992	0.000577656	0.0032121	0.00217209	0.0007858933	-0.1608561	0.180044	0.101751	0.121307	0.261259	0.162889	0.17275	0.1872838	-7.14869	0.466941	0.783035	1.0843	1.66573	0.355637	0.150768	0.153907	0.339688	0.02642768	7.086652
250	-7156.459	-7431.692	275.2327	0.2284932	0.8859245	0.000550672	0.000976926	0.000267415	0.0012695	0.000749538	0.0041262	0.000742366	0.00102907	0.00111171	0.000298468	0.000941665	0.00060158	0.000480111	0.000769343	0.00100508	0.000672592	0.000293814	0.000520717	0.00113645	0.000424039	0.00135448	0.000562005	0.000376308	0.00135072	0.00121731	0.000550244	0.000955933	0.00278012	0.002202	0.00055245	0.000546403	0.000746407	0.000509608	0.000749453	0.00127697	0.00331451	0.000933724	0.000281676	0.00101422	0.00109981	0.000875423	0.000600862	0.000572466	0.000542292	0.00309154	0.00080683	0.000342358	0.000434293	0.00144643	0.00113231	0.000599941	0.00112582	0.00378345	0.0005883	0.0007994707	-0.2949355	0.208337	0.0906184	0.111272	0.198209	0.161926	0.229638	0.3530735	-7.131561	0.113669	0.439558	0.978189	2.46858	0.361026	0.151963	0.152659	0.334353	0.05813798	6.073026
260	-7145.696	-7427.656	281.9595	0.1626587	0.3442507	0.00113298	0.000955557	0.000510695	0.000125362	0.00110698	0.00313183	0.000578903	0.000760936	0.000238623	0.000284459	0.000850135	0.000482531	0.000859662	0.000684354	0.000361151	0.000577717	0.000187716	0.000425982	0.00106467	0.00142886	0.00100462	0.000332596	0.000309479	0.00111167	0.00121255	0.0006663	0.00099138	0.000471524	0.00173047	0.000823793	0.000884761	0.000837035	0.000895252	0.00168235	0.000636461	0.00123108	0.0025287	0.000227167	0.0011614	0.000401733	0.00108626	0.000623435	0.00044232	0.000485076	0.0005028	0.000456494	0.000789581	0.000284332	0.000827829	0.00032703	0.000547195	0.00138458	0.00324616	0.000969319	0.0007062731	-0.08980713	0.237636	0.0966344	0.11684	0.206072	0.187357	0.15546	0.2039733	-7.255509	0.0095602	0.139079	0.663157	3.1882	0.361401	0.148326	0.152724	0.337549	0.1141662	1.786635
270	-7147.721	-7430.625	282.9037	0.1504765	0.1694772	0.000920392	0.000592019	0.00133385	0.000171611	0.00129108	0.00338752	0.00119328	0.000661497	0.0022652	0.000863104	0.00031732	0.00113708	0.000893147	0.000510175	0.000321923	0.000672649	0.00051173	0.000455789	0.000931428	0.000907077	0.000195424	0.00130145	0.000458965	0.00130674	0.000288391	0.000890377	0.000755191	0.0018618	0.000358716	0.000699282	0.000262669	0.000965785	0.000378763	0.000918981	0.0011572	0.00153828	0.000762939	0.000755845	0.00109338	0.000692998	0.00187266	0.000591837	0.00123623	0.000515582	0.000564761	0.00101534	0.00021645	0.001043	0.00112868	0.000297824	0.000736713	0.000760888	0.00117898	0.00094819	0.0006904515	-0.3055065	0.10804	0.197152	0.176025	0.190626	0.0934865	0.23467	0.3351115	-7.278165	0.000153092	0.0182261	0.299501	3.68212	0.359014	0.153951	0.151716	0.33532	0.02960496	11.31944
280	-7140.544	-7437.465	296.9219	0.1723977	0.06485395	0.00052345	0.000823775	0.00176483	0.000683046	0.000561034	0.00164601	0.00113995	0.00128082	0.00231147	0.000438631	0.000455616	0.000996967	0.000669514	0.000475014	0.000268537	0.000298647	0.000785752	0.000797901	0.000510447	0.000520186	0.000415076	0.00130435	0.000471266	0.000539367	0.000506256	0.000670701	0.000728611	0.000501903	0.000427341	0.000374325	0.000419552	0.00110983	0.000767396	0.000353613	0.000897307	0.000513806	0.000569538	0.000358013	0.000449176	0.00047771	0.000500075	0.000525644	0.000359734	0.000402071	0.000413724	0.000677788	0.000713835	0.000786118	0.000939287	0.000875057	0.000236863	0.000518948	0.004869	0.00129567	0.0005717822	-0.2435452	0.137176	0.233588	0.0919172	0.187875	0.0789473	0.270496	0.2992331	-7.466752	2.89183e-10	2.53431e-05	0.019773	3.9802	0.35008	0.155205	0.162302	0.332412	0.05568786	5.373398
290	-7140.612	-7425.342	284.7297	0.1326319	0.3280189	0.000408772	0.00122044	0.00332414	0.000579698	0.000678073	0.00340581	0.00192287	0.000462557	0.000462223	0.000370836	0.000813864	0.000731468	0.000457194	0.000175038	0.000862498	0.000665711	0.000470108	0.000475658	0.00187263	0.000705935	0.000418094	0.000924122	0.000477836	0.000721163	0.000423206	0.000463863	0.00121695	0.000562336	0.000593397	0.000349627	0.000730443	0.00124762	0.000744829	0.0014122	0.000542437	0.000849395	0.00118845	0.000750553	0.000783163	0.000753014	0.00193914	0.000376906	0.000956544	0.000676788	0.000494163	0.000475665	0.000658713	0.000579823	0.000761063	0.000475716	0.00143478	0.000503116	0.00309147	0.0022646	0.0008491274	-0.01852606	0.225244	0.199604	0.0697694	0.198099	0.0712381	0.236046	0.04874275	-7.071301	0.00784116	0.126394	0.639991	3.22577	0.356619	0.139713	0.153876	0.349792	0.03021669	1.613107
300	-7160.034	-7436.138	276.1032	0.4868453	0.444283	0.000397537	0.00111971	0.00167018	0.000696627	0.000820506	0.00143608	0.00158267	0.000202513	0.000678232	0.00131657	0.000719924	0.0006983	0.000661547	0.00066793	0.00107074	0.000586463	0.00243335	0.000868939	0.000781154	0.000540823	0.00117414	0.000952923	0.000870148	0.000974659	0.000245624	0.00114404	0.00287034	0.00139362	0.000486274	0.000488163	0.00160204	0.000516257	0.00523852	0.00138748	0.0012391	0.000356742	0.00022144	0.000718518	0.000499558	0.000909905	0.000551386	0.00119505	0.0011463	0.00258339	0.000341717	0.00140989	0.000866122	0.000824093	0.000650073	0.000462108	0.00117107	0.000769169	0.00170304	0.000868714	0.0007841326	0.008236079	0.12108	0.107194	0.176618	0.232688	0.116442	0.245978	0.04581903	-7.150932	0.0235866	0.213996	0.775076	2.98734	0.34634	0.160077	0.152379	0.341203	0.05405511	0.8476355
310	-7145.181	-7426.597	281.4159	0.3423846	1.999347	0.000751108	0.0010935	0.00131414	0.000259524	0.000960653	0.00418562	0.000607451	0.000765936	0.000516555	0.000838893	0.000814918	0.000963078	0.000677616	0.000514706	0.00137924	0.000557666	0.00159895	0.000443804	0.00103044	0.00105665	0.0013467	0.000634652	0.000902311	0.000762173	0.000283194	0.000296594	0.000791437	0.000359788	0.000928807	0.000654048	0.000676508	0.00133627	0.000830872	0.00151052	0.00170252	0.000798649	0.000639779	0.00145834	0.00206196	0.000753606	0.0011472	0.000427296	0.000541553	0.0017939	0.00047245	0.00111244	0.000465504	0.000426887	0.000516288	0.00102981	0.000340525	0.00224188	0.00319593	0.000547765	0.0007374387	0.1652463	0.132892	0.112107	0.0864644	0.239864	0.148781	0.279892	0.01356166	-7.212328	0.293197	0.654944	1.06997	1.98189	0.351431	0.150862	0.156894	0.340813	0.178808	0.07584481
320	-7154.891	-7440.459	285.5679	0.5658498	4.392392	0.00064298	0.000662935	0.00120579	0.000391667	0.00068358	0.00343422	0.000518366	0.000378834	0.000634502	0.000878628	0.00137499	0.000432134	0.000449078	0.000492454	0.000691268	0.000430536	0.00107176	0.000472058	0.00121296	0.00136867	0.000709019	0.0015547	0.000602022	0.00059033	0.000719878	0.000503297	0.00102604	0.00140327	0.00133695	0.000940245	0.000862575	0.000622779	0.000929108	0.00240377	0.000541273	0.00241653	0.000722407	0.000741902	0.000633208	0.00118699	0.0012329	0.00142705	0.00125373	0.000591879	0.000426476	0.000497176	0.00119242	0.000457274	0.000574083	0.000344178	0.00070273	0.00036015	0.00184942	0.000955827	0.0009190351	-0.3090851	0.166837	0.227569	0.111492	0.150858	0.0862422	0.257001	0.4094986	-6.992186	0.4747	0.787772	1.08416	1.65337	0.348195	0.163929	0.150202	0.337675	0.1004135	4.078123
330	-7163.982	-7447.449	283.4673	0.6485103	262.9727	0.000503578	0.000268549	0.00126319	0.000760837	0.000432886	0.00210207	0.000174005	0.000936958	0.000828098	0.00108504	0.0012135	0.000641454	0.000539892	0.000166551	0.000873939	0.000479768	0.000922515	0.000633378	0.000248724	0.000809065	0.00132862	0.0015617	0.00162785	0.000201728	0.0023056	0.000671845	0.000782426	0.000414242	0.000259807	0.000518847	0.00128764	0.002028	0.000513319	0.00164675	0.000253427	0.000399767	0.000928244	0.000575658	0.000798353	0.000778972	0.000312651	0.000516683	0.00081408	0.00053247	0.000992707	0.00063228	0.000941839	0.000273055	0.00050307	0.000697176	0.00101927	0.00106864	0.00206639	0.00116399	0.00073467	-0.02326792	0.150318	0.0836487	0.12104	0.384457	0.131425	0.129111	0.1905558	-7.216089	0.92274	0.978907	1.01892	1.07943	0.349219	0.160544	0.147101	0.343137	0.1672879	1.139089
340	-7150.996	-7436.128	285.1313	0.6421071	346.4865	0.000827945	0.0011335	0.001738	0.00100375	0.000429687	0.00262349	0.00021709	0.00133543	0.000444388	0.00105371	0.000594343	0.000420962	0.000619921	0.000318146	0.00240763	0.000490744	0.000402799	0.000532936	0.000726695	0.000366455	0.000269072	0.00178113	0.000218996	0.000297933	0.00192014	0.000640811	0.000417881	0.000179488	0.000527427	0.000997155	0.000628237	0.00162117	0.000857444	0.00219602	0.000869296	0.000263901	0.000970939	0.000375554	0.00108623	0.000763754	0.000827743	0.000420786	0.00157207	0.000805689	0.000705756	0.000925204	0.000608027	0.000539851	0.00047808	0.00111495	0.000908386	0.000262745	0.00142246	0.000488094	0.0006173063	-0.05590419	0.0815745	0.138823	0.134707	0.172202	0.196475	0.276219	0.0811316	-7.390145	0.932562	0.981743	1.01661	1.06909	0.34707	0.159556	0.152348	0.341026	0.0252274	3.216011
350	-7173.93	-7442.784	268.8544	0.5410716	456.496	0.000861357	0.00151331	0.00213303	0.00173492	0.00169541	0.00165763	0.00100802	0.000684899	0.00128777	0.000614496	0.000828529	0.000873551	0.00114629	0.000460792	0.00125411	0.00242865	0.000187595	0.00105684	0.000685118	0.00142768	0.000574415	0.0034301	0.000247227	0.00127404	0.00104794	0.000698293	0.000469462	0.000715425	0.000449625	0.00137505	0.000363291	0.00106352	0.00107224	0.00256301	0.000409801	0.000308436	0.00186678	0.00104288	0.00114712	0.00218646	0.00143967	0.000902914	0.00158208	0.000854207	0.00199459	0.000404142	0.00108447	0.000935291	0.00102415	0.00185885	0.000581734	0.000462094	0.00151292	0.00133745	0.001097983	-0.1516272	0.151108	0.0912094	0.0697168	0.294834	0.132513	0.26062	0.2251956	-6.814281	0.94115	0.984185	1.01456	1.0601	0.35875	0.154114	0.157743	0.329393	0.0735684	3.061038
360	-7162.077	-7435.698	273.6204	0.5564914	9670.549	0.000522692	0.000391561	0.00078126	0.000792542	0.000983283	0.00370944	0.0038132	0.000763885	0.000386499	0.000452041	0.00229371	0.000970574	0.000584982	0.000743454	0.00120435	0.00121826	0.000868553	0.000732668	0.000633316	0.00185421	0.000346951	0.00248787	0.000661153	0.00323625	0.000569336	0.000398737	0.000949108	0.000308392	0.000330052	0.000818685	0.00142789	0.0023634	0.000498644	0.00131214	0.000751219	0.000412541	0.000835245	0.000519272	0.000260543	0.00086274	0.000578239	0.000869454	0.000938814	0.000884485	0.00075057	0.000899242	0.000329307	0.00096778	0.000639819	0.000818775	0.000840176	0.00131277	0.00158691	0.00131942	0.0008043369	0.6503909	0.209242	0.171511	0.0982501	0.192538	0.143015	0.185445	0.1041078	-7.125492	0.987104	0.996669	1.00327	1.01296	0.359495	0.156524	0.161083	0.322898	0.7544987	0.1379827
370	-7182.569	-7443.071	260.5016	0.7335037	14887.59	0.00122333	0.000397563	0.00162567	0.000630107	0.00166523	0.00556125	0.000410303	0.00030386	0.00136555	0.000260085	0.00146432	0.0021215	0.00266348	0.00108918	0.000536642	0.00244631	0.00119392	0.000485327	0.00145454	0.000913511	0.00054078	0.00101856	0.000261286	0.00196453	0.000493517	0.000417003	0.000358233	0.00101856	0.000762233	0.00275546	0.000878104	0.000914742	0.000661233	0.00184747	0.00113049	0.000504937	0.00078375	0.000392236	0.000713915	0.000339614	0.000878365	0.00119982	0.00121629	0.000697442	0.00094734	0.00269261	0.00312618	0.00037046	0.00100135	0.00099582	0.00283643	0.000536667	0.00169309	0.00066984	0.0009748161	0.5933055	0.112918	0.259208	0.129568	0.145097	0.169474	0.183734	0.01232216	-6.933262	0.989602	0.99732	1.00264	1.01044	0.342304	0.155141	0.157687	0.344868	0.6056277	0.02034609
380	-7154.606	-7434.412	279.8061	0.3315936	7766.256	0.000317015	0.000746876	0.00194439	0.000626631	0.00152459	0.00426716	0.000848822	0.000734964	0.000425455	0.000786438	0.00079523	0.000917528	0.000926512	0.00157594	0.000625355	0.000483288	0.000659029	0.00108091	0.00190307	0.000960525	0.000573119	0.00184891	0.00043239	0.00106459	0.000940743	0.000931092	0.000798897	0.000913815	0.00148634	0.000668429	0.00193286	0.00124702	0.00113135	0.00106475	0.00102598	0.000996632	0.00165855	0.000242145	0.000924734	0.00113221	0.000460362	0.000290898	0.00124788	0.00109931	0.000469795	0.000284425	0.00076532	0.00111407	0.000659008	0.00105127	0.000473675	0.00182368	0.00211271	0.00113397	0.0008636162	0.1751861	0.208771	0.162888	0.0730559	0.182447	0.257552	0.115286	0.0483269	-7.054382	0.985613	0.996279	1.00365	1.01446	0.354326	0.153754	0.160607	0.331313	0.223513	0.2162151
390	-7172.949	-7438.593	265.6441	0.1750311	21293.77	0.000289837	0.00114376	0.00243818	0.000685791	0.00275068	0.00514456	0.000821438	0.000193401	0.000510893	0.000651733	0.000543596	0.000963253	0.0010821	0.0010959	0.000672267	0.00112095	0.000403506	0.000692927	0.000911558	0.000343698	0.000309373	0.000739437	0.00150741	0.00189402	0.000418773	0.000849861	0.000680094	0.000528716	0.000510929	0.00147695	0.000783779	0.0015363	0.00246245	0.00106332	0.00100322	0.00103246	0.00108293	0.000415086	0.00130895	0.00142397	0.000463248	0.00256942	0.00184205	0.000495351	0.000602165	0.000278714	0.000553896	0.000512698	0.00142058	0.00104741	0.00289074	0.000655528	0.00257206	0.00329892	0.0009280937	0.07949658	0.174855	0.177412	0.0845215	0.131705	0.161826	0.26968	0.04862155	-6.982378	0.991303	0.997762	1.00221	1.00872	0.360228	0.14846	0.154481	0.336832	0.1281181	0.3795056
400	-7156.134	-7438.268	282.1334	0.6635336	9420.003	0.000432806	0.00075524	0.00143913	0.00067682	0.00127855	0.00372407	0.000686944	0.000120441	0.000578197	0.000542909	0.00044197	0.00122205	0.000456604	0.00119341	0.000410534	0.000965514	0.000627667	0.00108442	0.000708727	0.00033137	0.000528764	0.00260947	0.000333474	0.000702874	0.000438382	0.000407533	0.00103739	0.000376363	0.00051646	0.00105922	0.000329236	0.00191242	0.000541411	0.000739715	0.00131157	0.00123482	0.000403231	0.000293384	0.000688603	0.000243716	0.000244237	0.00043141	0.000308654	0.00164549	0.000391036	0.000861792	0.00104208	0.000104302	0.000345587	0.000622003	0.000547066	0.000570785	0.00220574	0.00173648	0.0006108831	0.2316058	0.126053	0.119864	0.105902	0.209429	0.240025	0.198727	0.07372515	-7.400605	0.986934	0.996625	1.00331	1.01313	0.342849	0.153931	0.165611	0.337609	0.305331	0.2414598
410	-7156.865	-7433.06	276.1958	0.4168716	62448.79	0.00033717	0.000982611	0.00117135	0.000256802	0.0029111	0.00446297	0.000221683	0.00043855	0.00041063	0.00101451	0.000673766	0.00174871	0.000671524	0.00133824	0.000577431	0.000189345	0.00114284	0.000606149	0.00074204	0.00142883	0.000632623	0.000613782	0.000557364	0.00137839	0.000677974	0.000426708	0.000638204	0.000454432	0.000495998	0.00153089	0.00105953	0.00064404	0.000576227	0.000427374	0.00100628	0.00237648	0.000223096	0.00123836	0.000249188	0.000447714	0.000669031	0.00040561	0.00076283	0.000416117	0.000725093	0.00059938	0.000365054	0.000817054	0.000135584	0.000231274	0.000913283	0.000363274	0.00206971	0.00143986	0.0007224566	0.7310826	0.192736	0.133972	0.0881031	0.154303	0.239452	0.191433	0.04055257	-7.232853	0.994918	0.998696	1.00129	1.00509	0.346201	0.151349	0.158286	0.344165	0.7716352	0.05255408
420	-7161.264	-7435.853	274.5891	0.4054952	205950.1	0.000758608	0.000522328	0.000888852	0.000365406	0.000881717	0.00311305	0.000879405	0.0011853	0.000439539	0.000528669	0.000309595	0.000748991	0.000788924	0.000853118	0.000770903	0.00127627	0.0017861	0.000886986	0.0011305	0.00072547	0.00233758	0.00126716	0.000622162	0.000609393	0.00315227	0.000161266	0.000276614	0.000538084	0.000318895	0.000330624	0.000706445	0.00081419	0.000642265	0.000204484	0.00145127	0.00216425	0.000603768	0.00106334	0.000611464	0.000274786	0.000451983	0.00104289	0.000353417	0.00195775	0.000291534	0.000408991	0.000757741	0.0013842	0.000514318	0.000512588	0.000806163	0.000776105	0.003954	0.00160434	0.0008074072	0.1256414	0.247629	0.149587	0.0893269	0.220633	0.102411	0.190412	0.1311073	-7.121682	0.9972	0.999283	1.00071	1.0028	0.351512	0.157836	0.144248	0.346404	0.2567487	0.5106444
430	-7158.721	-7440.443	281.7213	0.3333296	207551.9	0.00109137	0.000279943	0.00108854	0.000157846	0.000788581	0.00184681	0.00088694	0.000285584	0.00072695	0.000779141	0.00125809	0.00110329	0.00151372	0.000688234	0.000279758	0.000332769	0.000466435	0.000456651	0.000945106	0.000259487	0.00251698	0.000965478	0.00025546	0.000557961	0.00224257	0.00075717	0.000941946	0.000456653	0.00106935	0.00134438	0.000431449	0.000816156	0.000577309	0.00031028	0.00121257	0.00273666	0.000743826	0.000486827	0.000885069	0.00107844	0.000764578	0.00043568	0.000256262	0.000470902	0.000151372	0.00078708	0.000656358	0.000550659	0.00065497	0.00046715	0.000779427	0.000940321	0.00442265	0.000847355	0.0006505302	-0.02891858	0.0969469	0.256664	0.105382	0.160975	0.142382	0.23765	0.03418982	-7.337723	0.997211	0.999286	1.00071	1.00279	0.35485	0.149837	0.145618	0.349694	0.005271236	6.486111
440	-7158.299	-7437.725	279.426	0.4342458	688949.8	0.000707782	0.000660929	0.00049452	0.000330046	0.00128546	0.00372018	0.00142935	0.000240482	0.000358747	0.00158354	0.000323741	0.000225221	0.000599373	0.000838841	0.000474363	0.000280145	0.000874987	0.00043558	0.000967756	0.000740559	0.000710105	0.00238113	0.00057196	0.000321547	0.00112835	0.000889012	0.000734398	0.00173546	0.00134456	0.000662081	0.00138571	0.000780739	0.000348924	0.0015565	0.00110875	0.00192983	0.000309159	0.000675855	0.00108862	0.00142046	0.00153505	0.000915399	0.000541139	0.0013079	0.00101545	0.000875471	0.000908491	0.000410923	0.00135965	0.000665516	0.00191485	0.000573216	0.0017355	0.000754263	0.0008431236	-0.1347152	0.203244	0.134483	0.110096	0.187632	0.113192	0.251354	0.2029324	-7.078397	0.998469	0.999608	1.00039	1.00153	0.346738	0.158519	0.156387	0.338356	0.06821712	2.974801
450	-7141.919	-7438.772	296.8523	0.5452486	220877.8	0.000493992	0.000995088	0.000892449	0.000327394	0.00243909	0.00233924	0.00036812	0.00141	0.000579285	0.000274641	0.000300999	0.0010301	0.000473496	0.000792475	0.000354685	0.000271378	0.00044971	0.000321555	0.000785004	0.000445485	0.000635563	0.000611363	0.00119597	0.00066861	0.000294752	0.000925354	0.0011228	0.00142584	0.000786148	0.000279455	0.000376574	0.00073791	0.000568271	0.00181605	0.00079703	0.00114981	0.00122313	0.000523607	0.000333126	0.000425337	0.000504703	0.00031571	0.000674672	0.000135911	0.000345319	0.000786344	0.000412455	0.000270296	0.00123622	0.000270353	0.000628457	0.000498182	0.000966275	0.000788148	0.0005937391	-0.1297178	0.162361	0.168942	0.177915	0.144622	0.128494	0.217666	0.1738332	-7.429071	0.997297	0.999308	1.00069	1.00271	0.348329	0.153123	0.148694	0.349854	0.04411536	3.940424
460	-7150.338	-7432.887	282.5494	0.08298657	478417.8	0.00102095	0.00073083	0.00183773	0.000741441	0.00126601	0.00195614	0.000460313	0.0022567	0.000765249	0.000694	0.000937175	0.00116361	0.000521493	0.00042049	0.000895041	0.000476765	0.000748563	0.00133466	0.000220499	0.00128562	0.000946369	0.000294935	0.000986478	0.000829777	0.000918644	0.00106844	0.000892405	0.00108038	0.000390427	0.00116828	0.000978262	0.00110868	0.000963184	0.0024659	0.000286106	0.000793662	0.00048993	0.00072194	0.000294834	0.000228141	0.000264152	0.000728246	0.00198613	0.000781775	0.00112816	0.000669316	0.00125615	0.000626688	0.000412123	0.000723836	0.000732902	0.000795526	0.0041745	0.00113079	0.0007849317	0.00114883	0.239638	0.2279	0.128751	0.0807405	0.226466	0.0965046	0.03765297	-7.149914	0.998163	0.99953	1.00047	1.00184	0.351285	0.149663	0.145334	0.353717	0.0388018	0.9703923
470	-7153.704	-7436.137	282.4332	0.6108838	812663.9	0.000637239	0.000359109	0.00131369	0.00109685	0.00285023	0.00407252	0.000996644	0.000590238	0.000530944	0.000774745	0.00102902	0.00050385	0.00130829	0.000427821	0.00102564	0.000474215	0.00056705	0.0007568	0.000890567	0.000722497	0.000804574	0.000513158	0.000372392	0.000557893	0.000474254	0.000266269	0.000700638	0.000627681	0.000500362	0.00080991	0.0014664	0.00140843	0.000480049	0.00247299	0.00173098	0.000729985	0.00137189	0.000706955	0.000611605	0.000851595	0.00117499	0.000896725	0.00103348	0.000630148	0.000254165	0.000682086	0.001207	0.000590643	0.000999391	0.000529227	0.000792376	0.00076739	0.00435223	0.000787529	0.0008419786	-0.2061682	0.209995	0.111876	0.0933286	0.0908974	0.288789	0.205115	0.2859753	-7.079756	0.99859	0.99964	1.00036	1.00141	0.356531	0.147181	0.147505	0.348783	0.07980704	3.583334
