Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_occidentalis	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3066	0	-7132.633	-7426.573	293.9403	0.1662174	976968.9	0.000670596	0.000438143	0.000862943	0.00108458	0.000703108	0.0023971	0.000449098	0.000677812	0.000483503	0.000261552	0.00129509	0.000325256	0.000815291	0.00029172	0.00196032	0.000349062	0.00103012	0.000888771	0.000537819	0.000602111	0.000800577	0.000356637	0.000448218	0.00208153	0.000294009	0.00114102	0.000325856	0.00064888	0.000506319	0.000839914	0.000367812	0.000528887	0.0028895	0.000193743	0.000580297	0.000964331	0.000708755	0.000393701	0.000480388	0.000568575	0.000407382	0.000468082	0.000378598	0.000256477	0.000417739	0.00021244	0.00164597	0.00050488	0.000467047	0.000363596	0.000427907	0.000607642	0.00146311	0.00135185	0.0006913328	0.3141195	0.219443	0.17248	0.103117	0.142045	0.134309	0.228606	0.04842793	-7.276889	0.998714	0.999671	1.00033	1.00129	0.361727	0.145216	0.141853	0.351205	0.3625474	0.1335768
3067	1	-7141.199	-7429.808	288.6085	0.3823529	79308.82	0.00156181	0.000319342	0.00192342	0.000578668	0.00165485	0.000533346	0.000844698	0.000461115	0.000554258	0.000659353	0.00255479	0.000876087	0.000484036	0.00123622	0.000507092	0.000698566	0.000954209	0.000420481	0.000431714	0.000714467	0.000311353	0.000783682	0.000723505	0.000239965	0.000482277	0.000271065	0.000624793	0.00179122	0.00152386	0.00228088	0.00113294	0.000357214	0.000453081	0.000978598	0.000215394	0.000384545	0.000780901	0.000734058	0.000748444	0.000526808	0.00177493	0.000469869	0.000200483	0.000285468	0.00104231	0.0012161	0.00121584	0.00046367	0.000457188	0.000749996	0.000655329	0.00105055	0.00152695	0.000838673	0.0007170186	0.1058532	0.236345	0.179878	0.073815	0.160732	0.126634	0.222597	0.07644433	-7.240409	0.99549	0.998844	1.00115	1.00452	0.347303	0.14678	0.160366	0.345552	0.1822975	0.4193383
3068	0	-7159.186	-7436.593	277.4066	0.4139485	26746.99	0.00127117	0.000295673	0.00165081	0.000500023	0.000181261	0.00340802	0.00133955	0.000179609	0.000872693	0.000656943	0.000742032	0.00123853	0.00129863	0.000940774	0.000916231	0.000565124	0.000478608	0.000543921	0.000448025	0.00036569	0.000350378	0.00227256	0.000897387	0.000879078	0.000543757	0.000690371	0.000392031	0.000386783	0.000985787	0.00116853	0.00123755	0.00116765	0.00212169	0.000821613	0.000360732	0.000777756	0.000651886	0.0014668	0.000457366	0.000429717	0.00100728	0.000318109	0.000727991	0.000689654	0.00447112	0.00083133	0.00160923	0.000418813	0.00103294	0.000662659	0.0015489	0.000451821	0.00191821	0.000863265	0.0008219479	-0.2004503	0.198097	0.0649429	0.128796	0.257044	0.144551	0.20657	0.232419	-7.103834	0.992239	0.998004	1.00197	1.00778	0.351785	0.158133	0.148529	0.341552	0.03196868	7.27021
3069	1	-7157.775	-7439.939	282.1635	0.3874802	800355	0.00123631	0.00043196	0.000884191	0.000976834	0.00175114	0.000358621	0.00109531	0.000334797	0.00103126	0.0011329	0.00166237	0.000406287	0.00154478	0.000855168	0.000385792	0.00155517	0.00034466	0.00311079	0.000728532	0.000547488	0.000347097	0.00137075	0.000622091	0.00104406	0.000604201	0.000551614	0.0010246	0.000402245	0.000620527	0.00200776	0.000345294	0.00104423	0.000405779	0.000541883	0.000920416	0.000897663	0.00061725	0.00233308	0.000479813	0.00153011	0.00130794	0.00148063	0.000312608	0.000697935	0.000514951	0.00065678	0.000474272	0.00219102	0.000732235	0.000987539	0.000734023	0.00134714	0.00206464	0.000617264	0.0009078533	-0.118472	0.170578	0.139627	0.0944145	0.0853057	0.264611	0.245465	0.142779	-7.004428	0.99858	0.999637	1.00036	1.00142	0.355901	0.148262	0.149597	0.346239	0.02430691	5.874007
3070	0	-7164.723	-7431.723	267.0003	0.5462659	633163.3	0.00187331	0.00112412	0.00219733	0.000515327	0.00329665	0.00504574	0.000155151	0.000438324	0.000822419	0.000420911	0.00138197	0.000389474	0.000744862	0.000817175	0.000204894	0.000268816	0.000848873	0.000538353	0.00101002	0.000804506	0.000575476	0.00051779	0.00259376	0.000331086	0.000865974	0.000396167	0.00109721	0.00042458	0.000483108	0.000573642	0.000949762	0.00238384	0.00319789	0.000419525	0.000200873	0.000662392	0.00155957	0.00134712	0.000288777	0.000522557	0.000413303	0.00121032	0.000366025	0.0017603	0.00117246	0.000620071	0.00140839	0.000694145	0.000855368	0.00159641	0.00173355	0.000918336	0.000589814	0.00161404	0.0007475909	0.01201716	0.154102	0.246495	0.0835872	0.162514	0.167251	0.186051	0.03664502	-7.198655	0.998403	0.999592	1.00041	1.0016	0.353387	0.154669	0.14783	0.344114	0.04866218	0.7530492
3071	1	-7146.847	-7431.201	284.3543	0.1763879	697844.4	0.000712857	0.000431979	0.000791647	0.000683516	0.0010704	0.00150847	0.000900565	0.000986949	0.000370007	0.000708859	0.00266621	0.000683281	0.000824791	0.00107895	0.000468404	0.0007702	0.000754431	0.00104599	0.00104729	0.00133055	0.000424774	0.000635621	0.000592954	0.000748323	0.00155757	0.00135646	0.000545089	0.000887	0.000561325	0.0032038	0.00135122	0.00053537	0.000728202	0.00163573	0.00220825	0.000610474	0.000797711	0.0017623	0.0017779	0.000474352	0.000711258	0.00111565	0.00124398	0.00190567	0.00100682	0.00104879	0.000772826	0.000376486	0.000865619	0.00111007	0.00174706	0.00062171	0.00156432	0.000565497	0.0009995499	0.0596747	0.199262	0.101004	0.0523473	0.204961	0.191415	0.25101	0.02865213	-6.908205	0.998479	0.999611	1.00039	1.00152	0.356977	0.155501	0.150869	0.336653	0.08832683	0.3243876
3072	0	-7168.617	-7436.616	267.9987	0.6304014	749483.7	0.000548574	0.000831493	0.000755204	0.00134199	0.00305004	0.00300698	0.00121302	0.00141727	0.00071599	0.00119952	0.0016007	0.000863346	0.000786804	0.000319447	0.000785726	0.000991048	0.00152881	0.000973592	0.00246876	0.00164461	0.00225296	0.00160291	0.000439861	0.00165381	0.000796888	0.000482179	0.00042879	0.00101273	0.00184029	0.00096816	0.00179947	0.00249741	0.00128185	0.00149276	0.0015741	0.00388296	0.000688981	0.00103082	0.00121516	0.000801584	0.00103519	0.00160083	0.00116844	0.000537599	0.00148868	0.000357411	0.00187541	0.00168547	0.000933171	0.00134435	0.00108635	0.00101504	0.00122776	0.000848532	0.001311357	-0.00903142	0.162294	0.229587	0.124044	0.128927	0.185764	0.169384	0.09723303	-6.636693	0.998532	0.999625	1.00037	1.00147	0.34819	0.157425	0.155078	0.339307	0.08820161	1.102395
3073	1	-7147.537	-7428.41	280.8731	0.2772992	15798.06	0.00150792	0.000586431	0.0009638	0.000388104	0.00100691	0.00088343	0.000722995	0.000322584	0.000667337	0.00302209	0.00236039	0.000342982	0.000862253	0.000496595	0.000510244	0.000522059	0.000393738	0.000416066	0.00118786	0.00119114	0.000797978	0.000833862	0.000580017	0.000854619	0.000838095	0.000872779	0.000744789	0.000832674	0.000817126	0.00234572	0.000532986	0.00114155	0.000855232	0.000214039	0.000236133	0.00046693	0.000474459	0.00303148	0.00113636	0.00132603	0.0017697	0.000783566	0.000708761	0.00229488	0.00197641	0.000350556	0.00163712	0.000755467	0.000785751	0.000340028	0.000821808	0.000320876	0.000631821	0.00117052	0.0008175081	-0.2896509	0.246762	0.143787	0.144544	0.225575	0.0477746	0.191557	0.3584202	-7.10925	0.989905	0.997399	1.00256	1.01013	0.351672	0.157	0.152323	0.339005	0.06876929	5.211922
3074	0	-7157.572	-7438.604	281.0322	0.5971704	399303.9	0.000496928	0.000590425	0.00154935	0.00115893	0.00110226	0.00332703	0.000896144	0.00107823	0.00114887	0.000872567	0.000494359	0.000638145	0.000837414	0.000236398	0.000384813	0.000719466	0.000423425	0.00155941	0.000580699	0.000744512	0.00057678	0.000955081	0.000634551	0.000280606	0.000640808	0.000816732	0.00153597	0.000539162	0.000483243	0.00105118	0.00110315	0.000601218	0.00431726	0.0019594	0.000490048	0.000844384	0.00186687	0.000435168	0.000474378	0.000663189	0.00123116	0.00167281	0.000828161	0.000604432	0.000495058	0.000167735	0.00199107	0.000405967	0.000508873	0.000437672	0.00054607	0.000363452	0.00180227	0.000735615	0.0007410211	0.2397213	0.103339	0.22836	0.123381	0.0818178	0.336184	0.126918	0.06212632	-7.207481	0.997989	0.999486	1.00051	1.00201	0.357531	0.152339	0.147777	0.342352	0.3018476	0.2058201
3075	1	-7145.665	-7432.29	286.6258	0.2274875	953232.6	0.00100807	0.00112089	0.00024315	0.00057073	0.000470869	0.000663628	0.0011868	0.000490314	0.000417644	0.000817457	0.0024402	0.00127783	0.00102323	0.000395122	0.00166957	0.000897813	0.000717038	0.00073152	0.00119612	0.000443217	0.000685525	0.000594449	0.000861149	0.000408516	0.000683773	0.000261342	0.000628967	0.000434517	0.00125601	0.0023323	0.00105429	0.000727069	0.00304027	0.000366324	0.00121797	0.000669916	0.00156906	0.00180775	0.000574497	0.000832997	0.000924657	0.000730131	0.00118683	0.00105505	0.00037008	0.000435087	0.000687766	0.000729973	0.00101059	0.000674781	0.00161746	0.000560708	0.000704674	0.000857991	0.0007394955	-0.5244052	0.167411	0.151577	0.122631	0.142011	0.186303	0.230068	0.5898021	-7.209542	0.998698	0.999667	1.00033	1.0013	0.358005	0.151455	0.148803	0.341737	0.06539686	9.018813
3076	0	-7155.506	-7447.516	292.0105	0.209396	46269.29	0.000590344	0.000534276	0.00120661	0.000719561	0.00120454	0.00227189	0.000536454	0.00065214	0.000227951	0.000466431	0.000189491	0.00135343	0.000484662	0.000736356	0.000436993	0.000626798	0.000335298	0.000253118	0.00114181	0.000659069	0.00117713	0.000461435	0.000432668	0.00313194	0.00137457	0.000768788	0.000499434	0.000597099	0.0001925	0.000494957	0.000529893	0.000841655	0.00280288	0.000702357	0.00129583	0.00182533	0.000693734	0.000801434	0.000964363	0.000296433	0.000619526	0.00072882	0.000666369	0.000410148	0.000842582	0.000531462	0.000831483	0.000596361	0.000802111	0.000756717	0.0012921	0.000697691	0.000564229	0.000751483	0.0006935817	-0.06602649	0.127694	0.175958	0.137905	0.0836401	0.271022	0.203781	0.08789319	-7.273641	0.994097	0.998484	1.0015	1.00592	0.35663	0.15396	0.14643	0.34298	0.02186671	4.019498
3077	1	-7150.309	-7426.13	275.8218	0.2379643	555532	0.00111591	0.000304381	0.00107753	0.000482172	0.000204921	0.000557639	0.000667258	0.000708123	0.000925018	0.000830673	0.00359277	0.000606504	0.00212214	0.000190445	0.00115774	0.0004812	0.00119123	0.00196582	0.000550732	0.00151583	0.000570394	0.00108735	0.00144108	0.00226276	0.000721991	0.000828194	0.000559747	0.000562933	0.000782829	0.00171728	0.000545513	0.00057512	0.000533417	0.00125862	0.000592993	0.00157392	0.000971941	0.00308069	0.00160662	0.000507927	0.00117371	0.000389311	0.00225834	0.000848089	0.000908202	0.000438924	0.000591267	0.000584908	0.000301383	0.00139882	0.00110784	0.000273986	0.00100516	0.000822514	0.0007001135	0.001021209	0.12461	0.125573	0.125144	0.259183	0.195468	0.170022	0.09152295	-7.264268	0.998295	0.999564	1.00044	1.00171	0.354619	0.152784	0.154409	0.338188	0.09254416	0.9889652
3078	0	-7159.968	-7437.932	277.9641	0.2813273	589601.5	0.000889451	0.000298247	0.00150817	0.000406831	0.00244379	0.00400567	0.000953048	0.00144984	0.000429943	0.00117388	0.000230541	0.000923023	0.001127	0.00123956	0.00116058	0.000920913	0.000636124	0.000776704	0.000655573	0.00252888	0.000923323	0.000651476	0.00094772	0.000992513	0.000610078	0.00078609	0.000646802	0.000820337	0.000783514	0.000465651	0.0005892	0.00166725	0.00142515	0.00181202	0.000710456	0.0027255	0.00137288	0.000511964	0.000744681	0.00115049	0.00194311	0.00120473	0.00112249	0.000864525	0.000601975	0.000878459	0.00179132	0.00102942	0.00173835	0.000543033	0.000859549	0.000544934	0.00095828	0.000772601	0.0009764486	0.2036117	0.187946	0.180957	0.0824049	0.163331	0.216529	0.168832	0.05287413	-6.931588	0.998345	0.999577	1.00042	1.00166	0.350024	0.148382	0.153938	0.347656	0.2564859	0.2061483
3079	1	-7152.497	-7436.604	284.1066	0.4548069	448712.8	0.00121406	0.000710296	0.000874155	0.00112541	0.000438176	0.000674402	0.000307338	0.000898958	0.000567468	0.000748421	0.00158954	0.000945492	0.000517075	0.00101114	0.000788912	0.00045714	0.00215708	0.00105398	0.000495123	0.00135414	0.000874412	0.000732356	0.0016058	0.000276529	0.000870444	0.000680435	0.000538556	0.000626976	0.000394749	0.00358618	0.00127113	0.00136108	0.000422087	0.0005779	0.00038108	0.00154657	0.000340193	0.00154051	0.000262894	0.000945492	0.00205749	0.00116114	0.000736069	0.000469053	0.000692672	0.000494166	0.000688423	0.000646168	0.000656318	0.000947246	0.00284315	0.00109218	0.000951098	0.00103944	0.0008248768	-0.4333386	0.122227	0.0975656	0.128961	0.079466	0.189611	0.382169	0.4479508	-7.100277	0.998103	0.999515	1.00048	1.0019	0.357972	0.153594	0.159131	0.329302	0.0146122	30.65594
3080	0	-7151.78	-7431.493	279.7122	0.3871839	213137.7	0.000252113	0.000400312	0.000764888	0.000381928	0.00175654	0.00525715	0.000680254	0.000596865	0.00138829	0.000498996	0.000332789	0.00103067	0.00115534	0.000322592	0.000649407	0.000288329	0.00112793	0.00057725	0.00123419	0.0012109	0.000608134	0.00128536	0.000758289	0.000684489	0.000648209	0.000658987	0.000479939	0.0023073	0.00136075	0.000452448	0.000431108	0.00237234	0.00186053	0.000399729	0.000348859	0.00250112	0.000994247	0.000545801	0.00163285	0.00156463	0.00095478	0.000565753	0.000417265	0.000622419	0.0011793	0.00113467	0.00131327	0.000633897	0.000433561	0.000379651	0.000411403	0.000377701	0.000569282	0.000817828	0.0007944291	0.05802742	0.130875	0.0717601	0.098254	0.351406	0.137135	0.21057	0.1561532	-7.137887	0.997248	0.999295	1.0007	1.00275	0.360292	0.152041	0.154202	0.333464	0.2141806	0.7290725
3081	1	-7153.987	-7434.094	280.1067	0.3209327	588712.2	0.000443113	0.000337201	0.000194426	0.000679071	0.000990938	0.00148381	0.00104385	0.000781671	0.000656242	0.00135793	0.00172257	0.000660206	0.00035515	0.00106633	0.000205621	0.000807932	0.00113497	0.000751437	0.00076207	0.000608573	0.00042044	0.000635683	0.001275	0.000606252	0.000329277	0.000498767	0.000317104	0.000683157	0.000362049	0.00192881	0.000505281	0.00166848	0.000643543	0.000437255	0.00130024	0.0019578	0.000569902	0.00378399	0.000468848	0.000710562	0.000830035	0.000316776	0.00128357	0.000247909	0.000991049	0.00164256	0.000683955	0.00118478	0.00107754	0.00100599	0.0013064	0.00168134	0.00094153	0.000811219	0.0007313769	0.3876037	0.212018	0.145388	0.0820764	0.186821	0.143721	0.229975	0.221524	-7.220582	0.998344	0.999576	1.00042	1.00166	0.365726	0.157776	0.146517	0.329981	0.6091277	0.3636741
3082	0	-7143.882	-7429.849	285.9668	0.3511099	543158.2	0.000746548	0.000737907	0.00195476	0.000770396	0.000578928	0.00334099	0.000275011	0.000936672	0.000745436	0.000413877	0.000222718	0.00158076	0.00120463	0.000723309	0.000369989	0.000641343	0.000643524	0.000703878	0.000817592	0.00052273	0.000488204	0.00208364	0.000979057	0.000234653	0.000695648	0.00037384	0.000585263	0.000456806	0.0005538	0.000538762	0.000322896	0.000830794	0.00313411	0.000183457	0.000660075	0.00276374	0.000852845	0.000539943	0.000380483	0.000423674	0.00049386	0.000673158	0.00045692	0.000369476	0.00236487	0.000318864	0.000493159	0.000294931	0.000957377	0.000180863	0.000894696	0.00146238	0.000921431	0.000621312	0.0006319056	-0.05195374	0.226604	0.192913	0.1975	0.127046	0.0823944	0.173543	0.07933054	-7.366771	0.998276	0.999559	1.00044	1.00173	0.351931	0.151374	0.148447	0.348249	0.0273768	2.897729
3083	1	-7149.147	-7431.563	282.4157	0.3604321	557738.5	0.00166655	0.000581721	0.000725807	0.0007755	0.000756854	0.000615614	0.00090193	0.000640018	0.00165344	0.000915307	0.00228496	0.000757531	0.00118923	0.00111453	0.00250071	0.000667929	0.000587034	0.000272173	0.000830152	0.00108505	0.00140348	0.000826849	0.000977402	0.00143055	0.00113224	0.000595041	0.0011485	0.000949314	0.0011442	0.00134851	0.000492865	0.00103367	0.000732147	0.000684729	0.000965239	0.000229469	0.000480182	0.0011934	0.000842923	0.00116091	0.00131742	0.00212206	0.000715287	0.000952941	0.00137051	0.000997653	0.000836041	0.000627603	0.000684969	0.0011087	0.000479255	0.000791259	0.00281716	0.00110802	0.0008639534	-0.1552541	0.175735	0.193483	0.153778	0.119813	0.130822	0.22637	0.425519	-7.053992	0.998298	0.999565	1.00043	1.0017	0.352635	0.152685	0.157782	0.336898	0.2702648	1.574452
3084	0	-7139.812	-7437.492	297.6804	0.3860585	385403.2	0.000893795	0.000732642	0.0010275	0.00049226	0.000847844	0.00264003	0.000710634	0.000224738	0.000711164	0.000484832	0.000510946	0.000235317	0.00136421	0.000619754	0.000573663	0.000427431	0.000531162	0.000776429	0.000137781	0.00056141	0.00030181	0.00115029	0.000505988	0.000309688	0.00163618	0.000567917	0.000617277	0.000235845	0.000704876	0.0005432	0.000345574	0.000715167	0.00152655	0.000522206	0.000738908	0.00093196	0.000455749	0.000644705	0.000921828	0.000377464	0.000445271	0.000246412	0.00012695	0.00131313	0.00167789	0.000467598	0.000337614	0.000606815	0.000376039	0.000684392	0.000492205	0.00062279	0.00128283	0.000691744	0.000634772	0.1351945	0.187838	0.0947226	0.104341	0.150249	0.272234	0.190616	0.08930219	-7.362245	0.997953	0.999476	1.00052	1.00205	0.354	0.147057	0.15963	0.339312	0.2244967	0.3977884
3085	1	-7156.068	-7433.256	277.1877	0.6915858	432777.2	0.00099034	0.000492262	0.000583597	0.000516593	0.000603761	0.000427486	0.000775294	0.00035055	0.00101358	0.00125871	0.00230039	0.000241812	0.000624606	0.000952764	0.000610163	0.000692725	0.000658911	0.000969223	0.000610656	0.001086	0.000746442	0.0016783	0.00135284	0.00118951	0.000758949	0.00161643	0.000909925	0.000175166	0.000388693	0.00226353	0.000510325	0.000205958	0.000666403	0.0017179	0.000471617	0.000556503	0.00304971	0.000465976	0.000451609	0.00124849	0.00346986	0.000608934	0.000305141	0.000442334	0.00041819	0.00079568	0.00111049	0.000521929	0.000748193	0.000430825	0.000909272	0.00155018	0.00393851	0.000676868	0.0006697438	-0.1170015	0.0849099	0.195902	0.0950192	0.258794	0.0860769	0.279299	0.1951192	-7.308615	0.998068	0.999506	1.00049	1.00193	0.345034	0.154578	0.160879	0.339509	0.07811768	2.497759
3086	0	-7159.034	-7433.788	274.7537	0.7930987	128224.5	0.000320925	0.000948628	0.00132957	0.000506471	0.000489829	0.00195115	0.000478597	0.000606683	0.000865513	0.000241951	7.74355e-05	0.000661012	0.000960218	0.000186011	0.000764135	0.000811615	0.00162053	0.000265625	0.000511253	0.000481053	0.000471902	0.00126323	0.000374603	0.000827602	0.00054384	0.00104288	0.000456699	0.000182952	0.000411507	0.000822134	0.000437781	0.00238234	0.00243649	0.00260252	0.000473016	0.000455622	0.00138243	0.00125754	0.000743071	0.000557348	0.00033363	0.00176094	0.000246443	0.00160976	0.00357898	0.000339161	0.000621677	0.0012549	0.000950002	0.000337586	0.000675971	0.000476392	0.00185977	0.000912944	0.0007192091	-0.110102	0.234182	0.107625	0.130085	0.187318	0.0805555	0.260235	0.142048	-7.237358	0.996452	0.999091	1.0009	1.00355	0.354929	0.145069	0.153618	0.346384	0.03194599	4.446506
3087	1	-7154.667	-7432.129	277.4618	0.1649929	73091.88	0.00103774	0.000496387	0.000767297	0.00131685	0.000605903	0.00035367	0.00109545	0.000630474	0.00063044	0.000889723	0.00261654	0.00126056	0.00197096	0.000793617	0.00128583	0.000891083	0.000768213	0.00110794	0.000587338	0.00193055	0.000711525	0.00218671	0.00144768	0.00175697	0.00090281	0.00227086	0.000535035	0.00162659	0.00119365	0.00172833	0.000775779	0.00136177	0.000952341	0.00151388	0.00133561	0.000719993	0.000526481	0.000864428	0.000602342	0.000418487	0.000860415	0.00109304	0.000861432	0.00105878	0.000129619	0.000711155	0.00161832	0.000596077	0.00173107	0.000724554	0.000563191	0.000842557	0.00339952	0.000825869	0.0009751205	-0.05787339	0.115661	0.175526	0.116827	0.267036	0.148899	0.17605	0.08022564	-6.932949	0.995302	0.998795	1.0012	1.00471	0.355971	0.158307	0.147863	0.337858	0.02235226	3.589152
3088	0	-7160.524	-7442.594	282.0699	0.2922102	230442.2	0.000961752	0.000819903	0.00143331	0.00068238	0.000900629	0.00174472	0.000812454	0.000481034	0.000466172	0.000337745	0.000535489	0.00173259	0.000714452	0.0013137	0.00158474	0.000352389	0.00102338	0.00104841	0.00135341	0.000771521	0.000944349	0.000474841	0.00136078	0.000537914	0.000519165	0.000512247	0.00161125	0.00155465	0.00094203	0.000468833	0.000381332	0.000745361	0.00258568	0.00130381	0.00061053	0.0010407	0.00124237	0.000524762	0.000728807	0.00129696	0.00166972	0.000744376	0.00137396	0.000486813	0.00190373	0.000538695	0.00187311	0.00100505	0.000632564	0.00110845	0.000520075	0.00283281	0.00110787	0.000744825	0.0009449836	0.2262645	0.203966	0.102115	0.0630592	0.349171	0.15081	0.130879	0.1394574	-6.964343	0.997353	0.999322	1.00068	1.00265	0.363164	0.148805	0.151884	0.336148	0.3657219	0.381321
3089	1	-7161.333	-7434.308	272.9748	0.2466989	965941.2	0.00106346	0.00105977	0.00050277	0.001066	0.000974526	0.000846121	0.00135489	0.000397372	0.000701434	0.00102281	0.00622985	0.000581456	0.00195079	0.000630057	0.00233853	0.000971253	0.0013536	0.000893006	0.000408886	0.00227781	0.0004657	0.00144474	0.00102295	0.000244048	0.000766062	0.000461423	0.000203493	0.00125438	0.000278054	0.00223438	0.000733907	0.000591217	0.000559073	0.0012108	0.000610727	0.000540605	0.00109752	0.000972161	0.00119689	0.000885586	0.00409398	0.000273481	0.000376461	0.000714789	0.000559805	0.000856247	0.00072593	0.00129367	0.00111087	0.00107247	0.000660772	0.00049499	0.00244424	0.000810471	0.0008946359	0.09471309	0.124279	0.18805	0.0396096	0.266932	0.180441	0.200688	0.04072435	-7.019094	0.998707	0.999669	1.00033	1.00129	0.348872	0.147244	0.149956	0.353927	0.1354374	0.3006875
