Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
520	-3717.153	-3710.581	-6.571747	0.2985493	0.205674	0.251682	0.263473	0.369147	0.125493	0.284599	0.182959	0.415199	0.623791	0.334235	0.317565	0.343832	0.393787	0.174949	0.248726	0.353509	0.203475	0.112233	0.150551	0.2525933	0.3053067	0.0129083	0.472934	0.00806805	0.00277759	0.490453	0.0128597	0.1247899	-1.375975	0.000642652	0.0371116	0.398303	3.56394	0.315313	0.292096	0.126739	0.265852	0.4300966	0.2901438
530	-3703.863	-3708.116	4.252497	0.434769	0.2093619	0.137326	0.180922	0.308044	0.0724749	0.177276	0.132689	0.181026	0.404337	0.226786	0.245225	0.147447	0.244896	0.0852872	0.153758	0.230662	0.192633	0.150885	0.192513	0.2075776	0.05484704	0.0122262	0.504537	0.0057936	0.00194657	0.464534	0.0109621	0.05545196	-1.57225	0.000723317	0.0393449	0.407647	3.55229	0.299584	0.309463	0.12632	0.264633	0.110299	0.5027422
540	-3713.742	-3709.788	-3.953996	0.3404731	0.1696108	0.117231	0.236552	0.705557	0.0734904	0.113318	0.177566	0.204592	0.515777	0.273182	0.350866	0.498815	0.210569	0.141674	0.120075	0.191925	0.172541	0.135556	0.455062	0.1878673	-0.1302198	0.0178385	0.501532	0.00948967	0.0027079	0.454354	0.0140781	0.1431945	-1.672019	0.000154079	0.0182844	0.299888	3.68167	0.285785	0.311478	0.13638	0.266357	0.01297471	11.03643
550	-3714.902	-3716.159	1.256231	0.3772732	0.2290961	0.237322	0.225586	0.34037	0.123301	0.223725	0.530473	0.159604	0.328233	0.17462	0.280391	0.242835	0.157431	0.117752	0.157721	0.274161	0.27752	0.0946002	0.243631	0.1904637	-0.02335956	0.0110962	0.601432	0.0124463	0.00181986	0.360966	0.0122396	0.09150163	-1.658294	0.00127632	0.0520658	0.455282	3.49138	0.322732	0.297173	0.115386	0.264709	0.06814206	1.342807
560	-3711.972	-3710.768	-1.204903	0.313494	0.1855776	0.23739	0.35699	0.401075	0.185781	0.167646	0.170987	0.207505	0.354687	0.240994	0.240909	0.534345	0.469103	0.101183	0.196853	0.10731	0.267428	0.356598	0.249974	0.2558386	-0.03804444	0.0126941	0.453271	0.00907234	0.00812687	0.507339	0.00949663	0.04084588	-1.363209	0.000310574	0.0258915	0.344983	3.62882	0.315077	0.286756	0.143144	0.255023	0.002801433	14.58035
570	-3714.199	-3714.56	0.3616453	0.2917723	0.1974585	0.216631	0.371607	0.254517	0.129519	0.26848	0.173884	0.433519	0.363534	0.260201	0.315131	0.153763	0.353101	0.129689	0.214906	0.330033	0.184051	0.311778	0.284637	0.2074402	-0.01058396	0.0168878	0.504486	0.00506286	0.00859271	0.455725	0.00924546	0.01136149	-1.572912	0.000486026	0.0323223	0.376992	3.5902	0.303894	0.30971	0.124586	0.26181	0.0007775288	14.61231
580	-3716.538	-3712.143	-4.395257	0.4046155	0.2102017	0.0915737	0.168805	0.468894	0.105197	0.349904	0.267823	0.211848	0.533067	0.200829	0.302096	0.0808668	0.176695	0.0772152	0.135954	0.486975	0.172608	0.0995901	0.362653	0.139829	-0.03536723	0.0153983	0.542806	0.0118252	0.00522844	0.412376	0.012366	0.05450184	-1.967335	0.000742626	0.0398603	0.409755	3.54964	0.281798	0.303636	0.119408	0.295158	0.01913461	2.848338
590	-3717.748	-3710.687	-7.060828	0.313253	0.2107643	0.127578	0.0995017	0.44846	0.151376	0.105658	0.209324	0.280434	0.676781	0.219713	0.467918	0.229741	0.296721	0.149171	0.153445	0.0518176	0.178633	0.405337	0.262076	0.148837	-0.2058151	0.016887	0.484488	0.0125219	0.0098454	0.471002	0.00525624	0.2397685	-1.904904	0.00075576	0.040207	0.411163	3.54787	0.282	0.296145	0.134657	0.287199	0.03395336	7.061701
600	-3704.955	-3704.164	-0.7915974	0.3283113	0.1970116	0.214669	0.303948	0.464945	0.0624272	0.0907261	0.127899	0.250219	0.653552	0.28114	0.37112	0.20169	0.242997	0.199021	0.229225	0.192618	0.111575	0.154919	0.226476	0.2135881	-0.04710598	0.0118967	0.550308	0.0060627	0.0083992	0.42038	0.00295389	0.05062946	-1.543706	0.000478376	0.0320694	0.375813	3.59164	0.301591	0.310201	0.123587	0.264622	0.003523482	14.36916
610	-3723.939	-3712.733	-11.20547	0.2749812	0.1783693	0.173092	0.487249	0.683417	0.0642826	0.141902	0.153594	0.248809	0.363369	0.267421	0.200189	1.0743	0.237228	0.0725093	0.259777	0.251001	0.389741	0.239522	0.0727319	0.1829364	-0.2010542	0.0172656	0.546612	0.0136799	0.00099157	0.417557	0.00389432	0.2474195	-1.698617	0.000229878	0.0223022	0.324904	3.65256	0.296557	0.311142	0.127107	0.265194	0.0463652	5.336318
620	-3714.441	-3710.723	-3.718491	0.4532616	0.1703161	0.31505	0.229242	0.510893	0.0658816	0.0967353	0.254148	0.317969	0.609932	0.181934	0.342663	0.080094	0.192564	0.0795293	0.0749538	0.246421	0.166099	0.396626	0.0827493	0.1953856	0.0572705	0.0105786	0.597653	0.0162725	0.000892096	0.371591	0.00301264	0.02716424	-1.63278	0.000159367	0.0185934	0.301926	3.67932	0.277056	0.318206	0.126681	0.278056	0.08443474	0.3217188
630	-3719.354	-3711.327	-8.02686	0.3137722	0.2122012	0.13429	0.176583	0.373567	0.0873398	0.0783023	0.192016	0.634424	0.856134	0.247144	0.463913	0.475502	0.131325	0.173671	0.331857	0.155825	0.568937	0.203144	0.176311	0.1967287	-0.01481034	0.0112463	0.573232	0.0136866	0.000532334	0.395043	0.00626053	0.03213367	-1.62593	0.000790035	0.0410975	0.414745	3.54337	0.306982	0.293243	0.122059	0.277716	0.01732334	1.854935
640	-3713.654	-3707.827	-5.827254	0.3375874	0.165857	0.114801	0.231493	0.757469	0.130031	0.101781	0.0907929	0.297671	0.447017	0.169305	0.267814	0.460727	0.337981	0.152547	0.314744	0.289453	0.306465	0.294555	0.224485	0.2540821	0.1540078	0.00746135	0.610531	0.00707202	0.000960373	0.369917	0.00405763	0.07139374	-1.370098	0.000128127	0.0166833	0.288974	3.69421	0.289134	0.297506	0.133837	0.279523	0.2254016	0.3167402
650	-3714.118	-3708.96	-5.157364	0.3242858	0.1852032	0.356476	0.17232	0.473301	0.140324	0.197593	0.415657	0.307877	0.556708	0.222607	0.342776	0.0983695	0.407647	0.118902	0.262432	0.366564	0.203496	0.134631	0.244974	0.1808971	0.02572018	0.0124801	0.495986	0.00685228	0.00317116	0.471198	0.010313	0.04722958	-1.709827	0.000305935	0.025699	0.343952	3.63004	0.289303	0.30791	0.142349	0.260439	0.07294977	0.6474261
660	-3712.781	-3707.958	-4.82359	0.3587551	0.1911382	0.188142	0.221452	0.329124	0.0899308	0.215854	0.40923	0.30045	0.72428	0.165558	0.287753	0.280321	0.142738	0.0995615	0.115171	0.176437	0.206664	0.11672	0.278537	0.1694528	0.4090349	0.0123977	0.492711	0.00684407	0.00370452	0.472935	0.0114073	0.06258421	-1.775181	0.000385667	0.0288246	0.360136	3.61065	0.284316	0.30084	0.13996	0.274884	0.4716191	0.1327008
670	-3712.782	-3713.85	1.067694	0.3873783	0.2291093	0.137975	0.256903	0.3706	0.0741376	0.199193	0.255992	0.34965	0.298344	0.219708	0.280906	0.245052	0.321314	0.0818121	0.167129	0.182037	0.191768	0.406035	0.188312	0.1839728	0.004849762	0.0141882	0.541454	0.00893875	0.00460902	0.416024	0.0147857	0.01990057	-1.692967	0.00127677	0.0520747	0.455313	3.49134	0.289012	0.294749	0.136815	0.279424	0.02475033	0.8040526
680	-3711.802	-3713.261	1.458293	0.3266488	0.2049883	0.18829	0.210165	0.418772	0.119719	0.156949	0.133499	0.286518	0.52982	0.222464	0.189086	0.210572	0.363899	0.102269	0.14342	0.159725	0.21707	0.059614	0.1346	0.176917	-0.1420616	0.0170646	0.538487	0.00888977	0.00259292	0.413744	0.019221	0.1690144	-1.732074	0.000628382	0.0367019	0.396551	3.56612	0.304009	0.275943	0.136413	0.283635	0.02695274	6.270768
690	-3713.197	-3709.461	-3.735987	0.3810727	0.1705927	0.309199	0.205595	1.04329	0.0792253	0.0997403	0.0831708	0.269265	0.345366	0.22237	0.21535	0.356739	0.194533	0.121936	0.402752	0.0929782	0.256831	0.227226	0.0602074	0.1941905	-0.0001316424	0.0121197	0.602358	0.00656357	0.00360365	0.35941	0.0159454	0.006815939	-1.638915	0.000161478	0.0187154	0.302724	3.6784	0.296032	0.305435	0.128313	0.270219	0.006684297	1.019694
700	-3715.891	-3716.134	0.2430866	0.4217032	0.181628	0.126229	0.28158	0.513081	0.0841544	0.0328498	0.0636436	0.183602	0.281002	0.178879	0.259981	0.141097	0.183387	0.109466	0.205771	0.0787901	0.2982	0.168317	0.220866	0.1841311	0.0809721	0.00969193	0.456895	0.0100006	0.00109754	0.509938	0.0123777	0.04047483	-1.692107	0.000264154	0.0238942	0.334041	3.6418	0.295015	0.301893	0.127635	0.275456	0.1214469	0.3332718
710	-3718.284	-3714.904	-3.379985	0.4985476	0.1558872	0.135627	0.259337	0.805979	0.0898353	0.122179	0.148242	0.157862	0.221604	0.137	0.132807	0.255698	0.225032	0.0936306	0.0723763	0.275028	0.25491	0.190725	0.201527	0.1950748	-0.5010065	0.00620938	0.619971	0.012893	0.00136963	0.349511	0.0100455	0.5804874	-1.634372	7.51831e-05	0.0127987	0.259503	3.72762	0.310007	0.294735	0.116067	0.279191	0.07948088	7.303485
720	-3709.151	-3710.182	1.030997	0.4327671	0.1779396	0.22245	0.157806	0.47159	0.0706417	0.101224	0.147239	0.189396	0.241178	0.148284	0.193073	0.0852443	0.501602	0.136644	0.0881242	0.0932256	0.251227	0.120889	0.315394	0.188966	-0.04616464	0.00653951	0.498554	0.0106311	0.00201807	0.47055	0.0117073	0.1560493	-1.666188	0.000225618	0.0220961	0.323692	3.65399	0.310324	0.300193	0.135718	0.253765	0.1098847	1.420119
730	-3708.132	-3714.589	6.456095	0.5288201	0.1856782	0.105178	0.13482	0.509669	0.0906761	0.0758958	0.106699	0.129274	0.135736	0.115169	0.133407	0.318431	0.279317	0.0689127	0.102181	0.136739	0.116451	0.0894827	0.209152	0.1763899	-0.04126524	0.00896146	0.505782	0.00964488	0.00428247	0.456333	0.0149963	0.06648246	-1.735058	0.000311829	0.0259433	0.345259	3.62849	0.306454	0.300961	0.138171	0.254415	0.02521723	2.636391
740	-3711.923	-3715.393	3.470608	0.5549892	0.1995627	0.0715336	0.170005	0.442544	0.0637153	0.0651021	0.0786475	0.151179	0.211239	0.169327	0.172893	0.128039	0.203921	0.158106	0.0895584	0.138093	0.13085	0.4155	0.463582	0.1670972	-0.04841419	0.00585208	0.463228	0.0123812	0.0028728	0.499421	0.0162448	0.06140261	-1.78918	0.000523223	0.0335236	0.382516	3.58344	0.332714	0.287951	0.127302	0.252033	0.01298842	4.727488
750	-3709.434	-3710.138	0.7041363	0.5211322	0.1919922	0.123421	0.309484	0.640182	0.0819815	0.113449	0.365414	0.199482	0.30352	0.225008	0.218155	0.185607	0.141601	0.0739033	0.170779	0.160751	0.467801	0.182075	0.167488	0.2156941	-6.589006e-05	0.0135264	0.516121	0.00983878	0.0026091	0.453578	0.0043264	0.001783749	-1.533894	0.000398265	0.0292873	0.362437	3.60788	0.313846	0.300199	0.126025	0.259931	0.001717859	1.038356
760	-3705.718	-3709.305	3.586502	0.5026364	0.1875556	0.0626138	0.213243	0.544682	0.0611273	0.0936787	0.18228	0.114632	0.342125	0.0998654	0.179532	0.12554	0.159127	0.0922936	0.213711	0.190811	0.267424	0.102038	0.258963	0.1432234	-0.03369822	0.013402	0.511377	0.00495574	0.00308977	0.456868	0.0103074	0.09659878	-1.943349	0.000335939	0.0269189	0.350407	3.62234	0.310364	0.296869	0.136981	0.255786	0.06290057	1.535738
770	-3707.462	-3710.19	2.727659	0.4844177	0.2014633	0.279135	0.419362	0.322754	0.0783031	0.120014	0.140179	0.168006	0.22567	0.18367	0.186054	0.0971194	0.215008	0.093295	0.0822076	0.184496	0.189181	0.290621	0.353366	0.1510948	-0.07071286	0.0117137	0.545563	0.00651275	0.00173298	0.415168	0.0193096	0.1003406	-1.889848	0.000558518	0.0346239	0.387466	3.57735	0.304182	0.306677	0.13021	0.258931	0.02962776	3.38671
780	-3705.361	-3706.885	1.523538	0.6200795	0.2049795	0.237572	0.351615	0.565085	0.0821315	0.10146	0.142577	0.176884	0.427119	0.159281	0.234036	0.211505	0.249416	0.0793829	0.0697525	0.142478	0.141212	0.156576	0.298191	0.1650885	0.01146648	0.0124361	0.519837	0.00310821	0.00455857	0.440773	0.0192874	0.02935635	-1.801273	0.0006282	0.0366967	0.396529	3.56615	0.306013	0.291491	0.130925	0.271571	0.04082284	0.719116
790	-3714.268	-3713.541	-0.7263936	0.5892894	0.1748615	0.148608	0.334911	0.478385	0.046179	0.0901274	0.0833347	0.131445	0.319803	0.156873	0.15047	0.242185	0.227203	0.0948209	0.0804073	0.0729959	0.18242	0.146981	0.498339	0.1248014	0.0170541	0.0116649	0.582152	0.00179532	0.00883636	0.38304	0.0125113	0.09838023	-2.081031	0.00019679	0.0206466	0.314964	3.66419	0.295144	0.299164	0.134371	0.27132	0.1154343	0.8522614
800	-3704.122	-3704.919	0.7967925	0.6106929	0.2036069	0.153199	0.192234	0.315724	0.0605882	0.0741351	0.0799994	0.102751	0.352345	0.0985848	0.207663	0.0635718	0.270097	0.0477116	0.535396	0.0809555	0.191035	0.101062	0.36552	0.1457753	-0.02760819	0.0152163	0.511286	0.00431665	0.0067618	0.456762	0.00565713	0.08997905	-1.925689	0.00060031	0.0358819	0.393006	3.57051	0.291825	0.307284	0.12841	0.272481	0.06237086	1.442646
810	-3704.699	-3706.73	2.031043	0.6117347	0.1989652	0.39916	0.289963	0.465504	0.0411664	0.0834316	0.183268	0.123013	0.258303	0.0990767	0.125877	0.139855	0.173968	0.0757629	0.0866495	0.167538	0.114373	0.224641	0.296797	0.1499217	0.1671182	0.015256	0.480618	0.00760817	0.00145927	0.487477	0.0075815	0.008949567	-1.897642	0.000512462	0.0331807	0.380952	3.58535	0.317744	0.294561	0.140869	0.246826	0.1760678	0.05083023
820	-3710.107	-3710.86	0.753148	0.5710142	0.2250411	0.120026	0.205117	0.344016	0.0557288	0.116746	0.102084	0.170813	0.405429	0.216355	0.269324	0.162356	0.144989	0.0435629	0.104989	0.261283	0.284108	0.0345971	0.331287	0.1392092	0.04833856	0.019226	0.472704	0.00722421	0.000490949	0.485698	0.0146561	0.00235358	-1.971777	0.00114505	0.049355	0.445818	3.50368	0.314282	0.281577	0.137289	0.266852	0.05069214	0.0464289
830	-3709.799	-3712.748	2.948946	0.4428013	0.1962307	0.242406	0.156906	0.406586	0.0713029	0.122672	0.223906	0.263772	0.368293	0.190376	0.265267	0.242981	0.127637	0.0788218	0.139332	0.105603	0.182324	0.0898	0.341219	0.1760581	0.1174647	0.0153516	0.499121	0.00373362	0.00124265	0.460041	0.0205109	0.004920426	-1.736941	0.000465216	0.0316296	0.373749	3.59416	0.311799	0.291937	0.13825	0.258014	0.1223852	0.04020444
840	-3712.013	-3712.197	0.1836727	0.5091926	0.1911896	0.393359	0.257228	0.464413	0.0791146	0.252097	0.231042	0.107272	0.305241	0.123146	0.151357	0.159611	0.269786	0.076488	0.0956596	0.257615	0.253229	0.141549	0.298888	0.1875784	0.06341075	0.016529	0.504968	0.0057899	0.00210232	0.46543	0.00518104	0.07826811	-1.673558	0.000386416	0.0288524	0.360275	3.61049	0.302446	0.298265	0.121601	0.277688	0.1416789	0.5524332
850	-3707.658	-3710.476	2.817638	0.3974649	0.2077506	0.126413	0.150171	0.477481	0.0730626	0.114041	0.233557	0.22019	0.292604	0.132062	0.320149	0.0841832	0.130101	0.125004	0.231554	0.0711531	0.211157	0.128205	0.363635	0.1960991	0.04832407	0.0143956	0.594774	0.0118175	0.00333511	0.373179	0.00249882	0.02285073	-1.629135	0.000687255	0.0383631	0.403582	3.55737	0.29587	0.296003	0.136477	0.27165	0.0711748	0.3210509
860	-3706.47	-3708.045	1.57545	0.4452355	0.1644444	0.239475	0.133896	0.41254	0.0753373	0.175905	0.206669	0.157819	0.316342	0.146879	0.227633	0.123381	0.215126	0.070387	0.127658	0.235275	0.123545	0.597413	0.243664	0.1662314	-0.0606052	0.0174524	0.493727	0.00805674	0.00278205	0.477213	0.000768784	0.1015924	-1.794374	0.000119275	0.0161001	0.28484	3.69894	0.310918	0.284184	0.140752	0.264146	0.04098723	2.478636
870	-3714.482	-3711.048	-3.43456	0.4025088	0.1656169	0.188662	0.300095	0.552814	0.0610634	0.23495	0.172179	0.262404	0.366516	0.248596	0.206382	0.28843	0.600599	0.123933	0.132961	0.0533914	0.18437	0.230569	0.357183	0.2053746	0.02346272	0.010942	0.474326	0.0125945	0.0103919	0.49144	0.000306198	0.02841323	-1.582919	0.000126589	0.0165834	0.288273	3.69502	0.307085	0.29135	0.120945	0.28062	0.05187595	0.5477148
880	-3709.491	-3709.23	-0.2611901	0.5011273	0.1844134	0.189744	0.122347	0.682998	0.0850332	0.290985	0.290222	0.197528	0.322418	0.185866	0.249207	0.205818	0.151792	0.0562383	0.158865	0.365097	0.357291	0.149807	0.183103	0.195417	-0.01921467	0.0117966	0.53994	0.00891703	0.0114015	0.427468	0.000476683	0.03997191	-1.632619	0.000296315	0.0252951	0.341772	3.63264	0.326237	0.292143	0.120766	0.260854	0.02075724	1.925685
890	-3714.437	-3713.256	-1.180689	0.5272484	0.1691141	0.3626	0.393566	0.635431	0.0945015	0.154605	0.198216	0.141112	0.26351	0.131003	0.19404	0.125094	0.259156	0.0752361	0.148565	0.108851	0.132737	0.203875	0.171867	0.2370933	-0.2258279	0.0100029	0.610572	0.0068932	0.00960517	0.362472	0.000453922	0.2361845	-1.439302	0.000150435	0.0180683	0.29845	3.68333	0.283019	0.309743	0.121192	0.286046	0.01035659	22.80525
900	-3713.049	-3714.737	1.687522	0.5369891	0.2192842	0.188348	0.228645	0.491054	0.0736137	0.178382	0.157465	0.110152	0.180836	0.154261	0.128264	0.238791	0.357871	0.0761544	0.399124	0.20117	0.290917	0.25627	0.156184	0.1888661	-0.1235458	0.0112795	0.510154	0.00415148	0.0166643	0.457143	0.000607467	0.1315619	-1.666717	0.000974762	0.0455884	0.432094	3.52134	0.311754	0.275266	0.154708	0.258271	0.008016189	16.41203
910	-3717.443	-3720.524	3.081321	0.4770627	0.2175525	0.160081	0.303691	0.474552	0.0870529	0.0554705	0.119031	0.157143	0.21042	0.134604	0.21117	0.274401	0.184766	0.142299	0.105138	0.0886443	0.215521	0.1422	0.205422	0.1492027	0.006894913	0.0134956	0.464648	0.0124133	0.00780517	0.498954	0.0026836	0.1686576	-1.90245	0.000927125	0.0444753	0.4279	3.5267	0.27755	0.319322	0.140846	0.262282	0.1755526	0.9607245
920	-3708.098	-3708.07	-0.02882298	0.6077973	0.1948322	0.265425	0.357945	0.52799	0.0581761	0.0651875	0.0977747	0.152807	0.210777	0.131049	0.117648	0.134532	0.201441	0.0736493	0.149003	0.399018	0.17833	0.288211	0.245806	0.1614184	-0.1942861	0.0123678	0.484843	0.00703578	0.0102681	0.481749	0.00373594	0.2111591	-1.823756	0.000442298	0.0308484	0.370036	3.59867	0.293172	0.304781	0.130772	0.271275	0.01687302	12.5146
930	-3713.98	-3716.001	2.021327	0.5736717	0.1858677	0.171655	0.156579	0.37854	0.0675657	0.108421	0.11313	0.164595	0.20502	0.123513	0.161813	0.124055	0.206627	0.0860612	0.380391	0.414878	0.600754	0.128526	0.144425	0.1482771	-0.03933036	0.00881504	0.495315	0.00550122	0.00929555	0.479625	0.00144838	0.04919213	-1.908673	0.000314203	0.026041	0.34578	3.62786	0.292991	0.306822	0.129229	0.270958	0.009861771	4.988163
940	-3712.334	-3710.557	-1.776986	0.5769813	0.2065147	0.358047	0.193308	0.359496	0.0613403	0.195926	0.202526	0.168426	0.273537	0.110792	0.249819	0.186329	0.258346	0.0813418	0.0918866	0.342425	0.195422	0.0766462	0.452164	0.1517712	-0.241174	0.0091065	0.508395	0.0197895	0.00543383	0.455963	0.00131161	0.2623825	-1.885381	0.000660457	0.0376164	0.400446	3.56128	0.282796	0.305605	0.147341	0.264257	0.02120851	12.37157
950	-3712.829	-3711.724	-1.105293	0.8548566	0.2490936	0.116072	0.152501	0.557901	0.0559233	0.153886	0.109336	0.146054	0.172271	0.117358	0.112232	0.278734	0.0744056	0.045831	0.0760226	0.304921	0.333663	0.249006	0.313863	0.1596777	-0.06197479	0.00908881	0.565169	0.0154529	0.0102161	0.399365	0.000709006	0.2129656	-1.834598	0.00206978	0.0660362	0.49957	3.43232	0.297014	0.307696	0.127607	0.267682	0.1509908	1.410454
960	-3715.227	-3715.643	0.4166426	0.4937459	0.2061776	0.130221	0.209837	0.358812	0.0618315	0.148984	0.120825	0.258917	0.333851	0.117308	0.274415	0.218868	0.057989	0.0712325	0.403308	0.0907745	0.0900511	0.192534	0.276902	0.1136636	-0.04252211	0.0224702	0.498465	0.0173944	0.0174285	0.443083	0.00115812	0.04816068	-2.174512	0.000653276	0.0374136	0.399587	3.56235	0.289926	0.317062	0.134466	0.258547	0.005638561	8.541306
970	-3704.172	-3708.799	4.626645	0.4746033	0.1881158	0.141248	0.17839	0.333493	0.0453712	0.0948561	0.125431	0.146477	0.312079	0.122571	0.214116	0.190766	0.240772	0.0631723	0.232216	0.105417	0.312272	0.1853	0.14699	0.1829286	0.0266136	0.0129258	0.509002	0.0177621	0.00702027	0.452449	0.00084057	0.02551805	-1.69866	0.000343388	0.0272131	0.351937	3.62051	0.292371	0.297224	0.126862	0.283543	0.05213165	0.4894924
980	-3715.881	-3713.762	-2.118911	0.3673858	0.1954488	0.0875461	0.108879	0.347373	0.0432516	0.070302	0.20828	0.223336	0.365995	0.166026	0.200886	0.149456	0.247717	0.0859302	0.470873	0.0916187	0.286221	0.129848	0.176388	0.1319784	-0.4451449	0.0109548	0.497721	0.0183245	0.00463703	0.466774	0.00158787	0.4480159	-2.025117	0.000452299	0.0311918	0.371675	3.59668	0.315789	0.276011	0.150408	0.257793	0.002871076	156.0446
990	-3702.619	-3705.587	2.968579	0.4750008	0.1824019	0.126344	0.155158	0.40944	0.0503562	0.173	0.175876	0.137641	0.367597	0.158319	0.231544	0.151855	0.18557	0.0623807	0.15518	0.356157	0.239987	0.168262	0.282394	0.1708605	-0.02021073	0.0111226	0.47367	0.00733903	0.00457305	0.500633	0.00266224	0.05970254	-1.766908	0.000272819	0.0242797	0.336196	3.63925	0.30032	0.296765	0.145789	0.257126	0.03949181	1.51177
1000	-3710.4	-3715.365	4.964976	0.3854266	0.20883	0.163444	0.220438	0.355731	0.0652057	0.0770616	0.100762	0.198519	0.322049	0.185684	0.207062	0.192024	0.211789	0.205363	0.201723	0.174076	0.198529	0.125353	0.208281	0.175026	-0.113061	0.0108748	0.546672	0.0135837	0.00264645	0.420618	0.00560528	0.1452478	-1.742821	0.000711271	0.0390198	0.406308	3.55396	0.319201	0.276934	0.140095	0.26377	0.03218688	4.512641
1010	-3707.961	-3710.974	3.012654	0.527201	0.2006897	0.157375	0.237814	0.357121	0.0846358	0.0977105	0.279409	0.153404	0.23352	0.116178	0.173258	0.197454	0.0997902	0.0536915	0.107866	0.104217	0.16136	0.0789108	0.193422	0.09747606	-0.2675827	0.00780992	0.478426	0.0183881	0.00326657	0.488202	0.0039078	0.2764976	-2.328148	0.000543955	0.0341743	0.385456	3.57983	0.295905	0.306503	0.129821	0.267771	0.008914897	31.01523
1020	-3708.446	-3713.148	4.701545	0.4789655	0.1843891	0.0789454	0.131067	0.454634	0.107878	0.087698	0.0874901	0.167234	0.22391	0.149577	0.162262	0.217443	0.174635	0.0937291	0.161513	0.329981	0.316333	0.198642	0.193493	0.1349219	0.1061848	0.00730249	0.484233	0.0178387	0.00624813	0.481041	0.00333641	0.001241578	-2.003059	0.000296023	0.0252828	0.341705	3.63272	0.285548	0.29787	0.142288	0.274295	0.1074264	0.01155748
1030	-3707.972	-3708.404	0.4314138	0.4882459	0.1860968	0.200172	0.165908	0.384637	0.0886727	0.086549	0.102669	0.174417	0.307573	0.203002	0.193459	0.15034	0.209261	0.085069	0.263758	0.101291	0.177609	0.146991	0.37645	0.1749556	0.2331017	0.0123736	0.530239	0.0116748	0.00324504	0.435812	0.00665525	0.1687974	-1.743223	0.000317091	0.0261594	0.34641	3.62711	0.313188	0.291074	0.130501	0.265237	0.4018991	0.4199994
1040	-3715.967	-3719.363	3.396018	0.5746781	0.2313375	0.149192	0.197733	0.474479	0.0888987	0.0349064	0.094311	0.125961	0.164527	0.130967	0.232249	0.178674	0.195473	0.0715388	0.146866	0.0823028	0.220403	0.257788	0.269402	0.1691417	0.08247796	0.0177983	0.579385	0.00678977	0.00322429	0.387223	0.00557924	0.04105465	-1.777019	0.00135302	0.0535836	0.460443	3.48462	0.312944	0.278147	0.139139	0.26977	0.1235326	0.3323386
1050	-3718.147	-3712.141	-6.005453	0.512911	0.1877959	0.114373	0.315532	0.416823	0.10031	0.0463208	0.035767	0.140443	0.24572	0.124899	0.1907	0.112079	0.102995	0.365204	0.705583	0.100846	0.186047	0.401238	0.531639	0.1816608	-0.05884811	0.0123207	0.565281	0.00205496	0.00190275	0.405466	0.0129746	0.06352262	-1.705614	0.00033912	0.0270449	0.351064	3.62155	0.315606	0.288232	0.133173	0.262989	0.004674507	13.58916
1060	-3715.749	-3715.371	-0.3778888	0.4936416	0.2080251	0.117871	0.0680445	0.380875	0.0594862	0.112356	0.115156	0.15664	0.213521	0.144122	0.205105	0.281526	0.263578	0.117422	0.285249	0.313502	0.363615	0.0776745	0.209238	0.1362575	-0.2443382	0.0159634	0.585096	0.00164955	0.00239097	0.382411	0.0124884	0.2987628	-1.993209	0.000693307	0.0385297	0.404276	3.5565	0.304934	0.316437	0.122197	0.256432	0.05442457	5.489483
1070	-3705.784	-3712.015	6.231424	0.4808235	0.2034998	0.128191	0.221742	0.355158	0.108957	0.0960687	0.0757235	0.153726	0.250035	0.154971	0.286958	0.186608	0.0857355	0.0959578	0.26888	0.134756	0.256239	0.0957534	0.282327	0.1778953	0.02989761	0.0109697	0.536019	0.00331979	0.00286733	0.424649	0.0221757	0.002316409	-1.72656	0.000598172	0.0358186	0.39273	3.57085	0.297433	0.28889	0.1358	0.277877	0.03221402	0.07190686
