Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
4280	-3736.683	-3721.438	-15.24537	0.2335937	0.1923742	0.3249442	-0.01246745	0.0138599	0.509598	0.0115689	0.00709663	0.456439	0.00143784	0.04410845	0.000403996	0.0294952	0.363464	3.60664	0.323594	0.291032	0.136423	0.248951	0.031641	1.394028
4290	-3734.075	-3718.843	-15.23159	0.2101845	0.2070631	0.3253762	0.02284333	0.0213701	0.563668	0.00684009	0.00441117	0.402001	0.00171026	0.02570112	0.000672255	0.037947	0.401839	3.55954	0.29538	0.293911	0.134709	0.276	0.04854444	0.5294348
4300	-3741.153	-3724.747	-16.40563	0.210863	0.1829569	0.3392164	0.1621305	0.0184001	0.506706	0.00316254	0.00504498	0.462107	0.00457938	0.01948391	0.00027916	0.024558	0.337738	3.63742	0.274467	0.309224	0.13389	0.282419	0.1816144	0.1072818
4310	-3741.87	-3726.085	-15.7849	0.191736	0.1740058	0.3562468	-0.07042092	0.0210895	0.51259	0.00515964	0.000657642	0.454918	0.00558451	0.08671808	0.000189288	0.020252	0.312522	3.66704	0.282614	0.305513	0.128403	0.283471	0.01629716	5.321056
4320	-3739.116	-3721.951	-17.16523	0.2695432	0.203157	0.2838029	-0.06413004	0.0135151	0.509847	0.0158453	0.00154971	0.452483	0.00675963	0.2045001	0.000591363	0.0356164	0.391847	3.57195	0.279631	0.316654	0.128562	0.275152	0.14037	1.456864
4330	-3740.937	-3723.295	-17.6423	0.2678561	0.2144817	0.2830377	-0.1642421	0.00735705	0.624148	0.0110277	0.00107854	0.347514	0.00887395	0.2819334	0.000846616	0.0425254	0.420387	3.53624	0.290134	0.315598	0.116766	0.277502	0.1176912	2.395534
4340	-3738.517	-3723.206	-15.3112	0.2772425	0.2157625	0.2588607	0.09080796	0.0115877	0.606148	0.00709913	0.0072517	0.356533	0.0113797	0.03513422	0.000879586	0.0433349	0.423532	3.53225	0.291051	0.306825	0.126675	0.275449	0.1259422	0.278971
4350	-3739.874	-3724.041	-15.8328	0.2584532	0.2087671	0.2415341	0.1731681	0.0156892	0.544473	0.00774669	0.00724078	0.410469	0.0143812	0.03371521	0.000709854	0.0389814	0.406149	3.55416	0.293509	0.298057	0.11871	0.289724	0.2068833	0.1629673
4360	-3735.578	-3720.754	-14.82413	0.2582265	0.1990031	0.2531914	-0.03948314	0.0146505	0.549167	0.00615388	0.00485278	0.414007	0.0111684	0.07375708	0.000513139	0.0332023	0.381051	3.58523	0.311712	0.285565	0.131094	0.271629	0.03427394	2.151987
4370	-3732.877	-3717.768	-15.10902	0.2699506	0.2069943	0.258893	-0.01876567	0.0125139	0.524237	0.00789975	0.00303307	0.443278	0.00903852	0.07703537	0.000670767	0.0379055	0.401664	3.55976	0.307341	0.295916	0.122524	0.27422	0.0582697	1.322048
4380	-3735.377	-3720.323	-15.0544	0.2789011	0.2322032	0.2570908	0.0580177	0.0124701	0.528939	0.0112327	0.00187391	0.435901	0.00958324	0.03650708	0.00138345	0.0541734	0.462423	3.48202	0.310268	0.291549	0.133322	0.26486	0.09452478	0.386217
4390	-3738.636	-3723.366	-15.27042	0.2895724	0.2096883	0.2817299	0.1138594	0.00904984	0.45774	0.00922822	0.00388126	0.51697	0.0031301	0.00597374	0.000730781	0.039545	0.408467	3.55126	0.281509	0.306561	0.145687	0.266243	0.1198332	0.04985047
4400	-3737.261	-3722.048	-15.21276	0.2619945	0.1868587	0.3290609	-0.06369917	0.00527126	0.509275	0.0132025	0.00789569	0.460414	0.00394231	0.06387921	0.000326836	0.0265549	0.3485	3.62462	0.28815	0.327977	0.121461	0.262412	0.0001800393	354.807
4410	-3742.621	-3724.772	-17.84828	0.2457531	0.218188	0.2738949	0.02276769	0.00945444	0.563111	0.012119	0.00998432	0.399531	0.00580051	0.2070158	0.000944419	0.0448827	0.429443	3.52473	0.285662	0.300525	0.131369	0.282444	0.2297835	0.9009168
4420	-3741.152	-3726.353	-14.79938	0.2420402	0.1805937	0.2600129	0.0705842	0.00754211	0.539086	0.0116019	0.00318869	0.429551	0.0090302	0.01528655	0.000252892	0.0233833	0.331151	3.64521	0.303271	0.296774	0.130931	0.269023	0.08587075	0.1780181
4430	-3738.494	-3722.019	-16.4747	0.2300396	0.1734795	0.2902247	-0.1684055	0.0129474	0.447991	0.0116347	0.00217962	0.511658	0.0135885	0.2177653	0.000184783	0.0200112	0.311018	3.66879	0.305984	0.307261	0.133749	0.253007	0.0493598	4.411795
4440	-3741.621	-3726.315	-15.30582	0.2906471	0.1881979	0.225078	-0.144446	0.0105412	0.502209	0.00800744	0.00987562	0.465595	0.0037721	0.1702296	0.00034449	0.0272563	0.352161	3.62024	0.262905	0.32289	0.136277	0.277928	0.02578359	6.602247
4450	-3747.874	-3730.519	-17.35589	0.3023422	0.1998621	0.2892919	0.1083531	0.0108352	0.605745	0.0148746	0.00714808	0.35766	0.00373738	0.121072	0.000528674	0.033696	0.383298	3.58248	0.296729	0.287587	0.11692	0.298763	0.2294251	0.5277189
4460	-3742.551	-3725.592	-16.95853	0.2988621	0.2448536	0.2504398	-0.299686	0.0149834	0.53451	0.01177	0.00958589	0.420762	0.00838794	0.3293655	0.00188052	0.0629993	0.490506	3.44461	0.294061	0.291225	0.121593	0.293121	0.02967951	11.0974
4470	-3742.398	-3728.334	-14.06419	0.2821606	0.2262369	0.2255603	-0.03650605	0.0170641	0.604048	0.0128543	0.00432149	0.347962	0.01375	0.04295098	0.00118277	0.0501496	0.448626	3.50004	0.299961	0.301384	0.132731	0.265924	0.006444929	6.664306
4480	-3741.507	-3727.524	-13.98321	0.3027015	0.1863238	0.2059057	0.00984781	0.0201705	0.486606	0.011761	0.0104873	0.468191	0.00278466	0.02608686	0.000319972	0.0262769	0.347033	3.62637	0.279999	0.312038	0.13274	0.275224	0.03593467	0.7259524
4490	-3738.605	-3723.951	-14.65381	0.3010718	0.1830599	0.2951176	0.03129816	0.00916128	0.576823	0.0074397	0.00920269	0.38951	0.00786307	0.002810446	0.000280349	0.0246098	0.338024	3.63709	0.304466	0.302115	0.124172	0.269247	0.03410861	0.08239698
4500	-3737.673	-3723.017	-14.65573	0.2760075	0.2303842	0.2257881	0.02595369	0.0141612	0.570045	0.00743723	0.00803369	0.389381	0.0109415	0.04631328	0.00132004	0.0529365	0.458254	3.48749	0.290235	0.308187	0.129069	0.27251	0.07226698	0.6408637
4510	-3741.145	-3723.268	-17.87785	0.2503141	0.1946392	0.302079	-0.3133195	0.0174347	0.533968	0.00483233	0.00771881	0.422338	0.013708	0.3657704	0.000439199	0.0307412	0.369522	3.5993	0.27479	0.313247	0.131355	0.280608	0.05245094	6.973572
4520	-3737.662	-3721.722	-15.94016	0.2412092	0.184611	0.3265933	-0.03226949	0.00801881	0.586003	0.0155556	0.00102581	0.387329	0.00206717	0.09555203	0.000298701	0.0253959	0.342318	3.63199	0.297626	0.319298	0.126436	0.25664	0.06328254	1.509927
4530	-3739.633	-3722.542	-17.09158	0.245959	0.1992531	0.2883525	-0.2011746	0.00808645	0.467292	0.0168742	0.00191565	0.50273	0.00310204	0.2694983	0.000517627	0.0333457	0.381706	3.58443	0.308876	0.277505	0.157774	0.255845	0.06832373	3.944432
4540	-3740.316	-3722.289	-18.02718	0.2351769	0.2309579	0.2718699	0.1373954	0.0190511	0.551212	0.00959951	0.00265137	0.41213	0.00535556	0.1659969	0.00133982	0.0533256	0.459573	3.48576	0.278279	0.291772	0.136761	0.293187	0.3033923	0.5471362
4550	-3740.209	-3723.753	-16.45596	0.2371007	0.182119	0.276526	-0.1320842	0.0111595	0.587068	0.00976575	0.00643232	0.382302	0.00327213	0.2052391	0.000269627	0.0241385	0.335409	3.64018	0.293126	0.296747	0.125535	0.284592	0.07315485	2.805543
4560	-3737.1	-3718.602	-18.49861	0.2283886	0.1994948	0.3072741	0.2894714	0.0103372	0.550235	0.00834191	0.00631653	0.422041	0.00272855	0.09974733	0.000521991	0.0334845	0.382338	3.58366	0.282824	0.31795	0.126557	0.272668	0.3892187	0.2562758
4570	-3736.904	-3721.366	-15.53818	0.2358531	0.1966811	0.2817007	-0.02777604	0.00837413	0.541151	0.00638343	0.0200129	0.415074	0.00900521	0.09434745	0.000472774	0.031883	0.37494	3.5927	0.304157	0.304986	0.134292	0.256565	0.06657141	1.417237
4580	-3749.194	-3731.401	-17.7932	0.2358552	0.1958344	0.3217462	-0.08487896	0.0138294	0.53169	0.000973221	0.019663	0.4277	0.00614473	0.235646	0.000458638	0.0314075	0.372699	3.59543	0.281664	0.331205	0.109516	0.277615	0.1507671	1.562981
4590	-3742.223	-3725.889	-16.3335	0.2228295	0.1922825	0.3204038	0.1290459	0.00627621	0.54437	0.00249256	0.0232083	0.416195	0.00745826	0.04378961	0.000402614	0.0294452	0.363217	3.60693	0.326629	0.28096	0.130022	0.26239	0.1728355	0.2533601
4600	-3740.236	-3723.399	-16.83773	0.235613	0.1896942	0.2603692	-0.1031444	0.00945838	0.522578	0.0131189	0.0186964	0.430284	0.00586412	0.2203102	0.000365023	0.0280496	0.35623	3.61536	0.311013	0.284637	0.130551	0.273798	0.1171658	1.880328
4610	-3740.71	-3725.016	-15.69363	0.2620554	0.2451667	0.2821823	-0.03502036	0.00839701	0.606166	0.0107901	0.0130541	0.357442	0.0041505	0.1053187	0.0018941	0.0632223	0.491182	3.4437	0.286333	0.31615	0.120919	0.276597	0.07029832	1.498168
4620	-3737.672	-3722.311	-15.36131	0.239901	0.1776303	0.2530503	-0.08077656	0.0138133	0.567462	0.00926912	0.00431168	0.393718	0.0114249	0.1266956	0.000222587	0.0219483	0.322819	3.65501	0.305425	0.297928	0.117211	0.279436	0.04591909	2.759107
4630	-3736.337	-3720.577	-15.75995	0.2573895	0.2305938	0.2695477	0.03659388	0.0161213	0.503669	0.00395852	0.000526633	0.459503	0.0162215	0.08084771	0.00132724	0.0530785	0.458736	3.48686	0.293914	0.294086	0.13166	0.28034	0.1174416	0.6884078
4640	-3739.249	-3724.563	-14.68522	0.2712563	0.208704	0.2601471	-0.05217778	0.0172736	0.555654	0.00237873	0.000547547	0.409741	0.0144053	0.06706531	0.000708437	0.0389429	0.40599	3.55436	0.293819	0.316239	0.129005	0.260937	0.01488753	4.504798
4650	-3736.742	-3722.4	-14.34157	0.2559841	0.1797025	0.2626162	0.03195096	0.0202981	0.52218	0.00562781	0.00396337	0.443115	0.00481545	0.003801414	0.000243476	0.0229472	0.328654	3.64816	0.322692	0.300329	0.127453	0.249526	0.03575237	0.1063262
4660	-3738.471	-3719.841	-18.63049	0.2316171	0.2009814	0.3235974	-0.004188403	0.016734	0.509793	0.00439015	0.00506931	0.459995	0.00401839	0.2409305	0.000549414	0.0343436	0.386215	3.57889	0.296112	0.305639	0.129362	0.268887	0.2367421	1.017692
4670	-3736.218	-3721.837	-14.38146	0.2622247	0.212388	0.2360574	0.01579869	0.015568	0.560603	0.00472432	0.00354618	0.39955	0.0160092	0.02977542	0.000794568	0.0412138	0.415209	3.54278	0.281114	0.308491	0.118454	0.291942	0.04557412	0.6533407
4680	-3735.307	-3720.082	-15.22528	0.2418405	0.1792748	0.305528	-0.03041809	0.013209	0.550548	0.0033965	0.00687291	0.422497	0.00347661	0.06272139	0.000239051	0.0227394	0.327453	3.64957	0.292075	0.311994	0.123463	0.272468	0.0323033	1.941641
4690	-3734.843	-3720.009	-14.83444	0.2499182	0.2083081	0.275085	0.07774994	0.0159919	0.516148	0.0053821	0.003543	0.454845	0.00408983	0.004115905	0.000699587	0.0387017	0.404991	3.55561	0.303828	0.290453	0.13551	0.270209	0.08186585	0.05027622
4700	-3739.985	-3723.75	-16.23483	0.2320511	0.1913411	0.3160123	0.1494683	0.0112965	0.461377	0.0104067	0.00215241	0.505233	0.00953369	0.02848722	0.000388633	0.0289342	0.360683	3.60999	0.317644	0.274228	0.146759	0.261369	0.1779555	0.1600806
4710	-3740.494	-3725.471	-15.02346	0.2499157	0.2045246	0.2838574	0.05458286	0.0117306	0.491589	0.0102007	0.00285959	0.471076	0.0125442	0.02149291	0.000618859	0.0364259	0.395363	3.56759	0.298764	0.269008	0.155425	0.276803	0.07607577	0.2825197
4720	-3738.708	-3723.027	-15.68036	0.2513809	0.2214383	0.3157477	-0.02651974	0.0110562	0.449618	0.00973044	0.00268533	0.511322	0.0155884	0.08272026	0.00103631	0.046986	0.437269	3.51471	0.297002	0.290633	0.148647	0.263718	0.05620052	1.471877
4730	-3739.572	-3724.245	-15.32693	0.2645085	0.1789889	0.2620884	-0.09680021	0.013513	0.538817	0.00817141	0.000608089	0.417673	0.0212183	0.1262446	0.000236126	0.0226009	0.326649	3.65051	0.308883	0.302315	0.119576	0.269226	0.02944435	4.287565
4740	-3741.063	-3725.731	-15.33252	0.2774821	0.1949771	0.2973324	-0.04439356	0.0123135	0.524605	0.00785004	0.00397833	0.439568	0.0116854	0.07910637	0.000444634	0.030929	0.370422	3.5982	0.328757	0.275531	0.140602	0.25511	0.03471281	2.278881
4750	-3740.014	-3722.33	-17.6839	0.2656112	0.19512	0.2750355	0.3981627	0.0112384	0.543103	0.00682634	0.0080869	0.426653	0.00409309	0.008041479	0.000446946	0.0310085	0.370802	3.59774	0.289373	0.300766	0.140395	0.269467	0.4062042	0.01979664
4760	-3735.944	-3720.885	-15.0592	0.276784	0.2015716	0.2352	0.08840041	0.01476	0.512551	0.00782837	0.00780188	0.440549	0.0165091	0.03299111	0.000560579	0.034687	0.387747	3.57701	0.308147	0.303891	0.130867	0.257095	0.1213915	0.2717744
4770	-3743.21	-3726.473	-16.73758	0.2725396	0.2450754	0.2538607	-0.2207809	0.011263	0.460198	0.00396936	0.00747301	0.505799	0.0112976	0.2770754	0.00189013	0.0631572	0.490985	3.44397	0.287884	0.304785	0.149514	0.257816	0.05629448	4.921892
4780	-3740.297	-3723.935	-16.36222	0.2756855	0.1849279	0.2411643	0.2636082	0.0149027	0.477609	0.00576474	0.00692376	0.488801	0.00599905	0.0178025	0.000302556	0.0255579	0.343193	3.63095	0.320048	0.292708	0.148103	0.239141	0.2814107	0.06326163
4790	-3742.739	-3722.584	-20.1554	0.282798	0.225181	0.265111	-0.2534724	0.0116072	0.500692	0.00817365	0.0054403	0.468115	0.00597206	0.4672069	0.00114941	0.0494477	0.446147	3.50326	0.287372	0.305919	0.125365	0.281344	0.2137344	2.185922
4800	-3736.498	-3721.868	-14.63011	0.2795546	0.2051675	0.3055248	0.001640967	0.0142282	0.495767	0.0175743	0.00271221	0.46351	0.00620853	0.01025539	0.000632089	0.0368088	0.397009	3.56555	0.293079	0.317016	0.124742	0.265163	0.01189636	0.8620613
4810	-3738.433	-3723.433	-14.99987	0.2749039	0.1953704	0.300979	0.04597035	0.0117831	0.542854	0.0193524	0.0036801	0.421449	0.000881648	0.01283291	0.000451019	0.0311481	0.371467	3.59693	0.308161	0.314736	0.126447	0.250656	0.05880326	0.2182347
4820	-3737.578	-3721.234	-16.34406	0.205821	0.18873	0.3309359	0.04671667	0.0126442	0.47768	0.0162047	0.00437932	0.48875	0.000341818	0.0786892	0.000351694	0.0275373	0.35361	3.6185	0.321696	0.288225	0.129747	0.260333	0.1254059	0.6274762
4830	-3741.813	-3724.681	-17.13226	0.2147969	0.1862873	0.2801412	-0.3308155	0.0133738	0.473981	0.0144027	0.0126848	0.484964	0.000594101	0.3488099	0.000319507	0.026258	0.346933	3.62649	0.283083	0.304549	0.13428	0.278089	0.01799441	19.38435
4840	-3733.316	-3717.707	-15.60969	0.2176009	0.1910321	0.339856	0.04611072	0.0162458	0.500579	0.00632417	0.0075894	0.469021	0.000240826	0.0279776	0.000384122	0.0287674	0.35985	3.611	0.310949	0.276564	0.141989	0.270498	0.07408832	0.377625
4850	-3747.917	-3730.964	-16.95255	0.2293106	0.1993295	0.2389808	-0.1079841	0.0222158	0.504336	0.00463285	0.0063107	0.461705	0.000799134	0.24589	0.000519003	0.0333896	0.381906	3.58419	0.306118	0.283246	0.145419	0.265217	0.1379059	1.783027
4860	-3741.709	-3725.365	-16.34388	0.3177668	0.1983849	0.2511895	0.1098059	0.0114519	0.526559	0.0107347	0.00883511	0.439018	0.00340066	0.0851147	0.000502162	0.0328489	0.379429	3.58722	0.26569	0.325788	0.133113	0.27541	0.1949206	0.4366634
4870	-3739.924	-3725.294	-14.62978	0.3095194	0.1705539	0.2395246	-0.03046539	0.012266	0.526696	0.0110738	0.00522188	0.433896	0.0108455	0.06439447	0.00016118	0.0186982	0.302612	3.67853	0.294727	0.301843	0.131454	0.271977	0.03392908	1.897914
4880	-3736.223	-3721.334	-14.88913	0.2333255	0.184189	0.2717489	-0.003494405	0.0163781	0.529268	0.0111279	0.00209339	0.438349	0.00278363	0.04936123	0.000293623	0.0251809	0.341152	3.63337	0.314042	0.286362	0.118828	0.280768	0.04586682	1.076186
4890	-3739.232	-3723.696	-15.53522	0.2272397	0.2058106	0.2846348	-0.14704	0.00845806	0.436644	0.0103427	0.00907171	0.529763	0.0057212	0.1531306	0.000645522	0.0371935	0.398652	3.56351	0.314685	0.288169	0.120562	0.276584	0.006090578	25.14221
4900	-3737.357	-3721.882	-15.47501	0.233371	0.1694923	0.3408129	0.02912585	0.00429201	0.53167	0.0147805	0.00324028	0.436384	0.00963332	0.02759364	0.000153204	0.0182327	0.299545	3.68207	0.30077	0.307494	0.123553	0.268183	0.05671948	0.4864931
4910	-3742.644	-3726.129	-16.51495	0.2406723	0.2225883	0.3386567	0.01398337	0.00840784	0.525754	0.0161333	0.00984416	0.431528	0.00833283	0.09805264	0.00107022	0.047738	0.440012	3.51118	0.270075	0.327071	0.127901	0.274953	0.112036	0.8751886
4920	-3735.838	-3720.865	-14.97393	0.2907036	0.1934091	0.2670275	-0.0246763	0.0134963	0.539141	0.0139518	0.00703476	0.41956	0.00681627	0.06641347	0.000419818	0.0300618	0.366238	3.60328	0.284623	0.309222	0.133436	0.272719	0.04173717	1.591231
4930	-3741.62	-3726.28	-15.3396	0.2950546	0.2229126	0.2351822	-0.162216	0.0138986	0.467411	0.0100485	0.00216667	0.487077	0.0193983	0.1745218	0.00107992	0.0479508	0.440783	3.51019	0.298912	0.305978	0.124971	0.270139	0.01230578	14.1821
4940	-3741.256	-3724.85	-16.40598	0.3125978	0.2307266	0.2397325	0.005219582	0.0119995	0.578449	0.00340932	0.00302071	0.385921	0.0172008	0.1459815	0.00133182	0.0531686	0.459041	3.48646	0.293976	0.298495	0.129108	0.278421	0.1512011	0.9654792
4950	-3744.037	-3728.969	-15.06816	0.3244245	0.1855978	0.2144958	-0.1592805	0.0212854	0.516242	0.00497576	0.00554735	0.428129	0.0238203	0.1691714	0.000310825	0.0259018	0.345038	3.62875	0.294697	0.306499	0.13257	0.266234	0.009890855	17.10382
4960	-3746.149	-3728.928	-17.22167	0.3116983	0.1845666	0.2532231	0.1895653	0.0147707	0.54861	0.00343812	0.00163325	0.40998	0.0215673	0.09342497	0.000298164	0.0253732	0.342196	3.63213	0.299694	0.299083	0.151639	0.249584	0.2829903	0.3301349
4970	-3739.059	-3724.377	-14.68197	0.3405548	0.2159076	0.241823	0.007380187	0.0118454	0.458944	0.00791276	0.00757055	0.50588	0.00784683	0.04617052	0.000883375	0.0434269	0.423887	3.5318	0.304092	0.306954	0.138159	0.250794	0.0535507	0.8621832
4980	-3740.453	-3725.383	-15.07023	0.3093393	0.2008004	0.2510575	0.1113271	0.0114591	0.506155	0.00676078	0.0138461	0.458651	0.00312778	0.01253146	0.000546021	0.0342385	0.385744	3.57947	0.290547	0.314133	0.116463	0.278857	0.1238586	0.1011755
4990	-3741.926	-3724.159	-17.76751	0.3235404	0.2059841	0.2146065	-0.08902753	0.0103434	0.537216	0.0153321	0.0147448	0.419541	0.00282325	0.2795026	0.000649179	0.0372975	0.399094	3.56296	0.288585	0.312012	0.122429	0.276974	0.190475	1.467397
5000	-3742.212	-3727.531	-14.68111	0.3200073	0.1834738	0.21971	0.01070519	0.0124741	0.55032	0.0149032	0.0168657	0.401524	0.00391278	0.05728434	0.000285163	0.0248185	0.339172	3.63572	0.298793	0.29158	0.130381	0.279247	0.06798953	0.8425465
5010	-3749.113	-3732.85	-16.26254	0.3099663	0.2044544	0.1976956	-0.09621352	0.00659557	0.502974	0.00873499	0.0140873	0.446629	0.0209792	0.2134106	0.000617425	0.0363841	0.395183	3.56782	0.320602	0.289035	0.125268	0.265095	0.1171971	1.820955
5020	-3744.941	-3729.34	-15.60104	0.2946725	0.1734298	0.2388941	0.0695588	0.0162988	0.517167	0.00905397	0.015506	0.426463	0.015511	0.07120577	0.000184361	0.0199885	0.310876	3.66895	0.277478	0.32294	0.137526	0.262056	0.1407646	0.5058501
5030	-3742.366	-3726.567	-15.7985	0.2918621	0.2260097	0.2233469	-0.06681784	0.014793	0.55192	0.00872781	0.0153087	0.400503	0.00874746	0.1549902	0.00117554	0.0499983	0.448094	3.50073	0.297911	0.300145	0.123371	0.278574	0.08817238	1.757809
5040	-3745.924	-3731.698	-14.22677	0.3219151	0.1980313	0.2201303	0.01391036	0.0086542	0.451422	0.0114027	0.0105312	0.510676	0.0073143	0.03032166	0.000495958	0.0326475	0.3785	3.58836	0.302347	0.268094	0.143594	0.285965	0.04423202	0.6855138
5050	-3741.142	-3724.591	-16.55083	0.3123621	0.2004688	0.2398486	0.2591946	0.0197356	0.446073	0.0126417	0.00443732	0.514642	0.00247067	0.02952208	0.000539846	0.0340464	0.38488	3.58053	0.299033	0.302436	0.149136	0.249395	0.2887167	0.1022528
5060	-3742.976	-3727.027	-15.94929	0.3024372	0.2079824	0.2268594	-0.2311208	0.0115291	0.587562	0.0140825	0.00519715	0.379783	0.00184599	0.2463706	0.000692362	0.0385037	0.404168	3.55664	0.309638	0.304823	0.13403	0.251509	0.01524977	16.1557
5070	-3740.124	-3724.809	-15.31443	0.2316229	0.2120184	0.2704538	0.07223967	0.0136491	0.524946	0.0170934	0.00512637	0.43883	0.000354931	0.03755757	0.000785617	0.0409839	0.414291	3.54394	0.316719	0.273944	0.156422	0.252914	0.1097972	0.3420629
5080	-3741.294	-3724.065	-17.22865	0.2429905	0.2170377	0.2718403	0.3507598	0.0128428	0.476867	0.00680166	0.0121371	0.490977	0.000375182	0.01224299	0.000913277	0.0441463	0.426647	3.52829	0.31297	0.275672	0.149113	0.262245	0.3630028	0.03372698
5090	-3738.073	-3722.467	-15.60595	0.2551895	0.2369519	0.248789	0.00783544	0.0197477	0.541797	0.00442607	0.00377172	0.429497	0.000760182	0.09911942	0.0015584	0.0574423	0.47315	3.46785	0.298719	0.298975	0.122058	0.280249	0.1069549	0.9267407
5100	-3740.253	-3724.053	-16.20006	0.2356987	0.1883649	0.2792933	0.1435578	0.0209718	0.544364	0.00372995	0.00916745	0.420979	0.000787204	0.05043434	0.000346739	0.0273444	0.352616	3.61969	0.313882	0.29641	0.117171	0.272536	0.1939922	0.2599813
5110	-3738.76	-3722.561	-16.19824	0.2197377	0.2014031	0.2945384	0.1019355	0.0160199	0.524508	0.00722894	0.00292291	0.446439	0.00288179	0.06299441	0.000557374	0.0345888	0.38731	3.57754	0.30812	0.303601	0.11502	0.273259	0.1649299	0.3819466
5120	-3737.473	-3722.667	-14.80579	0.228931	0.2010813	0.2884048	-0.05897293	0.0161046	0.522023	0.00626839	0.00500445	0.44905	0.00154973	0.06270841	0.000551292	0.0344016	0.386474	3.57857	0.305872	0.287736	0.14835	0.258042	0.00373548	16.78724
5130	-3742.09	-3725.947	-16.14317	0.2332786	0.2350349	0.3054314	0.001852085	0.011133	0.488	0.00858654	0.00829132	0.482258	0.00173127	0.1023118	0.00148612	0.0561159	0.468846	3.47355	0.291844	0.300026	0.144371	0.263758	0.1041639	0.9822195
5140	-3738.458	-3723.651	-14.80704	0.2268092	0.2170421	0.318049	0.02911082	0.0147923	0.5757	0.0097394	0.00925673	0.383591	0.00692101	2.814016e-05	0.000913396	0.0441491	0.426658	3.52828	0.290768	0.294452	0.144003	0.270777	0.02913896	0.000965723
5150	-3747.774	-3731.784	-15.9897	0.2190343	0.1679152	0.2600775	0.011151	0.0120334	0.468329	0.0117507	0.013715	0.492852	0.00131926	0.1159384	0.000141907	0.017552	0.294971	3.68733	0.286034	0.283027	0.136984	0.293955	0.1270894	0.9122586
