Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
5550	-3792.997	-3712.205	-80.7922	7.713016	0.1848682	0.0375153	0.0222096	0.0151744	0.0019891	0.0280786	0.0421677	0.00670291	0.00927751	0.0227975	0.0131304	0.0395523	0.0153614	0.00756926	0.0125639	0.00990071	0.152847	0.00201471	0.0337208	0.0917946	0.0161989	0.0346892	0.0419584	0.0834272	0.0164578	0.000821493	0.0154431	0.0153923	0.0334256	0.0186055	0.00485731	0.0160275	0.00602049	0.00674753	0.0116729	0.0167945	0.0199046	0.106185	0.0189229	0.00216769	0.0275245	0.00948582	0.0265549	0.03782537	0.03008438	0.00969064	0.53721	0.00703605	0.00745151	0.423325	0.015286	8.928852	0.1443332	6	37.3339	0.444197	0.000301827	0.0255273	0.343028	3.63114	0.300152	0.307184	0.129757	0.262908	0.1744176	0.8275152
5560	-3780.377	-3709.766	-70.61082	7.713016	0.1784364	0.0432081	0.00593659	0.0257952	0.0228963	0.00550944	0.0484507	0.115146	0.0216527	0.0204283	0.0038469	0.0265387	0.017824	0.0512801	0.0117185	0.00231718	0.135763	0.00197582	0.0362684	0.0063569	0.00670115	0.0128558	0.00182238	0.00197991	0.027603	0.00332375	0.00992011	0.0082316	0.0257424	0.0221906	0.00284317	0.0244284	0.00550254	0.0115736	0.00369584	0.00257423	0.0117916	0.00144172	0.0296915	0.0259705	0.0320985	0.0137743	0.00290113	0.02049658	0.03008438	0.00881227	0.549073	0.00497839	0.00218946	0.425845	0.00910157	14.13904	0.1443332	6	37.3339	0.444197	0.000230549	0.0223344	0.325093	3.65234	0.310863	0.307197	0.118948	0.262992	0.1744176	0.8275152
5570	-3801.538	-3715.788	-85.75002	7.713016	0.1472879	0.05797	0.0536963	0.00216062	0.0293651	0.0491447	0.0467346	0.019371	0.0110014	0.0182644	0.00990405	0.0235454	0.0133852	0.0103044	0.00449166	0.00101602	0.177633	0.00103077	0.0326479	0.0215047	0.00160757	0.023503	0.0332067	0.000886533	0.0131971	0.0654636	0.0116221	0.00215212	0.132691	0.0386777	0.00604693	0.0107998	0.00611094	0.0122215	0.0034475	0.0808808	0.019898	0.0787676	0.044998	0.0286152	0.0288942	0.0271158	0.022339	0.03022798	0.03008438	0.00461494	0.526797	0.00728152	0.00185676	0.449116	0.0103343	14.13904	0.1443332	6	37.3339	0.444197	4.47907e-05	0.00989051	0.233631	3.75643	0.295166	0.296862	0.124266	0.283706	0.1744176	0.8275152
5580	-3811.423	-3721.781	-89.64195	7.713016	0.1584738	0.0402232	0.0287157	0.00598805	0.0161954	0.106345	0.0359661	0.00741238	0.0195601	0.0234591	0.0046045	0.0266018	0.0210863	0.00951788	0.000609006	0.0246565	0.132596	0.005721	0.0860437	0.00295064	0.0144518	0.067856	0.0159336	0.00480438	0.0263364	0.0628924	0.00157813	0.0373395	0.0393476	0.123433	0.00198166	0.0080519	0.0134402	0.00589248	0.0318156	0.0406622	0.058376	0.134235	0.00427649	0.0636548	0.0141205	0.0095976	0.0206701	0.03370515	0.03008438	0.00526654	0.498101	0.00743551	0.00547351	0.458614	0.0251101	14.13904	0.1443332	6	37.3339	0.444197	8.68944e-05	0.0137543	0.267211	3.71895	0.309395	0.331668	0.117109	0.241828	0.1744176	0.8275152
5590	-3803.359	-3710.816	-92.5428	7.713016	0.1738636	0.029304	0.0253688	0.0155847	0.0158381	0.071645	0.0357164	0.0253241	0.019451	0.0207709	0.00818929	0.02065	0.0191223	0.288332	0.00234281	0.0182569	0.106902	0.00278911	0.0365866	0.0173914	0.0159615	0.109057	0.0172878	0.0108526	0.0283726	0.0350914	0.000162918	0.0135188	0.0358661	0.045758	0.0025796	0.0251205	0.00612624	0.00437427	0.0351393	0.0112606	0.0724279	0.023713	0.00806675	0.156278	0.00953152	0.0392497	0.0115237	0.0337595	0.03008438	0.00871891	0.553127	0.0046679	0.00459374	0.406629	0.0222638	14.13904	0.1443332	6	37.3339	0.444197	0.000188063	0.0201868	0.312116	3.66751	0.303885	0.309095	0.114117	0.272903	0.1744176	0.8275152
5600	-3794.592	-3710.444	-84.14845	7.713016	0.2057494	0.0159929	0.00895567	0.0148499	0.0169698	0.107576	0.050148	0.0513792	0.0180079	0.0257158	0.00559486	0.0251044	0.019405	0.0202773	0.0600783	0.00811263	0.115611	0.00072731	0.0696259	0.0208404	0.0118403	0.0504	0.00878377	0.000717141	0.0684234	0.00960905	0.0148425	0.0172374	0.0257709	0.0054823	0.00590817	0.0284514	0.00306847	0.003049	0.00903828	0.0274318	0.0596412	0.00399249	0.0028642	0.0583236	0.0126064	0.0902625	0.0172363	0.03664279	0.03008438	0.0106835	0.446278	0.00467116	0.00883719	0.517595	0.0119349	14.13904	0.1443332	6	37.3339	0.444197	0.000644235	0.0371568	0.398496	3.5637	0.315457	0.282068	0.134803	0.267671	0.1744176	0.8275152
5610	-3810.297	-3716.354	-93.94326	7.713016	0.1813943	0.00972148	0.0214537	0.179034	0.0787989	0.0204746	0.0542143	0.03225	0.0158812	0.0278982	0.0050554	0.0466722	0.018605	0.00739836	0.012932	0.0735192	0.0891207	0.000271344	0.0804373	0.0619476	0.070295	0.00913009	0.0770349	0.018166	0.0426802	0.00310023	0.0143149	0.0465064	0.00268847	0.00589167	0.00284119	0.0429083	0.00441807	0.0130936	0.0073009	0.0318466	0.0562795	0.0464435	0.000454283	0.0300092	0.00805175	0.0476791	0.0724256	0.02692848	0.03008438	0.0123861	0.462323	0.00558962	0.00647387	0.502535	0.0106925	14.13904	0.1443332	6	37.3339	0.444197	0.000261578	0.0237783	0.333389	3.64257	0.303502	0.293499	0.127889	0.27511	0.1744176	0.8275152
5620	-3798.536	-3713.807	-84.72866	7.713016	0.2043353	0.0383713	0.0854867	0.0109021	0.0689743	0.0520352	0.0338955	0.0249737	0.0195606	0.0278694	0.00637252	0.0245609	0.032083	0.0751168	0.017393	0.00874157	0.10479	0.00129902	0.0611638	0.0144509	0.00210945	0.046092	0.00633432	0.0175588	0.0215699	0.00228084	0.00973967	0.00454378	0.0240391	0.055727	0.00481231	0.0206854	0.00307606	0.0195271	0.00710929	0.0243385	0.0396109	0.0458153	0.00584842	0.106549	0.00184052	0.00509724	0.033522	0.03612615	0.03008438	0.0143864	0.590641	0.00276068	0.00825012	0.371543	0.0124194	14.13904	0.1443332	6	37.3339	0.444197	0.000615	0.0363134	0.394878	3.56819	0.309506	0.292478	0.120383	0.277633	0.1744176	0.8275152
5630	-3792.743	-3712.933	-79.80989	7.713016	0.1683938	0.00831959	0.0472695	0.00304635	0.0087142	0.00317398	0.027841	0.0196359	0.0160828	0.0260767	0.0105144	0.0400667	0.0142561	0.00627826	0.0901478	0.00417168	0.153336	0.00653372	0.0638936	0.0858652	0.0330075	0.0377107	0.0335767	0.0137236	0.0431854	0.0223397	0.000315423	0.0185061	0.0241234	0.0344024	0.00399928	0.0101969	0.00194574	0.00663394	0.00830119	0.0160568	0.0265527	0.0385438	0.0244386	0.0236606	0.00569097	0.0361326	0.00703447	0.02841631	0.03008438	0.00612841	0.557399	0.011283	0.00631105	0.414327	0.00455246	14.13904	0.1443332	6	37.3339	0.444197	0.000145267	0.0177572	0.296362	3.68574	0.283943	0.314373	0.129395	0.272288	0.1744176	0.8275152
5640	-3793.424	-3714.389	-79.03567	7.71299	0.2131645	0.0285888	0.0886926	0.0274587	0.0440422	0.0513312	0.0477169	0.0123164	0.0208298	0.0306326	0.02064	0.0230189	0.0252976	0.00714728	0.0393797	0.00680947	0.102597	0.00196959	0.0689985	0.0215122	0.0345345	0.000919852	0.0402351	0.00554028	0.0578836	0.01792	0.000558489	0.00113076	0.0119478	0.0296642	0.003033	0.0409767	0.00509753	0.0107906	0.00572808	0.0191547	0.0317326	0.00477286	0.00505947	0.0125684	0.0128766	0.0021248	0.0354456	0.02167634	0.03008438	0.00577611	0.547049	0.0118826	0.00644184	0.422913	0.00593782	14.13907	0.1443332	6	37.3339	0.444197	0.000813607	0.0416985	0.417135	3.54035	0.292965	0.293146	0.130263	0.283627	0.1744176	0.8275152
5650	-3787.514	-3711.076	-76.43765	7.713058	0.1793157	0.0281192	0.0306549	0.0402993	0.0470103	0.0135152	0.0372883	0.00526983	0.0163636	0.0297862	0.0159155	0.0411392	0.0221028	0.0423175	0.00649138	0.00454552	0.153252	0.00251588	0.0621159	0.0128017	0.010461	0.0266063	0.00650943	0.00782011	0.0316343	0.0150291	0.00127131	0.0403658	0.00732158	0.00909294	0.00470094	0.0301978	0.0111414	0.00899689	0.00862947	0.0119424	0.0286176	0.0344716	0.0509823	0.0174457	0.0132163	0.0104716	0.0245659	0.02239591	0.03008438	0.00608014	0.537728	0.00846623	0.00966097	0.424534	0.0135305	14.16939	0.1443332	6	37.3339	0.444197	0.000239472	0.0227592	0.327568	3.64943	0.280481	0.311416	0.129097	0.279007	0.1744176	0.8275152
5660	-3797.929	-3712.064	-85.86447	7.713058	0.1867597	0.0141717	0.0185887	0.143802	0.0200151	0.0543757	0.0505086	0.00133258	0.0181802	0.0365765	0.0163256	0.0321879	0.0359302	0.0149973	0.00352627	0.0341733	0.142342	0.000891603	0.0542872	0.00885202	0.00149693	0.0348293	0.0145632	0.0012283	0.0954555	0.0440423	0.00376421	0.00557367	0.0092089	0.03499	0.00755358	0.0241391	0.00327886	0.00618968	0.00676783	0.11215	0.0190554	0.0424006	0.00797485	0.00534314	0.0141046	0.0735156	0.0106657	0.03249768	0.03008438	0.0114698	0.542321	0.0101562	0.00832797	0.419572	0.00815347	14.16948	0.1443332	6	37.3339	0.444197	0.000325558	0.0265033	0.348229	3.62494	0.297546	0.310833	0.119114	0.272506	0.1744176	0.8275152
5670	-3775.509	-3714.876	-60.63266	7.558006	0.1732452	0.0268791	0.0047014	0.0294829	0.014647	0.0081549	0.031008	0.0206181	0.00840044	0.0209275	0.00774498	0.0285201	0.0227292	0.0217812	0.00867181	0.0187166	0.089347	0.000488623	0.0315316	0.0245389	0.00294672	0.0165442	0.0148024	0.00151163	0.0514202	0.0305516	0.00532636	0.0070815	2.67317e-05	0.0208325	0.00643231	0.00833582	0.00607835	0.00255253	0.0128285	0.00262357	0.00599823	0.00748739	0.00395568	0.00222678	0.00215798	0.0138487	0.00225022	0.01146249	0.03008438	0.0210774	0.57066	0.00556166	0.00308567	0.39764	0.00197506	16.14682	0.1443332	6	37.3339	0.444197	0.000182803	0.0199044	0.310347	3.66957	0.298085	0.29628	0.142647	0.262988	0.1744176	0.8275152
5680	-3774.063	-3706.021	-68.04118	7.558006	0.1911082	0.034158	0.0605973	0.000550743	0.0141381	0.00601685	0.0440231	0.00703133	0.0224445	0.0277043	0.00903461	0.038664	0.0190227	0.0134673	0.0322442	0.0342081	0.106793	0.000300878	0.044034	0.00640425	0.0222519	0.0119775	0.0274883	0.00108299	0.039376	0.00312878	0.00811276	0.00043012	0.0204095	0.0253312	0.00621477	0.0246067	0.0076886	0.0065251	0.000854435	0.000452571	0.000122251	0.00604583	0.00223478	0.00526343	0.00880051	0.0314511	0.0157	0.01599735	0.03008438	0.0184279	0.501451	0.00580086	0.00228592	0.465727	0.0063066	16.14682	0.1443332	6	37.3339	0.444197	0.00038523	0.0288084	0.360055	3.61075	0.314187	0.286387	0.138477	0.26095	0.1744176	0.8275152
5690	-3787.241	-3710.145	-77.0966	7.558006	0.1826115	0.0373552	0.0104517	0.00737629	0.00585206	0.0134529	0.0343954	0.000345146	0.0133946	0.0381882	0.0106025	0.030084	0.0240325	0.0345036	0.0238992	0.0792576	0.0867028	0.000148894	0.0339275	0.0102616	0.0290022	0.0370329	0.0409078	0.0282729	0.0403752	0.0194393	0.00738937	0.0221974	0.00695235	0.0289553	0.00581721	0.0159822	0.00420355	0.00113645	0.00929357	0.0248198	0.000556327	0.0097194	0.0028731	0.0356029	0.00405355	0.0216012	0.00891628	0.02671252	0.03008438	0.0150717	0.50206	0.00556665	0.00584843	0.466292	0.00516131	15.12364	0.1443332	6	37.3339	0.444197	0.000275201	0.0243847	0.336779	3.63856	0.306218	0.293987	0.14013	0.259666	0.1744176	0.8275152
5700	-3799.508	-3715.395	-84.11292	7.558006	0.197312	0.0547054	0.0606681	0.00712777	0.0418747	0.0894345	0.0522869	0.00405914	0.0271499	0.0387	0.0103557	0.0394399	0.0242117	0.0471913	0.0169164	0.0597508	0.120055	0.00361476	0.037278	0.00395206	0.00527363	0.0607463	0.0483522	0.00640012	0.04706	0.0276908	0.00340924	0.0224624	0.00203656	0.011934	0.00740772	0.0270002	0.00244793	0.00137801	0.0160768	0.0374676	0.0133966	0.0120353	0.0191042	0.0159534	0.00901846	0.0138129	0.043443	0.02876564	0.03008438	0.0174885	0.459306	0.0019375	0.00760076	0.488601	0.0250665	16.14682	0.1443332	6	37.3339	0.444197	0.000483509	0.0322393	0.376606	3.59067	0.308582	0.287527	0.142221	0.261671	0.1744176	0.8275152
5710	-3787.316	-3709.026	-78.29012	7.557959	0.1948653	0.0303516	0.0834239	0.0293709	0.0076438	0.02551	0.0395691	0.0563371	0.0118731	0.0321911	0.00642274	0.0295394	0.0244687	0.0313195	0.00427359	0.0467714	0.121321	0.000974034	0.0419765	0.0586747	0.0103916	0.0369635	0.040098	0.0133204	0.0403439	0.0206243	0.000663865	0.00322951	0.0196157	0.0458866	0.00804104	0.0111609	0.011717	0.00242328	0.029934	0.00459493	0.0157293	0.0036001	0.0269738	0.0196192	0.00474763	0.00467035	0.0015268	0.02308325	0.03008438	0.0137212	0.53331	0.004174	0.00188695	0.428052	0.0188551	15.12364	0.1443332	6	37.3339	0.444197	0.00044283	0.0308668	0.370124	3.59857	0.288891	0.308996	0.124944	0.277168	0.1744176	0.8275152
5720	-3791.286	-3709.24	-82.04634	7.557959	0.1568445	0.0288015	0.0164533	0.0206778	0.00680851	0.00801202	0.0342529	0.00719093	0.0169672	0.0371991	0.00824012	0.0311274	0.019063	0.0810655	0.0246219	0.112028	0.18597	0.00214344	0.0508699	0.00971343	0.0324068	0.0547808	0.0134596	0.00766148	0.0502842	0.00820427	0.00203923	0.00310534	0.00778328	0.00901025	0.00859536	0.02926	0.0113757	0.000663031	0.0332194	0.0412234	0.000376383	0.00571377	0.0167556	0.0376899	0.0123961	0.00854155	0.0392845	0.0333292	0.03008438	0.0113539	0.532789	0.00230332	0.0021971	0.432314	0.0190429	15.12364	0.1443332	6	37.3339	0.444197	7.93652e-05	0.013148	0.26236	3.72441	0.289788	0.309635	0.129882	0.270695	0.1744176	0.8275152
5730	-3803.966	-3711.527	-92.43897	7.558009	0.1624594	0.0231642	0.085449	0.0224148	0.0206027	0.0129082	0.0543481	0.0399607	0.0196521	0.0346758	0.00836636	0.0286046	0.031872	0.0340367	0.00313343	0.0111917	0.154616	0.0016372	0.0575428	0.0507985	0.0505924	0.106412	0.0591735	0.00420277	0.0798383	0.00800347	0.000333439	0.0417972	0.00449316	0.00212158	0.0140922	0.0297826	0.0057977	0.00333078	0.00725113	0.0864456	0.0642188	0.0295435	0.00930503	0.0407502	0.00917512	0.00447367	0.027441	0.04854784	0.03008438	0.00880591	0.566534	0.00748082	0.000160409	0.405542	0.0114771	15.12364	0.1443332	6	37.3339	0.444197	0.000107632	0.0152987	0.279006	3.70559	0.300747	0.304874	0.116065	0.278314	0.1744176	0.8275152
5740	-3805.737	-3721.481	-84.25631	7.558009	0.2071055	0.0335782	0.0260143	0.0116058	0.0443245	0.0121151	0.0328072	0.0160896	0.0307552	0.0502029	0.0110324	0.036327	0.025243	0.0919232	0.0193165	0.115665	0.11355	0.00865871	0.0387379	0.028875	0.0376087	0.0813445	0.024962	0.00584723	0.0396465	0.00880811	0.000471804	0.0197169	0.0205627	0.00710951	0.00518789	0.0231202	0.00352048	0.00230255	0.00525593	0.023197	0.0451208	0.00289779	0.0829786	0.00891664	0.00272026	0.0159104	0.00744509	0.03004752	0.03008438	0.0208047	0.490642	0.00830511	6.39076e-05	0.472265	0.00791991	15.12364	0.1443332	6	37.3339	0.444197	0.000673173	0.0379726	0.401947	3.55941	0.28212	0.314038	0.133781	0.270061	0.1744176	0.8275152
5750	-3775.435	-3711.069	-64.36578	7.752065	0.1871591	0.0436112	0.0201753	0.013906	0.0274219	0.0461946	0.0313847	0.00588069	0.0130971	0.0253463	0.0199545	0.0260693	0.0222322	0.00986632	0.0209949	0.0225915	0.0869156	0.00566377	0.0393517	0.00220061	0.00470318	0.0455349	0.00505708	0.000913005	0.0489077	0.00531709	0.00256716	0.00109742	0.0208222	0.0229359	0.0082741	0.0302692	0.009772	2.69072e-05	0.0140684	0.0141621	0.000839757	0.00704079	0.00165673	0.0145662	0.00155486	0.0039061	0.00753906	0.01574774	0.03008438	0.0202793	0.547348	0.00254177	4.84943e-05	0.421986	0.00779633	15.12364	0.1443332	6	37.3339	0.444197	0.000330737	0.0267115	0.349323	3.62363	0.299995	0.301978	0.124127	0.2739	0.1744176	0.8275152
5760	-3781.29	-3713.542	-67.74854	7.752065	0.2198151	0.03936	0.0045892	0.00115551	0.0334473	0.00180155	0.0382179	0.0376824	0.022071	0.0255214	0.0054334	0.0339144	0.0352139	0.00189842	0.0367285	0.0192004	0.0887238	0.00578301	0.0386897	0.015816	0.0204933	0.0152783	0.00018395	0.0201964	0.0309895	0.0451367	0.00612714	0.00464063	0.000238451	0.0111759	0.00976131	0.0167057	0.0103156	9.85967e-05	0.00346197	0.00386265	0.0153362	0.0185912	0.0158636	0.0370128	0.00295762	0.0137734	0.0368611	0.01970382	0.03008438	0.0202111	0.545507	0.00509011	2.61899e-05	0.420567	0.00859883	15.12364	0.1443332	6	37.3339	0.444197	0.000989693	0.0459315	0.433374	3.5197	0.295637	0.305883	0.128559	0.269922	0.1744176	0.8275152
5770	-3803.21	-3719.149	-84.06047	7.752065	0.1362582	0.0412593	0.00555062	0.00607131	0.0209794	0.0204535	0.0384562	0.0160318	0.0229972	0.0322071	0.00718533	0.0417909	0.0154808	0.0735367	0.0324701	0.000375198	0.151936	0.00468497	0.0472136	0.00335628	0.00654041	0.0399101	0.0630348	0.00221075	0.0143916	0.0512445	0.00416737	0.0262042	0.0396511	0.107352	0.003694	0.0271819	0.0117131	0.00513819	0.00718473	0.00384785	0.0252949	0.00587197	0.0374555	0.00449273	0.0223914	0.0116657	0.0339914	0.02422397	0.03008438	0.00984018	0.512754	0.00388808	9.18706e-05	0.457527	0.0158984	14.28442	0.1443332	6	37.3339	0.444197	2.09427e-05	0.00677272	0.200101	3.79311	0.295314	0.304872	0.140737	0.259076	0.1744176	0.8275152
5780	-3774.229	-3710.534	-63.69449	7.752065	0.1691105	0.0166754	0.00285871	0.0418767	0.00538442	0.00205201	0.0535709	0.0104348	0.0158325	0.0257836	0.0179573	0.0359365	0.021097	0.00144473	0.00623888	0.00772174	0.0925832	0.00305694	0.0358724	0.00519874	0.00644629	0.00427877	0.0108329	0.00549177	0.0331305	0.0409056	0.00220826	0.00191563	0.00471162	0.0321744	0.0067794	0.0257524	0.00621674	0.00199347	0.0103692	0.000327083	0.0151597	0.0251292	0.00917984	0.0167235	0.00667427	0.00959621	0.0014384	0.01427261	0.03008438	0.011318	0.620671	0.0048963	0.000194258	0.352268	0.0106517	15.50484	0.1443332	6	37.3339	0.444197	0.000150408	0.0180667	0.298439	3.68334	0.300452	0.296729	0.129926	0.272894	0.1744176	0.8275152
5790	-3791.867	-3718.391	-73.47585	7.752065	0.1501718	0.0391288	0.0189963	0.0289851	0.0112022	0.00468759	0.0279849	0.0106661	0.0278818	0.0303546	0.00651621	0.0383111	0.015788	0.0188619	0.00746183	0.0224551	0.115998	0.000968267	0.0365766	0.00462271	0.0139314	0.0199475	0.0193827	0.00989735	0.0370374	0.030607	0.00147013	0.000936209	0.0113554	0.0192878	0.0044111	0.0398587	0.0159918	0.00318565	0.0146392	0.00781651	0.00683365	0.00509492	0.00226347	0.0128524	0.00444013	0.0312078	0.0311739	0.02789364	0.03008438	0.0113348	0.621589	0.00475944	4.93906e-05	0.35279	0.0094774	15.50484	0.1443332	6	37.3339	0.444197	5.36413e-05	0.0108194	0.242345	3.74678	0.298887	0.311184	0.103741	0.286188	0.1744176	0.8275152
5800	-3786.361	-3710.782	-75.5795	7.752065	0.1949531	0.0296721	0.00849312	0.00195754	0.0146356	0.00678833	0.0439159	0.0013462	0.0212896	0.034749	0.00708089	0.0357413	0.0339101	0.00998425	0.0342672	0.0616326	0.103735	0.00492023	0.0369131	0.00695849	0.0068117	0.0085961	0.0126596	0.0103277	0.0590167	0.0733107	0.00026678	0.00767989	0.0172708	0.00134264	0.00908819	0.0321901	0.00550098	0.00137602	0.00292792	0.00664672	0.0252581	0.00625612	0.00142889	0.0106758	0.00169152	0.04621	0.00322148	0.01422106	0.03008438	0.0167575	0.534588	0.00437006	9.09417e-05	0.436639	0.00755434	15.50484	0.1443332	6	37.3339	0.444197	0.000444245	0.0309156	0.370358	3.59828	0.292119	0.289088	0.127816	0.290978	0.1744176	0.8275152
5810	-3785.901	-3719.429	-66.47182	7.752065	0.1883046	0.0268332	0.000948977	0.00196613	0.0245179	0.00284447	0.0368052	0.0110342	0.0155572	0.0221734	0.00922125	0.0249325	0.0180089	0.000684588	0.0132308	0.0420321	0.0607563	0.003602	0.0283948	0.0298767	0.000565623	0.0165372	0.0034212	0.0103357	0.0208691	0.000451626	0.00336499	0.00317334	0.00543908	0.0645695	0.00395075	0.0452521	0.00492153	0.00334558	0.0122588	0.0194023	0.0207122	0.0599884	0.0027069	0.029417	0.000164065	0.022794	0.00155958	0.01601271	0.03008438	0.0213987	0.545581	0.00951948	6.20353e-05	0.418796	0.00464306	15.50484	0.1443332	6	37.3339	0.444197	0.000345926	0.0273126	0.352451	3.61989	0.330888	0.267115	0.130449	0.271548	0.1744176	0.8275152
5820	-3798.24	-3719.755	-78.48549	7.752065	0.2176196	0.0333512	0.0187706	0.00939537	0.0423942	0.00479794	0.0600153	0.0275388	0.0414801	0.0235047	0.00888789	0.0241152	0.0211161	0.00450088	0.001727	0.0405126	0.0585599	0.000962252	0.0312522	0.00718657	0.0759572	0.00797635	0.00446421	0.0384816	0.043192	0.00451701	0.00226518	0.0269778	0.000540821	0.0817149	0.00720762	0.0430469	0.0156727	0.00233562	0.0448357	0.00126379	0.0496378	0.00754594	0.00189241	0.0212946	0.00116649	0.0222805	0.00700921	0.02263847	0.03008438	0.015971	0.481824	0.0094713	0.000293851	0.483952	0.0084871	15.50484	0.1443332	6	37.3339	0.444197	0.000928942	0.0445183	0.428063	3.52649	0.324056	0.269301	0.137441	0.269202	0.1744176	0.8275152
5830	-3801.935	-3710.869	-91.06606	7.752065	0.1993789	0.0393512	0.133363	0.0082275	0.0575087	0.0272487	0.0379568	0.0408574	0.015617	0.0265051	0.0279145	0.0215236	0.0191896	0.0740817	0.0432757	0.0100196	0.0921209	0.00283565	0.0270431	0.101536	0.0229368	0.00804871	0.0117076	0.013169	0.0258538	0.0244832	0.00482123	0.00357459	0.00206462	0.0566884	0.0111913	0.0377215	0.00745961	0.00378036	0.0137244	0.102193	0.00513338	0.00994423	0.0154323	0.0249443	4.50995e-05	0.0396842	0.0574739	0.03084114	0.03008438	0.0158143	0.530268	0.00883339	0.00512673	0.431809	0.00814867	15.50484	0.1443332	6	37.3339	0.444197	0.000519895	0.0334179	0.382035	3.58403	0.300811	0.295481	0.13316	0.270547	0.1744176	0.8275152
5840	-3789.015	-3708.448	-80.56725	7.752065	0.2006402	0.0229991	0.00254058	0.0164113	0.0782851	0.00908934	0.0411204	0.0559501	0.0175123	0.0353982	0.0137537	0.0348839	0.0225026	0.0178338	0.00390165	0.00282076	0.0829318	0.00325417	0.06047	0.0276587	0.00207479	0.0305986	0.0341704	0.0115093	0.0411791	0.0542589	0.000858653	0.0461665	0.00370774	0.0292288	0.00875944	0.0102991	0.00799787	0.00473296	0.00305716	0.0218143	0.0126414	0.003607	0.00982082	0.0685126	0.00557216	0.0027971	0.0465745	0.02783061	0.03008438	0.0106545	0.533362	0.00466822	0.00101313	0.434329	0.0159737	15.50484	0.1443332	6	37.3339	0.444197	0.000543032	0.0341456	0.385327	3.57998	0.285999	0.304667	0.135636	0.273698	0.1744176	0.8275152
5850	-3793.695	-3712.258	-81.43682	7.752065	0.1768523	0.027845	0.0726688	0.018461	0.00735484	0.0281218	0.0409158	0.0581217	0.0262383	0.0242324	0.00291435	0.0406868	0.0203685	0.00324124	0.00922092	0.00305771	0.0937868	0.000936704	0.0437996	0.0134189	0.0711333	0.0136354	0.0230432	0.00914113	0.0363048	0.000312532	0.00418955	0.0444194	0.00163054	0.0182661	0.00569809	0.0133792	0.00829625	0.00747954	0.00616292	0.00260162	0.00335401	0.0187002	0.0167147	0.00293827	0.0102586	0.0684207	0.0708653	0.01747899	0.03008438	0.0136095	0.528716	0.00887644	0.00245804	0.430546	0.0157947	15.50484	0.1443332	6	37.3339	0.444197	0.000215099	0.0215787	0.320618	3.65759	0.306471	0.320692	0.124035	0.248802	0.1744176	0.8275152
5860	-3781.137	-3709.016	-72.12049	7.752065	0.1852059	0.012605	0.0158124	0.0217288	0.0188199	0.0212779	0.0449054	0.0178382	0.0262036	0.0226644	0.0129859	0.0327598	0.0190649	0.00220057	0.0433543	0.00344456	0.0908398	0.00382764	0.0455684	0.0793164	0.0186942	0.033492	0.0313757	0.0278764	0.0240998	0.00616581	0.00377152	0.0234483	0.0126566	0.00875261	0.00908807	0.0248844	0.00553252	0.00115845	0.00410621	0.0329938	0.00716734	0.00196926	0.000756021	0.0113455	0.00337442	0.000166738	0.00735775	0.02001006	0.03008438	0.0127347	0.559646	0.00497823	0.00351702	0.401785	0.0173395	15.50484	0.1443332	6	37.3339	0.444197	0.000305968	0.0257004	0.343959	3.63003	0.286502	0.319234	0.128043	0.26622	0.1744176	0.8275152
