Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
11410	-3715.07	-3708.696	-6.374062	0.7167181	0.1690102	0.722572	0.216021	0.0869961	0.27208	0.0492954	0.166152	0.11823	0.0993339	0.247666	0.0493261	0.00666236	0.320192	0.13233	0.0666837	0.254959	0.129928	0.193122	0.873197	0.2523481	0.003981394	0.00832205	0.513581	0.00653336	0.0124874	0.458337	0.000738602	0.06402751	0.000149681	0.0180232	0.298149	3.68368	0.286579	0.316611	0.133393	0.263416	0.06800891	0.9414578
11420	-3709.407	-3711.007	1.600704	0.7454984	0.1885883	0.664496	0.149565	0.122178	0.268278	0.0496943	0.035103	0.139132	0.0813817	0.214505	0.0674753	0.4012	0.0732279	0.0373886	0.039679	0.194909	0.0382796	0.204175	0.0658803	0.1728757	0.02104538	0.00702435	0.511917	0.0121055	0.00908144	0.459525	0.000346929	0.008859345	0.000349764	0.0274623	0.353224	3.61896	0.293419	0.311058	0.134221	0.261302	0.02990472	0.2962524
11430	-3719.706	-3715.289	-4.417473	0.8263956	0.1714063	0.691182	0.939443	0.0633272	0.246474	0.00981355	0.0187791	0.152572	0.0657934	0.150018	0.0396118	0.289861	0.266989	0.0257476	0.366833	0.0674805	0.0760477	0.323702	0.14423	0.2125728	0.01951966	0.0103361	0.550255	0.00977992	0.0156458	0.413217	0.000765473	0.001390948	0.000167808	0.0190762	0.305069	3.67569	0.268729	0.320835	0.124569	0.285867	0.02091061	0.06651876
11440	-3716.335	-3711.253	-5.082065	0.8685102	0.1999533	0.481509	0.24618	0.164677	0.210095	0.152266	0.111156	0.0900181	0.0734127	0.157605	0.0171471	0.233344	0.0349516	0.557551	0.0194259	0.102063	0.232935	0.585743	0.0117617	0.2193777	0.09916102	0.0117729	0.552945	0.00988468	0.00574617	0.418684	0.00096707	0.09078852	0.000530344	0.0337486	0.383536	3.58218	0.282239	0.307897	0.123605	0.286259	0.1899495	0.4779613
11450	-3729.135	-3722.152	-6.983437	0.8897017	0.1791681	0.922047	0.450922	0.0947414	0.512194	0.0422573	0.0356791	0.110579	0.103448	0.123023	0.0542404	0.247851	0.208841	0.160407	0.0301038	0.0596866	0.235062	0.303853	0.35298	0.2898365	-0.01328795	0.0100981	0.538848	0.0031019	0.0134991	0.434122	0.000330361	0.0540167	0.000237956	0.0226876	0.327153	3.64992	0.299147	0.301785	0.12116	0.277908	0.04072875	1.326255
11460	-3725.889	-3710.958	-14.93093	0.5306987	0.1933831	0.427948	0.116384	0.657655	0.951094	0.329813	0.406887	0.445395	0.162181	0.119695	0.05807	0.326991	0.0655095	0.103089	0.0250525	0.111059	0.126593	0.66279	0.382439	0.3485563	0.1935372	0.015689	0.554097	0.00475855	0.0117149	0.413317	0.000424447	0.07733754	0.000419415	0.0300475	0.366169	3.60336	0.292933	0.295517	0.131506	0.280044	0.2708747	0.2855104
11470	-3715.641	-3712.504	-3.137087	0.5992537	0.1697647	0.595684	0.185383	0.127878	0.367894	0.0929369	0.047677	0.176508	0.103105	0.372925	0.0538728	0.234467	0.146422	0.0989038	0.0433558	0.165319	0.0249931	0.294011	0.177115	0.1701815	0.1035876	0.0154329	0.545052	0.00841102	0.0117454	0.418353	0.00100563	0.07402205	0.000155221	0.0183516	0.300333	3.68116	0.280601	0.305364	0.14295	0.271085	0.1776097	0.4167681
11480	-3728.01	-3719.594	-8.41523	0.5378408	0.2109388	0.831159	0.470038	0.408788	0.396356	0.0360529	0.0876757	0.329055	0.105552	0.35084	0.0783488	0.178562	0.185924	0.0159069	0.332962	0.0645426	0.00999304	0.223988	0.190491	0.2609233	0.001957048	0.0160951	0.525888	0.0120211	0.0105884	0.434425	0.000982617	0.1185773	0.000759867	0.0403148	0.411599	3.54733	0.304728	0.297389	0.127053	0.27083	0.1205344	0.9837636
11490	-3716.034	-3705.389	-10.64516	0.4680903	0.17214	0.853423	0.307194	0.22406	0.407986	0.0844224	0.14419	0.304073	0.108508	0.196588	0.0703868	0.14059	0.088547	0.142678	0.0775938	0.0679595	0.413625	0.138074	0.524457	0.2743832	0.2212882	0.00860035	0.536211	0.00684901	0.0115064	0.435722	0.00111073	0.1119214	0.000173676	0.0194046	0.307178	3.67324	0.312462	0.295677	0.131256	0.260605	0.3332096	0.335889
11500	-3716.031	-3710.111	-5.919232	0.5485446	0.1702187	0.621052	0.233543	0.114781	0.501871	0.0796153	0.251783	0.240708	0.108704	0.075629	0.0775831	0.139667	0.179371	0.137694	0.0742055	0.174257	0.0325405	0.526208	0.545524	0.2175795	-0.02677534	0.0118856	0.478773	0.0142994	0.00494218	0.487756	0.00234365	0.05919035	0.000158629	0.0185506	0.301645	3.67965	0.311473	0.302752	0.135187	0.250588	0.032415	1.826017
11510	-3716.034	-3707.104	-8.930458	0.5743657	0.1887408	0.649641	0.957234	0.149453	0.345231	0.109947	0.0990822	0.195938	0.193879	0.304683	0.0679262	0.0790563	0.43591	0.235202	0.0591964	0.128571	0.153502	0.118374	0.576655	0.2925881	0.0005081597	0.00801472	0.472464	0.0111653	0.0034568	0.496646	0.00825357	0.006393925	0.000351841	0.027543	0.35364	3.61847	0.304349	0.310978	0.131143	0.25353	0.006902084	0.9263759
11520	-3722.616	-3709.429	-13.18687	0.6420274	0.1799336	1.27088	0.602082	0.173098	0.461823	0.0858366	0.100358	0.301731	0.123381	0.41412	0.0571571	0.0343618	0.0344921	0.0361942	0.0546868	0.173329	0.0188852	1.09515	0.302195	0.1792021	-0.01775387	0.0107742	0.440123	0.00948634	0.000946086	0.531561	0.00710952	0.07147907	0.000245892	0.02306	0.329302	3.64739	0.307291	0.277934	0.145951	0.268825	0.0537252	1.330457
11530	-3723.627	-3710.15	-13.47742	0.6226164	0.1697171	0.504687	0.424756	0.452305	1.01065	0.110616	0.164558	0.612259	0.115489	0.240071	0.0595012	0.263209	0.053603	0.364571	0.0526064	0.139322	0.0312588	0.25424	0.42915	0.3094224	-0.3057201	0.00779149	0.572888	0.00479415	0.00409378	0.401633	0.00879932	0.3117802	0.000154867	0.0183308	0.300195	3.68132	0.275058	0.310853	0.140846	0.273243	0.006060078	51.44821
11540	-3719.998	-3716.433	-3.565902	0.6464954	0.1488382	0.672209	0.505472	0.249249	0.308614	0.0445249	0.0632308	0.355736	0.130167	0.0959477	0.0694293	0.398206	0.0657669	0.0906699	0.091632	0.176846	0.0262749	0.220448	0.173423	0.170375	-0.01137359	0.0051645	0.537701	0.0115678	0.00257429	0.433016	0.00997549	0.02538588	4.93929e-05	0.010384	0.238319	3.75125	0.297271	0.292155	0.12222	0.288353	0.01401229	1.811687
11550	-3715.412	-3711.008	-4.403809	0.5201668	0.1728067	0.205882	0.315396	0.216346	0.25108	0.0213653	0.0711207	0.163471	0.142231	0.155886	0.0618172	0.373421	0.375362	0.114957	0.1603	0.0658511	0.113706	0.181717	0.784829	0.1675235	0.0667316	0.0107342	0.531884	0.0114426	0.00981219	0.428332	0.00779476	0.01686637	0.000179139	0.0197053	0.309091	3.67102	0.306693	0.298707	0.127462	0.267138	0.08359796	0.2017557
11560	-3714.314	-3712.318	-1.995387	0.4798963	0.2149184	0.427747	0.172636	0.207937	0.273423	0.0148294	0.0674839	0.229007	0.164697	0.271718	0.0623593	0.0114397	0.0746929	0.263257	0.210344	0.205599	0.0289316	0.108323	0.636428	0.1523805	-0.008989765	0.0101596	0.556245	0.0126689	0.00602599	0.397641	0.0172599	0.02642334	0.000857759	0.0428007	0.421461	3.53488	0.285912	0.313371	0.124357	0.27636	0.01743357	1.515658
11570	-3714.336	-3709.458	-4.878586	0.5302773	0.2220749	0.467168	0.508823	0.167482	0.524006	0.0431008	0.108905	0.310199	0.140201	0.37984	0.0346856	0.0674008	0.0290914	0.197392	0.0823779	0.0996036	0.102628	0.178311	0.235156	0.1907878	0.1252959	0.0118078	0.488932	0.0122169	0.0125014	0.472143	0.00239955	0.05138458	0.00105499	0.0474018	0.438789	3.51275	0.295038	0.297348	0.141622	0.265992	0.1766805	0.2908334
11580	-3717.733	-3713.593	-4.140444	0.7699494	0.1777489	0.711255	0.231423	0.194653	0.25205	0.05101	0.111818	0.298419	0.1195	0.165169	0.0614665	0.00211137	0.03094	0.419526	0.0384832	0.088136	0.0889827	0.545754	0.425419	0.1710645	0.00449621	0.0157891	0.475958	0.00728699	0.00850643	0.489076	0.00338295	0.01721435	0.000223745	0.0220049	0.323154	3.65462	0.296699	0.299022	0.14242	0.261859	0.02171056	0.7929021
11590	-3723.511	-3713.315	-10.19511	0.5358671	0.1802491	0.569579	0.190436	0.238453	0.377931	0.0332596	0.0341042	0.284313	0.148499	0.0772213	0.0721537	0.0777576	0.341229	0.0514508	0.712917	0.0717929	0.00152982	1.14272	0.205452	0.2076892	0.103751	0.0169336	0.473197	0.00791141	0.0138614	0.48624	0.00185651	0.08617264	0.00024922	0.0232143	0.330186	3.64635	0.297471	0.297538	0.131978	0.273013	0.1899236	0.4537225
11600	-3713.604	-3712.725	-0.8783886	0.6580511	0.1906281	0.444262	0.112279	0.160893	0.277355	0.0337621	0.116519	0.237866	0.0779246	0.144514	0.0255449	0.379291	0.0881743	0.094171	0.0378147	0.195677	0.236642	0.276555	0.0689098	0.2049299	-0.04106415	0.0179966	0.485229	0.015481	0.0088187	0.471678	0.000795964	0.0849057	0.00037828	0.0285498	0.358759	3.61231	0.312848	0.307696	0.137022	0.242434	0.04384155	1.936649
11610	-3717.481	-3710.757	-6.724221	0.9724216	0.2159748	0.975731	0.364741	0.107179	0.384576	0.0652432	0.139185	0.303969	0.106905	0.27245	0.039201	0.326124	0.0186852	0.0724991	0.041027	0.0433541	0.443489	0.596333	0.0239246	0.2107403	0.03986644	0.0168336	0.537882	0.0106521	0.0105612	0.423705	0.000365686	0.01663473	0.000885135	0.0434696	0.424052	3.53159	0.305422	0.303101	0.112356	0.279121	0.05650117	0.2944138
11620	-3720.474	-3709.136	-11.33884	0.8149229	0.2072994	0.854895	0.486003	0.138306	0.417269	0.046596	0.161305	0.274328	0.119217	0.421653	0.0305098	0.265085	0.0900648	0.170858	0.0390271	0.0470813	0.0351966	0.276782	0.147552	0.179742	0.5018764	0.0148506	0.474518	0.00631874	0.0170946	0.486471	0.000747875	0.08729923	0.000677384	0.0380898	0.402438	3.55879	0.30443	0.317088	0.121747	0.256735	0.5891757	0.1481718
11630	-3712.266	-3706.335	-5.930903	0.577727	0.214889	0.507298	0.177454	0.175609	0.325915	0.356379	0.400094	0.186635	0.0915501	0.124276	0.0442467	0.157314	0.194701	0.051013	0.0502155	0.195118	0.266031	0.432556	0.133368	0.2729638	-0.05752323	0.00983397	0.550951	0.00758556	0.0173886	0.411092	0.00314912	0.08063377	0.000857006	0.0427822	0.421389	3.53497	0.295556	0.304259	0.121935	0.27825	0.02311054	3.489048
11640	-3718.2	-3711.925	-6.275042	0.4066387	0.1769078	0.351726	0.271236	0.209117	0.48231	0.14721	0.0900529	0.425319	0.207458	0.131889	0.0364961	0.131899	0.0454996	0.142738	0.155131	0.2481	0.220515	0.488582	0.340112	0.2380576	-0.03011854	0.00864088	0.551055	0.00938107	0.0173919	0.411169	0.00236211	0.07065027	0.000215626	0.0216049	0.320776	3.6574	0.297252	0.310737	0.127151	0.26486	0.04053173	1.743085
11650	-3726.023	-3713.011	-13.01223	0.4334195	0.1805499	0.615554	0.317772	0.275585	0.472476	0.168511	0.704499	0.290946	0.270628	0.40981	0.103992	0.501423	0.10812	0.576406	0.0574287	0.0375462	0.0155841	0.0824575	0.528404	0.3110533	-0.04621975	0.0079133	0.601363	0.00924879	0.00175879	0.37691	0.00280683	0.1177838	0.000252424	0.0233618	0.331029	3.64536	0.281921	0.335677	0.119899	0.262504	0.07156407	1.645851
11660	-3716.956	-3707.119	-9.836909	0.449552	0.1638552	0.534107	0.689602	0.213423	0.295482	0.0504197	0.135185	0.213853	0.123533	0.438845	0.0978724	0.0542253	0.0987436	0.446084	0.0749979	0.223289	0.475114	0.367519	0.368591	0.2861772	0.01173173	0.00757995	0.559957	0.00873013	0.00863516	0.414291	0.000807493	0.04860748	0.000115723	0.01586	0.283111	3.70091	0.299289	0.317241	0.113314	0.270156	0.06033921	0.8055703
11670	-3716.557	-3709.79	-6.767611	0.43235	0.2116662	0.570604	0.286695	0.317649	0.484163	0.0920788	0.11677	0.345947	0.197032	0.140063	0.066362	0.0630014	0.188794	0.156627	0.0728717	0.311889	0.0209211	0.311318	0.618556	0.2148374	-0.06666559	0.010056	0.596342	0.00666252	0.00571753	0.380837	0.000384892	0.066905	0.000777151	0.0407651	0.413414	3.54504	0.286317	0.31676	0.116767	0.280155	0.0002394081	279.4601
11680	-3720.649	-3713.183	-7.46571	0.5301623	0.1755345	0.628763	0.219069	0.138712	0.360064	0.058699	0.245338	0.385425	0.112723	0.127465	0.0456839	0.0466225	0.243913	0.0627588	0.0641926	0.446408	0.356934	0.290032	0.427201	0.2390833	0.01402698	0.00997127	0.577204	0.0039854	0.0070618	0.401143	0.000634639	0.07510205	0.000202844	0.0209595	0.316879	3.66196	0.339513	0.288712	0.113121	0.258653	0.08912903	0.8426217
11690	-3716.765	-3711.012	-5.752342	0.5738688	0.1706613	0.51278	0.301595	0.176285	0.452894	0.105341	0.150287	0.217556	0.128491	0.0689484	0.0248794	0.211763	0.083619	0.135226	0.05179	0.18853	0.101681	0.25782	0.922334	0.2240487	-0.004032453	0.0127343	0.498732	0.0158497	0.00818968	0.463726	0.00076889	0.04091342	0.000162004	0.0187456	0.302922	3.67817	0.310981	0.297688	0.119583	0.271748	0.03688096	1.109337
11700	-3713.133	-3712.246	-0.8871955	0.6178665	0.2294081	0.365301	0.299758	0.218437	0.403787	0.0410143	0.0316475	0.245421	0.126826	0.274145	0.0439565	0.0321077	0.0636211	0.0740448	0.0669021	0.151627	0.23433	0.17384	0.23689	0.1533446	0.1364486	0.0096944	0.497768	0.0116977	0.0104739	0.469153	0.00121328	0.01212252	0.00128682	0.0522763	0.456004	3.49043	0.301643	0.289192	0.132972	0.276194	0.1485711	0.08159408
11710	-3719.952	-3710.056	-9.896291	0.4792943	0.1757004	0.546479	0.101048	0.296449	0.750527	0.0581278	0.0377827	0.391626	0.205383	0.189775	0.0597348	0.120247	0.105287	0.224173	0.227728	0.10225	0.0714642	0.642819	0.415669	0.2118973	0.09197879	0.0142071	0.494253	0.0131797	0.00430176	0.473207	0.000851019	0.1011792	0.000204358	0.021037	0.317351	3.66141	0.295655	0.315967	0.122975	0.265403	0.193158	0.5238158
11720	-3720.829	-3711.293	-9.536373	0.473456	0.179764	0.513908	0.424066	0.397624	0.277964	0.0288472	0.0360817	0.26735	0.271472	0.383287	0.0490344	0.261683	0.00251704	0.254796	0.33528	0.258056	0.0238139	0.0833454	0.424226	0.2965895	0.2472063	0.0133084	0.519499	0.0125107	0.00275352	0.442563	0.00936524	0.009410445	0.000244118	0.0229773	0.328826	3.64795	0.287574	0.317641	0.136017	0.258767	0.2566167	0.03667121
11730	-3716.658	-3711.198	-5.460091	0.6207175	0.2133355	0.468703	0.173084	0.16407	0.588386	0.0329317	0.0300873	0.332268	0.13014	0.169179	0.0663169	0.661377	0.00776047	0.113767	0.0803048	0.0600687	0.0707654	0.28394	0.365978	0.2078922	0.146152	0.0166062	0.542534	0.00505273	0.00437222	0.424604	0.00683175	0.02432232	0.00081784	0.0418055	0.417558	3.53982	0.282979	0.318212	0.136532	0.262276	0.1704743	0.1426744
11740	-3719.666	-3713.613	-6.052682	0.4407746	0.1568247	0.49596	0.45188	0.194621	0.447065	0.0592883	0.140969	0.348123	0.123987	0.337652	0.0753903	0.0317201	0.186308	0.0546586	0.0532759	0.272945	0.11293	0.0854463	0.525903	0.2291693	-0.1062555	0.0186911	0.539187	0.00792921	0.00254067	0.421984	0.009668	0.1325257	7.92773e-05	0.0131407	0.262302	3.72448	0.280099	0.33173	0.128563	0.259607	0.02627014	5.044726
11750	-3717.029	-3708.555	-8.474813	0.5053114	0.1996261	0.741253	0.227621	0.257156	0.379926	0.0443692	0.160528	0.227132	0.207989	0.339748	0.0774608	0.0488273	0.155377	0.147583	0.0844329	0.338561	0.18329	0.352856	0.32675	0.1521468	-0.05303641	0.0131533	0.46945	0.00416226	0.000963326	0.500219	0.012052	0.0902511	0.000524373	0.0335601	0.382681	3.58323	0.298534	0.310121	0.134642	0.256702	0.03721469	2.425147
11760	-3715.387	-3709.448	-5.939154	0.6725994	0.1917189	0.562201	0.377624	0.169904	0.311922	0.0181049	0.0278114	0.194065	0.114921	0.440317	0.0365617	0.207462	0.0688474	0.419826	0.149305	0.0908505	0.178165	0.117345	0.334021	0.2079568	0.1083575	0.0159604	0.598701	0.00264736	0.00318669	0.364135	0.0153702	0.06557666	0.000394202	0.0291389	0.361702	3.60877	0.306276	0.296414	0.116469	0.280841	0.1739342	0.37702
11770	-3717.497	-3714.717	-2.779996	0.5401376	0.1999223	0.586547	0.226567	0.180036	0.287606	0.0396432	0.1478	0.289744	0.165937	0.387757	0.0790743	0.124561	0.398164	0.0461902	0.0657791	0.210742	0.00883159	0.204215	0.176323	0.1981211	-0.006326491	0.0161118	0.450537	0.00304244	0.010966	0.510183	0.00916011	0.01590824	0.000529776	0.0337307	0.383455	3.58228	0.321789	0.287542	0.129739	0.26093	0.009581745	1.660265
11780	-3712.526	-3711.689	-0.8371195	0.6820879	0.1955141	0.484091	0.270354	0.128921	0.338719	0.0275281	0.0370705	0.198057	0.0985785	0.214074	0.0496402	0.219322	0.00771176	0.0533649	0.18851	0.173872	0.223088	0.237868	0.0826729	0.1548634	0.05150189	0.01183	0.601382	0.00413474	0.0119437	0.360886	0.00982392	0.06448678	0.000453369	0.0312283	0.371849	3.59647	0.303196	0.301148	0.126801	0.268855	0.1159887	0.5559749
11790	-3721.457	-3713.417	-8.039986	0.7191185	0.2156749	0.497499	0.328544	0.122251	0.239118	0.0303611	0.0825979	0.190403	0.0751871	0.181652	0.035951	0.456459	0.132123	0.0585346	0.078803	0.247814	0.243133	0.143543	0.411692	0.2773562	0.01340891	0.00866276	0.602352	0.00865433	0.00313515	0.361468	0.0157286	0.1860494	0.000877303	0.0432793	0.423318	3.53253	0.295095	0.302346	0.117789	0.28477	0.1994583	0.9327734
11800	-3720.773	-3713.76	-7.012722	0.5673595	0.1985652	0.544174	0.136304	0.20197	0.277577	0.128162	0.296934	0.301362	0.101412	0.0911423	0.0433935	0.409521	0.426874	0.178919	0.0593392	0.0223168	0.150307	0.386176	0.309383	0.2001666	0.08022339	0.00820574	0.50104	0.00806836	0.00687307	0.458363	0.0174496	0.07055898	0.000505346	0.0329518	0.379903	3.58664	0.293155	0.32359	0.129525	0.253731	0.1507824	0.4679524
11810	-3724.925	-3720.509	-4.416045	0.6785438	0.1859058	0.727838	0.31411	0.14589	0.479239	0.0381574	0.0723525	0.236066	0.077596	0.0879153	0.05788	0.117343	0.134724	0.0701035	0.129675	0.038382	0.110847	0.509931	0.201363	0.23171	-0.05126723	0.0055614	0.504277	0.00752456	0.0290837	0.442571	0.010982	0.1103115	0.000314683	0.0260607	0.345885	3.62774	0.324965	0.28874	0.111356	0.274938	0.05904426	1.868285
11820	-3715.429	-3708.274	-7.155109	0.7409656	0.1652909	0.63181	0.260278	0.141844	0.354264	0.0199014	0.0373188	0.249704	0.0781921	0.135948	0.0447249	0.407379	0.0677866	0.0895253	0.0620449	0.261163	0.123677	0.171195	0.952558	0.2011453	0.1503264	0.00691605	0.531582	0.00659905	0.00454724	0.437024	0.0133315	0.03129992	0.000124522	0.0164483	0.287319	3.69611	0.314182	0.313255	0.12532	0.247243	0.1816263	0.1723314
11830	-3723.795	-3720.816	-2.979335	0.7213606	0.1556335	0.613589	0.111899	0.131872	0.236202	0.0566333	0.12868	0.141382	0.12836	0.116087	0.0455128	0.00166594	0.0100565	0.0544912	0.0509496	0.223009	0.0107015	0.598798	0.565778	0.1483341	0.0005311726	0.0103912	0.516383	0.00336443	0.00814264	0.450179	0.0115388	0.1259357	7.41038e-05	0.0127069	0.258745	3.72847	0.287604	0.29247	0.149639	0.270287	0.1264669	0.9957999
11840	-3718.516	-3711.756	-6.759797	0.6933973	0.1595865	0.676194	0.267465	0.186587	0.316257	0.109057	0.161576	0.172785	0.108981	0.195487	0.0461608	0.0597055	0.0524406	0.421932	0.0387576	0.142855	0.0867273	0.120761	1.18805	0.1990799	0.03377366	0.0101768	0.52457	0.00551742	0.0130951	0.433534	0.0131064	0.01074695	9.23439e-05	0.0141767	0.270514	3.71522	0.326001	0.275722	0.132422	0.265856	0.0445206	0.2413926
11850	-3714.673	-3708.33	-6.342912	0.4586357	0.1771131	0.55774	0.264904	0.217614	0.312904	0.150769	0.120852	0.154605	0.168874	0.211927	0.0421138	0.0163938	0.225914	0.484663	0.104137	0.352707	0.155582	0.398004	0.227903	0.2655715	0.03532177	0.00509412	0.521381	0.0117594	0.00806355	0.450548	0.00315404	0.007034555	0.000217588	0.0217022	0.321357	3.65672	0.292314	0.291218	0.137913	0.278555	0.04235633	0.1660804
11860	-3722.926	-3712.407	-10.51991	0.4434984	0.1775585	0.527601	0.530719	0.505884	0.748394	0.109976	0.0690305	0.308728	0.167118	0.290403	0.0441248	0.275211	0.0868873	0.0392992	0.101671	0.212913	0.352795	0.149336	0.353645	0.2337073	-0.202199	0.00787026	0.542256	0.00382909	0.0117456	0.421713	0.0125859	0.2175531	0.000221889	0.0219141	0.322616	3.65525	0.283988	0.324109	0.130631	0.261272	0.01535408	14.16908
11870	-3718.594	-3713.808	-4.785594	0.6645288	0.2196119	0.406008	0.211844	0.14808	0.326017	0.263609	0.168778	0.238069	0.111136	0.192588	0.0502558	0.383566	0.0906752	0.0738583	0.050954	0.114292	0.0515371	0.223575	0.37871	0.1324507	0.1128662	0.00785123	0.599209	0.00768953	0.00971938	0.364499	0.0110325	0.05305358	0.000983959	0.0458001	0.432884	3.52033	0.28592	0.326314	0.12005	0.267716	0.1659198	0.3197543
11880	-3714.6	-3708.771	-5.829772	0.6097857	0.1885028	0.514001	0.0821016	0.168002	0.697336	0.0198104	0.0847544	0.307233	0.122084	0.0995466	0.0440569	0.178096	0.0472032	0.0856556	0.0578424	0.131473	0.0959554	0.311848	1.1292	0.1909033	0.01775072	0.0154588	0.531093	0.00317315	0.00377888	0.443281	0.00321523	0.01350699	0.000348604	0.0274171	0.352991	3.61924	0.30534	0.29122	0.119894	0.283546	0.03125771	0.432117
11890	-3716.23	-3708.981	-7.249269	0.4964954	0.2020973	0.457303	0.0951638	0.226595	0.467643	0.0160076	0.0421726	0.337193	0.211494	0.183454	0.0371086	0.360368	0.150967	0.221486	0.570063	0.0990727	0.236144	0.167064	0.412126	0.2579163	-0.1037435	0.0160668	0.503893	0.00399982	0.0029069	0.467206	0.00592734	0.1042528	0.000570658	0.0349941	0.38911	3.57533	0.300793	0.313116	0.126622	0.259469	0.0005093307	204.6859
11900	-3721.617	-3717.15	-4.467836	0.5612017	0.1887516	0.618653	0.54415	0.10462	0.263403	0.0609509	0.0904907	0.111857	0.141258	0.1864	0.0386497	0.0313791	0.220456	0.169399	0.123499	0.00960335	0.214004	0.16367	0.310649	0.2283586	-0.2228161	0.0154257	0.566152	0.00437008	0.0100273	0.40282	0.00120524	0.2372413	0.000351988	0.0275487	0.353669	3.61843	0.295349	0.317162	0.125706	0.261784	0.01442515	16.44636
11910	-3718.055	-3713.465	-4.590481	0.6409703	0.1889177	0.587642	0.108955	0.0909484	0.312186	0.0308668	0.0316035	0.211417	0.12834	0.137563	0.029835	0.302557	0.0516221	0.0984374	0.0985771	0.00900244	0.0741949	0.328875	0.444495	0.1399859	0.05163308	0.0117249	0.55882	0.00893279	0.00197627	0.417836	0.00070981	0.2214047	0.00035426	0.0276367	0.354121	3.61789	0.295546	0.314024	0.129301	0.261128	0.2730378	0.810894
11920	-3719.974	-3712.4	-7.574553	0.3925853	0.1818138	0.400234	0.286507	0.321757	0.577762	0.0396886	0.184603	0.308822	0.303552	0.145689	0.0452707	0.34568	0.126556	0.248618	0.107134	0.0565663	0.0572717	0.215176	0.235434	0.1936098	-0.09915012	0.0115072	0.548444	0.0117621	0.00422715	0.410077	0.0139823	0.2189894	0.000266216	0.0239865	0.334559	3.64119	0.286773	0.301775	0.128554	0.282898	0.1198393	1.827359
11930	-3723.633	-3717.945	-5.688621	0.6029449	0.2033972	0.341143	0.248601	0.178223	0.254485	0.025382	0.106976	0.182718	0.186455	0.192083	0.07357	0.159409	0.218577	0.693093	0.0505938	0.012268	0.0418517	0.267753	0.356213	0.302497	-0.07984077	0.00937318	0.513269	0.0141674	0.0109349	0.436216	0.0160394	0.08643065	0.000596127	0.035758	0.392466	3.57118	0.307818	0.301197	0.113005	0.27798	0.006589877	13.11567
