Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
11140	-3790.915	-3709.769	-81.14568	6.559817	0.2279071	0.00589432	0.0292373	0.027384	0.0121191	0.0105152	0.00712126	0.0248166	0.00622913	0.00237249	0.0128648	0.0159557	0.0387744	0.0229659	0.0217751	0.0325817	0.0346662	0.00686707	0.0287982	0.0108119	0.0022118	0.0101051	0.0168264	0.0448789	0.00486158	0.0703198	0.0439223	0.0412383	0.0434115	0.0206485	0.0180165	5.44264e-05	0.00191486	0.00353272	0.00261178	0.00919701	0.0128083	0.0248177	0.00538588	0.0449875	0.00942826	0.00892351	0.050355	0.01822254	0.01676294	0.0136516	0.523962	0.0121916	0.00626659	0.436155	0.00777368	14.69544	0.1669935	4	37.79342	0.4056712	0.00123684	0.0512662	0.452524	3.49497	0.299854	0.300568	0.134534	0.265044	0.1837564	0.9087763
11150	-3775.654	-3707.398	-68.25612	6.559817	0.1795874	0.00889981	0.0269254	0.0189807	0.0151047	0.00769009	0.003275	0.0102135	0.00071604	0.0138435	0.0226894	0.00210897	0.00801603	0.0362742	0.0152717	0.0318804	0.0236142	0.00475657	0.0136604	0.00345086	0.0161154	0.0206103	0.00974632	0.000290302	0.00301531	0.00137806	0.041614	0.0901445	0.0165281	0.033669	0.0111924	0.017423	0.0198663	7.48624e-05	0.00842136	0.00596859	0.00493226	0.00877106	0.0240661	0.00830876	0.00277222	0.00372039	0.00702488	0.01497876	0.01676294	0.0178584	0.568072	0.00600284	0.00771513	0.397107	0.00324403	14.69544	0.1669935	4	37.79342	0.4056712	0.000242279	0.0228912	0.328331	3.64854	0.303792	0.309379	0.130657	0.256171	0.1837564	0.9087763
11160	-3792.81	-3711.694	-81.11587	6.559817	0.2039528	0.0114271	0.0423775	0.0229687	0.0164439	0.0136736	0.00103608	0.00957405	0.0399636	0.0752818	0.00861236	0.00422456	0.0096816	0.0360448	0.0183067	0.0353277	0.0286152	0.00457666	0.00127869	0.032297	0.018475	0.0238615	0.0117378	0.00531494	0.00954574	0.00940803	0.0492699	0.0652399	0.0185876	0.0104087	0.0154437	0.00127932	0.0237892	0.00289736	0.0243417	0.00597271	0.00861163	0.0176372	0.035657	0.0269651	0.00703155	0.0224504	0.00285156	0.02413363	0.01676294	0.015773	0.501737	0.0132117	0.00681421	0.457724	0.00474031	14.69544	0.1669935	4	37.79342	0.4056712	0.000607254	0.0360865	0.393895	3.56941	0.306355	0.293993	0.133374	0.266278	0.1837564	0.9087763
11170	-3778.982	-3709.605	-69.3765	6.559817	0.1859023	0.0069983	0.0280695	0.0182389	0.0113433	0.0129114	0.00618561	0.00909002	0.00890135	0.00322752	0.0171593	0.00250212	0.00247138	0.0319717	0.0163137	0.0247579	0.0206699	0.00306535	0.0196218	0.0198302	0.000306495	0.0143005	0.00673757	0.0103619	4.46264e-05	0.00512291	0.0683184	0.0137801	0.0696228	0.0286315	0.00562595	3.99025e-05	0.00647879	0.00527451	0.00570254	0.00718768	0.00361428	0.0224754	0.0240011	0.0143507	0.0142507	0.0316107	0.00768335	0.01245637	0.01676294	0.00872207	0.565413	0.0142321	0.00499771	0.403869	0.00276623	14.69544	0.1669935	4	37.79342	0.4056712	0.000314638	0.0260589	0.345876	3.62775	0.308152	0.294188	0.130882	0.266778	0.1837564	0.9087763
11180	-3789.082	-3709.899	-79.18365	6.559817	0.2267725	0.00663635	0.0333979	0.0197503	0.0183087	0.0131102	0.0128396	0.0743453	0.0169893	0.00802596	0.0417046	0.0166569	0.0364179	0.0255795	0.00613957	0.0413636	0.0261281	0.00677631	0.0110904	0.0128716	0.0311351	0.0206191	0.0504072	0.0356331	0.0127817	0.00356059	0.0359297	0.00465109	0.00505147	0.0154791	0.0340903	0.0206642	0.0176254	0.00536116	0.00656135	0.0075544	0.00945651	0.0151256	0.00745608	0.011388	0.00147778	0.00490675	0.0204022	0.02047676	0.01676294	0.0138676	0.51932	0.00477817	0.00402823	0.452556	0.00545	14.69544	0.1669935	4	37.79342	0.4056712	0.00119993	0.0505068	0.449879	3.49841	0.290623	0.313093	0.125928	0.270355	0.1837564	0.9087763
11190	-3790.918	-3706.075	-84.84315	6.559817	0.180395	0.0122965	0.0302844	0.0147403	0.0163163	0.008199	0.0041881	0.0351278	0.000145186	0.00200853	0.0147819	0.0163965	0.0154138	0.0310889	0.00561494	0.0293534	0.0250282	0.00542914	0.0122073	0.0113371	0.049348	0.0144208	0.0133952	0.0275425	0.0253658	0.0301953	0.0124577	0.0517843	0.0108214	0.030241	0.033535	0.020251	0.10993	0.0075848	0.00631825	0.00636404	0.0109291	0.0116757	0.0210718	0.00444273	0.0056642	0.0201172	0.109845	0.02188461	0.01676294	0.013727	0.514053	0.0120445	0.00790846	0.447967	0.0042997	14.69544	0.1669935	4	37.79342	0.4056712	0.000250771	0.0232858	0.330595	3.64587	0.298233	0.307888	0.123597	0.270281	0.1837564	0.9087763
11200	-3784.33	-3713.697	-70.63281	6.559817	0.1977713	0.0120842	0.0300168	0.0188982	0.00935289	0.00878963	0.00247826	0.00593414	0.00124112	0.00111853	0.0190473	0.0158916	0.047795	0.0277955	0.0114863	0.0378237	0.0213828	0.00644945	0.0202541	0.0414203	0.0103178	0.0135922	0.0235653	0.00885668	0.0054497	0.00684438	0.0329004	0.0492159	0.00462848	0.0092594	0.0332415	0.00725973	0.00967121	0.000739194	0.000272558	0.00350555	0.00991572	0.00385707	0.0148366	0.0127546	0.00306139	0.00104169	0.0442533	0.01856266	0.01676294	0.0139681	0.509174	0.0187056	0.00437624	0.439275	0.0145006	14.69544	0.1669935	4	37.79342	0.4056712	0.000491432	0.0324997	0.377816	3.58919	0.29696	0.299103	0.141368	0.262569	0.1837564	0.9087763
11210	-3785.662	-3708.408	-77.25415	6.559817	0.1841766	0.0109272	0.0376115	0.0177242	0.0145736	0.0116904	0.00488954	0.0255457	0.0122836	0.0156383	0.0145292	0.0119486	0.00708431	0.0329068	0.000786033	0.0200877	0.0356465	0.0058745	0.00295858	0.0145583	0.056996	0.019731	0.00379688	0.0036184	0.00423469	0.0145851	0.0292912	0.0314221	0.0119217	0.0684178	0.0393543	0.00133044	0.0102786	0.0130043	0.0190301	0.00632188	0.00686931	0.0220996	0.00412748	0.0712532	0.00156077	7.66759e-05	0.0329709	0.01952438	0.01676294	0.0103661	0.621906	0.0078225	0.00195994	0.34728	0.0106648	14.69544	0.1669935	4	37.79342	0.4056712	0.000293475	0.0251746	0.341118	3.63341	0.279564	0.333534	0.108114	0.278788	0.1837564	0.9087763
11220	-3786.647	-3709.001	-77.64559	6.559817	0.2069061	0.0150816	0.0323079	0.0224249	0.0132427	0.0138051	0.00521096	0.0506079	0.0265535	0.0135138	0.0138997	0.0054306	0.0805925	0.0327838	0.0018054	0.0277614	0.0138738	0.0048832	0.0526194	0.00285748	0.00779539	0.00100871	0.000135965	0.000617765	0.059397	0.00837331	0.00369109	0.0138348	0.0103427	0.058327	0.0258608	0.0100947	0.00776955	0.0273503	0.0305364	0.00473942	0.011083	0.0308618	0.0137204	0.00388638	0.00313027	0.00151554	0.0146286	0.01913985	0.01676294	0.009458	0.567428	0.0115328	0.00701263	0.39993	0.00463882	14.69544	0.1669935	4	37.79342	0.4056712	0.000668863	0.0378522	0.40144	3.56004	0.287355	0.312422	0.13171	0.268513	0.1837564	0.9087763
11230	-3790.157	-3708.547	-81.61039	6.559817	0.2150946	0.0104978	0.0311669	0.0239292	0.0114983	0.0129474	0.00438223	0.0180525	0.0350718	0.0477796	0.0810749	0.0104221	0.0224307	0.0378619	0.00626909	0.015587	0.0239506	0.00573664	0.00957038	0.0197774	0.00148526	0.00231863	3.21583e-05	0.0100223	0.00838367	0.0289066	0.0279514	0.0395284	0.0234571	0.033748	0.0284373	0.0203427	0.0636064	0.00359632	0.0311605	0.00812093	0.00204168	0.0249116	0.0157143	0.0192356	0.00792686	0.00448128	0.0157537	0.01791263	0.01676294	0.00868868	0.565833	0.014569	0.0065426	0.398806	0.00556091	14.69544	0.1669935	4	37.79342	0.4056712	0.000862285	0.0429121	0.421894	3.53433	0.27508	0.328637	0.133257	0.263025	0.1837564	0.9087763
11240	-3799.853	-3714.972	-84.88102	6.559817	0.2277487	0.00917929	0.0265439	0.0133395	0.0124717	0.0129976	0.00225921	0.0208211	0.00200601	0.0351734	0.00877245	0.00226954	0.0950161	0.040053	0.0635782	0.0179871	0.0283194	0.00531687	0.0325879	0.0231725	0.0410308	0.00385812	0.0336892	0.0712602	0.0107462	0.0211033	0.00843841	0.0313755	0.0260803	0.0420538	0.0406678	0.0163109	0.0204424	0.00908827	0.00663161	0.00549257	0.0180791	0.0177781	0.0069847	0.00331298	0.00171124	0.0183784	0.0127246	0.02419369	0.01676294	0.0150876	0.503753	0.0125314	0.0102586	0.45297	0.00539936	14.69544	0.1669935	4	37.79342	0.4056712	0.00123164	0.05116	0.452156	3.49545	0.262807	0.313974	0.151542	0.271678	0.1837564	0.9087763
11250	-3788.203	-3708.082	-80.12038	6.559817	0.1965036	0.0100355	0.0412356	0.0313235	0.0165907	0.013799	0.00309829	0.00209857	0.0521394	0.00367913	0.00731788	0.00972674	0.0258955	0.0383385	0.0195987	0.0435462	0.0233811	0.00311094	0.0115025	0.0203096	0.0143681	0.00903898	0.0115128	0.0251065	0.00943191	0.0320416	0.0284457	0.0322279	0.0305077	0.0420776	0.0495488	0.038947	0.00986529	0.00861823	0.000587324	0.00621908	0.006764	0.00845616	0.00948413	0.0277348	0.0156214	0.0196733	0.0112401	0.01848961	0.01676294	0.00909741	0.589209	0.0096706	0.00615024	0.382049	0.00382404	14.69544	0.1669935	4	37.79342	0.4056712	0.000469785	0.0317831	0.374471	3.59328	0.309203	0.289818	0.130813	0.270165	0.1837564	0.9087763
11260	-3787.972	-3711.432	-76.54018	6.559817	0.2167404	0.0120182	0.0349059	0.0123394	0.0124285	0.0181842	0.00483344	0.0310425	0.0563505	0.0578954	0.00778234	0.00796648	0.00747985	0.0283063	0.00297122	0.0302395	0.0297888	0.00493204	0.0600686	0.0047364	0.00905134	0.00412615	0.0141387	0.00276572	0.00441871	0.00889125	0.0260027	0.0207081	0.0185455	0.0109022	0.0270013	0.00626878	0.00151799	0.0102149	0.0615597	0.00638422	0.0114317	0.0152255	0.00997829	0.0520188	0.0063004	0.00453817	0.00207928	0.01809033	0.01676294	0.00997928	0.54652	0.0141863	0.00545355	0.419083	0.00477789	14.69544	0.1669935	4	37.79342	0.4056712	0.000905345	0.0439567	0.425922	3.52922	0.310085	0.284285	0.140622	0.265008	0.1837564	0.9087763
11270	-3788.758	-3704.934	-83.82436	6.559817	0.1939628	0.0111185	0.031664	0.0230423	0.0127942	0.00845149	0.00282849	0.0168257	0.0295416	0.00152578	0.0183381	0.0107177	0.0156246	0.0271848	0.116322	0.0201632	0.023331	0.00452257	0.0488958	0.0107578	0.0762642	0.00363539	0.00281503	0.0221778	0.00348875	0.0306693	0.0308809	0.0590169	0.011666	0.027293	0.0343489	0.0116566	0.0139836	0.00441188	0.021992	0.00406856	0.00717575	0.0125382	0.0260489	0.00282241	0.0122327	0.00243968	0.0442592	0.02005156	0.01676294	0.0164033	0.497917	0.00972879	0.0024533	0.463442	0.0100559	14.69544	0.1669935	4	37.79342	0.4056712	0.000428464	0.0303668	0.367718	3.60149	0.299193	0.30314	0.135693	0.261974	0.1837564	0.9087763
11280	-3807.744	-3713.203	-94.54086	6.559817	0.1644591	0.00703028	0.0316488	0.0205367	0.0157243	0.0150548	0.00681867	0.0397615	0.0100186	0.0490361	0.039047	0.0512294	0.000185795	0.0305788	0.0028179	0.0310619	0.0448663	0.00431329	0.00505314	0.05502	0.0945531	0.0259656	0.000586535	0.0501806	0.0193264	0.0435295	0.000958595	0.0425847	0.0227842	0.0222464	0.0295906	0.0144169	0.00941611	0.0188633	0.00648127	0.00455593	0.00178814	0.0296736	0.00293385	0.0776628	0.0182738	0.0171658	0.0701953	0.0180655	0.01676294	0.011143	0.534578	0.00359335	0.00213798	0.428196	0.0203519	14.69544	0.1669935	4	37.79342	0.4056712	0.000119364	0.0161061	0.284883	3.69889	0.318013	0.320164	0.121262	0.240561	0.1837564	0.9087763
11290	-3787.215	-3706.092	-81.12297	6.559817	0.1802373	0.0129545	0.0350367	0.0189426	0.0138275	0.011104	0.00348999	0.00432448	0.0140242	0.010159	0.0181625	0.0014203	0.00885187	0.0377435	0.0648945	0.0236998	0.0233302	0.00579937	0.0158502	0.0217898	0.0128518	0.0349354	0.000150663	0.0384373	0.0549793	0.00361076	0.0147056	0.0245829	0.00261045	0.000560015	0.0427903	0.0571505	0.00363828	0.0204523	0.0764768	0.0051765	0.0108403	0.0114332	0.00736568	0.0242191	0.0166591	0.00121478	0.0349194	0.02047232	0.01676294	0.00659763	0.526605	0.00924172	0.00141537	0.437452	0.0186884	14.69544	0.1669935	4	37.79342	0.4056712	0.000249095	0.0232085	0.330153	3.64639	0.306495	0.311596	0.120959	0.26095	0.1837564	0.9087763
11300	-3791.268	-3710.046	-81.22166	6.559817	0.1978364	0.00836698	0.0407339	0.0330094	0.0121483	0.00990155	0.00353327	0.00150368	0.00192543	0.00407854	0.00116431	0.00794664	0.00867035	0.0432525	0.0454938	0.0347178	0.0189456	0.00490508	0.021543	0.0189873	0.00710603	0.00422949	0.00297612	0.00693169	0.00672843	0.0539758	0.0102807	0.0645408	0.0703891	0.0371362	0.03541	0.0051025	0.0370247	0.0179654	0.00216441	0.0108217	0.00870234	0.0190738	0.00586297	0.0457441	0.00425889	0.0344802	0.0125436	0.02492961	0.01676294	0.00618205	0.513232	0.0116617	0.00320539	0.458227	0.00749117	14.69544	0.1669935	4	37.79342	0.4056712	0.000492563	0.0325367	0.377988	3.58898	0.306244	0.290153	0.139967	0.263636	0.1837564	0.9087763
11310	-3785.113	-3709.767	-75.34605	6.559817	0.1842321	0.0097454	0.029518	0.0215378	0.0131397	0.00957323	0.00764739	0.0229361	0.0120458	0.0141492	0.00377922	0.00931049	0.0231792	0.0372213	0.00319076	0.0465024	0.0144909	0.00444762	0.00729178	0.00419335	0.00019189	0.0062162	0.0273324	0.0570956	0.0914912	0.00604358	0.003458	0.0210329	0.0265321	0.00242557	0.0296873	0.0149583	0.0190005	0.0175198	0.0189217	0.00635869	0.00275947	0.00693613	0.00490819	0.019461	0.0110437	0.00495004	0.0441538	0.0166698	0.01676294	0.014901	0.519282	0.0117992	0.00375456	0.441987	0.00827659	14.69544	0.1669935	4	37.79342	0.4056712	0.000294139	0.0252028	0.341271	3.63323	0.304597	0.316698	0.127657	0.251049	0.1837564	0.9087763
11320	-3785.131	-3711.838	-73.29278	6.559817	0.1988748	0.00501184	0.0409216	0.0162841	0.0157255	0.0142581	0.00676929	0.0367105	0.00398266	0.0343534	0.00371946	0.012281	0.00642278	0.0223776	0.0307015	0.0283269	0.0335544	0.00553274	0.0219919	0.0505978	0.0211272	0.0091903	0.0105866	0.00839552	0.0540409	0.0114978	0.002449	0.0126813	0.0278578	0.00494178	0.0344535	0.00180394	0.0374998	0.0211322	0.00559201	0.00577171	0.00621674	0.00774814	0.00471459	0.0112615	0.00132033	1.50467e-05	0.0111961	0.01760512	0.01676294	0.0133706	0.577939	0.00735116	0.00306886	0.384449	0.0138213	14.69544	0.1669935	4	37.79342	0.4056712	0.000510847	0.0331289	0.380715	3.58565	0.304229	0.305948	0.128229	0.261595	0.1837564	0.9087763
11330	-3797.121	-3719.781	-77.33991	6.559817	0.2075191	0.0141789	0.0293071	0.0197823	0.0156112	0.0108368	0.00662403	0.0176735	0.0156664	0.00866666	0.0627635	0.00373516	0.00437631	0.0210504	0.0318079	0.022306	0.0344884	0.0067417	0.0189975	0.0271005	0.0123316	0.0285637	0.00934049	0.0427006	0.010055	0.0332387	0.0394997	0.00993475	0.0176814	0.0248021	0.0241643	0.00541958	0.00531706	0.0203938	0.00258799	0.00616254	0.0120602	0.0160315	0.0429483	0.0201896	0.00870313	0.00182814	0.0033847	0.02016784	0.01676294	0.0172491	0.44813	0.0056374	0.012916	0.495969	0.0200984	14.69544	0.1669935	4	37.79342	0.4056712	0.000682177	0.0382228	0.402995	3.5581	0.291109	0.300206	0.141042	0.267643	0.1837564	0.9087763
11340	-3780.889	-3712.095	-68.79431	6.559817	0.1928083	0.0137921	0.020372	0.0203157	0.0139958	0.00917384	0.00571326	0.0036372	0.0242972	0.0454463	0.00975698	0.0101388	0.00252366	0.0346177	0.00108977	0.0387935	0.0270612	0.00815972	0.000172611	0.0278312	0.011898	0.0426456	0.00752452	0.00762612	0.0176986	0.0120135	0.00995624	0.00994435	0.0106558	0.0109897	0.0309716	0.00231466	0.00519238	0.0250693	0.0149117	0.00357896	0.0114929	0.0145215	0.0263556	0.00662875	0.00330206	0.010751	0.0173343	0.01421653	0.01676294	0.0150698	0.555553	0.00409134	0.0087761	0.403049	0.0134606	14.69544	0.1669935	4	37.79342	0.4056712	0.00041058	0.0297323	0.364629	3.60523	0.295882	0.298185	0.140092	0.265841	0.1837564	0.9087763
11350	-3772.014	-3706.852	-65.16247	6.559817	0.1773666	0.00805585	0.0292499	0.0161792	0.011109	0.0109647	0.00385824	0.00138176	0.00370877	0.0408965	0.00421801	0.00566427	0.000666684	0.0234643	0.0228871	0.0289746	0.0306659	0.00398168	0.0056254	0.0055224	0.00423982	0.0091134	0.0141377	0.0020728	0.0115762	0.00454246	0.0054946	0.0250951	0.0418813	0.0143758	0.0253468	0.00916527	0.0155134	0.0102494	0.0183906	0.00435982	0.00869849	0.0174262	0.0185485	0.0161761	0.011059	0.0111361	0.00544855	0.01047633	0.01676294	0.00862305	0.516042	0.00917052	0.00715262	0.43775	0.0212614	14.69544	0.1669935	4	37.79342	0.4056712	0.000220028	0.0218227	0.322074	3.65588	0.315614	0.311563	0.125275	0.247549	0.1837564	0.9087763
11360	-3784.046	-3715.153	-68.8929	6.559817	0.2621377	0.014185	0.0245861	0.0183384	0.0100597	0.00913649	0.00549835	0.0269747	0.018952	0.053842	0.0059686	0.00928261	0.00192271	0.028663	0.00833481	0.00643091	0.0171126	0.00425447	0.00149027	0.000924235	0.0290898	0.00210832	0.00313883	0.0182445	0.00481303	0.00744036	0.004114	0.0039658	0.0811565	0.022976	0.0532869	0.0146874	0.00268393	0.0132498	0.0117992	0.00562793	0.0185491	0.0106075	0.0127157	0.0173797	0.00621126	0.000375785	0.0114033	0.01788365	0.01676294	0.014364	0.479707	0.0109929	0.0152071	0.477545	0.00218346	14.69544	0.1669935	4	37.79342	0.4056712	0.00272636	0.075585	0.526393	3.3953	0.315589	0.288962	0.132713	0.262736	0.1837564	0.9087763
11370	-3798.296	-3712.167	-86.12876	6.559817	0.2402421	0.00879424	0.0321777	0.01969	0.0117771	0.0141097	0.00286682	0.0478878	0.00702509	0.0170519	0.0220921	0.033407	0.00633461	0.0170778	0.0631915	0.0102493	0.0289679	0.00476928	0.0130684	0.0128791	0.010408	0.00360472	0.0317208	0.0239711	0.00531167	0.00667171	0.00670132	0.0848089	0.00163718	0.0328397	0.0183183	0.0654553	0.0366011	0.0149612	0.0482431	0.00428709	0.0125018	0.0285831	0.004266	0.0202954	0.0128623	0.0790204	0.0179095	0.02540236	0.01676294	0.00696633	0.522879	0.0129867	0.0161547	0.433662	0.00735186	14.69544	0.1669935	4	37.79342	0.4056712	0.00168776	0.0597391	0.480451	3.45812	0.314219	0.286388	0.131775	0.267617	0.1837564	0.9087763
11380	-3775.771	-3705.826	-69.94477	6.559817	0.1782404	0.00535464	0.0274148	0.0235701	0.0117481	0.00880931	0.00323729	0.0237643	0.0111723	0.00463015	0.00781539	0.0140777	0.0144614	0.0384948	0.00954141	0.0389973	0.0163332	0.00281434	0.00206295	0.000719917	0.00239007	0.0107306	0.000780227	0.00127684	0.0424804	0.0300988	0.000786909	0.0713596	0.00679316	0.0184091	0.0216621	0.00193106	0.00330967	0.025249	0.00527599	0.00564711	0.00697729	0.0240503	0.0125798	0.0092142	0.0197768	0.0322187	0.0133394	0.01905327	0.01676294	0.00576153	0.54166	0.0121202	0.00454084	0.430278	0.00564033	14.69544	0.1669935	4	37.79342	0.4056712	0.000228593	0.0222402	0.324541	3.65299	0.304119	0.31174	0.133977	0.250164	0.1837564	0.9087763
11390	-3784.361	-3709.231	-75.1305	6.559817	0.2088407	0.0108182	0.0386022	0.0189696	0.0135621	0.0101584	0.00557889	0.000845194	0.00136382	0.0164418	0.00884587	0.0194919	0.0181626	0.0243117	0.0158574	0.0372372	0.0363146	0.00304525	0.0255722	0.0156038	0.00495158	0.0612973	0.0484682	0.00515669	0.00148323	0.0208116	0.00236466	0.00771928	0.0451758	0.0331317	0.02683	0.00342416	0.0200169	0.0262835	0.0020651	0.0041304	0.00750939	0.0377158	0.0144642	0.00124718	0.0153026	0.000369844	0.0224737	0.0169388	0.01676294	0.00862339	0.5391	0.0101529	0.00655553	0.428245	0.00732317	14.69544	0.1669935	4	37.79342	0.4056712	0.000711511	0.0390263	0.406335	3.55393	0.314971	0.298031	0.140882	0.246116	0.1837564	0.9087763
11400	-3774.544	-3707.317	-67.22712	6.559817	0.1536315	0.00781719	0.0266373	0.0128998	0.0137281	0.0113308	0.00240037	0.000109962	0.00737318	0.0137095	0.0161861	0.00724776	0.00372714	0.0345368	0.00263138	0.0449693	0.026517	0.00515019	0.055537	0.00708138	0.00667708	0.0102239	0.00862749	0.0103676	0.00147643	0.000238702	0.00830307	0.0555922	0.0425518	0.00189126	0.00997364	0.0305447	0.000915157	0.021424	0.00187954	0.00483042	0.0122286	0.0193747	0.0152588	0.0108847	0.00632151	0.00612731	0.0126489	0.01713087	0.01676294	0.0106688	0.523902	0.00922329	0.00680786	0.442471	0.00692768	14.69544	0.1669935	4	37.79342	0.4056712	6.60023e-05	0.0119956	0.252751	3.73519	0.301869	0.319333	0.129804	0.248993	0.1837564	0.9087763
11410	-3785.02	-3709.491	-75.52862	6.559817	0.1911087	0.0105271	0.0264393	0.0163798	0.0135919	0.0118311	0.00593373	0.00324558	0.0327532	0.00489496	0.0377851	0.00632747	0.015623	0.0604145	0.00491597	0.0439649	0.0291567	0.00222498	0.00394898	0.0383606	0.0162169	0.00329705	0.00781942	0.00995799	0.00567651	0.0323857	0.00454837	0.0254988	0.00239374	0.00961441	0.0459554	0.0299372	0.0134805	0.0082624	0.0114786	0.00558712	0.022587	0.0266615	0.0200124	0.00133093	0.0251446	0.00494569	0.0178147	0.02193652	0.01676294	0.00890439	0.487145	0.00806768	0.00211511	0.482384	0.0113839	14.69544	0.1669935	4	37.79342	0.4056712	0.000385237	0.0288087	0.360057	3.61075	0.291538	0.311299	0.131983	0.26518	0.1837564	0.9087763
11420	-3786.884	-3708.905	-77.9787	6.559817	0.1843564	0.0112208	0.0317402	0.0162007	0.0101694	0.010849	0.00821764	0.00124904	0.00731171	0.000239249	0.0144455	0.0795642	0.0133386	0.0330016	0.0164428	0.0380279	0.0160086	0.000315215	0.00562421	0.025394	0.0130887	0.0139591	0.0100374	0.00747638	0.0141144	0.0201693	0.0135585	0.0657293	0.00572354	0.0088709	0.0200001	0.0180815	0.0579509	0.0157081	0.0181256	0.00342857	0.00974977	0.0129413	0.0311674	0.0248353	0.0481853	0.00368095	0.00231897	0.02101968	0.01676294	0.00758777	0.504906	0.00668753	0.00553112	0.463696	0.0115911	14.69544	0.1669935	4	37.79342	0.4056712	0.000295629	0.0252661	0.341615	3.63282	0.303243	0.300106	0.134233	0.262417	0.1837564	0.9087763
11430	-3792.912	-3710.321	-82.59057	6.559817	0.2050516	0.011206	0.0347949	0.0213609	0.0159907	0.00960636	0.00294956	0.0278597	0.0117636	0.00837066	0.0114663	0.00724424	0.0614461	0.0339369	0.0277646	0.038957	0.0159985	0.00128495	0.00426686	0.0309256	0.0210581	0.0050358	0.0110454	0.0308664	0.00244313	0.0222882	0.0197854	0.00635064	0.00375563	0.0199291	0.0321778	0.0277518	0.0705083	0.0247186	0.0291618	0.00613446	0.0141209	0.0127618	0.0249217	0.0158052	0.0340644	0.00975921	0.0122257	0.01470527	0.01676294	0.0115794	0.469238	0.0100737	0.00353408	0.49519	0.0103851	14.69544	0.1669935	4	37.79342	0.4056712	0.000629689	0.0367397	0.396713	3.56592	0.325463	0.2879	0.135435	0.251203	0.1837564	0.9087763
11440	-3784.879	-3713.361	-71.51791	6.559817	0.1890843	0.00512907	0.0369019	0.0207428	0.0108864	0.0135605	0.00675974	0.00653496	0.0178841	0.0294812	0.00370177	0.00256137	0.0193964	0.0276744	0.0126594	0.00673295	0.0276137	0.00481835	0.00321669	0.0322355	0.00404584	0.0168313	0.039053	0.0132156	0.00580417	0.00708896	0.00251433	0.0142549	0.0320929	0.0377445	0.0667907	0.0505371	0.012297	0.0131066	0.000765355	0.0055826	0.00262772	0.00576066	0.0251049	0.0054444	0.00187708	0.0101726	0.0090726	0.01747797	0.01676294	0.00941637	0.620078	0.00598947	0.00530913	0.347715	0.0114914	14.69544	0.1669935	4	37.79342	0.4056712	0.00035655	0.0277251	0.354574	3.61734	0.282896	0.307506	0.125292	0.284306	0.1837564	0.9087763
