Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
11630	-3715.009	-3713.566	-1.442778	0.3518357	0.1903482	0.239122	0.174942	0.559056	0.185849	0.454887	0.319219	0.179926	0.33149	0.252744	0.101471	0.087506	0.0750115	0.119539	0.284569	0.26238	0.185851	0.299728	0.27566	0.2205406	-0.06759493	0.0150997	0.553925	0.00233588	0.0108626	0.415351	0.00242639	0.1027338	-1.511673	0.000374272	0.0283995	0.358002	3.61322	0.302777	0.315223	0.114334	0.267667	0.03513887	2.923651
11640	-3710.906	-3712.736	1.829675	0.4480148	0.1682646	0.191146	0.158446	0.412297	0.184797	0.34954	0.334697	0.173142	0.288706	0.334289	0.087627	0.0626516	0.2078	0.0735795	0.128675	0.190187	0.195145	0.206738	0.228232	0.2008143	-0.03588652	0.0138801	0.615805	0.00142777	0.00530334	0.357252	0.00633125	0.06478175	-1.605375	0.000144354	0.0177017	0.295986	3.68617	0.316399	0.29558	0.132194	0.255828	0.02889523	2.241953
11650	-3725.283	-3717.348	-7.935017	0.3817129	0.1921331	0.59529	0.366251	0.358102	0.198097	0.55517	0.282174	0.153421	0.350983	0.108247	0.0445866	0.100792	0.493135	0.106861	0.0805165	0.171181	0.17999	0.264146	0.279799	0.2182724	-0.2655254	0.00510508	0.54218	0.00477543	0.0184855	0.424267	0.00518689	0.2920827	-1.522011	0.000400372	0.0293639	0.362816	3.60742	0.312662	0.304795	0.118738	0.263804	0.02655733	10.9982
11660	-3721.708	-3715.445	-6.263406	0.3719061	0.1387832	0.137892	0.21207	0.451838	0.228906	0.349973	0.31194	0.223793	0.427738	0.223544	0.0595551	0.0758372	0.315162	0.310858	0.286319	0.12929	0.627286	0.278702	0.39364	0.2546747	-0.06535984	0.00404823	0.533871	0.00591634	0.0117198	0.439093	0.005352	0.1276348	-1.367768	2.51915e-05	0.00742568	0.207792	3.78476	0.284306	0.322718	0.129475	0.263501	0.06227499	2.049536
11670	-3711.863	-3708.162	-3.701207	0.3674511	0.1668222	0.155096	0.138461	0.447034	0.264315	0.406645	0.306897	0.21116	0.19405	0.142162	0.0779952	0.101247	0.200246	0.0920569	0.547854	0.197574	0.749051	0.287507	0.142806	0.1891665	0.08871522	0.00828544	0.519389	0.0087274	0.0091241	0.446239	0.00823543	0.02268904	-1.665128	0.000134456	0.0170878	0.29179	3.69099	0.289661	0.30887	0.12446	0.277009	0.1114043	0.203664
11680	-3710.741	-3710.874	0.1329399	0.3813891	0.1739679	0.226118	0.245126	0.429152	0.254703	0.392165	0.336491	0.177736	0.14405	0.238657	0.0764431	0.0826862	0.396149	0.328191	0.134704	0.26198	0.159674	0.17456	0.212038	0.2294441	0.03433346	0.0108442	0.565996	0.0107207	0.00459758	0.402592	0.00524975	0.02556842	-1.472096	0.000188961	0.0202346	0.312414	3.66716	0.304757	0.303057	0.118968	0.273219	0.05990188	0.4268384
11690	-3710.427	-3711.254	0.8265076	0.5958882	0.2031625	0.227856	0.110262	0.467969	0.176792	0.280704	0.184872	0.159947	0.135812	0.137524	0.0514907	0.082583	0.0570576	0.110482	0.0840271	0.134008	0.233692	0.508078	0.179211	0.1701736	0.03604267	0.0133172	0.529727	0.0100746	0.00269778	0.433877	0.0103064	0.1378102	-1.770936	0.000591471	0.0356197	0.391861	3.57193	0.315909	0.312585	0.125046	0.24646	0.1738528	0.7926829
11700	-3709.846	-3709.193	-0.6529477	0.4719105	0.2064236	0.249839	0.109013	0.641469	0.15654	0.236352	0.155636	0.151853	0.126118	0.234429	0.0417467	0.0846332	0.35107	0.212949	0.183604	0.133382	0.104482	0.273024	0.230602	0.1993421	-0.002542975	0.0170218	0.461501	0.0106856	0.00322827	0.497698	0.00986573	0.1355365	-1.612733	0.00065851	0.0375615	0.400214	3.56157	0.312581	0.293961	0.134546	0.258912	0.1329936	1.019121
11710	-3710.811	-3709.817	-0.9936318	0.5625262	0.2056377	0.241836	0.475876	0.55717	0.1777	0.364274	0.253548	0.144065	0.0567635	0.0690244	0.0604345	0.106532	0.0448348	0.117481	0.0751769	0.2298	0.178441	0.280471	0.0669985	0.1443229	0.03393011	0.0118617	0.483573	0.00562006	0.00665767	0.48711	0.00517725	0.03092004	-1.935702	0.00064189	0.0370899	0.398211	3.56406	0.320578	0.294508	0.126923	0.257991	0.06485015	0.4767921
11720	-3710.584	-3710.026	-0.557905	0.5055099	0.1833058	0.164748	0.206946	0.483036	0.168241	0.401214	0.236143	0.1102	0.0672262	0.209063	0.0756071	0.0699612	0.138119	0.0971818	0.147384	0.0785848	0.351415	0.450025	0.186569	0.1392846	-0.1024683	0.0130365	0.531465	0.0119287	0.00417259	0.43656	0.00283693	0.1613434	-1.971236	0.000283201	0.0247337	0.338707	3.63628	0.331541	0.294844	0.120526	0.253089	0.05887503	2.740438
11730	-3705.779	-3708.835	3.055497	0.5175765	0.2015223	0.156949	0.120497	0.358856	0.15576	0.263866	0.169607	0.142287	0.0679023	0.0972043	0.0753981	0.08562	0.277942	0.204345	0.195516	0.281925	0.324329	0.25061	0.257137	0.1283422	-0.00915644	0.00952108	0.529355	0.0118814	0.0103825	0.434827	0.00403315	0.009830583	-2.053055	0.000559639	0.0346583	0.387619	3.57716	0.333392	0.287856	0.124251	0.254501	0.0006741426	14.58235
11740	-3713.208	-3715.715	2.507094	0.520633	0.176064	0.252183	0.138717	0.441507	0.209411	0.34575	0.3501	0.103828	0.108278	0.363703	0.0690846	0.0655078	0.0905403	0.192236	0.1003	0.147565	0.160855	0.288607	0.17798	0.1850151	-0.02246572	0.00919044	0.510972	0.00840347	0.00372107	0.457364	0.0103488	0.02914941	-1.687318	0.000207704	0.0212072	0.318383	3.6602	0.283444	0.324404	0.146149	0.246004	0.006683687	4.361277
11750	-3712.265	-3707.699	-4.565196	0.4702263	0.1661109	0.211762	0.148464	0.679453	0.163979	0.540952	0.326184	0.176256	0.150477	0.370381	0.0582182	0.108271	0.455255	0.0848065	0.15786	0.110608	0.206425	0.442642	0.298075	0.1990748	0.0502635	0.00767478	0.519794	0.00832727	0.00546766	0.453217	0.00551932	0.01843282	-1.614075	0.00012977	0.0167892	0.289716	3.69337	0.292052	0.32111	0.135322	0.251517	0.06869632	0.2683233
11760	-3712.488	-3710.456	-2.031618	0.4682613	0.1684608	0.247966	0.200629	0.615763	0.245226	0.477594	0.258674	0.166683	0.0797841	0.0452642	0.106836	0.0925745	0.261712	0.333209	0.114081	0.0899341	0.0949665	0.176932	0.391395	0.1823278	-0.03578622	0.00764148	0.452017	0.00801218	0.0130904	0.515862	0.0033771	0.06268802	-1.701949	0.000145742	0.017786	0.296556	3.68551	0.28771	0.316336	0.129755	0.266198	0.0269018	2.330254
11770	-3717.072	-3712.765	-4.307747	0.3990469	0.1893479	0.290702	0.179382	0.592294	0.268209	0.595605	0.280336	0.280427	0.245235	0.112143	0.102088	0.106494	0.153666	0.315845	0.607576	0.231961	0.312781	0.154491	0.241208	0.2193225	0.09635149	0.0156717	0.45017	0.00212651	0.00471961	0.513754	0.0135576	0.02606318	-1.517212	0.000360194	0.0278651	0.35529	3.61648	0.300069	0.311434	0.132082	0.256414	0.1224147	0.212909
11780	-3718.864	-3717.572	-1.292113	0.346234	0.2214201	0.258539	0.315786	0.35775	0.224956	0.453529	0.165098	0.298537	0.0679794	0.220514	0.0756916	0.184698	0.241779	0.438791	0.142605	0.126895	0.315804	0.134792	0.246257	0.2384069	0.09211199	0.00935486	0.482285	0.00807474	0.00495394	0.481658	0.0136728	0.01249745	-1.433777	0.00103578	0.0469742	0.437225	3.51476	0.285134	0.328513	0.136221	0.250132	0.1046094	0.1194677
11790	-3710.885	-3711.876	0.9906549	0.3679829	0.1850907	0.16616	0.137153	0.482656	0.159987	0.301606	0.22639	0.196615	0.32451	0.354396	0.105559	0.0995159	0.0800785	0.212148	0.103421	0.236795	0.27493	0.0947202	0.272163	0.1949888	0.1151868	0.0113313	0.529234	0.00405648	0.00755621	0.433952	0.0138697	0.05420426	-1.634813	0.000304551	0.0256413	0.343642	3.63041	0.292092	0.311706	0.129533	0.266668	0.1693911	0.3199948
11800	-3720.657	-3720.443	-0.2143597	0.3784937	0.1775092	0.139763	0.0960684	0.39807	0.191765	0.321813	0.153765	0.249554	0.179542	0.182177	0.182513	0.077221	0.18285	0.19274	0.135308	0.221955	0.175738	0.486193	0.108971	0.1932145	0.3788568	0.011819	0.48594	0.0128469	0.0104377	0.474528	0.00442825	0.07866492	-1.643954	0.000221409	0.0218906	0.322477	3.65541	0.307324	0.289666	0.131501	0.271508	0.4575217	0.171937
11810	-3721.3	-3717.162	-4.137578	0.3568523	0.22552	0.184057	0.227374	0.276147	0.260915	0.607227	0.289362	0.193303	0.230277	0.311529	0.107614	0.153389	0.125755	0.462871	0.198218	0.0911082	0.438425	0.432834	0.0952285	0.2138695	-0.296285	0.0118922	0.462749	0.0141783	0.00641639	0.500742	0.0040224	0.2967541	-1.542389	0.00116005	0.0496727	0.446944	3.50222	0.298255	0.301894	0.135377	0.264474	0.0004691086	632.5915
11820	-3713.765	-3713.008	-0.7567596	0.4606945	0.2141011	0.221694	0.223508	0.393628	0.216124	0.479557	0.280039	0.169165	0.150159	0.218383	0.110977	0.124944	0.124891	0.303599	0.188754	0.1887	0.528707	0.244435	0.310178	0.2202351	0.05187269	0.0125376	0.514004	0.0105126	0.00579852	0.452509	0.0046384	0.08652978	-1.513059	0.000836986	0.0422859	0.419449	3.53743	0.288082	0.323481	0.118476	0.269961	0.1384025	0.625204
11830	-3706.854	-3711.801	4.946717	0.449584	0.1835118	0.173591	0.0994265	0.311544	0.246195	0.342786	0.293807	0.202352	0.153805	0.127634	0.110436	0.0791797	0.14806	0.109544	0.297885	0.0875264	0.103831	0.251943	0.339771	0.1596354	-0.01732267	0.0201561	0.547448	0.0075314	0.00308838	0.41841	0.00336619	0.02955044	-1.834863	0.000285607	0.0248377	0.339278	3.6356	0.290512	0.309004	0.139452	0.261033	0.01222777	2.416667
11840	-3716.775	-3715.649	-1.125905	0.349718	0.187055	0.487645	0.128961	0.366833	0.232283	0.315135	0.361867	0.205011	0.103109	0.125287	0.0800316	0.123936	0.191455	0.160631	0.135172	0.157144	0.497323	0.152923	0.280049	0.2202673	0.1467694	0.0184466	0.547897	0.00577119	0.00760966	0.418295	0.00198068	0.05071598	-1.512913	0.000329382	0.0266572	0.349038	3.62398	0.302116	0.288152	0.143665	0.266067	0.1974854	0.2568088
11850	-3721.91	-3720.359	-1.550319	0.2311974	0.1866318	0.368484	0.235661	0.376237	0.322443	0.601499	0.293672	0.285088	0.123969	0.176162	0.0726098	0.223354	0.184569	0.126922	0.205519	0.270035	0.302821	0.162486	0.242997	0.2368458	-0.05613267	0.0170961	0.525035	0.00741023	0.0119477	0.436369	0.00214162	0.1184177	-1.440346	0.000323911	0.0264368	0.347878	3.62536	0.30214	0.289162	0.142257	0.26644	0.06228502	1.901223
11860	-3719.977	-3715.364	-4.612877	0.2520147	0.1729872	0.196494	0.220479	0.432006	0.463952	0.503003	0.502244	0.279821	0.294949	0.152328	0.111439	0.123598	0.427475	0.403683	0.260472	0.213149	0.20267	0.180403	0.138172	0.2163227	-0.08102582	0.0123742	0.546442	0.0080865	0.00868292	0.421126	0.0032886	0.1597802	-1.530984	0.00018064	0.0197872	0.309608	3.67042	0.291791	0.303184	0.132338	0.272688	0.07875443	2.028841
11870	-3725.355	-3712.143	-13.21149	0.2715651	0.2158637	0.546503	0.796628	0.442828	0.457018	0.513633	0.501159	0.255648	0.131377	0.107322	0.199072	0.188542	0.419833	0.616813	0.0724574	0.257457	0.251545	0.320415	0.377619	0.2714543	0.2735323	0.0127733	0.524406	0.00506431	0.00436239	0.449577	0.00381735	0.05046434	-1.303961	0.000882228	0.0433991	0.42378	3.53194	0.303355	0.278005	0.138839	0.279802	0.3239967	0.1557557
11880	-3717.435	-3710.639	-6.79632	0.2828327	0.1858345	0.134028	0.172149	0.277755	0.30745	0.52626	0.292677	0.237647	0.181801	0.156581	0.0572211	0.151618	0.665543	0.210368	0.424147	0.32859	0.248682	0.482133	0.251946	0.2487204	-0.2496161	0.0186538	0.493862	0.0116794	0.00173281	0.461998	0.0120739	0.2961638	-1.391426	0.000313786	0.0260239	0.345689	3.62797	0.282658	0.294115	0.148327	0.2749	0.04654766	6.362592
11890	-3708.167	-3708.622	0.455194	0.4177095	0.1697308	0.133842	0.177451	0.455074	0.243542	0.419116	0.254023	0.175222	0.119611	0.149351	0.0571616	0.0733684	0.164508	0.120075	0.458076	0.0775446	0.0681705	0.191357	0.170228	0.169012	-0.1132528	0.0137811	0.496958	0.00303492	0.00180747	0.464895	0.019524	0.1922607	-1.777786	0.000154969	0.0183367	0.300235	3.68127	0.293407	0.303924	0.125917	0.276751	0.0790079	2.433436
11900	-3712.73	-3713.646	0.9157491	0.3424206	0.2196022	0.358353	0.243729	0.409323	0.139118	0.47631	0.255235	0.186551	0.135452	0.15483	0.098916	0.10289	0.18576	0.363229	0.247661	0.100376	0.0907979	0.171527	0.197972	0.1582555	-0.1039587	0.0166088	0.581811	0.00719598	0.00362187	0.385906	0.00485638	0.130427	-1.843545	0.000983686	0.0457938	0.432861	3.52036	0.304081	0.287274	0.135922	0.272724	0.0264683	4.927666
11910	-3710.913	-3709.36	-1.553143	0.3044701	0.1702847	0.153501	0.0885739	0.416741	0.238736	0.523022	0.342199	0.283294	0.0843465	0.1514	0.109784	0.135633	0.111307	0.206198	0.295921	0.173119	0.130013	0.316768	0.350851	0.1710086	0.01498917	0.0104073	0.527683	0.00845327	0.00658214	0.442259	0.00461448	0.1306428	-1.766042	0.000159129	0.0185796	0.301835	3.67943	0.295996	0.297223	0.139624	0.267157	0.145632	0.897075
11920	-3717.229	-3714.592	-2.636586	0.2867494	0.1795646	0.21386	0.165207	0.539024	0.249343	0.364976	0.308595	0.37144	0.26568	0.166332	0.184177	0.142416	0.0818439	0.161254	0.463979	0.249921	0.183043	0.160601	0.404059	0.1920785	-0.002766403	0.0100215	0.546269	0.00827639	0.0051342	0.424159	0.00613906	0.1041676	-1.649851	0.000242043	0.0228801	0.328266	3.64861	0.311183	0.295587	0.127976	0.265254	0.1014012	1.027282
11930	-3714.406	-3711.301	-3.105331	0.2807794	0.1520347	0.278286	0.210227	0.574694	0.2243	0.643456	0.236068	0.244271	0.188256	0.14626	0.12444	0.217069	0.236975	0.105264	0.488637	0.219177	0.419583	0.138183	0.20277	0.2715197	0.0393711	0.00971739	0.483965	0.00533965	0.00565673	0.490181	0.0051405	0.04055574	-1.303721	6.00487e-05	0.0114444	0.247955	3.74054	0.320977	0.292794	0.129118	0.257111	0.07992684	0.5074108
11940	-3719.572	-3711.978	-7.594356	0.3014267	0.1608882	0.413082	0.331536	0.465049	0.240535	0.546412	0.372527	0.249733	0.443749	0.351821	0.0958728	0.139037	0.494155	0.203641	0.392126	0.287733	0.278955	0.153524	0.260439	0.2513416	-0.2245903	0.00657441	0.438139	0.00968018	0.00632339	0.531359	0.00792487	0.285885	-1.380942	9.90489e-05	0.0146795	0.274368	3.71085	0.319523	0.316072	0.123993	0.240412	0.06129471	4.664106
11950	-3724.679	-3716.229	-8.450812	0.2691824	0.1874199	0.166975	0.26186	0.675669	0.412909	0.451386	0.433495	0.224926	0.29994	0.142479	0.227938	0.197714	0.171302	0.298167	0.203283	0.445081	0.799551	0.118782	0.176	0.3243724	-0.01216146	0.00991234	0.573216	0.00914675	0.00804033	0.388644	0.0110412	0.1361905	-1.125863	0.000334151	0.0268478	0.350036	3.62278	0.293367	0.29564	0.129443	0.281551	0.124029	1.098053
11960	-3713.484	-3711.314	-2.170073	0.2414854	0.1494323	0.258582	0.206664	0.482775	0.264419	0.47887	0.349243	0.207747	0.158386	0.145509	0.15732	0.106316	0.18681	0.350638	0.309662	0.576489	0.251393	0.302194	0.144093	0.2393161	0.06999809	0.0114818	0.5743	0.00388548	0.00805554	0.389379	0.0128983	0.03106038	-1.42997	5.12516e-05	0.0105767	0.240113	3.74926	0.289349	0.303983	0.124815	0.281852	0.1010585	0.3073506
11970	-3713.913	-3712.028	-1.88543	0.3878867	0.2073183	0.190003	0.177359	0.334817	0.317008	0.389772	0.382335	0.197841	0.143838	0.33168	0.0800661	0.0762277	0.133848	0.206888	0.105126	0.134634	0.235376	0.27966	0.184941	0.1495037	-0.2203005	0.014718	0.570593	0.00542392	0.0101926	0.391826	0.00724729	0.3084673	-1.900434	0.000677795	0.0381012	0.402486	3.55873	0.280503	0.30174	0.132025	0.285732	0.08816677	3.49868
11980	-3716.442	-3709.922	-6.519686	0.3477882	0.2015172	0.11274	0.120726	0.332958	0.302938	0.563654	0.280549	0.167232	0.26834	0.693387	0.0676051	0.0962093	0.172464	0.329337	0.289318	0.288981	0.277111	0.363505	0.253684	0.2530633	-0.06990877	0.011422	0.585257	0.0182314	0.00646572	0.375106	0.0035182	0.1782193	-1.374115	0.000559542	0.0346553	0.387606	3.57718	0.309574	0.307588	0.115892	0.266946	0.1083106	1.645447
11990	-3713.705	-3716.664	2.958661	0.3462823	0.256281	0.205369	0.289859	0.277549	0.229803	0.455287	0.267685	0.179628	0.0734763	0.201721	0.0974073	0.141352	0.304517	0.236639	0.0921762	0.192736	0.158776	0.286816	0.205645	0.1905762	-0.05706089	0.00962151	0.44224	0.0233679	0.00762977	0.511332	0.00580791	0.06617443	-1.657703	0.0024175	0.071262	0.514545	3.41178	0.306191	0.291228	0.151484	0.251097	0.009113541	7.261111
12000	-3717.028	-3711.656	-5.37188	0.3220123	0.1976735	0.177412	0.131309	0.499822	0.300651	0.398634	0.272194	0.211998	0.28562	0.199976	0.0839843	0.123731	0.0837984	0.452845	0.150652	0.30121	0.18526	0.312708	0.322856	0.2806086	-0.08094978	0.00845785	0.509886	0.0191218	0.00591281	0.45619	0.000431563	0.2039022	-1.270795	0.000489738	0.0324442	0.377559	3.58951	0.299199	0.29538	0.144684	0.260737	0.1229524	1.658383
12010	-3734.422	-3711.531	-22.89071	0.2654536	0.1433579	0.374953	0.368359	1.33392	0.338296	0.877139	0.431193	0.347419	0.571446	0.880559	0.100562	0.127466	0.583253	0.243736	0.568931	0.399469	0.157644	0.347888	0.831151	0.4410337	0.4787805	0.0075765	0.47936	0.0111029	0.00502636	0.495679	0.00125521	0.04311477	-0.818634	3.46248e-05	0.00870054	0.221711	3.76955	0.286349	0.324704	0.140948	0.247999	0.5218953	0.08261193
12020	-3721.078	-3710.61	-10.46767	0.2253819	0.1808268	0.144702	0.27653	0.659845	0.241568	0.610404	0.422871	0.38043	0.112843	0.178646	0.102815	0.201344	0.74877	0.354675	0.374492	0.306742	0.14509	0.376109	0.529926	0.320577	-0.1259187	0.0105699	0.57875	0.00702476	0.003049	0.396148	0.00445763	0.1741962	-1.137633	0.000255398	0.023498	0.331803	3.64444	0.28413	0.322187	0.122385	0.271299	0.0482775	3.608228
12030	-3717.249	-3707.803	-9.446567	0.2352638	0.1635446	0.454591	0.272665	0.290048	0.351147	0.572524	0.290636	0.261895	0.107584	0.220846	0.124749	0.161378	0.6859	0.965021	0.211531	0.199402	0.523203	0.282183	0.393604	0.3295672	-0.0433192	0.00744525	0.541693	0.00971388	0.00932517	0.426194	0.00562831	0.08009496	-1.109975	0.000113884	0.0157342	0.282199	3.70195	0.332114	0.2829	0.122978	0.262007	0.03677576	2.177928
12040	-3722.731	-3714.311	-8.420387	0.2611589	0.1781641	0.282285	0.362018	0.436646	0.247497	0.43162	0.276537	0.218527	0.0520993	0.301551	0.19091	0.149363	0.375994	0.343004	0.485987	0.627259	0.205025	0.240932	0.296942	0.2160845	0.2507715	0.00714402	0.531274	0.0146624	0.0152314	0.421251	0.010438	0.0201757	-1.532086	0.000227836	0.0222036	0.324326	3.65324	0.274044	0.328815	0.132635	0.264506	0.2709472	0.07446359
12050	-3718.841	-3709.335	-9.505734	0.3123074	0.1874695	0.462816	0.274145	0.472499	0.178748	0.638298	0.401439	0.216691	0.101356	0.217597	0.106945	0.129416	0.10521	0.397452	0.497357	0.136371	0.211011	0.124425	0.275274	0.3097496	0.07592997	0.00898529	0.535346	0.00798172	0.00864867	0.436623	0.00241615	0.1394013	-1.171991	0.000334804	0.0268738	0.350172	3.62262	0.314148	0.309987	0.121156	0.254708	0.2153312	0.6473806
12060	-3715.303	-3710.929	-4.374062	0.3445849	0.1880611	0.226478	0.202578	0.60677	0.252382	0.457714	0.153296	0.208029	0.083555	0.122122	0.0914252	0.2316	0.204859	0.442408	0.233947	0.183625	0.0397587	0.192761	0.276819	0.1491697	-0.161388	0.0136857	0.534118	0.0112091	0.0015935	0.435621	0.00377233	0.1732205	-1.902671	0.000342656	0.0271843	0.351787	3.62069	0.271771	0.311491	0.127969	0.288769	0.01183245	14.63944
12070	-3704.921	-3707.007	2.086055	0.4038786	0.213831	0.196907	0.219483	0.419723	0.162088	0.47253	0.323408	0.211912	0.0812221	0.132946	0.0854746	0.141345	0.125606	0.108702	0.342487	0.287979	0.150914	0.148335	0.20869	0.2009544	0.040416	0.0105971	0.58635	0.00895245	0.00106959	0.385741	0.00728947	0.03857226	-1.604677	0.000830196	0.0421162	0.418783	3.53827	0.306492	0.289978	0.134546	0.268985	0.07898825	0.488329
12080	-3709.544	-3706.663	-2.88068	0.353211	0.196426	0.3853	0.14381	0.455691	0.299964	0.438065	0.344503	0.154063	0.0450951	0.140816	0.126862	0.151183	0.372638	0.154348	0.243729	0.202353	0.107828	0.223704	0.136502	0.2188332	-0.2814071	0.0162459	0.532765	0.011056	0.00711053	0.427077	0.00574527	0.2853821	-1.519446	0.000468482	0.0317394	0.374266	3.59353	0.287943	0.308513	0.139332	0.264213	0.00397493	71.79549
12090	-3712.837	-3710.021	-2.815387	0.3863683	0.158708	0.482332	0.318659	0.448603	0.226384	0.376343	0.278657	0.154156	0.0718194	0.108754	0.0911491	0.0834121	0.132746	0.225605	0.308199	0.210788	0.112039	0.141665	0.410935	0.1875612	0.2872945	0.0144743	0.499198	0.0120541	0.00396211	0.465632	0.00467938	0.003781309	-1.67365	8.80205e-05	0.0138426	0.267907	3.71816	0.300808	0.303869	0.139184	0.256138	0.2910759	0.0129908
12100	-3704.774	-3710.983	6.209415	0.3915596	0.1871071	0.157268	0.0814929	0.381678	0.199167	0.367103	0.260785	0.141921	0.111849	0.16592	0.106129	0.0771591	0.0679811	0.321715	0.105731	0.114042	0.1317	0.178915	0.19282	0.1688511	-0.01695148	0.0189901	0.523587	0.00506128	0.00155702	0.446624	0.00418039	0.03605608	-1.778738	0.000330059	0.0266843	0.34918	3.62381	0.293931	0.292485	0.136966	0.276619	0.01910461	1.887298
12110	-3708.894	-3706.989	-1.905719	0.3871056	0.207779	0.276949	0.167155	0.453184	0.24358	0.360772	0.278453	0.201897	0.1828	0.358117	0.114283	0.0907831	0.0611107	0.220733	0.333985	0.402355	0.119806	0.383347	0.308636	0.190042	-0.003013988	0.010764	0.582553	0.00561977	0.00314925	0.389012	0.0089018	0.01136611	-1.66051	0.000687878	0.0383803	0.403653	3.55728	0.289681	0.308764	0.134686	0.266868	0.008352122	1.360865
12120	-3709.788	-3707.909	-1.87908	0.4070705	0.2059716	0.167703	0.112917	0.460792	0.272793	0.406956	0.251505	0.127565	0.100767	0.136537	0.0566285	0.130203	0.145006	0.478291	0.22078	0.0797394	0.231875	0.242729	0.526143	0.1927766	0.007428926	0.0120652	0.501725	0.00509931	0.00382198	0.46951	0.00777844	0.06567781	-1.646223	0.000648916	0.03729	0.399063	3.563	0.288183	0.318348	0.127982	0.265488	0.07310673	0.8983825
12130	-3715.777	-3712.65	-3.127267	0.406966	0.1953072	0.687781	0.180905	0.339107	0.238426	0.359029	0.21782	0.127356	0.0508741	0.112502	0.102158	0.0981649	0.273925	0.120722	0.281438	0.133711	0.404815	0.187245	0.300301	0.2346507	-0.02383273	0.0175838	0.521032	0.0073854	0.00263221	0.445821	0.0055452	0.06943681	-1.449657	0.000449988	0.0311128	0.371299	3.59714	0.315759	0.27832	0.126257	0.279664	0.04560407	1.522601
12140	-3724.318	-3715.041	-9.277027	0.2527123	0.2084465	0.296757	0.249995	0.471727	0.313366	0.481683	0.241624	0.290511	0.183028	0.10498	0.178526	0.160858	0.175328	0.705617	0.790344	0.232759	0.160731	0.11371	0.363037	0.3531522	0.122665	0.00957552	0.415041	0.00470965	0.00271901	0.557634	0.0103208	0.004877588	-1.040856	0.000702672	0.038786	0.405341	3.55517	0.319691	0.300015	0.131286	0.249008	0.1275426	0.03824281
