Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
5030	-3738.795	-3721.491	-17.30458	0.2674906	0.1818496	0.2685225	-0.3572777	0.0120218	0.512254	0.00735515	0.00742822	0.457014	0.00392615	0.3688862	0.000266614	0.0240043	0.334658	3.64107	0.280558	0.311575	0.125001	0.282865	0.01160849	31.77728
5040	-3735.591	-3720.703	-14.88754	0.263178	0.1932035	0.2659262	0.08232841	0.011437	0.515391	0.00740019	0.00978755	0.451558	0.00442659	0.009538986	0.00041664	0.0299489	0.365688	3.60395	0.318465	0.280976	0.129275	0.271284	0.0918674	0.1038343
5050	-3741.441	-3726.042	-15.39862	0.2500409	0.2150203	0.2622396	-0.1194541	0.0120144	0.572976	0.0117712	0.0106059	0.383098	0.00953364	0.143409	0.000860375	0.0428651	0.421712	3.53456	0.316389	0.293671	0.123128	0.266811	0.02395495	5.986614
5060	-3736.861	-3721.994	-14.86712	0.2434268	0.2175265	0.2896571	0.06523751	0.0153266	0.579291	0.0057644	0.00629517	0.384986	0.00833623	0.002647749	0.000926424	0.0444587	0.427837	3.52678	0.28639	0.31837	0.128098	0.267142	0.06788526	0.0390033
5070	-3745.513	-3729.928	-15.5846	0.257243	0.1958879	0.2903927	-0.07806383	0.0188581	0.480824	0.0131085	0.00642713	0.473694	0.0070885	0.1166627	0.000459522	0.0314374	0.372841	3.59526	0.270946	0.306768	0.13848	0.283805	0.03859885	3.022439
5080	-3740.918	-3725.554	-15.36466	0.1916179	0.1876093	0.3636135	0.03377814	0.0142622	0.398771	0.0102696	0.0077926	0.558062	0.0108423	0.004563208	0.000336648	0.026947	0.350554	3.62216	0.31366	0.283056	0.147159	0.256125	0.03834135	0.1190153
5090	-3740.949	-3722.221	-18.72745	0.2304507	0.1928343	0.309376	0.1135799	0.00785503	0.500268	0.0134596	0.00542318	0.470367	0.00262786	0.1989363	0.000410976	0.0297466	0.364699	3.60514	0.30706	0.295123	0.145164	0.252653	0.3125162	0.6365631
5100	-3733.02	-3718.28	-14.74041	0.2431592	0.1865272	0.2971399	0.03190949	0.0112713	0.546994	0.00899871	0.00821009	0.417616	0.00691052	0.007200664	0.000322569	0.0263825	0.347591	3.6257	0.301286	0.286609	0.135113	0.276993	0.03911015	0.1841124
5110	-3739.176	-3724.285	-14.89166	0.2402626	0.2133948	0.3175996	0.02601995	0.00653065	0.531139	0.0104603	0.00763869	0.441851	0.00238039	0.007161522	0.000819313	0.0418427	0.417705	3.53963	0.32136	0.291624	0.144369	0.242646	0.03318147	0.2158289
5120	-3739.801	-3725.269	-14.53258	0.2322763	0.193838	0.2943023	-0.00822601	0.017991	0.496627	0.00650691	0.0117974	0.460517	0.00655996	0.01637304	0.000426504	0.0302979	0.367385	3.60189	0.324823	0.285711	0.145925	0.243541	0.008147028	2.009695
5130	-3741.086	-3726.439	-14.64692	0.2332864	0.2042695	0.2870045	0.03396284	0.0230509	0.456	0.010381	0.00309849	0.502712	0.00475799	0.006572189	0.000613661	0.0362743	0.394709	3.5684	0.318999	0.266837	0.149311	0.264853	0.04053503	0.162136
5140	-3737.231	-3721.394	-15.83708	0.2456205	0.2372376	0.2860238	0.1893851	0.010327	0.44965	0.0128123	0.00423446	0.51755	0.00542643	0.002816681	0.00156937	0.0576407	0.473788	3.467	0.288361	0.289424	0.139648	0.282566	0.1922018	0.01465481
5150	-3734.926	-3719.788	-15.13851	0.2433767	0.2192649	0.3016357	-0.08566621	0.0151481	0.494944	0.00739867	0.00615751	0.471894	0.00445717	0.08706545	0.000974221	0.0455759	0.432047	3.5214	0.281275	0.289784	0.144137	0.284803	0.001399239	62.22343
5160	-3741.088	-3723.085	-18.00297	0.2394123	0.2206443	0.2905416	0.3828517	0.0114489	0.502626	0.00411283	0.00398448	0.474135	0.00369299	0.03010349	0.00101333	0.0464692	0.435367	3.51715	0.265766	0.322235	0.136723	0.275276	0.4129552	0.07289771
5170	-3737.054	-3722.409	-14.64504	0.2338433	0.1773691	0.2763318	-0.03603825	0.019084	0.52734	0.00806644	0.00980017	0.435387	0.000322569	0.04861066	0.000220052	0.0218239	0.322081	3.65588	0.299483	0.2966	0.132612	0.271305	0.01257241	3.866454
5180	-3739.893	-3723.865	-16.02796	0.2467778	0.1942916	0.2706348	-0.07040945	0.0059582	0.522798	0.0132013	0.0174491	0.433581	0.00701234	0.1513088	0.000433659	0.0305486	0.368596	3.60042	0.311081	0.293696	0.144475	0.250748	0.08089931	1.870334
5190	-3741.533	-3726.118	-15.41484	0.2426288	0.2359056	0.2775428	0.05267518	0.0107622	0.593262	0.0118846	0.0108065	0.366357	0.00692809	0.04897772	0.00151867	0.0567173	0.470805	3.47096	0.316391	0.286483	0.125786	0.27134	0.1016529	0.4818133
5200	-3743.361	-3726.384	-16.97769	0.2707717	0.2125494	0.2534279	0.03252664	0.00945873	0.536802	0.00865743	0.0109275	0.42866	0.00549505	0.1643477	0.000798501	0.0413144	0.41561	3.54228	0.323134	0.284562	0.143744	0.24856	0.1968744	0.8347848
5210	-3738.768	-3721.009	-17.75861	0.2435096	0.1888231	0.3115446	-0.2583419	0.0104256	0.582483	0.00817289	0.00761951	0.388314	0.00298551	0.3260202	0.000352965	0.0275866	0.353863	3.6182	0.309859	0.294487	0.129866	0.265788	0.06767833	4.817203
5220	-3739.156	-3722.679	-16.47692	0.2681394	0.2416162	0.3010342	-0.2039694	0.00919796	0.587238	0.0120185	0.0100939	0.376228	0.00522364	0.2267924	0.00174379	0.0607057	0.483469	3.45408	0.291728	0.311747	0.13306	0.263464	0.02282296	9.937028
5230	-3737.495	-3720.805	-16.68977	0.2541628	0.21311	0.2626036	-0.2517331	0.0146348	0.528344	0.0118109	0.00885586	0.433874	0.00247973	0.2838734	0.00081226	0.0416644	0.417	3.54052	0.287013	0.301835	0.131773	0.27938	0.03214037	8.832302
5240	-3741.656	-3724.449	-17.20745	0.3083176	0.2470533	0.225033	0.3533298	0.0159548	0.507238	0.00868758	0.00902165	0.458547	0.000550785	0.02992664	0.00197725	0.0645703	0.49523	3.43822	0.290237	0.273435	0.136969	0.299359	0.3832564	0.07808517
5250	-3738.953	-3724.622	-14.33052	0.3193312	0.1862376	0.2219777	0.05438969	0.0176188	0.460193	0.00959363	0.00582762	0.50637	0.000397119	0.01388235	0.000318876	0.0262323	0.346797	3.62665	0.313621	0.296191	0.130804	0.259383	0.06827205	0.2033387
5260	-3738.571	-3724.391	-14.17999	0.3270148	0.2262056	0.220072	-0.02939148	0.0213256	0.51259	0.00965151	0.00542099	0.450411	0.000601256	0.04832731	0.00118177	0.0501287	0.448553	3.50014	0.30588	0.289898	0.135761	0.26846	0.01893584	2.552161
5270	-3747.999	-3733.694	-14.30561	0.3300794	0.2028591	0.1829888	-0.05473661	0.0117971	0.481291	0.0155385	0.0106098	0.479037	0.00172678	0.089242	0.000585488	0.035441	0.391079	3.57289	0.281959	0.30369	0.144052	0.270299	0.03450539	2.586321
5280	-3752.199	-3729.248	-22.95048	0.341604	0.2061115	0.2193961	-0.9273119	0.0148261	0.533227	0.00763829	0.00585348	0.432572	0.00588323	0.9787302	0.000651874	0.0373739	0.399419	3.56256	0.304433	0.278095	0.122594	0.294878	0.05141826	19.03468
5290	-3739.992	-3725.925	-14.06716	0.3504383	0.2251354	0.1988014	0.008780874	0.0178778	0.523548	0.00631362	0.00363304	0.441309	0.00731868	0.03487931	0.00114799	0.0494174	0.44604	3.5034	0.286102	0.306307	0.135044	0.272546	0.04366018	0.7988814
5300	-3749.367	-3735.593	-13.77434	0.3614187	0.2485255	0.1911711	0.02951137	0.021251	0.440269	0.00562537	0.00605003	0.514985	0.0118194	0.01100959	0.00204375	0.0656272	0.498366	3.43396	0.29737	0.276658	0.147872	0.2781	0.04052097	0.2717012
5310	-3746.941	-3730.045	-16.89581	0.3455102	0.2174216	0.1854998	0.09556218	0.0233365	0.548403	0.0012497	0.0068009	0.410084	0.0101264	0.1518189	0.00092359	0.0443916	0.427581	3.5271	0.276288	0.307907	0.127459	0.288346	0.247381	0.6137045
5320	-3744.464	-3728.792	-15.67271	0.3339568	0.2068495	0.2453985	-0.09915892	0.0258258	0.572983	0.000524428	0.00232257	0.392536	0.00580792	0.1522323	0.000667641	0.0378181	0.401297	3.56022	0.28135	0.312359	0.130304	0.275987	0.05307334	2.868338
5330	-3756.769	-3736.477	-20.29182	0.3321183	0.2223322	0.2191966	-0.6447157	0.0268025	0.604079	0.000693357	0.00303812	0.359894	0.00549225	0.6895317	0.00106261	0.0475702	0.439402	3.51197	0.277395	0.305497	0.135674	0.281433	0.04481596	15.38585
5340	-3751.142	-3735.901	-15.24102	0.3330854	0.2357144	0.211855	0.08001406	0.0387232	0.560583	0.000368798	0.00402366	0.391053	0.00524866	0.05778723	0.00151148	0.056585	0.470376	3.47153	0.285998	0.29351	0.128631	0.291862	0.1378013	0.4193519
5350	-3744.663	-3728.476	-16.18658	0.3121881	0.2326565	0.2307149	-0.12403	0.025361	0.539539	0.000897949	0.00486717	0.424309	0.00502528	0.2051818	0.00139956	0.054483	0.463456	3.48066	0.289234	0.295179	0.145286	0.270301	0.08115181	2.52837
5360	-3738.602	-3721.474	-17.12757	0.2680522	0.2242346	0.2334426	-0.3446376	0.0216566	0.533857	0.00228113	0.0133747	0.426939	0.00189226	0.3726078	0.00112006	0.0488213	0.443915	3.50614	0.290196	0.300477	0.136809	0.272518	0.0279702	13.3216
5370	-3744.968	-3727.784	-17.18404	0.2610423	0.2401649	0.2883201	-0.2832925	0.0101285	0.519163	0.00732821	0.0158566	0.440402	0.00712166	0.3167861	0.00168464	0.0596849	0.480281	3.45835	0.305904	0.290335	0.150601	0.25316	0.03349364	9.458099
5380	-3741.694	-3726.339	-15.35468	0.2646509	0.2053967	0.2867583	0.0132945	0.0208479	0.469731	0.0126855	0.0029336	0.481825	0.0119774	0.0589129	0.000636854	0.0369457	0.397595	3.56482	0.300419	0.281738	0.149609	0.268234	0.07220739	0.8158846
5390	-3737.528	-3722.62	-14.90781	0.2564285	0.2333121	0.3162195	-0.02072734	0.0132862	0.451944	0.00660842	0.000183669	0.514638	0.0133398	0.0318682	0.00142307	0.0549317	0.464948	3.4787	0.299842	0.297885	0.134555	0.267718	0.01114086	2.860478
5400	-3739.269	-3723.758	-15.51086	0.2442629	0.2025759	0.3265905	-0.04140013	0.00797818	0.480038	0.0111162	9.28528e-05	0.487285	0.0134895	0.07249758	0.000579944	0.0352746	0.390347	3.5738	0.296462	0.310319	0.13783	0.25539	0.03109745	2.331303
5410	-3745.78	-3728.098	-17.6822	0.2455822	0.1817692	0.2311586	-0.03440992	0.00840842	0.57017	0.00687078	0.000271905	0.401506	0.0127735	0.2501824	0.00026572	0.0239643	0.334434	3.64134	0.303508	0.306008	0.125704	0.26478	0.2157724	1.159473
5420	-3748.245	-3729.683	-18.562	0.2708804	0.2067127	0.2977951	0.2843572	0.00776764	0.494584	0.00614365	0.00152073	0.465489	0.0244951	0.09920574	0.000664699	0.0377356	0.400949	3.56065	0.304557	0.307242	0.125127	0.263074	0.3835629	0.2586427
5430	-3737.607	-3720.338	-17.26904	0.2273915	0.193269	0.2811517	-0.1979759	0.00974805	0.554199	0.00408516	0.00364368	0.41565	0.0126742	0.2853288	0.00041765	0.0299848	0.365863	3.60373	0.311175	0.307187	0.114858	0.26678	0.08735291	3.266392
5440	-3737.234	-3721.243	-15.99171	0.2098524	0.1607098	0.3654871	-0.02279304	0.0156019	0.512522	0.00480675	0.00604112	0.454228	0.00680075	0.07036807	9.81084e-05	0.01461	0.273841	3.71145	0.288865	0.302485	0.126798	0.281851	0.04757503	1.479097
5450	-3742.687	-3724.387	-18.29948	0.2127075	0.2027321	0.3569853	0.364001	0.0120071	0.490392	0.00691244	8.24993e-05	0.480936	0.00966986	0.02151963	0.000582997	0.0353663	0.390751	3.5733	0.307205	0.296773	0.121963	0.274059	0.3855207	0.05581964
5460	-3744.485	-3729.729	-14.75618	0.2278927	0.1941605	0.2737851	0.002779676	0.0126754	0.438272	0.0119585	0.000360852	0.529349	0.0073846	0.03716672	0.000431582	0.030476	0.368246	3.60085	0.286799	0.275885	0.140711	0.296605	0.0399464	0.9304149
5470	-3741.661	-3725.409	-16.25164	0.2056582	0.1919266	0.3667444	-0.09286549	0.00707979	0.442417	0.0120716	0.00131579	0.534356	0.00276032	0.1196006	0.000397287	0.0292516	0.36226	3.60809	0.304974	0.320151	0.135242	0.239633	0.02673516	4.473534
5480	-3740.996	-3722.346	-18.6501	0.2049701	0.1917817	0.3462768	0.07433918	0.0116263	0.623498	0.00849279	0.00583392	0.349349	0.00120009	0.1946601	0.000395133	0.029173	0.361871	3.60856	0.312316	0.297244	0.129874	0.260566	0.2689992	0.7236454
5490	-3735.567	-3718.885	-16.68188	0.2036688	0.1695455	0.3628443	0.1726275	0.00886643	0.591039	0.00906088	0.0100131	0.375052	0.00596842	0.01852058	0.000153596	0.0182559	0.299699	3.68189	0.282455	0.316328	0.137347	0.263871	0.1911481	0.09689125
5500	-3738.372	-3720.83	-17.54223	0.1862096	0.1754032	0.325825	-0.03231566	0.00799132	0.546706	0.00720101	0.00963856	0.424375	0.00408855	0.1992351	0.000201652	0.0208982	0.316506	3.66239	0.28946	0.31053	0.131241	0.268769	0.1669195	1.1936
5510	-3740.683	-3722.948	-17.73448	0.1797272	0.1427562	0.3494951	0.1906364	0.00858596	0.561611	0.0057044	0.0114193	0.41033	0.00234926	0.08708218	3.3245e-05	0.0085261	0.219882	3.77156	0.302335	0.284518	0.122342	0.290805	0.2777186	0.3135626
5520	-3736.635	-3720.887	-15.7474	0.2345739	0.1676549	0.2612612	0.2054712	0.00689907	0.557915	0.0107225	0.0142628	0.40763	0.00257035	0.004394932	0.000140105	0.0174409	0.294215	3.6882	0.290687	0.316519	0.129704	0.26309	0.2098661	0.0209416
5530	-3744.273	-3729.139	-15.13372	0.2294588	0.1857103	0.2321477	0.143016	0.00749876	0.602206	0.0103049	0.014828	0.35373	0.0114326	0.01658349	0.00031223	0.0259598	0.345348	3.62838	0.305816	0.312179	0.117379	0.264627	0.1595995	0.1039069
5540	-3739.08	-3721.891	-17.18886	0.2261814	0.2003191	0.3239254	-0.2846364	0.00777774	0.581719	0.00546816	0.0109922	0.379641	0.0144012	0.3012276	0.000537073	0.0339598	0.38449	3.58101	0.305485	0.302693	0.126576	0.265245	0.01659125	18.15582
5550	-3740.564	-3724.588	-15.97623	0.2183793	0.219192	0.2922238	-0.1850547	0.0142912	0.6063	0.00260899	0.00783481	0.355039	0.0139259	0.197156	0.000972184	0.0455289	0.431872	3.52163	0.282103	0.290683	0.134266	0.292948	0.01210133	16.2921
5560	-3747.544	-3729.798	-17.74587	0.2085694	0.1864965	0.3121379	0.2595842	0.00873879	0.494846	0.00379609	0.017865	0.465266	0.00948784	0.06718583	0.000322177	0.0263665	0.347507	3.6258	0.278723	0.291414	0.153251	0.276612	0.32677	0.2056059
5570	-3743.562	-3726.974	-16.58811	0.210505	0.1691883	0.2626591	0.2132557	0.00613836	0.512811	0.0163563	0.0168487	0.438796	0.00904979	0.05169021	0.000150975	0.0181005	0.298665	3.68308	0.315266	0.285372	0.132474	0.266887	0.2649459	0.1950972
5580	-3737.627	-3722.839	-14.78826	0.2312223	0.1799264	0.3066149	0.003735797	0.00729152	0.556482	0.0151094	0.00747495	0.408092	0.00555001	0.01844162	0.000245818	0.0230565	0.329282	3.64742	0.292076	0.332834	0.125523	0.249566	0.02217742	0.8315495
5590	-3736.103	-3719.801	-16.30225	0.2284696	0.1934964	0.3093688	-0.07514542	0.00878668	0.559875	0.00838054	0.00516041	0.415122	0.00267549	0.1480464	0.000421173	0.0301098	0.366472	3.603	0.291158	0.306212	0.113015	0.289615	0.07290098	2.030788
5600	-3739.147	-3721.349	-17.79758	0.2335483	0.1983175	0.2936186	0.2121732	0.0116939	0.504019	0.0130731	0.0107631	0.450216	0.0102345	0.1001098	0.000500975	0.0328105	0.379252	3.58744	0.288214	0.319797	0.12375	0.26824	0.3122829	0.320574
5610	-3737.234	-3720.944	-16.28988	0.2494286	0.1991823	0.3065229	-0.2078943	0.0073351	0.576886	0.0135241	0.00311756	0.389432	0.00970542	0.2155672	0.000516353	0.0333051	0.38152	3.58466	0.297941	0.309711	0.132569	0.25978	0.007672875	28.09471
5620	-3737.814	-3721.91	-15.90405	0.2467548	0.1955528	0.2408967	0.1497013	0.0127521	0.57951	0.0113684	0.00396803	0.391204	0.00119702	0.04942412	0.000454004	0.0312499	0.371952	3.59634	0.284472	0.301935	0.130318	0.283275	0.1991254	0.248206
5630	-3735.429	-3721.692	-13.73749	0.2800631	0.1991651	0.2270652	0.007094162	0.017738	0.567518	0.00660621	0.00219079	0.403756	0.00219023	0.0009322464	0.000516045	0.0332952	0.381476	3.58471	0.312176	0.288375	0.128896	0.270553	0.008026408	0.1161474
5640	-3739.717	-3720.864	-18.8532	0.2792234	0.217431	0.2411608	-0.4281006	0.0167647	0.536764	0.00515069	0.00101924	0.436679	0.00362165	0.5045677	0.000923844	0.0443976	0.427604	3.52707	0.296673	0.289413	0.141071	0.272843	0.07646712	6.598493
5650	-3738.066	-3722.432	-15.63399	0.27865	0.1804309	0.2406234	-0.1069833	0.016613	0.531907	0.0113442	0.00112841	0.432728	0.00627958	0.1616987	0.000251153	0.0233034	0.330696	3.64575	0.295223	0.317345	0.124622	0.26281	0.05471538	2.95527
5660	-3741.234	-3725.033	-16.20076	0.2796021	0.2026473	0.2244506	-0.118309	0.0185589	0.561682	0.0108478	0.000383888	0.404957	0.00357098	0.20688	0.000581338	0.0353165	0.390532	3.57357	0.281999	0.320236	0.137551	0.260213	0.08857102	2.335753
5670	-3739.699	-3723.431	-16.26821	0.3546309	0.2406099	0.2124777	-0.1873173	0.0212242	0.5282	0.00993401	0.000208419	0.431688	0.00874467	0.2463953	0.00170264	0.0599974	0.48126	3.45704	0.301428	0.301468	0.133044	0.264059	0.05907795	4.170681
5680	-3747.328	-3732.15	-15.17838	0.343824	0.2777574	0.2570016	0.0140518	0.0179173	0.528933	0.00940366	0.00092227	0.435091	0.00773217	0.06207582	0.00366485	0.0873458	0.556488	3.3525	0.294278	0.315181	0.125739	0.264801	0.07612762	0.8154178
5690	-3744.198	-3728.906	-15.29133	0.3688264	0.2176337	0.2240913	0.1228907	0.0209229	0.531002	0.00738756	0.00482601	0.429382	0.00647992	0.03118039	0.000929323	0.0445273	0.428097	3.52645	0.299371	0.30077	0.119911	0.279948	0.1540711	0.2023767
5700	-3747.873	-3731.412	-16.461	0.3663414	0.2155214	0.2288107	0.03864989	0.0180848	0.533687	0.00333986	0.00834078	0.431553	0.00499401	0.134987	0.000873314	0.0431821	0.422942	3.533	0.270146	0.32441	0.138232	0.267212	0.1736368	0.7774096
5710	-3745.979	-3731.11	-14.86956	0.3650409	0.2257705	0.1826307	0.06753637	0.0144816	0.478828	0.0050455	0.00827803	0.478086	0.015281	0.05792636	0.00116796	0.0498391	0.447532	3.50146	0.298517	0.29154	0.151191	0.258752	0.1254627	0.4617017
5720	-3744.737	-3730.362	-14.37532	0.3892764	0.1964188	0.1963993	-0.02127467	0.0192035	0.510455	0.00691867	0.00277643	0.443925	0.0167212	0.06653579	0.000468361	0.0317353	0.374247	3.59355	0.271211	0.314691	0.123755	0.290343	0.04526112	1.470043
5730	-3743.787	-3728.505	-15.28195	0.3505609	0.2386787	0.2081611	-0.05120335	0.0184177	0.510362	0.0094592	0.00574458	0.447211	0.00880532	0.1259433	0.00162545	0.0586446	0.476995	3.46274	0.281499	0.2925	0.136282	0.289719	0.07473993	1.685087
5740	-3747.435	-3732.854	-14.58077	0.3535072	0.1932191	0.2287859	-0.09308605	0.00875288	0.509575	0.016056	0.0117986	0.446521	0.00729606	0.09629965	0.00041688	0.0299574	0.36573	3.6039	0.300238	0.316814	0.130114	0.252834	0.003213597	29.96631
5750	-3746.743	-3732.103	-14.64019	0.3742527	0.2323252	0.2335246	0.04669824	0.00868296	0.505504	0.0115196	0.00272864	0.462326	0.0092388	0.02731659	0.00138777	0.0542567	0.462701	3.48165	0.292549	0.303666	0.142185	0.2616	0.07401483	0.3690691
5760	-3751.838	-3728.295	-23.54217	0.3901503	0.2306462	0.1928323	0.7967435	0.0128126	0.493706	0.0169983	0.00767749	0.457891	0.0109139	0.1412043	0.00132905	0.0531141	0.458857	3.4867	0.303269	0.290376	0.147395	0.25896	0.9379478	0.150546
5770	-3743.363	-3729.337	-14.02556	0.3043408	0.2026543	0.2358278	-0.02769514	0.0123632	0.489996	0.00416906	0.00545194	0.45445	0.0335694	0.02987772	0.000581475	0.0353207	0.39055	3.57355	0.281781	0.320016	0.140835	0.257367	0.002182579	13.68918
5780	-3747.096	-3732.075	-15.02097	0.3606761	0.2025639	0.2063974	-0.1200984	0.0103644	0.435166	0.00763048	0.00984923	0.50697	0.0300201	0.14816	0.00057971	0.0352676	0.390316	3.57384	0.283424	0.306779	0.157027	0.252771	0.0280616	5.279815
5790	-3740.86	-3726.098	-14.76182	0.3435729	0.2176654	0.2244356	0.06412932	0.00939951	0.555253	0.00925255	0.0127559	0.402108	0.0112309	0.03228704	0.000930182	0.0445476	0.428174	3.52635	0.297038	0.301354	0.136694	0.264913	0.09641636	0.3348709
5800	-3749.856	-3730.502	-19.35417	0.3207054	0.2069173	0.2489626	0.4917617	0.0106962	0.495876	0.00591298	0.016777	0.469896	0.000841764	0.0618181	0.000669105	0.037859	0.401469	3.56	0.318558	0.267136	0.130201	0.284105	0.5535798	0.1116697
5810	-3742.329	-3727.449	-14.87992	0.3303539	0.2226348	0.2266322	-0.07135397	0.0196709	0.478066	0.00919035	0.0123658	0.479685	0.00102191	0.1055791	0.00107161	0.0477685	0.440122	3.51104	0.287797	0.284869	0.12415	0.303184	0.03422515	3.08484
5820	-3749.51	-3734.337	-15.17253	0.3577202	0.2705299	0.1967635	0.1944895	0.0227353	0.512775	0.0142673	0.00629721	0.441955	0.00197015	0.002673633	0.00320964	0.0818666	0.542829	3.3721	0.282026	0.298079	0.118224	0.301671	0.1971632	0.01356051
5830	-3745.727	-3730.842	-14.88559	0.3330905	0.2326966	0.2153658	0.01202802	0.0210118	0.542562	0.0187784	0.00808804	0.408451	0.0011092	0.06854589	0.00140099	0.0545104	0.463548	3.48054	0.270247	0.296244	0.138522	0.294987	0.08057392	0.8507206
5840	-3739.828	-3722.957	-16.87117	0.2440076	0.2127909	0.3078451	-0.2388922	0.00883719	0.53061	0.0128386	0.00628105	0.440918	0.000514631	0.2643515	0.000804409	0.0414651	0.416209	3.54152	0.293677	0.304289	0.13151	0.270524	0.02545926	10.38331
5850	-3739.21	-3721.667	-17.54375	0.2804042	0.1994456	0.2642664	0.1760526	0.0145801	0.553506	0.0141752	0.00576386	0.40985	0.00212451	0.119774	0.0005211	0.0334562	0.382209	3.58381	0.301021	0.299539	0.128874	0.270566	0.2958266	0.4048791
5860	-3740.699	-3722.447	-18.25205	0.2799763	0.2385944	0.2817651	-0.07470985	0.0146681	0.510268	0.00843464	0.000861924	0.46488	0.000887153	0.2676316	0.00162213	0.0585857	0.476808	3.46298	0.310359	0.289021	0.129656	0.270963	0.1929218	1.387255
5870	-3740.878	-3724.436	-16.44152	0.2966287	0.217664	0.2211729	0.05392495	0.0118865	0.507454	0.0161633	0.000974756	0.462316	0.00120528	0.1323382	0.000930143	0.0445467	0.428171	3.52635	0.292295	0.296879	0.139784	0.271042	0.1862632	0.7104905
5880	-3744.693	-3729.522	-15.1707	0.2865429	0.211412	0.241417	0.1604427	0.0173165	0.504886	0.015334	0.0012613	0.459976	0.00122626	0.001542391	0.00077108	0.0406076	0.41278	3.54584	0.291414	0.295984	0.142377	0.270225	0.1619851	0.009521811
5890	-3741.634	-3723.853	-17.78158	0.2582609	0.1877695	0.275432	-0.1119937	0.0175665	0.50647	0.00734943	0.00380278	0.462875	0.00193617	0.2709507	0.000338768	0.027031	0.350991	3.62164	0.312765	0.273101	0.142	0.272134	0.158957	1.704554
5900	-3741.396	-3723.707	-17.68914	0.2746919	0.2140807	0.27772	-0.07027942	0.0147244	0.506241	0.0057616	0.00298041	0.466368	0.00392482	0.2362491	0.000836471	0.042273	0.419399	3.53749	0.298031	0.283555	0.1284	0.290014	0.1659696	1.423447
