Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
15910	-3724.618	-3714.222	-10.39618	0.6220757	0.1748737	0.693256	0.0651559	0.228951	0.19196	0.151973	0.151005	0.0871866	0.0355311	0.342102	0.112569	0.620929	0.0698837	0.285277	0.609693	0.0494739	0.210501	0.30957	0.690145	0.2198883	0.03578894	0.0112886	0.577668	0.00402901	0.000854615	0.404856	0.00130339	0.06993571	0.000196899	0.0206522	0.314998	3.66415	0.279787	0.316364	0.119145	0.284704	0.1057246	0.6614892
15920	-3719.079	-3709.626	-9.453428	0.5652222	0.203255	0.753386	0.0539643	0.275714	0.546993	0.131173	0.164859	0.673431	0.17482	0.439282	0.170874	0.2312	0.0594092	0.0482553	0.0755443	0.301862	0.0473644	0.158559	0.278041	0.1689082	-0.09913007	0.0092363	0.581582	0.00596349	0.00143905	0.400997	0.000781967	0.1155146	0.000593302	0.0356741	0.3921	3.57163	0.307896	0.313043	0.119765	0.259296	0.01638456	7.050214
15930	-3728.165	-3716.479	-11.68557	0.5572537	0.1597325	0.51932	0.0474441	0.371216	1.08649	0.510615	0.10367	0.201433	0.402127	0.249775	0.0775205	0.284748	0.0572733	0.0639164	0.509215	0.0903725	0.215256	0.204298	0.331162	0.3053179	0.02382709	0.0095075	0.573118	0.00873843	0.00656512	0.401105	0.000966016	0.04767831	9.30783e-05	0.0142326	0.270947	3.71473	0.313132	0.307447	0.136	0.243422	0.0715054	0.6667792
15940	-3719.118	-3711.113	-8.00494	0.7093177	0.1804866	0.643391	0.0593867	0.235355	0.347582	0.135764	0.0971682	0.0175328	0.0294408	0.21898	0.130633	0.223559	0.116982	0.14664	0.0822828	0.201528	0.277257	0.565616	0.418535	0.2854648	-0.1742142	0.00903342	0.554134	0.00779167	0.00585607	0.4218	0.00138427	0.204332	0.000251747	0.0233307	0.330851	3.64557	0.32609	0.290724	0.135261	0.247924	0.03011785	6.784416
15950	-3713.232	-3706.988	-6.244512	0.6421304	0.1921873	0.748893	0.0513113	0.244067	0.458138	0.169529	0.134075	0.0718437	0.0349321	0.267015	0.278034	0.136444	0.0732179	0.0171963	0.0798137	0.266584	0.0654472	0.21552	0.360631	0.3093475	0.1004938	0.0138513	0.550913	0.00474984	0.00483517	0.42082	0.00483133	0.001619084	0.000401184	0.0293934	0.362961	3.60724	0.296491	0.281193	0.137751	0.284565	0.1021129	0.01585582
15960	-3714.743	-3708.788	-5.955128	0.588449	0.19861	0.603837	0.0622903	0.287331	0.35742	0.315337	0.0917621	0.0976691	0.0455344	0.45699	0.278566	0.0928864	0.0718969	0.130783	0.0730514	0.0804576	0.237887	0.237881	0.157571	0.2070134	0.2780878	0.0128368	0.510561	0.00847018	0.00599199	0.451604	0.0105354	0.02353048	0.00050614	0.0329775	0.38002	3.5865	0.309591	0.304437	0.130704	0.255268	0.3016183	0.0780141
15970	-3711.598	-3713.215	1.617092	0.5472819	0.1868299	0.459285	0.0755874	0.109906	0.255254	0.18079	0.146107	0.0574571	0.022611	0.106598	0.167003	0.0410787	0.177338	0.319084	0.0160038	0.0265387	0.0489238	0.208742	0.46563	0.1402398	0.02434709	0.00800532	0.547124	0.0121805	0.00572855	0.42173	0.00523224	0.006079	0.000326464	0.0265399	0.348421	3.62471	0.316491	0.283846	0.13149	0.268173	0.03042609	0.1997956
15980	-3715.704	-3715.541	-0.1622893	0.6582847	0.1812154	0.335333	0.0597037	0.149363	0.258268	0.182262	0.140039	0.1101	0.0812187	0.21922	0.108898	0.193365	0.0348616	0.0835384	0.162078	0.138132	0.256847	0.238086	0.285859	0.1633991	-0.06700229	0.0086337	0.5793	0.011092	0.00811568	0.378885	0.0139729	0.09001217	0.000259618	0.0236898	0.332889	3.64316	0.294005	0.323642	0.112519	0.269834	0.02300989	3.911891
15990	-3715.26	-3715.143	-0.1165137	0.5972414	0.1787521	0.433102	0.0640276	0.163233	0.223342	0.294303	0.142931	0.0911007	0.0288653	0.197517	0.0577685	0.0197851	0.0591805	0.279498	0.00222994	0.0419046	0.117681	0.262611	0.499156	0.2005765	-0.009255119	0.0112693	0.608751	0.0123547	0.00125968	0.364042	0.00232274	0.04307496	0.000233724	0.0224865	0.325983	3.6513	0.307818	0.298636	0.125902	0.267644	0.03381984	1.273659
16000	-3721.028	-3713.767	-7.261081	0.5043922	0.1909941	0.469149	0.0574189	0.668422	0.556235	0.111159	0.135434	0.0293719	0.0541129	0.205372	0.163184	0.0391902	0.211173	0.536722	0.00572712	0.0899275	0.113722	0.275704	0.432416	0.1915488	-0.0610063	0.0134607	0.473504	0.0125898	0.00100367	0.495038	0.00440412	0.131378	0.000383569	0.0287469	0.359747	3.61112	0.283024	0.324992	0.134126	0.257858	0.07037169	1.866915
16010	-3715.871	-3707.056	-8.814752	0.3937921	0.16755	0.547624	0.0151379	0.336395	0.63911	0.29041	0.17601	0.206634	0.147916	0.286731	0.185003	0.533472	0.0736961	0.0771625	0.168813	0.248852	0.131927	0.203156	0.29621	0.2206905	-0.1719971	0.00706622	0.555915	0.0113266	0.00323055	0.412629	0.00983221	0.1801362	0.000139384	0.0173962	0.29391	3.68855	0.310067	0.29341	0.1254	0.271123	0.008139161	22.13204
16020	-3721.516	-3711.291	-10.22453	0.6489584	0.1595091	0.505074	0.0331077	0.334486	0.165124	0.471252	0.0910286	0.0825424	0.0219337	0.11438	0.0852084	0.199913	0.0460388	0.236072	0.00652682	0.698681	0.0936007	0.687426	0.743572	0.2714546	0.0002489331	0.00662513	0.585378	0.0079367	0.00460953	0.38829	0.00715998	0.1207748	9.19569e-05	0.0141471	0.270285	3.71548	0.312893	0.297762	0.115751	0.273594	0.1210237	0.9979431
16030	-3711.789	-3708.745	-3.043301	0.7076818	0.1994044	0.547642	0.0502803	0.0926263	0.172694	0.0806857	0.093346	0.0520462	0.02625	0.258081	0.0802307	0.131185	0.108733	0.334958	0.227816	0.0090295	0.356847	0.19752	0.354614	0.1378507	-0.166555	0.0131088	0.538902	0.00874346	0.00153285	0.431637	0.00607601	0.2128938	0.000520356	0.0334326	0.382102	3.58395	0.304209	0.302143	0.134683	0.258966	0.04633879	4.594288
16040	-3716.821	-3713.215	-3.605735	0.8503321	0.1854833	0.40483	0.0465639	0.101136	0.116015	0.113388	0.0687632	0.117873	0.0567232	0.663956	0.519452	0.322554	0.0489504	0.225636	0.0998923	0.18789	0.00182644	0.110222	0.491383	0.1910319	0.05375619	0.0129252	0.574872	0.00533653	0.00116697	0.392639	0.0130603	0.007211981	0.000309401	0.0258429	0.344723	3.62912	0.307623	0.303477	0.119545	0.269354	0.06096817	0.1182909
16050	-3725.323	-3718.501	-6.82226	0.6383886	0.1636184	0.732436	0.0166846	0.221424	0.343892	0.139007	0.0795178	0.0143678	0.0283442	0.297541	0.133571	0.598338	0.109819	0.0193546	0.141153	0.454863	0.276693	0.552481	0.015697	0.1783497	0.01770112	0.0124345	0.576228	0.0120546	0.00592645	0.377732	0.0156245	0.05530389	0.000114319	0.015764	0.282415	3.70171	0.303304	0.327036	0.115763	0.253897	0.07300502	0.7575355
16060	-3721.511	-3714.545	-6.966207	0.7482421	0.1766504	0.583554	0.0344341	0.144173	0.168844	0.099698	0.0757449	0.0200401	0.0226642	0.237733	0.262492	0.797551	0.120798	0.171247	0.182927	0.248297	0.0437743	0.147268	0.075842	0.2782411	0.004735418	0.00418387	0.531894	0.00906203	0.0194157	0.421128	0.0143165	0.157107	0.000213186	0.0214832	0.320046	3.65826	0.297325	0.295551	0.122993	0.284131	0.1618425	0.9707406
16070	-3723.603	-3715.65	-7.952856	0.9252511	0.1536891	0.524104	0.0485229	0.481014	0.484699	0.227163	0.0965474	0.203603	0.164086	0.138204	0.132069	1.05624	0.0341582	0.110939	0.0283484	0.00915264	0.0181718	0.289191	0.0401341	0.1652542	-0.1585233	0.00650314	0.561706	0.00644777	0.0218699	0.395388	0.00808587	0.2058122	6.62252e-05	0.0120158	0.252924	3.73499	0.30556	0.320499	0.112674	0.261267	0.04728893	4.352229
16080	-3724.417	-3724.493	0.07570252	0.9403563	0.2042598	0.647376	0.06676	0.0711687	0.156869	0.0876026	0.0891464	0.0211846	0.0231015	0.28482	0.427255	0.121563	0.131638	0.165575	0.242967	0.0397221	0.0685059	0.203631	0.0972836	0.1840728	0.0501183	0.00709419	0.529229	0.00703378	0.0197985	0.431323	0.00552195	0.02547196	0.000613464	0.0362685	0.394684	3.56843	0.291408	0.320651	0.107214	0.280727	0.07559025	0.3369741
16090	-3718.304	-3709.437	-8.866655	0.8055601	0.2052874	0.853068	0.0457163	0.159197	0.236461	0.0926913	0.108777	0.0409767	0.0241817	0.400691	0.308123	0.524708	0.0590681	0.143467	0.0601039	0.264556	0.0574167	0.0898783	0.135808	0.1357441	0.04061929	0.00863469	0.528326	0.00549301	0.0216352	0.430587	0.00532435	0.2321643	0.000634578	0.0368804	0.397316	3.56517	0.309963	0.294335	0.132854	0.262847	0.2727836	0.8510933
16100	-3719.63	-3713.4	-6.230232	0.5671516	0.1980416	0.719369	0.0366433	0.26683	0.138288	0.246693	0.118903	0.0936399	0.0281575	0.227244	0.109653	0.125924	0.0975708	0.467518	0.0191912	0.0506164	0.0551797	0.702118	0.536404	0.2227842	0.03926792	0.0143214	0.512626	0.00621203	0.00867974	0.454316	0.00384473	0.05699622	0.000496139	0.0326534	0.378527	3.58832	0.284947	0.304764	0.132994	0.277295	0.09626414	0.5920815
16110	-3717.18	-3711.2	-5.980364	0.6418821	0.1979435	0.472034	0.0922244	0.255216	0.389304	0.233144	0.17418	0.0688459	0.0588743	0.115621	0.142581	0.567147	0.0520057	0.0979543	0.268713	0.0384832	0.0354401	0.385134	0.400465	0.2232957	-0.1336085	0.00851352	0.518871	0.00388713	0.0063015	0.45985	0.00257738	0.1720225	0.000494428	0.0325976	0.378269	3.58864	0.303314	0.293247	0.134228	0.269211	0.03841404	4.478116
16120	-3727.764	-3719.573	-8.190676	0.227478	0.2112647	0.247454	0.142686	0.230073	0.52357	0.396219	0.257845	0.0975258	0.135715	0.247606	0.0931	0.161427	0.261007	0.19331	0.622059	0.163549	0.00845644	0.0768543	0.576503	0.1804628	-0.0121675	0.015755	0.575188	0.00563493	0.00435943	0.394296	0.00476643	0.08060283	0.000767578	0.0405164	0.412413	3.5463	0.278033	0.302778	0.135175	0.284014	0.06843533	1.177796
16130	-3734.516	-3720.162	-14.35371	0.254231	0.168907	0.896703	0.0916692	0.478103	0.705179	0.448919	0.228112	0.0663096	0.0670256	0.518816	0.204373	0.15878	0.353221	0.160352	0.0435268	0.139003	0.171197	0.317328	0.347454	0.3381124	0.001427572	0.00530556	0.57742	0.00616918	0.0122186	0.395826	0.0030605	0.18145	0.000148935	0.0179786	0.29785	3.68402	0.303786	0.315642	0.11053	0.270042	0.1828776	0.9921938
16140	-3720.16	-3707.012	-13.14768	0.3367553	0.1749457	0.543688	0.102891	0.749454	1.28138	0.370748	0.277908	0.105668	0.02968	0.257966	0.113553	0.254009	0.141824	0.146476	0.101381	0.315271	0.324821	0.47073	0.240213	0.3520373	0.01902526	0.0106348	0.492644	0.00746749	0.00978763	0.475719	0.00374722	0.01696566	0.00019754	0.0206856	0.315203	3.66391	0.29524	0.324256	0.125479	0.255025	0.03599092	0.4713873
16150	-3721.776	-3709.04	-12.73592	0.3882341	0.1770513	0.472829	0.0489812	0.302812	0.473801	0.308542	0.19026	0.0466645	0.0336866	0.11886	0.0593409	0.698428	0.228873	0.16318	0.603986	0.163393	0.0799076	1.06323	0.723754	0.2863162	0.03847909	0.0112829	0.529052	0.00944792	0.00466024	0.435968	0.0095885	0.02168616	0.000216996	0.0216729	0.321182	3.65693	0.296515	0.299107	0.126797	0.27758	0.06016526	0.3604433
16160	-3722.487	-3717.022	-5.464757	0.5784192	0.1391436	0.544037	0.0290573	0.256636	0.323482	0.194587	0.176484	0.192002	0.140126	0.253669	0.0677949	0.179004	0.0437837	0.0539951	0.357841	0.108294	0.131566	0.35097	0.330667	0.2320713	0.03678604	0.00662493	0.580458	0.0118295	0.00279688	0.391476	0.00681468	0.0789544	2.58505e-05	0.00752183	0.20889	3.78356	0.2912	0.297769	0.142134	0.268897	0.1157404	0.6821678
16170	-3712.374	-3713.774	1.399674	0.5684891	0.2070028	0.366832	0.0537936	0.174578	0.277876	0.129157	0.0834361	0.0355104	0.0225182	0.314982	0.160358	0.277	0.0842935	0.277624	0.0183895	0.244773	0.025443	0.289989	0.118376	0.144087	-0.01157903	0.00816531	0.443581	0.0157108	0.00357336	0.519919	0.00905059	0.01236863	0.000670951	0.0379106	0.401686	3.55973	0.30513	0.297162	0.138185	0.259523	0.0007896014	15.66439
16180	-3715.791	-3712.602	-3.188779	0.6869482	0.1544183	0.603797	0.0581239	0.197757	0.432971	0.204945	0.1239	0.140362	0.0490608	0.138812	0.190281	0.0784071	0.0431203	0.124029	0.182741	0.267096	0.0386096	0.218666	0.427516	0.1790028	0.002133306	0.00919537	0.539341	0.0128977	0.00336573	0.426825	0.0083753	0.06314755	6.90996e-05	0.0122725	0.255109	3.73255	0.292284	0.312017	0.130774	0.264924	0.06528085	0.9673211
16190	-3716.671	-3709.136	-7.53557	0.454084	0.2034723	0.354333	0.0219091	0.426087	0.613796	0.289009	0.156657	0.150834	0.11934	0.271161	0.180527	0.206388	0.0707301	0.0370288	0.421239	0.397277	0.0842697	0.247712	0.323176	0.2314961	0.00830353	0.0111494	0.461121	0.00848872	0.0043077	0.496384	0.0185499	0.06329016	0.000597624	0.0358024	0.392659	3.57094	0.290384	0.309988	0.136427	0.263201	0.07159369	0.8840187
16200	-3726.361	-3720.983	-5.377834	0.4635508	0.2002882	0.436748	0.0155851	0.408624	0.503209	0.128604	0.107957	0.244337	0.122603	0.274808	0.0956314	0.18595	0.0975818	0.104307	0.0750716	0.30562	0.168274	0.219467	0.288827	0.210448	-0.1427846	0.00626447	0.498551	0.00724537	0.00422632	0.453078	0.0306353	0.1745595	0.000536502	0.0339419	0.38441	3.58111	0.295391	0.286689	0.138895	0.279026	0.03177497	5.493618
16210	-3715.253	-3711.674	-3.579174	0.5592682	0.2043227	0.367601	0.0566849	0.236903	0.328774	0.261593	0.114395	0.0525758	0.0248593	0.15638	0.10104	0.314081	0.0596955	0.0805411	0.209749	0.125116	0.0106444	0.47243	0.540997	0.1750861	-0.1420892	0.0131108	0.518598	0.0018281	0.00436894	0.448642	0.0134524	0.1602157	0.000614743	0.0363059	0.394845	3.56823	0.321454	0.289158	0.129774	0.259614	0.01812649	8.838762
16220	-3723.092	-3719.038	-4.054275	0.4585056	0.1836007	0.398195	0.045837	0.251449	0.420431	0.293002	0.22303	0.377399	0.181436	0.0535465	0.112527	0.129518	0.0674099	0.274325	0.00340015	0.137331	0.0722459	0.0722876	0.448054	0.1480542	-0.07675908	0.0151551	0.560539	0.0122651	0.00607255	0.391214	0.0147536	0.117127	0.000286651	0.0248826	0.339524	3.63531	0.2983	0.298878	0.115546	0.287277	0.04036794	2.901486
16230	-3712.912	-3706.936	-5.975473	0.4036815	0.1873541	0.477653	0.0750095	0.203431	0.441677	0.278078	0.163489	0.282576	0.116172	0.39089	0.12034	0.234963	0.0831753	0.203051	0.294374	0.190476	0.0810103	0.130662	0.313444	0.189168	0.1071614	0.013256	0.490296	0.0107281	0.00684485	0.47182	0.00705509	0.006208949	0.000333288	0.0268134	0.349856	3.623	0.316366	0.28404	0.133107	0.266487	0.1133703	0.05476698
16240	-3724.389	-3707.323	-17.06586	0.4050924	0.1565876	0.990283	0.0567142	0.467888	0.808671	0.295656	0.217053	0.537163	0.314906	0.355748	0.399511	0.227551	0.0638984	0.146759	0.238298	0.169192	0.153732	0.249386	0.291222	0.3443933	0.0004450461	0.00550902	0.552309	0.00736472	0.00518303	0.425671	0.00396335	0.2210869	7.82256e-05	0.0130537	0.261594	3.72527	0.294962	0.301554	0.131107	0.272376	0.2215319	0.9979911
16250	-3728.663	-3713.45	-15.21272	0.4299428	0.2082772	0.644555	0.0920342	0.487942	0.652819	0.207702	0.153827	0.276577	0.116105	0.264355	0.263313	0.205747	0.0760823	0.371511	0.138458	0.331587	1.11885	0.342827	0.279682	0.2453529	0.02066307	0.0142482	0.446104	0.00896524	0.00312209	0.525464	0.00209628	0.1060969	0.000698899	0.0386829	0.404913	3.55571	0.294347	0.297804	0.14993	0.257919	0.1267599	0.8369905
16260	-3718.234	-3714.801	-3.433359	0.6066102	0.1786869	0.570721	0.0440377	0.214272	0.411236	0.240036	0.178857	0.0189751	0.0774158	0.325347	0.317333	0.0388574	0.112438	0.20803	0.175382	0.0484754	0.114044	0.143	0.334134	0.1399208	0.01082123	0.0113403	0.465959	0.0176805	0.00296554	0.50106	0.000995219	0.02050388	0.000233065	0.022455	0.325799	3.65151	0.32355	0.28714	0.130597	0.258712	0.03132511	0.6545508
16270	-3711.819	-3708.645	-3.174535	0.5032659	0.2032225	0.362672	0.0596167	0.157334	0.20728	0.15798	0.15659	0.163739	0.125212	0.1249	0.083542	0.00477353	0.0678884	0.109052	0.209272	0.41544	0.044281	0.216173	0.538522	0.1189106	-0.02411526	0.00931427	0.565886	0.0159807	0.00493342	0.398891	0.00499474	0.1095964	0.000592659	0.035655	0.392016	3.57174	0.295233	0.29892	0.132922	0.272926	0.08548116	1.282112
16280	-3710.719	-3708.106	-2.612918	0.6191364	0.2114503	0.476064	0.0598272	0.220894	0.293651	0.134488	0.150997	0.0724113	0.026918	0.231266	0.171359	0.0355056	0.0582809	0.263796	0.0752891	0.110145	0.409389	0.238412	0.322095	0.1526685	0.1194868	0.0107649	0.52278	0.0174094	0.00993887	0.43455	0.00455625	0.01868131	0.000771992	0.0406313	0.412876	3.54572	0.303128	0.305279	0.127489	0.264104	0.1381681	0.1352071
16290	-3712.295	-3705.844	-6.451848	0.5890166	0.172594	0.62726	0.0671427	0.27601	0.289416	0.136019	0.134867	0.128241	0.0733796	0.15461	0.146418	0.122382	0.0582046	0.775885	0.102289	0.0676178	0.356041	0.353729	0.260552	0.2380728	0.04850541	0.00567311	0.531486	0.010433	0.00642877	0.441787	0.00419156	0.03584076	0.000177382	0.0196092	0.308481	3.67173	0.307975	0.289807	0.132935	0.269283	0.08434617	0.4249246
16300	-3713	-3709.313	-3.686416	0.477371	0.1706081	0.648905	0.0980889	0.2807	0.388183	0.275182	0.211123	0.245102	0.133799	0.214156	0.139869	0.122752	0.0523468	0.0424233	0.261048	0.129822	0.0166458	0.226969	0.230422	0.2157039	-0.04877464	0.00648615	0.55272	0.0123074	0.0155801	0.410556	0.00235085	0.05324572	0.000161596	0.0187221	0.302769	3.67835	0.294572	0.295243	0.129197	0.280988	0.004471082	11.90891
16310	-3727.177	-3712.74	-14.43749	0.3520804	0.1903727	0.421421	0.0833292	0.560934	0.686559	0.341154	0.206251	0.637979	0.231605	0.281521	0.102897	0.143067	0.158186	0.198454	0.227659	0.300213	0.269301	0.282441	0.368077	0.3382425	-0.1374896	0.00576026	0.556574	0.00796843	0.0156887	0.413419	0.000589769	0.2330636	0.000374621	0.0284126	0.358068	3.61314	0.296115	0.308449	0.116074	0.279362	0.09557398	2.438568
16320	-3724.134	-3709.977	-14.15646	0.3247576	0.1900857	0.48096	0.0960081	0.399024	0.688809	0.254667	0.162357	0.796057	0.284267	0.458168	0.254139	0.102877	0.121889	0.367684	0.253697	0.0945253	0.300936	0.199224	0.857795	0.3587671	-0.007757878	0.0138558	0.538713	0.00422045	0.00962065	0.431562	0.00202743	0.02953271	0.000370539	0.0282588	0.357291	3.61408	0.301556	0.299267	0.127594	0.271584	0.02177484	1.356277
16330	-3714.949	-3709.736	-5.212676	0.5063427	0.2447315	0.307312	0.0726304	0.487676	0.553095	0.315379	0.207168	0.106323	0.112683	0.10898	0.0956457	0.18948	0.0914101	0.197791	0.196366	0.0918798	0.05375	0.324957	0.212898	0.1984969	-0.1582699	0.012437	0.505321	0.0171544	0.00516205	0.457285	0.00264028	0.1907907	0.00187524	0.0629124	0.490243	3.44497	0.306236	0.282351	0.141028	0.270385	0.03252079	5.866731
16340	-3715.854	-3711.222	-4.632676	0.5006013	0.1721482	0.642485	0.0258792	0.281165	0.412496	0.382245	0.167183	0.0584096	0.012927	0.208541	0.103516	0.319667	0.116192	0.152189	0.0339399	0.112942	0.162193	0.191721	0.448488	0.2624715	-0.006161544	0.0131578	0.512697	0.00730889	0.00984296	0.453714	0.00327898	0.008019184	0.000173742	0.0194083	0.307202	3.67322	0.308657	0.2891	0.128054	0.274189	0.00185764	4.316868
16350	-3718.635	-3713.217	-5.41865	0.454355	0.1776643	0.707144	0.0735503	0.263498	0.615804	0.21761	0.203288	0.0710301	0.0352893	0.192226	0.058704	0.298247	0.0872075	0.219542	0.0862811	0.105702	0.0737423	0.329387	0.158813	0.231385	-0.1277188	0.012969	0.527653	0.00605858	0.00487472	0.447207	0.00123758	0.1510198	0.000222919	0.0219645	0.322915	3.6549	0.288272	0.313853	0.140745	0.25713	0.02330097	6.481267
16360	-3720.038	-3711.372	-8.665712	0.3843714	0.1918541	0.648178	0.0653811	0.360257	0.453164	0.287749	0.149202	0.280457	0.0968436	0.201125	0.154429	0.415036	0.104646	0.115281	0.133936	0.128235	0.141979	0.484763	0.0722712	0.2099034	-0.1821759	0.0139227	0.523906	0.0038832	0.0127649	0.444032	0.00149125	0.2490763	0.000396208	0.0292122	0.362065	3.60833	0.290064	0.324449	0.116581	0.268906	0.06690045	3.723089
16370	-3718.023	-3706.816	-11.2064	0.4639423	0.2065044	0.506693	0.0724397	0.468641	0.503111	0.276646	0.303809	0.0660158	0.0434521	0.519501	0.479466	0.492306	0.125614	0.370786	0.025824	0.047744	0.0960453	0.0293119	0.54814	0.2958374	-0.07963325	0.0132676	0.500877	0.00482266	0.0102099	0.467498	0.00332435	0.1471959	0.000660236	0.0376101	0.400419	3.56131	0.314404	0.289082	0.133512	0.263002	0.06756265	2.178658
16380	-3733.453	-3719.929	-13.52405	0.4007613	0.1726435	0.424119	0.0738831	0.426807	0.463564	0.17914	0.157567	0.0464663	0.0567051	0.201874	0.294908	0.76224	0.0452241	0.0352208	0.178396	0.326894	0.0185673	0.117641	0.833267	0.1714051	-0.4167251	0.0101493	0.468848	0.0133955	0.0174293	0.486504	0.00367387	0.4743367	0.00017779	0.0196315	0.308623	3.67157	0.312286	0.292691	0.132613	0.26241	0.05761162	8.233352
16390	-3724.209	-3715.455	-8.753535	0.5881486	0.1700935	0.457303	0.019976	0.168871	0.301728	0.130749	0.165034	0.224988	0.124681	0.456139	0.109852	0.240169	0.102867	0.235432	0.0588613	0.289549	0.592669	0.486991	0.582828	0.2402933	0.04475	0.00722545	0.45088	0.00823089	0.0141353	0.515196	0.00433238	0.02144667	0.000157683	0.0184956	0.301283	3.68006	0.301943	0.291066	0.138921	0.268069	0.06619667	0.3239842
16400	-3725.541	-3712.875	-12.66622	0.4809931	0.2004836	0.203176	0.0745154	0.171887	0.29848	0.137013	0.169515	0.508189	0.222217	0.487249	0.230126	0.41489	0.0635911	0.128618	0.146908	0.194408	0.0401682	0.187371	0.882004	0.1786687	-0.4901969	0.0181358	0.520102	0.00548463	0.0135952	0.437841	0.00484131	0.5150195	0.00054012	0.0340549	0.384919	3.58049	0.286537	0.308135	0.123166	0.282162	0.02482261	20.748
16410	-3730.464	-3713.034	-17.42956	0.4146524	0.1968528	0.371976	0.0719387	0.255826	0.674596	0.306733	0.227975	1.34289	0.675518	0.472962	0.189146	0.529884	0.0737965	0.172745	0.120045	0.113679	0.348628	0.11296	0.323752	0.468396	0.03008002	0.0166498	0.477488	0.00226178	0.0124813	0.486675	0.00444464	0.06183738	0.000475679	0.0319798	0.375394	3.59215	0.305915	0.313736	0.132893	0.247456	0.0919174	0.6727494
16420	-3726.348	-3713.679	-12.6696	0.5495351	0.1527283	0.755857	0.043293	0.195467	0.469564	0.172205	0.152677	0.291111	0.278866	0.458317	0.165028	0.0433128	0.0724866	0.385346	0.136536	0.0632007	0.237912	0.288639	1.10192	0.411047	0.001311412	0.00850062	0.45405	0.0040132	0.0136445	0.518075	0.0017171	0.01280638	6.25811e-05	0.0116821	0.25004	3.73822	0.282007	0.298993	0.151856	0.267143	0.01411779	0.9071093
16430	-3721.779	-3718.103	-3.675801	0.5893273	0.1676962	0.429789	0.0399619	0.232674	0.267806	0.180792	0.144814	0.126045	0.0653568	0.545879	0.108432	0.105941	0.0432525	0.0461841	0.313607	0.151402	0.0877741	0.15745	0.4664	0.2145866	0.06715317	0.0122917	0.470632	0.00495456	0.00820831	0.499111	0.00480288	0.03999269	0.00014039	0.0174585	0.294335	3.68807	0.311521	0.319156	0.144848	0.224475	0.1071459	0.3732547
