Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
591	1	11.14376	0	11.14376	3.520296	224393.9	0.00197534	0.000912795	0.00107013	0.0123183	0.0280097	0.00283188	0.0473018	0.0466218	0.0757459	0.0199266	0.0611686	0.00854411	0.0145043	0.000252478	0.0620256	0.00696918	0.0102446	0.0725092	0.02659309	-0.12459	0.230967	0.0291923	0.0608366	0.564033	0.0830604	0.0319101	33.99516	0.152555	-3.627104	0.997318	0.999313	1.00068	1.00268	0.111282	0.36992	0.120532	0.398266	0.02796506	5.455201
592	0	-11.36186	0	-11.36186	8.667013	633973.7	0.023895	0.0189859	0.165006	0.0234613	0.0589424	0.054862	0.0212704	0.0866366	0.121113	0.222455	0.0481483	0.300455	0.0681082	0.0114714	0.122259	0.101623	0.15402	0.00530291	0.07106391	0.02441761	0.232339	0.0706191	0.577198	0.013512	0.0156341	0.090698	10.30995	0.08648755	-2.644176	0.998404	0.999592	1.00041	1.0016	0.506925	0.0704874	0.011825	0.410763	0.1109052	0.7798334
593	1	17.36895	0	17.36895	3.222367	267564.5	0.00796108	0.00204387	0.0139216	0.00469952	0.0339096	0.00315105	0.0127432	0.0129276	0.0743692	0.0573924	0.0198265	0.00504568	0.0457751	0.00110233	0.0652804	0.00945401	0.00874235	0.00037725	0.01991455	0.05137054	0.319635	0.01387	0.128227	0.264701	0.165313	0.108253	9.928499	0.09077265	-3.916305	0.997544	0.999371	1.00063	1.00246	0.267182	0.212324	0.283987	0.236507	0.1421432	0.6386
594	0	-14.87915	0	-14.87915	10.64484	924394.4	0.0390742	0.131335	0.0263594	0.0109533	0.0649757	0.0274542	0.014994	0.0762739	0.0742968	0.182773	0.0728658	0.0985349	0.106741	0.205775	0.186885	0.0418287	0.0923527	0.151685	0.08037062	-0.07212704	0.397044	0.0847076	0.361466	0.0239442	0.0194283	0.11341	12.559	0.1744978	-2.521107	0.998678	0.999662	1.00034	1.00132	0.355693	0.115864	0.036345	0.492098	0.1023708	1.704567
595	1	13.18967	0	13.18967	3.423858	154678.5	0.00490314	0.000953237	0.0224416	0.015138	0.0637533	0.00834313	0.00875445	0.00372354	0.0406158	0.0511196	0.034845	0.0981033	0.00913897	0.0199388	0.0169003	0.0153692	0.0297139	0.000595596	0.02405496	0.04453278	0.212371	0.0642662	0.234904	0.253073	0.183655	0.0517306	11.26801	0.09315147	-3.727414	0.99677	0.999173	1.00082	1.00323	0.13305	0.314482	0.212777	0.33969	0.1376843	0.6765587
596	0	-22.51936	0	-22.51936	15.51106	923238.8	0.00733236	0.253111	0.0529608	0.0630811	0.0775277	0.16845	0.00837376	0.381474	0.0666935	0.164608	0.329664	0.0398744	0.0822412	0.0523288	0.0487259	0.0154956	0.160379	0.0253845	0.08886532	0.05306094	0.178755	0.328426	0.237576	0.0373899	0.0240427	0.193811	33.30947	0.06756307	-2.420633	0.998677	0.999662	1.00034	1.00132	0.386435	0.040383	0.0642454	0.508937	0.120624	0.560113
597	1	16.09929	0	16.09929	3.037454	305347.4	0.00549993	0.000480899	0.0462066	0.00997555	0.105685	0.00394237	0.0252268	0.00427022	0.0195051	0.0206323	0.0848789	0.0354282	0.0135722	0.0487747	0.0594189	0.0513441	0.00417634	0.000551138	0.03485282	0.2216694	0.145124	0.0428441	0.17492	0.496785	0.0921237	0.0482027	3.293426	0.0567633	-3.356621	0.997701	0.999412	1.00059	1.0023	0.313881	0.119346	0.209393	0.357381	0.2784327	0.2038672
598	0	-12.76025	0	-12.76025	9.875716	639475.3	0.00686571	0.0767798	0.0384535	0.0250614	0.0240238	0.211485	0.00601193	0.0656789	0.0198916	0.0473142	0.174603	0.0593495	0.0202162	0.0324901	0.427567	0.0764869	0.0167857	0.0512848	0.07686156	0.06278167	0.132126	0.505008	0.245465	0.0273004	0.013916	0.0761855	24.38348	0.06706304	-2.565749	0.998411	0.999594	1.00041	1.00159	0.330832	0.199822	0.058424	0.410922	0.1298447	0.5164865
599	1	1.175448	0	1.175448	6.178503	179481.5	0.0179786	0.000985708	0.0783985	0.0235617	0.162855	0.00291253	0.0383495	0.0133549	0.054199	0.0386213	0.0312549	0.0777012	0.0105768	0.00480929	0.186533	0.013039	0.0137576	0.000242403	0.03351114	0.343009	0.0884881	0.0346799	0.282077	0.309686	0.212929	0.0721406	38.60761	0.04996978	-3.395877	0.997001	0.999232	1.00076	1.003	0.37881	0.0455618	0.380304	0.195325	0.3929787	0.1271564
600	0	-3.834885	0	-3.834885	6.82404	877854.9	0.0123378	0.20263	0.101926	0.0270644	0.0401975	0.123806	0.00456466	0.0769909	0.0193026	0.0188551	0.0415137	0.158525	0.11397	0.00380702	0.0690765	0.0282844	0.0723568	0.0136422	0.05889759	0.149594	0.0797635	0.617358	0.155981	0.0301317	0.0151553	0.10161	44.72267	0.07805686	-2.831955	0.998644	0.999653	1.00035	1.00136	0.401693	0.118904	0.0290169	0.450386	0.2276508	0.3428798
601	1	0.325463	0	0.325463	7.645553	104732.6	0.0287547	0.00864559	0.0446169	0.0388699	0.0861201	0.0224773	0.0306641	0.00525145	0.0467858	0.0593129	0.00126099	0.0807095	0.047648	0.0263582	0.193838	0.0104422	0.0143781	0.0792096	0.03005455	0.2884036	0.134971	0.0639935	0.15237	0.220901	0.366879	0.0608858	22.63951	0.07948347	-3.504741	0.996075	0.998994	1.001	1.00393	0.292589	0.0194092	0.478158	0.209843	0.3678871	0.216054
602	0	1.774221	0	1.774221	7.616131	521199.1	0.00388834	0.0240908	0.0230529	0.121173	0.100874	0.0260766	0.00154896	0.0954975	0.0228626	0.0799076	0.0226954	0.00390531	0.0194569	0.00106871	0.0687459	0.0404302	0.0565986	0.0403301	0.04846773	-0.09733715	0.217869	0.376093	0.203727	0.0281147	0.0234246	0.150772	8.5883	0.3140536	-3.026857	0.99824	0.99955	1.00045	1.00176	0.206549	0.672353	0.0309538	0.0901439	0.2167165	1.449145
603	1	-1.166452	0	-1.166452	22.688	84380	0.00499538	0.0699963	0.0215439	0.0450609	0.0408559	0.016788	0.0286903	0.0193669	0.00483966	0.167312	0.00130168	0.0210346	0.005967	0.0458982	0.125695	0.0163219	0.0100101	0.000941502	0.03616895	0.1551356	0.131783	0.059062	0.135942	0.199786	0.395677	0.07775	42.28538	0.06957758	-3.319554	0.995628	0.998879	1.00111	1.00438	0.391068	0.00966208	0.327426	0.271844	0.2247132	0.3096283
604	0	14.45459	0	14.45459	3.713478	378514.6	0.0683936	0.0107934	0.012407	0.102685	0.0143159	0.0153379	0.00178799	0.0648154	0.00513163	0.0389526	0.0258456	0.065049	0.0593102	0.00985022	0.00822995	0.00725246	0.00763118	0.0233147	0.02961538	-0.05568909	0.330885	0.124676	0.341137	0.0302616	0.0342907	0.13875	4.807625	0.1892084	-3.519462	0.997935	0.999472	1.00053	1.00207	0.344369	0.394299	0.0119952	0.249337	0.1335193	1.417086
605	1	-11.75876	0	-11.75876	13.16104	87948.48	0.0469265	0.199959	0.128595	0.0398849	0.0746381	0.00994655	0.0382775	0.105462	0.00332363	0.0385163	0.098245	0.0447965	0.0536208	0.116897	0.0844108	0.0494936	0.00173282	0.00556497	0.06554637	0.1406103	0.122292	0.183123	0.123325	0.18336	0.280469	0.107431	41.71843	0.1736491	-2.724998	0.995717	0.998902	1.00109	1.00429	0.129657	0.01317	0.815714	0.0414595	0.3142594	0.5525662
606	0	7.906688	0	7.906688	2.828019	214730	0.0469467	0.0317154	0.00880523	0.0521673	0.0116537	0.00637489	0.00652123	0.0490063	0.0299951	0.0423074	0.0425201	0.0754182	0.00099489	0.0731619	0.0239241	0.110727	0.0177422	0.0555942	0.04485348	-0.321289	0.25077	0.110296	0.33856	0.123702	0.0423359	0.134336	7.295717	0.3726015	-3.104354	0.997258	0.999298	1.0007	1.00274	0.484074	0.263156	0.0200932	0.232677	0.05131258	7.261407
607	1	-17.30554	0	-17.30554	13.10583	68833.05	0.111078	0.0889842	0.157361	0.10805	0.171572	0.0653879	0.0598414	0.169673	0.0117854	0.0370968	0.0877969	0.138044	0.175844	0.0473697	0.0529	0.0244828	0.00286729	0.00462551	0.1131673	-0.101455	0.109157	0.278907	0.125677	0.318869	0.0600669	0.107323	43.98819	0.3193524	-2.178888	0.995159	0.998758	1.00123	1.00485	0.0709999	0.0302075	0.742778	0.156014	0.2178973	1.465609
608	0	-5.986259	0	-5.986259	7.137261	196379.1	0.0112565	0.0761643	0.010565	0.225374	0.0715196	0.0411885	0.077043	0.0322234	0.0199218	0.0967973	0.0634776	0.301504	0.00236076	0.0200965	0.00878935	0.0925584	0.0249598	0.0573478	0.06601341	-0.315488	0.155231	0.434319	0.119144	0.0933706	0.0285304	0.169405	31.93806	0.4168386	-2.717897	0.997133	0.999266	1.00073	1.00287	0.35797	0.295662	0.0345564	0.311812	0.1013505	4.11284
609	1	-18.93077	0	-18.93077	5.004327	136044.2	0.120085	0.0140794	0.297086	0.0145046	0.0664595	0.167161	0.0327217	0.468101	0.0655139	0.0218961	0.0510035	0.0379444	0.0350326	0.324148	0.119414	0.235155	0.001004	0.0136559	0.1864796	-0.05855351	0.150622	0.203047	0.0929099	0.165647	0.260333	0.127442	34.34964	0.1432455	-1.679433	0.996556	0.999118	1.00088	1.00345	0.147459	0.0844332	0.516203	0.251904	0.08469198	1.69137
610	0	-10.47653	0	-10.47653	7.518603	137634.7	0.188431	0.460915	0.00138164	0.149995	0.0821603	0.00728565	0.0423139	0.0278047	0.0155169	0.0820148	0.0242919	0.219244	0.0363373	0.00837644	0.00109081	0.160485	0.0252831	0.221819	0.0828432	-0.4145711	0.126215	0.391269	0.0586669	0.113703	0.0797107	0.230436	11.13314	0.5348229	-2.490806	0.996576	0.999123	1.00087	1.00343	0.659187	0.216876	0.046119	0.0778183	0.1202517	4.447527
611	1	-41.48314	0	-41.48314	10.47845	130949.1	0.420825	0.0893314	0.447376	0.00500506	0.312327	0.591404	0.0626508	0.605753	0.604455	0.0570939	0.236348	0.631491	0.26299	0.726029	0.179256	0.100157	0.00026326	0.0292802	0.1910536	-0.1843494	0.192277	0.354668	0.105455	0.0565739	0.172768	0.118258	42.90474	0.2202436	-1.655201	0.99649	0.999101	1.00089	1.00351	0.0817777	0.30582	0.32595	0.286452	0.03589422	6.135908
612	0	-18.59221	0	-18.59221	4.22547	166096.2	0.0347025	0.219861	0.03283	0.0511359	0.118006	0.105946	0.118735	0.0202221	0.0217367	0.238831	0.136635	0.307065	0.0818225	0.0137813	0.000525469	0.00409491	0.128746	0.168102	0.167968	-0.4453031	0.119459	0.209577	0.0431948	0.213749	0.167095	0.246926	20.38529	0.5769261	-1.783982	0.996883	0.999202	1.00079	1.00312	0.481892	0.404452	0.0601601	0.0534959	0.131623	4.383171
613	1	-36.16743	0	-36.16743	15.36858	68025.81	0.0934468	0.365068	0.0403724	0.0171144	0.0458098	0.0236766	0.0523021	0.545627	0.674092	0.0523994	0.301218	0.4426	0.0926619	0.283044	0.373567	0.063439	0.001865	0.126779	0.2247813	-0.08235182	0.329768	0.342744	0.0770314	0.025818	0.107314	0.117324	47.25076	0.1260809	-1.492627	0.995131	0.998751	1.00124	1.00488	0.123461	0.531667	0.227261	0.117611	0.04372908	2.883228
614	0	-23.19678	0	-23.19678	7.289762	299546.2	0.00956712	0.0173002	0.0331921	0.220484	0.16127	0.157924	0.484574	0.101241	0.0201035	0.303092	0.296194	0.182761	0.0842538	0.0270398	0.00247646	0.0146541	0.0418723	1.07767	0.147634	-0.09584781	0.109691	0.239444	0.103167	0.176791	0.138177	0.23273	13.24058	0.3274013	-1.913019	0.997678	0.999406	1.00059	1.00232	0.372291	0.331352	0.0958933	0.200463	0.2315535	1.413934
615	1	-30.50018	0	-30.50018	21.66972	207135	0.432865	0.598734	0.194944	0.0315475	0.0503306	0.0231368	0.109489	0.329178	0.32261	0.0356663	0.0345542	0.135097	0.129123	0.0582693	0.0962134	0.049495	0.00603204	0.107215	0.1462718	-0.04428786	0.326476	0.436586	0.0384616	0.0152098	0.124831	0.0584348	46.66779	0.1039916	-1.922289	0.997208	0.999285	1.00071	1.00279	0.344703	0.143651	0.323122	0.188524	0.05970371	1.741794
616	0	-22.34767	0	-22.34767	3.265097	262566.4	0.00288095	0.0377294	0.00626751	0.312508	0.113169	0.266127	0.31189	0.200346	0.0128533	0.195932	0.244752	0.0857263	0.15133	0.0011948	0.00442327	0.0820619	0.0519731	0.176068	0.1051631	-0.1615706	0.109096	0.0815956	0.104675	0.404438	0.147732	0.152464	26.75474	0.4480295	-2.252243	0.99752	0.999365	1.00063	1.00248	0.600176	0.227445	0.0447876	0.127592	0.2864589	1.564027
617	1	-34.31712	0	-34.31712	34.39588	332649.5	0.0346199	0.132863	0.201358	0.0655601	0.253255	0.0154034	0.400392	0.214611	0.16374	0.0306234	0.0250718	0.0454465	0.142293	0.194962	0.363179	0.0672962	0.124624	0.300489	0.1932165	-0.03967833	0.212283	0.487636	0.0384727	0.0279441	0.125136	0.108528	46.76457	0.06457336	-1.643944	0.997797	0.999436	1.00056	1.0022	0.200355	0.0559684	0.628712	0.114964	0.02489503	2.593826
618	0	-16.21107	0	-16.21107	9.165963	316510.3	0.0295176	0.335545	0.00315852	0.0370542	0.0461444	0.154402	0.0408257	0.141657	0.0150849	0.03068	0.0762489	0.0810444	0.0193287	0.0552882	0.000208606	0.00465764	0.114538	0.0653863	0.1003031	-0.03675603	0.195593	0.136458	0.160614	0.240345	0.058277	0.208713	38.58127	0.3803639	-2.299559	0.997742	0.999422	1.00058	1.00226	0.444763	0.352259	0.0755212	0.127456	0.3436079	1.106971
619	1	-38.1692	0	-38.1692	37.29131	438568.2	0.446291	0.135619	0.283698	0.166304	0.088142	0.0278829	0.411556	0.035047	0.131688	0.0347451	0.00919092	0.39792	0.250726	0.0550142	0.124487	1.3203	0.0220354	0.0740284	0.2217204	-0.01233808	0.160676	0.483778	0.0278284	0.0136012	0.108765	0.205351	40.54004	0.04765313	-1.506338	0.998081	0.999509	1.00049	1.00192	0.110729	0.0388684	0.749568	0.100835	0.03531505	1.349372
620	0	-26.28608	0	-26.28608	10.401	144548.1	0.039121	0.454377	0.0180479	0.0210323	0.0743383	0.0732388	0.304126	0.627365	0.0599318	0.0516031	0.256073	0.307685	0.158877	0.0921892	0.000722458	0.00383113	0.121682	0.1721	0.1134269	0.007715665	0.188646	0.322612	0.12251	0.214956	0.0455385	0.105738	12.82176	0.2197575	-2.176597	0.996659	0.999144	1.00085	1.00335	0.364191	0.360104	0.00877253	0.266933	0.2274732	0.966081
621	1	-33.92851	0	-33.92851	9.321466	617024.5	0.137016	0.389219	0.28526	0.221698	0.0418737	0.0994405	0.598599	0.063758	0.172184	0.0669189	0.0359013	0.132914	0.0902223	0.066325	0.317102	0.0356185	0.0391096	0.00978685	0.2719665	-0.0192822	0.126667	0.130003	0.00698273	0.00572395	0.1139	0.616724	38.36646	0.0743012	-1.302076	0.998382	0.999586	1.00041	1.00162	0.124931	0.0869412	0.632546	0.155582	0.05501901	1.350464
622	0	-11.71251	0	-11.71251	11.27721	124238.3	0.0331987	0.0348742	0.0214016	0.193652	0.014063	0.04272	0.122874	0.211066	0.0554187	0.142876	0.15844	0.0561473	0.13518	0.049078	0.0103167	0.0367828	0.00528399	0.0323157	0.07708302	-0.009703162	0.0542949	0.111807	0.325199	0.422028	0.028885	0.0577858	17.41634	0.1142598	-2.562872	0.996396	0.999077	1.00092	1.00361	0.474633	0.16122	0.00374694	0.3604	0.1045566	1.092803
623	1	-47.06357	0	-47.06357	20.1828	570518.3	0.308821	0.260287	1.51405	0.855368	0.0389	0.277228	1.01012	0.251971	0.0617654	0.154868	0.375032	0.0686525	0.0775549	1.29466	0.194882	0.0349684	0.0662727	0.0124563	0.3515636	-0.0469737	0.297905	0.165405	0.011671	0.0157693	0.336344	0.172905	37.1226	0.1001126	-1.045365	0.998318	0.99957	1.00043	1.00168	0.104092	0.0713956	0.584881	0.239631	0.05313885	1.88398
624	0	-17.67575	0	-17.67575	6.494784	156546.1	0.0720572	0.0921691	0.03563	0.403011	0.0313447	0.109553	0.204284	0.197655	0.115536	0.156531	0.0887451	0.209035	0.0676936	0.0629908	0.0490531	0.0495648	0.126632	0.132053	0.1195723	-0.120082	0.074812	0.141724	0.236637	0.433501	0.0498691	0.0634574	8.006344	0.22438	-2.123834	0.996789	0.999178	1.00082	1.00321	0.36715	0.183856	0.00686379	0.44213	0.104298	2.151336
625	1	-38.15699	0	-38.15699	4.03744	497897.4	0.512265	1.51416	0.0721766	0.106815	0.0194941	0.240198	0.761095	0.209175	0.103483	0.130496	0.113122	0.148976	0.0226799	0.0364293	0.196292	0.010495	0.0609221	0.0535858	0.2671314	-0.008783408	0.184418	0.0929471	0.0325597	0.0151039	0.579041	0.0959293	45.88548	0.1279818	-1.320015	0.998199	0.999539	1.00046	1.0018	0.0522307	0.0588469	0.77523	0.113692	0.1191984	1.073687
626	0	-24.57464	0	-24.57464	4.651817	292305.1	0.0133614	0.0606726	0.0157018	0.186736	0.0445143	0.0458097	0.415582	0.206347	0.095092	0.164865	0.0450485	0.153116	0.57887	0.150242	0.00291689	0.285779	0.0353694	0.246062	0.1028732	-0.2175275	0.148167	0.128243	0.295547	0.263838	0.0254383	0.138767	44.48242	0.4033993	-2.274258	0.99765	0.999399	1.0006	1.00235	0.120424	0.164895	0.00458209	0.710099	0.1858718	2.17031
627	1	-33.52524	0	-33.52524	5.640632	985179.7	0.292736	0.496519	0.119936	0.229509	0.0239354	0.128852	0.336305	0.248983	0.00817621	0.124724	0.606797	0.250887	0.0696875	0.00992068	0.382603	0.06663	0.0886259	0.130379	0.194022	-0.07094251	0.289225	0.0539812	0.0312365	0.0280552	0.52418	0.0733214	26.01572	0.1669636	-1.639784	0.99872	0.999673	1.00033	1.00128	0.0488197	0.0596283	0.676009	0.215543	0.09602107	1.738822
628	0	-17.16967	0	-17.16967	5.670391	881794.1	0.0690903	0.203451	0.0091574	0.148921	0.165612	0.0194232	0.229075	0.081663	0.0449457	0.0734857	0.14513	0.246799	0.510335	0.332837	0.0204473	0.114856	0.0393067	0.268412	0.1127058	-0.02021665	0.0844159	0.405912	0.0985023	0.285482	0.0275873	0.0981004	5.985151	0.1475655	-2.182974	0.998647	0.999654	1.00035	1.00135	0.385141	0.365249	0.0147541	0.234857	0.1273489	1.15875
629	1	-34.63155	0	-34.63155	23.80494	424007.1	0.0968653	0.226966	0.0274978	0.21815	0.102456	0.197227	0.451151	0.128332	0.0984234	0.327585	0.0559023	0.126257	0.0395472	0.233977	0.0366236	0.0717443	0.0367054	0.201822	0.09269505	0.04641384	0.468354	0.0427619	0.0400065	0.0514898	0.334422	0.0629657	45.25103	0.1546651	-2.37844	0.998049	0.999501	1.0005	1.00195	0.187095	0.0623579	0.408041	0.342506	0.2010789	0.7691761
630	0	-11.54092	0	-11.54092	4.621241	407351.6	0.0560305	0.152737	0.0120239	0.0883236	0.136627	0.0651093	0.245599	0.107687	0.00860304	0.0416894	0.0738659	0.327495	0.180144	0.276218	0.0140932	0.23218	0.0181566	0.313173	0.1633284	-0.02303379	0.051766	0.408055	0.0470065	0.233176	0.0406995	0.219297	4.638557	0.05568697	-1.811993	0.998009	0.999491	1.00051	1.00199	0.309206	0.55983	0.0333899	0.0975742	0.03265318	1.705407
631	1	-6.448627	0	-6.448627	23.63612	275541.1	0.0383558	0.0107491	0.0135405	0.0270283	0.0409646	0.163221	0.0524224	0.0419381	0.00508399	0.058801	0.0199223	0.0431546	0.0242721	0.0261588	0.00971495	0.156023	0.01634	0.00804344	0.05582856	-0.04505294	0.547427	0.051647	0.0224815	0.0601996	0.181949	0.136296	45.0076	0.1011023	-2.88547	0.99758	0.99938	1.00062	1.00242	0.0909268	0.0731897	0.437947	0.397937	0.05604939	1.803808
632	0	-14.21701	0	-14.21701	2.206373	629869.4	0.317313	0.0768855	0.0167753	0.0390867	0.190414	0.138961	0.161694	0.605173	0.0513621	0.0267412	0.0349937	0.309381	0.0189196	0.00522456	0.0379549	0.120242	0.125442	0.514308	0.1485076	-0.005869137	0.0347037	0.430078	0.0511512	0.267037	0.0384752	0.178554	4.862426	0.07282582	-1.907119	0.998399	0.99959	1.00041	1.0016	0.139754	0.717279	0.0738055	0.0691623	0.06695668	1.087656
633	1	-6.167743	0	-6.167743	21.02896	379840.6	0.0553231	0.033592	0.0644389	0.0139791	0.0495641	0.100158	0.0688958	0.0467834	0.00327218	0.0777146	0.0204567	0.0357277	0.0316622	0.0357103	0.0519502	0.0579885	0.0033359	0.0482005	0.05097573	-0.09036075	0.71145	0.0390449	0.0124161	0.0475411	0.102734	0.0868137	45.54039	0.1252784	-2.976406	0.997938	0.999472	1.00053	1.00206	0.11132	0.284518	0.139136	0.465027	0.03491761	3.587827
634	0	-4.100928	0	-4.100928	1.988388	253797.6	0.0619411	0.220542	0.0553543	0.0300555	0.04653	0.276737	0.208545	0.0915507	0.0225108	0.00740218	0.0149158	0.0881756	0.00259004	0.256766	0.0377657	0.0105796	0.262225	0.0622265	0.09948496	-0.118779	0.0486055	0.498913	0.0973629	0.0716357	0.166029	0.117453	2.546266	0.3120503	-2.307749	0.997478	0.999354	1.00064	1.00252	0.10934	0.712011	0.108934	0.0697153	0.1932713	1.614571
635	1	-4.008306	0	-4.008306	11.74009	332623.1	0.11996	0.056844	0.0392573	0.00637563	0.0493304	0.0333107	0.0542127	0.0282312	0.00899455	0.0074728	0.101148	0.0190569	0.0172849	0.083388	0.00438029	0.0160773	0.00022916	0.0680181	0.05744565	-0.04702775	0.365205	0.0326102	0.0190647	0.152467	0.37925	0.0514024	44.19566	0.09929165	-2.856916	0.997797	0.999436	1.00056	1.0022	0.180899	0.319084	0.354896	0.145122	0.0522639	1.899813
636	0	-5.0064	0	-5.0064	1.590584	227885.4	0.062665	0.177043	0.263575	0.0124361	0.266914	0.163548	0.0320826	0.0810879	0.109039	0.0928998	0.0533561	0.0351394	0.00200178	0.0107717	0.00337687	0.00413925	0.129394	0.104496	0.1124216	0.04830403	0.0197161	0.273641	0.0530086	0.0480026	0.582276	0.0233555	3.055794	0.1970213	-2.185499	0.997339	0.999319	1.00068	1.00266	0.305584	0.396048	0.0920361	0.206332	0.2453253	0.8031021
637	1	-10.97544	0	-10.97544	5.219704	766834.6	0.0665887	0.256552	0.0453088	0.0064671	0.346084	0.0342652	0.110076	0.00404841	0.0374673	0.0456562	0.0746904	0.0150849	0.0748522	0.00789638	0.0316827	0.0741843	0.0118773	0.0976519	0.07566952	0.05550683	0.213233	0.0450576	0.0814648	0.12719	0.410111	0.122944	15.43813	0.07764296	-2.58138	0.998549	0.999629	1.00037	1.00145	0.127029	0.415722	0.257746	0.199503	0.1331498	0.5831249
638	0	6.113077	0	6.113077	1.446562	614647.5	0.0439953	0.00927023	0.203375	0.0190105	0.0449189	0.0930794	0.0233988	0.0607591	0.0800671	0.0657232	0.0450678	0.0400942	0.00258755	0.0438877	0.100694	0.0486711	0.00676334	0.0975372	0.06146036	0.08248147	0.0538108	0.164493	0.0642709	0.113264	0.542815	0.0613464	2.965166	0.117116	-2.789363	0.998379	0.999585	1.00041	1.00162	0.305623	0.459981	0.149131	0.0852655	0.1995974	0.5867609
639	1	-14.25258	0	-14.25258	10.0452	507312.5	0.0429439	0.129571	0.0116424	0.0640375	0.0473388	0.045867	0.0550828	0.00893046	0.0224675	0.185759	0.050448	0.0289266	0.0502278	0.146034	0.0500594	0.0684181	0.00318894	0.101537	0.1154509	0.09210358	0.275544	0.0236391	0.245819	0.0743487	0.220891	0.159758	24.30992	0.09952971	-2.15891	0.998216	0.999544	1.00046	1.00179	0.118347	0.55489	0.219431	0.107333	0.1916333	0.5193759
640	0	9.38567	0	9.38567	2.614988	779248.8	0.0504308	0.0093659	0.0229766	0.0365192	0.0184243	0.0933268	0.0227285	0.0488715	0.0471751	0.0688743	0.035345	0.0246924	0.0071634	0.0145955	0.00767906	0.0428439	0.0394065	0.0330543	0.05046108	0.2100135	0.0314999	0.59127	0.0173798	0.0289187	0.269429	0.0615026	6.139491	0.06713912	-2.986553	0.99856	0.999632	1.00037	1.00144	0.55475	0.125139	0.124921	0.19519	0.2771526	0.242246
641	1	-28.48795	0	-28.48795	12.75013	321222	0.337806	0.154399	0.114886	0.00386161	0.35349	0.248462	0.0769406	0.129989	0.167676	0.160716	0.229973	0.082026	0.0408884	0.324149	0.023066	0.026402	0.267332	0.265277	0.1015245	-0.0531137	0.145051	0.019698	0.195377	0.103963	0.191342	0.344569	13.32068	0.1906904	-2.287455	0.997758	0.999426	1.00057	1.00224	0.183448	0.703138	0.091587	0.0218272	0.1375767	1.386066
642	0	-5.629731	0	-5.629731	3.163655	738839.6	0.0510736	0.0798263	0.0410594	0.134799	0.128723	0.196411	0.0420065	0.0962933	0.0431257	0.100384	0.0419064	0.0993952	0.0470187	0.0355758	0.00700101	0.061613	0.0308068	0.0934389	0.07037999	0.4494281	0.0432678	0.616931	0.0197965	0.0586048	0.119883	0.141517	7.059991	0.01983402	-2.653846	0.998522	0.999622	1.00038	1.00148	0.539295	0.0552444	0.0941643	0.311297	0.4692622	0.0422664
643	1	-25.60736	0	-25.60736	11.89969	325590.8	0.261106	0.0988166	0.00725911	0.0185821	0.0168942	0.0270463	0.109148	0.0555315	0.28249	0.385076	0.054235	0.0500639	0.0406571	0.142356	0.106557	0.160558	0.156944	0.106587	0.1282537	-0.1212641	0.671443	0.00383478	0.0992095	0.0494148	0.0381501	0.137948	35.46542	0.2070879	-2.053745	0.997773	0.99943	1.00057	1.00223	0.338454	0.425695	0.207199	0.0286522	0.08582383	2.412942
