Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1917	1	-3783.038	-3709.037	-74.00012	6.559817	0.1382762	0.00868922	0.0324602	0.0246433	0.0108871	0.00896832	0.00594005	0.00253721	0.0140164	0.0067024	0.0114182	0.0173719	0.0011621	0.0417606	0.00511076	0.057099	0.0270153	0.002229	0.00345037	0.00299798	0.00384718	0.0113577	0.00546589	0.0325267	0.0555786	0.00405946	0.00277014	0.0626033	0.0281613	0.022345	0.0177783	0.00766718	0.0367607	0.030179	0.0109604	0.00606333	0.0178472	0.0193314	0.0188678	0.00863564	0.011556	0.00236501	0.012799	0.01711739	0.01676294	0.00591155	0.504299	0.00831877	0.00453081	0.475885	0.00105494	14.69544	0.1669935	4	37.79342	0.4056712	2.42875e-05	0.0072917	0.206248	3.78644	0.310551	0.30749	0.127904	0.254056	0.1837564	0.9087763
1918	0	-3810.459	-3718.978	-91.48175	5.958406	0.171993	0.134331	0.0336088	0.0131669	0.0162875	0.0482166	0.0343034	0.0661177	0.011267	0.022517	0.00991157	0.032883	0.0156227	0.0805518	0.140835	0.0421835	0.221886	0.00577378	0.0742474	0.0182571	0.0199305	0.0315892	0.02305	0.0267696	0.073701	0.0195793	0.0788498	0.0418978	0.0140398	0.00790627	0.013808	0.0081452	0.000540859	0.0095766	0.00157423	0.172641	0.0297179	0.0612982	0.00948582	0.00843122	0.0192905	0.0387515	0.0384878	0.03994706	0.03008438	0.011952	0.616175	0.00600035	0.0059253	0.35541	0.00453777	11.59947	0.1443332	7	37.3339	0.444197	0.000172488	0.0193386	0.306756	3.67373	0.282341	0.302488	0.122095	0.293076	0.1744176	0.8275152
1919	1	-3783.807	-3709.989	-73.81812	6.559817	0.1817945	0.00852971	0.0325114	0.0214094	0.0113792	0.00814767	0.00635583	0.00529214	0.00933752	0.00810104	0.0276022	0.0152691	0.0265429	0.0336658	0.00112022	0.0383005	0.0262474	0.00286034	0.0423179	0.00751709	0.00174235	0.0364626	0.00511241	0.0209283	0.0157286	0.0251786	0.00405225	0.00771981	0.000982246	0.0442639	0.0404132	0.0359099	0.00582482	0.0335198	0.00577195	0.00486208	0.00735538	0.00917896	0.0196137	0.0078659	0.0116557	0.000314358	0.0303025	0.01860185	0.01676294	0.00302908	0.523266	0.0147822	0.00166321	0.455213	0.00204584	14.69544	0.1669935	4	37.79342	0.4056712	0.000266	0.0239769	0.334505	3.64125	0.303904	0.316567	0.127267	0.252262	0.1837564	0.9087763
1920	0	-3810.993	-3719.955	-91.03765	5.958406	0.2010599	0.0640085	0.0454235	0.0653279	0.0375024	0.00553262	0.03511	0.00210958	0.026799	0.0242664	0.00476113	0.0551738	0.0170344	0.0327325	0.225554	0.0165522	0.190781	0.00436357	0.123518	0.0181027	0.0512955	0.0651052	0.0225747	0.060827	0.0873486	0.0102522	0.0155196	0.0321843	0.00154466	0.0366023	0.0297007	0.00326054	0.0027422	0.00681603	0.00463444	0.0226543	0.0309525	0.00531826	0.00585153	0.0672007	0.00459453	0.101853	0.0901296	0.04018711	0.03008438	0.012582	0.525093	0.00838591	0.0067974	0.431629	0.0155129	11.59947	0.1443332	7	37.3339	0.444197	0.000550889	0.0343892	0.386419	3.57864	0.293151	0.288932	0.14033	0.277586	0.1744176	0.8275152
1921	1	-3781.129	-3710.159	-70.97014	6.559817	0.1675631	0.00919992	0.0223004	0.0205731	0.0156592	0.00945825	0.00397637	0.00222997	0.00052214	0.0104684	0.00807215	0.00723566	0.0318008	0.0298779	0.00468193	0.0638012	0.0233008	0.00428213	0.0084772	0.00488161	0.00307232	0.0350311	0.015933	0.0101807	0.00900701	0.0166528	0.00749397	0.0150827	0.00621158	0.0104598	0.0199409	0.0229043	0.0300176	0.0147377	0.00425162	0.00318367	0.0133263	0.0268775	0.00478466	0.0433318	0.00943377	0.0023426	0.0574923	0.01456745	0.01676294	0.00862835	0.520922	0.00707703	0.00828248	0.453174	0.00191659	14.69544	0.1669935	4	37.79342	0.4056712	0.000139474	0.0174018	0.293948	3.68851	0.302367	0.301479	0.146857	0.249297	0.1837564	0.9087763
1922	0	-3793.448	-3712.749	-80.69889	5.958406	0.1668486	0.0543944	0.0101989	0.0151635	0.00119521	0.101056	0.0404615	0.0227818	0.0167806	0.0258575	0.00621474	0.0235269	0.0115862	0.03888	0.108263	0.0163469	0.189176	0.000780202	0.106258	0.00595628	0.0666686	0.0742505	0.042877	0.0132104	0.0325703	0.0223532	0.00324888	0.0118784	0.0110468	0.0301069	0.0392004	0.00981617	0.00328118	0.0043299	0.00357383	0.00918158	0.0323745	0.0355566	0.00503388	0.0578105	0.00917026	0.0202881	0.010761	0.03957936	0.03008438	0.0112563	0.52779	0.00842898	0.0040774	0.433846	0.0146013	11.59947	0.1443332	7	37.3339	0.444197	0.000134633	0.017099	0.291868	3.6909	0.307522	0.317058	0.122305	0.253115	0.1744176	0.8275152
1923	1	-3806.002	-3711.936	-94.06544	6.559817	0.1635187	0.0128938	0.0382758	0.0221704	0.00852384	0.00861624	0.0029486	0.0686112	0.0135526	0.0753876	0.0292319	0.00126365	0.0476925	0.0349108	0.0151619	0.0494034	0.0427088	0.0053594	0.00429891	0.0134152	0.0128119	0.00717786	0.138739	0.0441846	0.000638104	0.00782724	0.0105084	0.0253822	0.0819853	0.0864783	0.0960697	0.00551416	0.0160687	0.0210418	0.0129524	0.00490395	0.0117846	0.0135562	0.0202742	0.0138797	0.0171035	0.00382986	0.000630161	0.02814632	0.01676294	0.00643096	0.525833	0.00678407	0.00253649	0.457446	0.000969828	14.69544	0.1669935	4	37.79342	0.4056712	0.000113731	0.0157237	0.282122	3.70204	0.297005	0.298887	0.12449	0.279618	0.1837564	0.9087763
1924	0	-3795.519	-3717.952	-77.56726	5.958406	0.1963863	0.0611095	0.0365244	0.0224284	0.0184064	0.007462	0.0431041	0.0243088	0.0169022	0.0453586	0.00592745	0.0315706	0.0188259	0.00727407	0.158248	0.000801631	0.139388	0.000229436	0.0804852	0.00081089	0.0121422	0.0196954	0.0447445	0.0256351	0.056625	0.0213726	0.00772368	0.0701705	0.0047607	0.0521739	0.0531855	0.00520872	0.00185491	0.000393561	0.00401543	0.0596865	0.0170096	0.0398381	0.0119716	0.0297097	0.0131685	0.00529607	0.000812878	0.03045008	0.03008438	0.0114228	0.515295	0.00617492	0.00436228	0.447928	0.0148172	11.59947	0.1443332	7	37.3339	0.444197	0.000467817	0.0317171	0.374161	3.59365	0.328957	0.308824	0.119129	0.243091	0.1744176	0.8275152
1925	1	-3767.608	-3702.67	-64.93786	6.559817	0.1920079	0.012262	0.0287244	0.0223134	0.0115322	0.0103019	0.00598611	0.0132443	0.00165137	0.00334132	0.00334898	0.00566552	0.0212286	0.0252872	0.00578224	0.0399132	0.028444	0.00348782	0.0017469	0.00836876	0.0137796	0.0136067	0.00446627	0.0196743	1.14033e-05	0.0143372	0.0193731	0.00101162	0.0119297	0.00439319	0.0477245	0.00247159	0.0226253	0.0152675	0.00412844	0.00491417	0.00393826	0.0156528	0.0231411	0.00353867	0.0118993	0.0260041	0.0298548	0.0162229	0.01676294	0.0121817	0.53008	0.00661455	0.00417692	0.443406	0.00354059	14.69544	0.1669935	4	37.79342	0.4056712	0.000398499	0.0292958	0.362479	3.60783	0.302539	0.30548	0.133583	0.258399	0.1837564	0.9087763
1926	0	-3788.274	-3714.41	-73.86418	5.958406	0.1948276	0.0981093	0.0011951	0.00144558	0.0614277	0.0387589	0.0684999	0.0108621	0.0180932	0.0294044	0.010855	0.0299712	0.0169234	0.00930546	0.0108388	0.0413612	0.14921	0.00174885	0.0925442	0.0163091	0.0566611	0.0101238	0.0478974	0.0174559	0.0349217	0.0370365	0.00805328	0.0108235	0.0143896	0.0255285	0.0439761	0.00440426	0.00220623	0.000226039	0.00201937	0.0231918	0.0207498	0.0386686	0.00862065	0.0151095	0.0119017	0.0185656	0.00997106	0.02745802	0.03008438	0.0191861	0.504545	0.00626313	0.00360513	0.454326	0.0120745	11.59947	0.1443332	7	37.3339	0.444197	0.000442222	0.0308458	0.370024	3.59869	0.316679	0.30397	0.124167	0.255184	0.1744176	0.8275152
1927	1	-3790.768	-3713.337	-77.43104	6.559817	0.1971374	0.011273	0.0348789	0.0321849	0.0135442	0.0148118	0.00854588	0.00288161	0.00175401	0.00722219	0.019749	0.0221881	0.0496493	0.0443633	0.00383219	0.0225552	0.0303001	0.00661732	0.000711631	0.00886919	0.0370809	0.0100749	0.00916324	0.0418754	0.0109725	0.00817208	0.0512079	0.00603095	0.0185212	0.0307601	0.035986	0.00318554	0.00702987	0.0112389	0.0074562	0.00643646	0.000776543	0.0136228	0.00281502	0.0180727	0.0105415	0.0615879	0.0325351	0.02012084	0.01676294	0.00968004	0.50177	0.0103852	0.00358583	0.459795	0.0147837	14.69544	0.1669935	4	37.79342	0.4056712	0.000480522	0.0321405	0.376146	3.59123	0.291302	0.296536	0.142893	0.26927	0.1837564	0.9087763
1928	0	-3797.054	-3715.645	-81.40984	5.958406	0.2109863	0.0490197	0.0893101	0.0181984	0.0282984	7.56873e-05	0.0479381	0.000301376	0.0141787	0.0328759	0.0205733	0.0198498	0.0178939	0.0215554	0.00842737	0.121714	0.164226	0.000515454	0.122745	0.0150206	0.0389023	0.0429081	0.040111	0.000723139	0.050342	0.0275172	0.0696641	0.00425071	0.0684741	0.083627	0.0109911	0.00480755	0.00229334	0.00526115	0.00399572	0.00471804	0.0377229	0.0206812	0.00988037	0.000360816	0.000648431	0.00412755	0.0677086	0.03592863	0.03008438	0.015638	0.584514	0.0118913	0.00774326	0.376853	0.00336056	11.59947	0.1443332	7	37.3339	0.444197	0.000760989	0.0403442	0.411718	3.54718	0.293148	0.299063	0.124807	0.282983	0.1744176	0.8275152
1929	1	-3798.607	-3714.631	-83.97529	6.559817	0.2011599	0.00844041	0.027776	0.0250037	0.012861	0.00809463	0.00345862	0.0211025	0.00789458	0.0169612	0.0140667	0.00121148	0.0232399	0.0521438	0.0147057	0.0304092	0.0197931	0.00515274	0.0504958	0.0412004	0.0144064	0.00864779	0.0144762	0.00422903	0.0446416	0.00754866	0.0125928	0.059992	0.00331284	0.0280539	0.0226456	0.035167	0.0237144	0.0220605	0.0574846	0.00695647	0.00191233	0.0416508	0.0210389	0.0230603	0.00408301	0.00769712	0.0508432	0.02352923	0.01676294	0.0118114	0.427981	0.010776	0.00768533	0.529523	0.0122223	14.69544	0.1669935	4	37.79342	0.4056712	0.000552773	0.0344473	0.386678	3.57832	0.320812	0.302313	0.136651	0.240224	0.1837564	0.9087763
1930	0	-3800.007	-3721.029	-78.97778	5.958406	0.242109	0.044078	0.00397944	0.1018	0.0250111	0.0180551	0.0575041	0.0284557	0.0243738	0.0238312	0.00823236	0.0343492	0.0189089	0.0233768	0.00770336	0.00379856	0.105897	0.000710402	0.163962	0.0043494	0.137578	0.0159987	0.0112889	0.00180757	0.0602809	0.0396006	0.00144134	0.0185214	0.0856048	0.0233466	0.0281524	0.00576177	0.00634772	0.00608289	0.00335998	0.0733624	0.00982295	0.00524647	0.00487105	0.015296	0.0154412	0.0409953	0.0106162	0.03034913	0.03008438	0.0130317	0.539152	0.0123846	0.00747461	0.416276	0.0116811	11.59947	0.1443332	7	37.3339	0.444197	0.00176417	0.0610534	0.484547	3.45264	0.286072	0.294267	0.139893	0.279767	0.1744176	0.8275152
1931	1	-3794.723	-3713.441	-81.2812	6.559817	0.1645747	0.00680503	0.0365767	0.0159991	0.010707	0.00789981	0.0022247	0.0079332	0.0625967	0.0179657	0.020191	0.0142133	0.0109752	0.0400776	0.000557359	0.0280949	0.0133374	0.0022082	0.0326416	0.0362002	0.00218478	0.00263293	0.00286881	0.0222491	0.0015468	0.0199746	0.000887611	0.0429146	0.0589605	0.0014794	0.0494658	0.0514676	0.0815196	0.0103974	0.0172675	0.00466238	0.00742356	0.00616292	0.0248847	0.00366243	0.0125658	0.0278731	0.00275175	0.01538937	0.01676294	0.00798356	0.618141	0.0137635	0.00445081	0.344404	0.0112574	14.69544	0.1669935	4	37.79342	0.4056712	0.000120071	0.0161534	0.285222	3.6985	0.291569	0.297736	0.130011	0.280685	0.1837564	0.9087763
1932	0	-3791.983	-3724.834	-67.14851	5.958406	0.217957	0.0555158	0.00263243	0.00669184	0.0483523	0.00094277	0.0387951	0.000392935	0.0124588	0.0260474	0.0199802	0.0231921	0.0158064	0.0144675	0.0297535	0.0549996	0.107246	0.00293774	0.0743501	0.00703039	0.0131997	0.0105655	0.00144728	0.00478932	0.0307581	0.0368359	8.68803e-06	0.0204743	0.0046058	0.0197018	0.026771	0.0067337	0.00716226	0.0050593	0.00230424	0.0241342	0.103282	0.00995934	0.00309883	0.0443728	0.00176371	0.0168602	0.0186916	0.01701802	0.03008438	0.0187433	0.471034	0.00338962	0.014749	0.467406	0.0246784	11.59947	0.1443332	7	37.3339	0.444197	0.000938108	0.0447345	0.428882	3.52544	0.297314	0.289194	0.142788	0.270704	0.1744176	0.8275152
1933	1	-3804.715	-3721.334	-83.38156	6.559817	0.1792616	0.00652862	0.0371986	0.0219715	0.0101929	0.00506072	0.00235737	0.0125332	0.0304738	0.0208528	0.0902231	0.00317394	0.00959317	0.030229	0.0290839	0.0463857	0.0176538	0.00450157	0.00919879	0.0233995	0.0216241	0.00572278	0.00200869	0.0195274	0.000801997	0.0381491	0.00048487	0.0188838	0.00899217	0.0299666	0.0379366	0.0680993	0.0242104	0.0125241	0.0051377	0.00773956	0.0219189	0.0128408	0.0391167	0.00101343	0.012507	0.0693796	0.0198297	0.02282341	0.01676294	0.010854	0.600272	0.00800922	0.00244052	0.369092	0.00933241	14.69544	0.1669935	4	37.79342	0.4056712	0.000238916	0.022733	0.327416	3.64961	0.295449	0.315676	0.135089	0.253786	0.1837564	0.9087763
1934	0	-3794.982	-3713.504	-81.4778	5.958406	0.1610176	0.0780966	0.0068732	0.0172241	0.0519537	0.0338161	0.0588854	0.00554736	0.0138451	0.0204234	0.01046	0.0308529	0.0207453	0.0694367	0.0101491	0.00644473	0.203593	0.00207341	0.091763	0.0193111	0.0427068	0.113805	0.0127895	0.00187904	0.0781247	0.0462658	0.0060609	0.02626	0.00105116	0.0664483	0.0124897	0.00747285	0.00410701	0.00488004	0.00134324	0.0433995	0.0180917	0.00529663	0.00631066	0.0661271	0.00204623	0.00649087	0.0693423	0.03014172	0.03008438	0.00358736	0.467031	0.0103768	0.00369403	0.504592	0.0107196	11.59947	0.1443332	7	37.3339	0.444197	9.97354e-05	0.01473	0.274751	3.71042	0.290898	0.314287	0.132551	0.262264	0.1744176	0.8275152
1935	1	-3786.118	-3706.049	-80.0686	6.559817	0.1718161	0.0114636	0.0276879	0.0170145	0.0129717	0.0130087	0.00370027	0.0272368	0.00770383	0.0109435	0.011924	0.0355523	0.018964	0.0303317	0.0279003	0.0288273	0.0264842	0.00472092	0.00658398	0.00725444	0.00714569	0.066112	0.020445	0.000445303	0.0265222	0.000837975	0.00418633	0.057	0.00410078	0.00924643	0.0343302	0.0492583	0.0066483	0.0119469	0.0692379	0.00724682	0.0129968	0.0289153	0.0108542	0.00380383	0.00335946	0.0289549	0.0207724	0.02263205	0.01676294	0.0142997	0.520552	0.00610869	0.00279247	0.440033	0.016214	14.69544	0.1669935	4	37.79342	0.4056712	0.000171067	0.0192593	0.306247	3.67432	0.27823	0.312376	0.132892	0.276502	0.1837564	0.9087763
1936	0	-3800.576	-3711.828	-88.74826	5.958406	0.2111217	0.0596619	0.0309693	0.0543861	0.0463894	0.0346996	0.0443747	0.0105478	0.012416	0.0299143	0.00338294	0.0286566	0.0205741	0.193631	0.0373457	0.0456918	0.14789	0.00455308	0.120295	0.0143895	0.111327	0.0279005	0.02554	0.0074199	0.0470207	0.00377655	0.0315048	0.00474566	0.0414043	0.0924448	0.0324015	0.0032402	0.0010676	0.00507029	0.00280738	0.053477	0.0133736	0.0496344	0.000455289	0.01384	0.0246771	0.0513995	0.0213241	0.04980809	0.03008438	0.014747	0.521225	0.0110285	0.00295754	0.440524	0.00951784	11.59947	0.1443332	7	37.3339	0.444197	0.000764188	0.0404279	0.412056	3.54675	0.278688	0.320405	0.130738	0.27017	0.1744176	0.8275152
1937	1	-3800.654	-3710.952	-89.70134	6.559817	0.1779769	0.00642518	0.0336436	0.0149571	0.01228	0.0136152	0.00451762	0.0128073	0.0498665	0.00399657	0.0259919	0.0775951	0.0616709	0.0367666	0.0564802	0.0256385	0.0177969	0.005533	0.0514774	0.0122301	0.0227834	0.0448374	0.000336172	0.0123934	0.0414292	0.0442667	0.000943971	0.0689254	0.0164206	0.04963	0.0283245	0.0280271	0.0244992	0.0294799	0.00376846	0.00509106	0.00111179	0.0286296	0.00264264	0.0217946	0.0069508	0.0176084	0.0120202	0.02368288	0.01676294	0.0136335	0.620338	0.00397993	0.00288923	0.352138	0.00702171	14.69544	0.1669935	4	37.79342	0.4056712	0.000225985	0.0221139	0.323798	3.65386	0.280853	0.314923	0.132085	0.272139	0.1837564	0.9087763
1938	0	-3782.704	-3708.362	-74.34197	5.958406	0.1943776	0.0599087	0.0171802	0.045451	0.0415939	0.0220114	0.0322863	0.0192695	0.0139474	0.0271989	0.00652773	0.0269906	0.0173345	0.0763181	0.015347	0.0149185	0.150895	0.000824435	0.126214	0.000528547	0.0269144	0.0103786	0.0626088	0.00643242	0.0687953	0.0381128	0.00666815	0.0341193	0.00583084	0.0209243	0.00424374	0.00531752	0.00279189	0.00863725	0.00135183	0.0238103	0.0562658	0.00759979	0.00936981	0.0415365	0.00213833	0.00682581	0.0139789	0.03007772	0.03008438	0.0158992	0.502703	0.0096848	0.00649689	0.460761	0.00445466	11.59947	0.1443332	7	37.3339	0.444197	0.000435025	0.0305962	0.368825	3.60014	0.301855	0.30001	0.130929	0.267207	0.1744176	0.8275152
1939	1	-3789.615	-3709.192	-80.42333	6.559817	0.2132487	0.0118849	0.0295323	0.0216626	0.0114223	0.00939022	0.00314611	0.0191842	0.00727539	0.0148994	0.00426313	0.00224368	0.0255427	0.0399741	0.0318973	0.0269414	0.0205303	0.00165428	0.0250275	0.00862018	0.00914131	0.0458874	0.0235614	0.00308715	0.0111235	0.00878774	0.00586643	0.0182083	0.0069032	0.0371956	0.0538132	0.069365	0.0392463	0.00916586	0.00567277	0.00359544	0.00721202	0.0115903	0.00228753	0.0516061	0.0400831	0.00478034	0.0384132	0.016766	0.01676294	0.00988658	0.44985	0.00748905	0.00574757	0.518513	0.00851386	14.69544	0.1669935	4	37.79342	0.4056712	0.000815689	0.0417512	0.417343	3.54009	0.313597	0.301552	0.124266	0.260585	0.1837564	0.9087763
1940	0	-3795.193	-3710.258	-84.9355	5.958406	0.1753404	0.0755649	0.0521944	0.0318284	0.0584181	0.177446	0.0356658	0.00743129	0.0172049	0.0246161	0.00606906	0.0360615	0.0138675	0.058161	0.0249339	0.018495	0.238907	0.00178754	0.136205	0.0171374	0.0390306	0.0221787	0.0173918	0.000343233	0.056791	0.0493529	0.0139462	0.00754379	0.00160236	0.037538	0.0270396	0.012877	0.000238364	0.00791884	0.00120023	0.000513805	0.00770091	0.0333723	0.00936156	0.0413907	0.00507845	0.0246909	0.0539644	0.04117561	0.03008438	0.0147327	0.602049	0.00181921	0.00218604	0.37534	0.00387355	11.59947	0.1443332	7	37.3339	0.444197	0.000201084	0.020869	0.316327	3.6626	0.300006	0.314801	0.123497	0.261696	0.1744176	0.8275152
1941	1	-3789.28	-3706.937	-82.34363	6.559817	0.1964408	0.00594308	0.0296602	0.0173721	0.0147871	0.010745	0.00596239	0.00775763	0.0212228	0.000378725	0.0258865	0.0743882	0.025409	0.0383497	0.00621088	0.0411305	0.0272059	0.00602723	0.0399519	0.0365215	0.0201817	0.0180711	0.00994423	0.0450109	0.0325804	0.0188142	0.0166627	0.00484322	0.038372	0.0116009	0.0412319	0.0376056	0.0182028	0.0197411	0.00121632	0.00656344	0.0119183	0.0131283	0.0221416	0.0113185	0.0046088	0.0141352	0.0127783	0.02276635	0.01676294	0.00753098	0.474427	0.0122721	0.00530858	0.487922	0.0125395	14.69544	0.1669935	4	37.79342	0.4056712	0.000468731	0.0317477	0.374305	3.59348	0.305117	0.284551	0.137404	0.272927	0.1837564	0.9087763
1942	0	-3808.607	-3708.11	-100.4977	5.958406	0.2019061	0.07754	0.0226198	0.00675461	0.0252531	0.116327	0.04135	0.0348581	0.017194	0.0272258	0.00806365	0.032055	0.0228083	0.025086	0.112416	0.0274718	0.161606	0.00204844	0.0977292	0.0377462	0.0460149	0.0151391	0.305353	0.00805414	0.110659	0.0181952	0.0322544	0.110806	0.155649	0.0310427	0.027296	0.0100033	7.28264e-05	0.00517272	0.00167043	0.00827972	0.208236	0.0786515	0.00611546	0.029241	0.00623729	0.0174485	0.045925	0.0450499	0.03008438	0.0165002	0.544441	0.00227525	0.00102886	0.422651	0.0131039	11.59947	0.1443332	7	37.3339	0.444197	0.000566977	0.0348823	0.388614	3.57594	0.297714	0.311652	0.122202	0.268431	0.1744176	0.8275152
1943	1	-3782.777	-3714.769	-68.00766	6.559817	0.1709975	0.00434457	0.032087	0.0153694	0.00956955	0.00767152	0.009225	0.0305773	0.000458459	0.00106031	0.00544862	0.036967	0.00029236	0.010814	0.00867358	0.0200876	0.0335338	0.00240083	0.00214814	0.00590329	0.0222637	0.025352	0.0508775	0.00775615	0.00632796	0.0211352	0.0147223	0.0225363	0.0263697	0.0267832	0.0352179	0.0278942	0.00457499	0.0188821	9.39387e-06	0.00590762	0.0112264	0.00532946	0.016312	0.00190565	0.0136098	0.0135004	0.000302822	0.01639231	0.01676294	0.00777709	0.529612	0.0106547	0.00827036	0.436034	0.00765164	14.69544	0.1669935	4	37.79342	0.4056712	0.000164604	0.0188945	0.303891	3.67705	0.303796	0.302722	0.124524	0.268959	0.1837564	0.9087763
1944	0	-3803.258	-3710.208	-93.05014	5.958406	0.1894477	0.0923766	0.132183	0.00821323	0.0210805	0.0064514	0.0539036	0.0417282	0.0198194	0.0350865	0.00444821	0.0218347	0.0191517	0.267204	0.00627226	0.0523278	0.23851	0.00442788	0.0914809	0.0596954	0.0476568	0.00865526	0.0427739	0.000127003	0.0941167	0.0577338	0.0173692	0.0203674	0.0256861	0.0777091	0.0144991	0.00425345	0.000439803	0.00917139	0.00210515	0.0158923	0.00903982	0.0107751	0.0039199	0.0356925	0.00811251	0.0842064	0.0599855	0.03830853	0.03008438	0.0156512	0.516428	0.00602118	0.00176706	0.445493	0.0146387	11.59947	0.1443332	7	37.3339	0.444197	0.000361581	0.0279183	0.355561	3.61616	0.295444	0.316348	0.125322	0.262885	0.1744176	0.8275152
1945	1	-3796.575	-3705.166	-91.40982	6.559817	0.2098734	0.00833988	0.0324143	0.0180866	0.0113516	0.0108391	0.00289735	0.00801053	0.00357655	0.00670001	0.0332858	0.0423722	0.0194725	0.0339998	0.043639	0.0460599	0.0237605	0.00579493	0.0664356	0.0394612	0.0657566	0.00275702	0.0649407	0.0280314	0.07271	0.011003	0.00803951	0.10422	0.0165616	0.0168028	0.03042	0.00167664	0.000387494	0.0102021	0.0109733	0.00463556	0.0121369	0.0105519	0.0126837	0.0433771	0.0110283	0.000612956	0.0556521	0.03141336	0.01676294	0.00934475	0.534609	0.00879454	0.00464866	0.440148	0.00245453	14.69544	0.1669935	4	37.79342	0.4056712	0.000735037	0.0396586	0.408932	3.55067	0.278915	0.315229	0.12561	0.280246	0.1837564	0.9087763
1946	0	-3803.263	-3717.034	-86.22908	5.958406	0.1788838	0.157954	0.0645382	0.0875137	0.00378764	0.00194587	0.0356327	0.0106216	0.0117351	0.0234847	0.00887683	0.0361435	0.0243305	0.0554307	0.0624415	0.0329039	0.197245	0.00357662	0.054368	0.0148764	0.0266819	0.0521272	0.00167067	0.00904123	0.0910744	0.00709159	0.00259259	0.0510042	0.129142	0.0114828	0.0242428	0.00943063	0.00113599	0.00832186	0.00368085	0.0622512	0.00781032	0.0228999	0.00516678	0.0635378	0.0320282	0.0451834	0.00578855	0.03394641	0.03008438	0.0171961	0.526737	0.00649188	0.00235281	0.433853	0.013369	11.59947	0.1443332	7	37.3339	0.444197	0.000235058	0.0225501	0.326353	3.65086	0.296844	0.298698	0.134568	0.26989	0.1744176	0.8275152
1947	1	-3787.238	-3713.551	-73.68729	6.559817	0.1664993	0.00634268	0.0264563	0.0126963	0.0119013	0.0161746	0.00605236	0.00824898	0.0231785	0.0225193	0.028412	0.0234141	0.00136054	0.0148995	0.0107271	0.0448603	0.0458474	0.00431886	0.000751172	0.0136949	2.21118e-05	0.0177075	0.0301208	0.0718377	0.00719322	0.0048716	0.0245963	0.0297903	0.0193953	0.0197092	0.0422917	0.00517935	0.00193922	0.0175171	0.000933271	0.00329626	0.0217984	0.00809497	0.0132372	0.0177717	0.0139409	0.0130862	0.00153113	0.01772151	0.01676294	0.00997517	0.532134	0.00875382	0.00858377	0.43811	0.00244317	14.69544	0.1669935	4	37.79342	0.4056712	0.000132313	0.016952	0.290849	3.69207	0.277435	0.323428	0.125514	0.273622	0.1837564	0.9087763
1948	0	-3797.673	-3709.527	-88.14558	5.958406	0.204136	0.0787566	0.0489826	0.00335989	0.0149783	0.00439577	0.04179	0.0796148	0.0102708	0.0280051	0.0129369	0.0278625	0.0152457	0.0281234	0.0185369	0.0125898	0.175292	0.00421369	0.139421	0.021795	0.0114075	0.109837	0.0990453	0.00149078	0.0676692	0.0158983	0.0198866	0.024242	0.0443308	0.0532686	0.00535229	0.00857522	0.000649494	0.0188152	0.00191429	0.00407511	0.0997509	0.174399	0.00223556	0.0194757	0.0160664	0.0351925	0.0373636	0.0369962	0.03008438	0.0121369	0.529574	0.00704668	0.00161172	0.436189	0.013441	11.59947	0.1443332	7	37.3339	0.444197	0.000610954	0.0361951	0.394366	3.56883	0.313936	0.285215	0.127941	0.272907	0.1744176	0.8275152
